	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.00015600088	0.049200907	0.06568866	0.003921682	1.565578e-05	0.28969678	0.11621497	0.17858845	3.1629584e-06	0.07359931	0.21985485	0.00026633745	1.265205e-05	0.0027805194
priorregion1_spot_2	0.13831568	0.040784318	0.0723722	4.5843402e-07	0.02763968	0.027770478	2.463608e-07	3.5242533e-07	0.0974725	0.1081515	0.47239837	0.009337151	0.005756693	4.0791983e-07
priorregion1_spot_3	1.409523e-05	0.25507444	0.0002288313	5.5917277e-05	0.031784173	5.351224e-05	0.007164767	0.021440951	0.0007209555	0.16074677	0.33368415	9.572003e-06	0.0057500103	0.18327178
priorregion1_spot_4	0.0005834146	0.14733534	0.019676074	0.056151636	0.029232932	0.016750691	2.2151385e-06	5.596155e-06	3.3085496e-05	0.23480067	0.3769078	0.043315146	0.0026124623	0.0725929
priorregion1_spot_5	0.026651746	0.033249956	8.884049e-07	3.5459655e-07	1.746231e-05	0.06596294	0.5286792	0.00057277305	1.1557479e-06	0.10901719	0.18963923	0.04618277	1.614059e-05	8.171273e-06
priorregion1_spot_6	3.97065e-06	0.096799605	0.03611433	0.06338254	0.00807874	3.0247925e-06	0.029438514	6.9925863e-06	0.0731332	0.10027998	0.44446102	2.8614522e-06	0.015037368	0.13325793
priorregion1_spot_7	0.052689333	0.04227561	0.005275792	2.0161808e-06	0.10543779	0.3222156	0.06664959	0.00010824382	3.7730835e-05	0.06353185	0.29837626	0.037093006	0.006306493	6.6381523e-07
priorregion1_spot_8	0.10042796	0.13901848	0.017639045	1.3393005e-06	0.038972046	0.13662484	0.067757644	0.12739548	0.026412204	0.13694401	0.14388514	0.06467486	0.0002187008	2.8350309e-05
priorregion1_spot_9	0.0002387077	0.26698568	0.006080573	0.031491376	0.026774585	0.011797015	0.017861899	1.3675354e-06	0.09837497	0.04562237	0.29991013	2.6224482e-06	0.0240968	0.17076185
priorregion1_spot_10	0.09647004	0.10044055	0.08639328	6.7412147e-06	0.08057027	3.4507027e-06	0.0053497804	1.0824356e-06	3.1808347e-06	0.18519166	0.4455275	9.4561767e-07	4.056164e-05	8.5798894e-07
priorregion1_spot_11	0.020469105	0.22131154	1.3851599e-06	0.04766783	1.0360612e-05	0.18374418	0.13230205	1.7391156e-05	2.3631596e-06	0.16743086	0.18371454	0.02652786	0.0030564452	0.013744086
priorregion1_spot_12	0.00023087129	0.20845813	0.00021943223	2.8012368e-05	0.04224837	0.009790715	0.06253941	0.00020341731	0.1752114	0.058409493	0.21754406	0.00010304204	0.019382779	0.20563082
priorregion1_spot_13	0.1272899	0.005056998	5.2713244e-07	3.4924562e-07	4.381145e-05	1.4566591e-06	1.3173865e-05	1.7830047e-06	0.079119384	0.21277119	0.54052746	0.028627578	0.006542603	3.732123e-06
priorregion1_spot_14	5.782162e-07	1.4125216e-05	2.3163321e-07	2.2881393e-07	2.3683142e-06	4.2410106e-06	4.6843243e-06	1.6651009e-05	6.9580715e-06	8.983403e-05	0.9998534	2.1495655e-06	1.1359384e-06	3.4787452e-06
priorregion1_spot_15	0.02690562	0.00032016696	2.5000045e-07	2.0556392e-07	6.599583e-07	0.201829	0.07982392	0.3689827	0.016815072	0.13631456	0.13273722	3.4021654e-05	0.036231704	4.9912196e-06
priorregion1_spot_16	0.08991339	0.14738037	0.016836995	6.572069e-06	0.03208527	0.050967693	0.16068874	0.100805596	0.016957091	0.18717198	0.1262098	0.070388	0.0005771024	1.14334e-05
priorregion1_spot_17	0.042684667	0.17576005	0.03496293	2.6235386e-06	0.02688978	0.10925209	0.2557689	0.14271937	1.6303757e-06	0.12798749	0.065280706	0.018686648	3.6746124e-07	2.7597266e-06
priorregion1_spot_18	0.024612444	0.31042558	0.002385426	0.015144719	0.045966554	0.0070797945	8.2315466e-07	1.8854254e-06	0.018756434	0.08193825	0.4502262	0.03416751	1.1960155e-05	0.009282316
priorregion1_spot_19	0.082766905	0.4242368	0.08762615	0.012569506	0.0052182754	2.1273336e-06	0.022062289	4.621061e-06	0.00019481151	0.14136994	0.19428033	0.029660337	6.916246e-06	1.0494101e-06
