,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,1.0397140442819363e-06,0.9014625579118729,0.25381118059158325,0.20163192823529244,0.0002755923822405748,3.6691664718091495e-05,6.725323146383744e-07,0.00015541327302344144,2.9378804953239526e-07,8.898035417814754e-07,4.378945810401547e-08,1.3983605742454528,0.8955343157052994,4.7485285176662724e-05,9.147202445092264e-06,1.1746417847291469e-07
priorregion1_spot_2,6.976080771892157e-06,0.4404198095202446,0.46315577775239947,0.12100973837077618,0.00039237739983946087,5.714256121791551e-06,1.6927428774238252e-07,0.0007854628580389545,5.104264459987462e-08,5.526347848672231e-07,2.5290804117616972e-08,8.158289529092144e-05,0.4206179156899452,4.572220295813167e-05,1.2291042565948375e-07,2.347618623943504e-08
priorregion1_spot_3,0.0003209008078556508,1.4076622307300568,0.41919250339269637,0.23701368570327758,0.0003820604120846838,0.00011158890956721735,1.6846831954353549e-06,0.00042476813105167825,0.0008603673981269822,1.1222981015635014e-06,5.208123408095844e-08,7.349237675953192e-05,0.564945638179779,1.924648677231744e-05,4.396847700149919e-07,4.023563366928329e-08
priorregion1_spot_4,0.00012406751047819853,1.7480456113815306,1.4777527272701265,0.8297697186470031,0.0061633632285520434,2.953389616777713e-06,4.2573415299784755e-07,0.00048605285410303624,0.005057717720046639,2.4897372270515915e-07,1.44428084070114e-07,4.185834732197691e-05,0.6125596255064011,2.628161496431858e-06,4.445124318408489e-07,2.00296115693277e-08
priorregion1_spot_5,2.52607328832255e-07,0.0004591490389429964,0.07932289801537991,0.00018728339418885298,0.006412632670253515,1.5377345516753848e-05,1.1736181591004426e-06,0.00333275948651135,5.201998135362374e-07,3.737038252893399e-06,8.758157932220456e-08,0.0461225701496005,0.6632392466068268,6.516487519547809e-05,6.883694186399226e-06,2.335417597976175e-07
priorregion1_spot_6,4.717498228501427e-07,0.9017656445503235,0.6276288568973541,0.29150106459856034,0.00036877299571642653,3.629158109106357e-05,3.0689099759229063e-07,0.00011674433153530117,1.413670013050705e-07,3.738452363677425e-07,1.9304907628026057e-08,0.05368488263338804,0.4151046693325043,1.57687129558326e-05,4.6957512438439154e-07,2.183287195478556e-08
priorregion1_spot_7,2.4888506757747567e-07,1.4054568767547608,0.3481492951512337,0.02734540458768606,0.0006853019149275497,5.685223669615881e-07,1.1542728763913603e-07,0.0020008422201499344,8.038849195202148e-08,1.4056395514217002e-07,1.1716085301927138e-08,2.4751448472670747e-05,0.1653787583112717,2.0311748357926263e-06,1.3529640128240316e-07,7.556722847468223e-09
priorregion1_spot_8,1.434840925185199e-06,1.5072325408458709,1.0309045791625977,0.6004449397325516,0.01377635463140905,1.6797029729787031e-06,5.049067112850025e-06,0.0002677905780728906,4.102834441255255e-06,7.192549787760073e-07,1.6045965622879524e-07,9.92440964182606e-05,1.046222126483917,3.143241008274345e-06,4.5444433141028643e-07,5.5460655623562616e-08
priorregion1_spot_9,4.882635181502337e-07,0.7539133161306382,0.6502367913722992,0.4534782573580742,0.0005499831167981029,1.477806813454663e-05,3.5751710925069347e-07,7.695310814597179e-05,2.800410939585163e-07,2.1430970420510675e-07,5.635211728360901e-08,0.7231456458568574,0.8590019583702088,2.4358215341635515e-06,2.1615750711134754e-06,4.33349297779273e-08
priorregion1_spot_10,0.024450759589672088,1.2394999980926513,0.5356446355581284,0.23124531134963036,0.0005256372125586495,0.00016519052951480262,6.030644522070361e-06,0.0007942718220874667,1.8629561418492815e-05,9.090979119719123e-07,1.1680105558298237e-07,0.7688164442777634,1.134631097316742,7.851588270568755e-05,3.801347202170291e-06,5.8433515448541586e-08
priorregion1_spot_11,1.9803811483143364e-06,0.018665032740682364,0.26474454849958423,0.11190996691584587,0.0003295584145234898,0.014052561111748218,4.370881924842252e-07,0.21328134983778,1.9383820202278911e-07,2.095985053074401e-06,5.178967921182221e-08,1.0739476680755615,0.7851513057947159,0.0001521863407106139,4.670579601224745e-05,6.086757224466055e-07
priorregion1_spot_12,7.526371678068245e-06,0.7478723585605621,1.2418255746364593,0.5372493296861648,0.0023434275295585393,2.9545656502705247e-06,3.379169527306658e-07,0.00019153098983224482,4.456521409679226e-07,1.534078151621543e-07,4.0524013655840466e-08,0.8135543525218963,0.6909233778715134,1.2851596864038586e-06,4.661956404561352e-06,3.2336085453721354e-08
priorregion1_spot_13,1.1574301424843726e-06,0.04646646529436111,0.8483924359083176,0.4523509368300438,0.0036687486339360476,1.1042549544981742e-06,2.868836446623391e-07,8.520873052475508e-05,2.0703401233390652e-07,1.236854842545654e-07,1.1463640383624352e-07,2.20072226524353,1.042687141895294,1.5943622543090897e-06,1.5733059899503133e-05,2.0705455217040482e-08
priorregion1_spot_14,6.264210213657862e-07,0.6373887330293655,0.6043708950281144,0.581497347354889,0.05863541848957539,0.0017584490764420478,3.71186547454272e-07,0.11864828690886497,3.5102315649737647e-07,4.7257589272931e-07,7.272698070437401e-08,0.5506424486637116,0.7545466095209122,4.143803221268172e-06,3.357376408530399e-05,1.0915576602599232e-07
priorregion1_spot_15,1.3124496206273763e-06,2.0350321769714355,0.84404736161232,0.5518745213747025,0.0034299321589060126,2.0061172835994513e-05,1.9047301429964135e-05,0.08828986063599586,9.361023529663727e-07,1.6334461861333693e-06,2.224237462655765e-07,0.014221351174637676,0.11618173494935036,1.918336347443983e-05,1.1718050564013538e-05,1.6337823467438285e-07
priorregion1_spot_16,2.4095429296266957e-07,0.029609266482293603,0.7343190044164658,0.4085213869810104,0.0019738129456527533,5.524228100739493e-07,2.755011848876166e-07,5.1701791926461736e-05,1.291662911739877e-07,1.1392878924709749e-07,3.1231029495870646e-08,1.470595008134842,0.20657969042658805,1.1672005769014504e-06,1.7167222995340126e-05,2.5876771037047776e-08
priorregion1_spot_17,3.314858432190704e-07,1.1069652557373046,0.7237235277891159,0.3677890762686729,0.000373735222092364,1.08572833710241e-06,1.1120587473101295e-07,3.7011335189163225e-05,1.114833889204192e-07,1.2310744779142624e-07,2.0738812178677793e-08,2.187151385442121e-05,0.5951141923666,2.7115935381516465e-06,1.738703360842919e-07,3.0822191021684375e-08
priorregion1_spot_18,4.5926690063424754e-06,2.644445240497589,1.596676927804947,0.6304193317890168,0.004095875727944076,3.9166086253317194e-06,2.213516870597232e-06,0.0009177415515296162,1.6157755396761787e-06,5.431819488421752e-07,2.003962144669913e-07,0.23616926968097687,0.7905374586582183,1.3135536164554651e-05,3.700273100548657e-06,5.8080366649448945e-08
priorregion1_spot_19,4.6860416205163355e-07,0.07223832830786706,1.3450197935104369,0.5297697901725769,0.018905639834702014,1.0886925451814025e-06,6.116837681702237e-07,0.0001533563423436135,0.006592447380535305,3.0410957947424326e-07,9.362391324430065e-08,0.6260961055755615,0.7920655727386474,1.8197763495209077e-06,1.3408221275312827e-05,3.6166955119654175e-08
priorregion1_spot_20,1.9675873375035735e-08,0.09664219319820404,0.6113292425870895,0.5117533475160599,0.1432080939412117,2.716766815069605e-07,1.4361476701196808e-07,9.921006540025701e-06,1.0305267252874731e-07,1.418904744809879e-07,8.94766576386985e-09,3.3282078561569504e-06,0.1621328614652157,9.366533845422966e-07,3.715907759271886e-08,8.27056920726932e-09
priorregion1_spot_21,1.534816192361177e-06,0.21662043780088425,0.4157201886177063,0.07938212268054486,0.08518667332828045,1.595447724866972e-06,2.2481461883216984e-06,0.0010022717469837517,0.008459143340587616,3.7467081710929053e-06,6.58480393767036e-08,0.00011300889636913781,0.5832160145044327,1.9246827014285374e-05,1.185519550972458e-06,2.598112169849287e-08
priorregion1_spot_22,0.0020785329397767782,1.5533768355846405,0.8255662828683853,0.18330796137452127,0.0006998724216828123,7.258694713527803e-05,8.472877311760386e-07,0.0006458452466176824,1.3783625547603153e-06,9.415326672979064e-07,2.0264031022065865e-07,1.749374097585678,1.195560419559479,7.662922398594675e-05,2.070936452582828e-05,2.4318099463016556e-07
priorregion1_spot_23,2.0340994751677503e-06,0.7934251010417939,0.4083660677075386,0.12713167294859887,0.0007389015081571415,3.5580036524152094e-06,3.2328386794233667e-07,0.0002470319952408318,1.803316003190503e-07,4.779277119837389e-07,3.727633508532335e-08,0.10085044056177139,0.9322153836488724,7.44304899853887e-05,9.317690711441174e-07,1.051914946259558e-07
priorregion1_spot_24,3.4251016586495103e-06,1.249607115983963,1.072124034166336,0.5031313538551331,0.0007636326889041812,4.883114365838992e-06,1.6179755505163486e-06,0.00023681651291553862,1.6165258330147482e-06,5.436633159661142e-07,9.519709820438038e-08,0.9987533539533615,1.1600283563137055,8.495537485941895e-06,7.002134634603864e-06,1.1378044426635369e-07
priorregion1_spot_25,2.1907162803813662e-07,1.0567780017852784,0.9473838061094284,0.45264414697885513,0.0012855892535299062,2.3357722625405588e-06,1.7815350901173592e-07,0.0007608944346429781,1.7951287318851427e-07,1.8828798289405316e-07,1.7945203723002126e-08,0.161730195581913,0.3745580971240997,2.2342249053508565e-06,1.8223315748855387e-06,2.91202186808448e-08
priorregion1_spot_26,6.236522036573434e-08,0.379891063272953,0.1565137982368469,0.280343559384346,0.00010148664296139032,5.596756096792889e-07,4.942798774720813e-08,6.629256972701115e-06,1.9949988949719e-08,3.6407410703986897e-07,1.5189170321505688e-08,3.4567370789773124e-06,0.278909108042717,1.219860621404223e-06,3.329861275602753e-08,8.217314828584676e-09
priorregion1_spot_27,2.12257044722719e-06,0.8663176000118256,1.127771109342575,0.6845382660627366,0.031044784747064114,3.927605780518207e-06,9.86042761041972e-07,0.0002903837899793871,4.694659469350881e-06,5.001925273973029e-07,1.5305400609122445e-07,1.5963350772857667,0.9128336578607559,9.6525336061859e-07,1.5550825810350944e-05,6.333898241450698e-08
priorregion1_spot_28,0.00011814256613433827,1.8513107120990753,1.1969854056835174,0.5310162365436554,0.03399246782064438,1.018126367853256e-05,7.549889630809048e-07,0.009393693879246712,9.879953097424732e-07,7.245031696356819e-07,1.9317166817245378e-07,0.9098937153816223,0.91747887134552,4.944322267874669e-06,6.620548037972185e-06,1.3885050620388029e-07
