,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,6.393225007172987e-08,2.071231150627136,0.6258267432451249,0.5500187635421754,9.387732425238937e-05,4.3273082610539866e-07,1.4642747174775654e-07,6.230278013390489e-05,1.4484804111702942e-07,2.802754451636247e-07,1.7922611839082947e-08,4.482720009946206e-06,4.2970912232931375e-07,9.2882585533971e-07,3.627094756097904e-07,9.390875632675492e-08
priorregion1_spot_2,1.0881626764103202e-07,2.2117824792861938,0.4842396423220634,0.7046116024255752,0.00026690092781791466,4.5310573710821704e-07,1.4323349173395174e-08,8.207960017898585e-05,6.343032055156074e-08,9.787312684750305e-08,1.1082871020917655e-08,1.94108869777665e-06,3.029974863011375e-07,6.429819279674121e-07,2.661596511188691e-07,1.4740344811414732e-08
priorregion1_spot_3,7.274053857031503e-08,0.24458751007914542,1.1948055803775788,0.7914759516716003,0.2827114209532738,2.89206539036968e-06,4.6187467539482446e-08,0.048719465360045434,3.109528758926672e-08,2.681079280364429e-07,7.606162588658094e-09,9.041229759532143e-06,1.297317552939603e-07,3.2430716032649798e-06,5.624920049740467e-07,7.381092466118847e-08
priorregion1_spot_4,5.051811839962283e-08,1.204101312160492,0.5108548730611802,0.5127272874116897,0.0011075305112171919,2.1568844346120387e-07,8.89458862118886e-09,2.804099922286696e-05,3.812157789440107e-08,3.714608158844612e-08,1.2409880767449978e-08,1.5865055274844057e-06,1.2274563729874898e-07,3.297946506108929e-07,1.195817361576701e-07,5.212548903621438e-09
priorregion1_spot_5,1.9585792614407186e-07,1.189814341068268,0.8264421850442886,0.5398449629545212,8.501861157128587e-05,5.406517175288172e-07,7.571825726415683e-08,2.4278782893816243e-05,6.145900286469442e-08,1.0065760491784204e-07,4.8122576368214716e-09,5.481836637954985e-06,1.7396129194935384e-07,7.194481753458605e-07,5.407943518775937e-07,1.3146099453464901e-08
priorregion1_spot_6,2.2820356893049623e-08,1.0851163148880005,0.9155371814966202,0.7728607475757598,0.0005350943451048806,3.0325164743771895e-07,1.260686004478373e-08,4.677519937104081e-05,5.76391109063934e-08,4.6806274944799505e-08,4.09192739692088e-09,2.0005619830953948e-06,1.7097500801810386e-07,4.4674457768678625e-07,2.0491929149102368e-07,1.2651004333008588e-08
priorregion1_spot_7,3.165942288774204e-07,0.9039359450340271,0.9460778713226319,0.43262756019830706,0.00072088640590664,1.696873670198329e-06,1.4583516900756878e-07,0.017884552478790283,1.0792527156411326e-07,2.2879730607883177e-07,1.0685457274561828e-08,0.14342204108834267,4.344828369085008e-07,1.3166542487397237e-06,1.8147997707274046e-06,1.5911442918792323e-08
priorregion1_spot_8,1.685152604125051e-07,0.5749026745557786,0.961209973692894,0.6600242972373962,0.09683860056102275,1.4541961093073044e-06,5.740442006185731e-08,0.009596712980419397,1.315695953962859e-07,1.4144652666914227e-07,8.099344395162688e-09,0.032244963198900224,7.055876864114907e-07,1.0990426119406041e-06,8.128289346132079e-06,2.336327655783066e-08
priorregion1_spot_9,1.5566701208058476e-07,1.2110385298728943,0.7609555184841157,0.7064667731523513,0.0003585344282328151,7.317022379993432e-07,5.191411434068984e-09,9.359151772514451e-05,5.084798075927211e-08,7.840017381965936e-08,3.999642905760936e-09,7.047751546451764e-06,2.284893163562174e-07,3.99862287281394e-07,2.64493736779059e-07,2.0802766265148873e-08
priorregion1_spot_10,3.7668296499759894e-07,0.9615464299917221,0.8107819110155106,0.5665831953287125,0.023387745674699548,3.0765277301725293e-06,4.200687779842838e-08,0.03499364741146565,6.130072058851966e-08,1.436777445462667e-07,3.475668801655729e-08,1.2203884398331865e-05,2.874148052001147e-07,6.749902610181381e-07,3.5168634298088365e-07,2.535320469121416e-08
priorregion1_spot_11,4.3457162490767587e-07,0.8517960250377655,0.9483626663684845,0.634366425871849,0.00016496532916789874,1.1434270334120812e-06,6.469585230206577e-07,0.00013007401139475405,3.0615048984827814e-07,4.5122890099946746e-07,8.403586093663763e-09,0.4084741398692131,5.615715281237499e-07,2.8311941719039165e-06,0.00011918270683963783,3.8007052793886944e-08
priorregion1_spot_12,8.611867023944342e-08,0.6778029948472977,1.1175626873970033,0.5859937280416488,0.0018714146106503903,1.6226472496327915e-06,5.49595709387063e-08,6.383197760442273e-05,8.496956063197557e-08,1.4106872541219674e-07,7.620119513163104e-09,0.0001831900553952437,2.2297141697436018e-07,7.487108945269939e-07,7.895479740227529e-07,9.180687765564244e-09
priorregion1_spot_13,1.1434257700670971e-07,1.0758892893791199,0.6905156672000885,0.47949100881814954,0.00015920071600703523,4.274235905654678e-07,3.94831948469232e-08,2.8749367447744593e-05,9.28866846550136e-08,1.3435283605645054e-07,5.905106115200454e-09,3.4368331398582086e-05,2.887237030790857e-07,5.051524681221054e-07,1.4368686009902374e-07,1.4131742887002474e-08
priorregion1_spot_14,5.504804629907767e-08,1.6459140479564667,0.5415066689252853,0.47433245480060576,0.00012577079323818907,6.153624667604163e-07,2.7807447189331927e-08,4.6864849173289266e-05,1.3450480125243304e-07,1.865489480223914e-07,2.4670799181336637e-08,1.6337541637767574e-06,1.4667548455804536e-07,5.407250142752674e-07,1.3763219470774858e-07,5.234248412477883e-09
priorregion1_spot_15,1.2425224156231708e-07,1.2656817495822907,0.9507093816995621,0.6617732465267181,0.19257196858525277,1.3862751302440302e-06,2.0047382989218932e-07,0.010052841017022729,9.71933822313531e-08,3.596342480705062e-07,1.1927224852215095e-08,0.0673760760575533,1.5917749522031955e-06,1.1675947632738826e-06,4.238764995534439e-06,6.053528540661547e-08
priorregion1_spot_16,1.243370640224839e-07,1.2241650223731995,0.5386608123779296,0.5246072143316268,0.0010485374135896564,3.8193057179114475e-07,1.417357431421351e-07,5.8083567455469176e-05,1.564334091597175e-07,2.5850717975117734e-07,2.0211613271925447e-08,0.09894387759268285,1.804620112011435e-07,6.789597392753422e-07,6.974457369324227e-06,1.3174701685159109e-08
priorregion1_spot_17,1.553047729885293e-06,2.0800743103027344,1.071554535627365,0.7662654906511306,0.0002693832168006338,6.499996470665793e-06,5.323285190428351e-08,0.011658245092257857,3.5466040912979226e-07,3.137039684020237e-07,2.65430820434176e-08,3.5076483072771226e-06,6.900672673282316e-07,1.122145926046869e-06,9.107282750164813e-07,9.532653102439781e-08
priorregion1_spot_18,3.145721976238747e-08,0.09811626821756363,0.4113106548786163,0.3903711497783661,0.08203831054270268,1.2665686455193284e-07,9.250911237046468e-09,4.079554719282897e-06,1.4736519249325397e-08,3.999182709435445e-08,4.8994165391391675e-09,1.800972603405171e-06,2.500461837584567e-08,7.681216914079415e-07,1.5046343371238892e-08,6.967339438723742e-09
priorregion1_spot_19,1.8066345887746138e-06,1.6703468322753907,0.8738174587488174,0.524087643623352,0.00011043305748899004,6.192745559019386e-06,4.073335588827831e-08,6.974927746341565e-05,4.577787677817469e-08,1.7286046301023818e-07,2.4121743091853887e-08,1.2420645043675905e-05,5.04044507465551e-07,1.8978587604578937e-06,4.5946825935061495e-07,4.2652399656617494e-08
priorregion1_spot_20,7.116579432420166e-08,1.380447918176651,0.695906800031662,0.5648771405220032,8.265190845122561e-05,7.271583484680378e-07,7.757969200383741e-08,4.451425302249845e-05,1.4156755625549522e-07,2.575326888631935e-07,7.463829310161429e-09,3.4252207342433393e-06,3.1310944166307313e-07,4.3981140009918826e-07,2.4997673193638547e-07,1.0808014749841278e-08
priorregion1_spot_21,2.044079003837851e-07,1.092272734642029,0.7601778209209442,0.42839888483285904,0.0001548353393445723,8.020421148557944e-07,5.389989780724136e-07,0.00011696298570313958,2.1717090135098265e-07,1.4689859995087318e-07,1.1248600273461307e-08,0.20616689249873163,8.776059559068018e-07,8.473603458014623e-07,1.0001220334743267e-05,2.0245730336654335e-08
