	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.0028165686	1.0778872e-07	0.019223431	1.2483325e-07	9.915102e-06	0.0011117841	2.4115562e-07	0.6612476	0.20371132	9.943385e-07	3.874654e-09	1.46681e-07	0.09364227	0.018235201	1.3000917e-07	1.9405893e-07
priorregion1_spot_2	1.1795127e-07	2.522629e-07	0.020231163	3.7248788e-07	0.028879927	4.009061e-07	7.889612e-08	0.4047789	0.020095984	8.2145604e-08	7.667354e-09	0.15313874	0.34182367	0.03104996	2.7699298e-07	7.455971e-08
priorregion1_spot_3	8.733668e-08	3.9873004e-07	2.0497341e-06	2.3631037e-07	3.7147936e-05	3.3355113e-07	4.799817e-08	0.7385251	0.004303934	3.8667135e-08	3.37427e-09	0.040549066	0.17251578	0.044065244	2.82162e-07	2.0959412e-07
priorregion1_spot_4	1.2865387e-07	3.7737036e-07	1.3608421e-07	1.295822e-07	1.0082846e-06	9.659073e-08	2.4616014e-08	0.75261724	2.8092536e-08	0.002697639	3.1226488e-09	8.561938e-06	0.18284716	0.06182716	2.3625945e-07	1.4710137e-07
priorregion1_spot_5	8.6446323e-07	5.626882e-07	0.027574318	2.867439e-07	3.3340368e-07	3.3519026e-07	5.8872337e-07	0.27186677	0.45963147	1.0072673e-06	8.226057e-09	1.3572908e-07	0.1978623	0.010139416	1.6893944e-07	0.032921527
priorregion1_spot_6	1.2080947e-07	0.23347741	0.05193623	0.32723105	1.9615968e-06	1.2372062e-07	3.6896668e-07	0.14151251	0.24583937	4.6499707e-08	5.8527068e-09	8.9528314e-08	4.9161474e-07	5.1711357e-08	1.6338096e-07	1.160558e-07
priorregion1_spot_7	5.8700255e-08	0.09151184	0.015442465	0.11335391	0.111083046	0.009905446	1.1457457e-07	0.40623164	0.08894534	3.2693695e-08	4.66975e-09	0.074524105	0.08900161	6.677028e-08	2.9999367e-07	4.8237304e-08
priorregion1_spot_8	5.888308e-08	0.24593267	0.033582535	0.091501564	0.09702846	8.742471e-07	2.4748799e-08	0.25008392	3.385324e-08	2.9539729e-08	4.6152113e-09	0.1513844	0.118198715	6.199405e-08	0.012286245	1.6198855e-07
priorregion1_spot_9	2.1630242e-07	3.3595495e-07	3.8966732e-07	1.5857442e-07	0.11754378	6.31225e-07	0.0034329572	0.44160438	0.08736249	1.2494075e-07	9.255573e-09	0.18933514	0.09458477	0.06612808	5.193671e-06	1.2198927e-06
priorregion1_spot_10	2.8608852e-07	0.2688163	0.034362327	0.14260855	0.004713498	1.330072e-07	0.0009558185	0.14763744	0.09086278	8.1034e-08	6.6872703e-09	0.29872996	7.287549e-07	0.011309398	4.3368468e-07	2.3226582e-06
priorregion1_spot_11	1.0713586e-06	5.1499477e-08	0.012128894	9.031722e-08	2.3354253e-06	9.010593e-08	0.0204242	0.41797033	0.22659309	4.680245e-08	6.347058e-09	0.102375954	1.1275198e-07	0.13743773	0.08306584	1.3300662e-07
priorregion1_spot_12	6.43217e-08	3.9369192e-07	1.2741752e-06	5.318331e-07	0.037865415	3.0425375e-07	7.492964e-08	0.865784	0.0022784015	6.0160055e-08	8.770263e-09	3.6411424e-07	0.094068855	1.0833022e-07	1.282367e-07	5.5243685e-08
priorregion1_spot_13	1.2817546e-07	4.6828725e-07	0.07104821	0.13694249	1.9027158e-07	0.005378269	0.015906489	0.094372086	0.01598022	7.026617e-08	5.797395e-09	0.6237189	0.028675845	0.003086307	0.004890306	5.8935406e-08
priorregion1_spot_14	1.1309876e-07	8.746515e-08	0.018622074	1.4924765e-05	3.982622e-07	0.003929025	9.031993e-07	9.2597084e-08	0.5297612	9.797226e-08	1.7504716e-08	0.27378654	0.17388351	9.118541e-08	6.797788e-07	1.6200057e-07
priorregion1_spot_15	2.7096974e-07	2.7108151e-06	0.14016056	0.12958787	0.01932213	6.052313e-07	0.034273986	0.068033084	0.3904769	1.3504064e-07	1.3336515e-08	0.14129542	0.059925172	2.389734e-07	0.016920676	2.3038014e-07
priorregion1_spot_16	3.8761675e-07	0.11545227	0.12717499	0.2109363	0.01655038	5.721689e-06	2.8911643e-06	0.2514919	0.26632395	1.01507666e-07	7.546028e-09	1.0184316e-06	5.015743e-06	0.012054667	3.5084912e-07	1.4130147e-07
priorregion1_spot_17	3.3609305e-07	0.116849534	0.028802566	0.094782926	2.0350907e-07	3.6786508e-07	1.1448307e-06	1.5581584e-07	0.015750328	7.705853e-08	6.41282e-09	0.55833346	0.18465209	3.2933093e-07	3.1135496e-06	0.0008233238
priorregion1_spot_18	0.020527558	8.6783146e-08	1.1546225e-07	6.8611655e-08	4.4793046e-07	8.545728e-07	1.4576865e-06	0.22182941	0.15952766	6.260214e-08	7.0825026e-09	0.33047998	0.148751	0.08173635	0.037144832	1.3422432e-07
priorregion1_spot_19	0.0059291897	1.238377e-07	0.028550798	1.1695016e-06	0.031457786	0.0027271053	1.979288e-07	0.89771724	3.3382065e-08	2.2605613e-08	2.1195066e-09	3.061039e-08	8.288149e-08	0.033616107	6.133147e-08	1.5356926e-07
priorregion1_spot_20	1.5248382e-07	6.381212e-06	0.023277054	0.06513675	0.13430658	0.0018771664	1.5197891e-07	0.5050836	0.009282835	6.7730035e-08	6.1336736e-09	0.17160615	0.0894223	1.2809495e-07	5.118348e-07	1.5685457e-07
priorregion1_spot_21	2.7915226e-07	1.100763e-06	0.011179168	8.283129e-07	0.116648674	0.003596939	0.091520645	1.5680928e-07	0.32909802	7.40515e-08	1.2720229e-08	0.22268458	0.22526805	1.3651507e-07	1.2002515e-06	2.3938867e-07
priorregion1_spot_22	4.4653657e-08	1.1983435e-06	0.44392413	0.19863036	1.0099416e-06	6.654641e-07	2.2508642e-08	6.798999e-07	3.5717413e-08	3.9669114e-08	4.0834727e-09	1.4734856e-06	0.28176764	7.345438e-08	0.07567254	8.276869e-08
priorregion1_spot_23	2.803505e-07	2.8724747e-07	3.612521e-06	1.0405367e-06	0.042733863	0.00021903908	1.7808081e-06	0.53127587	0.29586396	1.4909043e-07	9.190819e-09	1.4159023e-07	0.049825992	0.0770502	1.6885923e-07	0.0030236128
