	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	6.141979e-08	1.402375e-07	1.934866e-07	2.1344515e-07	0.9337043	1.2912348e-07	3.0220807e-08	8.001919e-06	0.000744096	2.3580688e-08	6.9446617e-09	8.843597e-08	0.06554259	4.691356e-08	5.505201e-08	5.023288e-08
priorregion1_spot_2	8.5286636e-08	0.17828543	3.875471e-07	5.099825e-07	0.5680738	2.3573271e-07	8.922101e-08	0.22957206	0.0015951274	2.9353378e-08	7.517444e-09	1.766957e-07	0.021918384	8.623018e-08	0.00055347226	8.125039e-08
priorregion1_spot_3	7.211867e-08	1.15074315e-07	5.3834185e-08	4.7518988e-08	0.8810924	4.8045482e-08	2.6000567e-08	0.118906796	2.2228022e-08	1.3688996e-08	2.2382782e-09	3.4094906e-08	2.717571e-07	3.997052e-08	4.6757215e-08	5.416572e-08
priorregion1_spot_4	0.0060347244	1.9543015e-07	0.0010989482	1.3025094e-07	0.40003645	0.0018780502	8.06189e-08	0.021651449	0.0033378084	4.384022e-08	6.05159e-09	0.26056468	0.30538568	6.216397e-07	1.0040538e-05	1.1907399e-06
priorregion1_spot_5	2.4216286e-08	0.08412879	1.1784748e-07	2.4399176e-07	0.4450702	1.2284548e-07	1.2924465e-07	3.2001864e-07	0.0037206663	2.4808436e-08	3.5254775e-09	0.28513607	0.18194284	2.2358396e-08	4.6177854e-07	1.5812144e-08
priorregion1_spot_6	3.8521046e-07	3.8404477e-07	1.07025876e-07	7.137279e-08	0.6874837	9.051779e-08	2.4919656e-08	0.17952004	2.6348955e-08	3.0199168e-08	3.5562995e-09	1.5061426e-07	0.12646405	8.387944e-08	0.0035487062	0.002982333
priorregion1_spot_7	1.9464179e-07	6.6173766e-07	6.666185e-07	2.4457556e-06	0.2137877	0.0036674514	0.00051827054	1.6975389e-06	2.1900091e-06	9.479358e-08	8.746123e-09	0.5039492	0.2780648	2.649213e-07	3.8609887e-06	4.86135e-07
priorregion1_spot_8	8.046504e-08	1.2633078e-07	0.011691357	2.463149e-07	0.07807	1.7760476e-06	4.714239e-08	1.0205245e-06	0.0044415644	1.9482176e-08	4.9614566e-09	0.59543365	0.31034893	5.5323067e-08	1.10217e-05	5.9072484e-08
priorregion1_spot_9	3.93266e-06	2.2548922e-07	1.3346533e-07	1.16527765e-07	0.07741711	5.109886e-07	3.6135443e-08	0.074544944	5.23872e-08	6.0762325e-08	4.8062234e-09	0.383942	0.45114228	0.010238606	2.563611e-06	0.0027074162
priorregion1_spot_10	4.4689955e-08	0.3963329	2.9043997e-07	1.0173624e-05	0.5177707	1.9324443e-07	2.986545e-08	0.022033904	0.00048024656	2.1752648e-08	3.8717984e-09	5.498104e-08	0.06337144	3.9295962e-08	6.1807e-08	3.313801e-08
priorregion1_spot_11	4.9309214e-08	1.5342029e-07	2.0130568e-07	1.4422488e-07	0.59397537	4.7113813e-06	2.899273e-08	0.0039078947	2.9742974e-08	1.9530685e-08	4.097574e-09	0.23887128	0.16323186	4.364327e-08	8.318729e-06	3.6786385e-08
