	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	7.839047e-08	0.20517613	0.05956194	0.0029203186	0.36085498	4.7688525e-07	2.7991285e-07	1.9016844e-06	1.551817e-07	0.019569146	3.4241637e-08	7.008309e-07	7.435402e-08	0.26980194	2.180053e-07	0.08211104	2.0123558e-07	2.8953403e-07
priorregion1_spot_2	5.139678e-08	1.5983012e-08	3.2086473e-06	2.724044e-05	0.54349124	3.699159e-07	3.0249416e-07	0.11231331	1.3720029e-07	1.06850806e-07	1.3109709e-08	0.0024383462	7.110254e-09	0.3042072	1.4874003e-07	0.037518162	6.0244183e-09	8.549659e-08
priorregion1_spot_3	1.7943337e-08	9.628587e-09	1.4359584e-07	4.2003478e-07	5.013993e-08	5.5076164e-08	6.404191e-08	9.509518e-08	4.7827765e-08	0.0595691	5.8916854e-09	2.080239e-07	5.097623e-09	0.808241	9.672414e-08	0.13218562	4.5384456e-09	3.0534904e-06
priorregion1_spot_4	0.006727037	0.30498487	6.848768e-07	1.2037385e-07	2.4233697e-07	0.051024083	4.6210874e-07	2.484703e-06	8.926904e-08	1.0808407e-07	5.477919e-08	1.1437265e-07	3.0523143e-08	0.6234381	6.4737165e-08	0.006335262	0.0074859313	1.4888043e-07
priorregion1_spot_5	0.00026290212	0.08358254	0.064433955	9.743062e-06	0.5327492	1.3515782e-06	3.186261e-07	2.4211397e-07	1.4746949e-07	3.761985e-07	2.7870108e-08	2.9083972e-06	4.314909e-09	0.27140105	1.842846e-07	0.04755485	1.5911532e-08	2.3129617e-07
priorregion1_spot_6	5.2868835e-08	0.26473522	4.2185736e-08	4.824431e-08	4.8442786e-08	1.01763646e-07	4.453186e-08	5.761113e-08	5.8385815e-08	7.952336e-07	2.4009024e-08	8.8537e-08	1.2810384e-08	0.7350534	1.5290702e-07	0.00020953662	9.31054e-08	1.5295151e-07
priorregion1_spot_7	1.2027564e-07	0.43482572	0.0027546969	1.0942307e-07	1.2786346e-07	0.0077171484	4.0396736e-07	2.1597734e-07	1.1014075e-07	0.01468416	9.129601e-08	1.422366e-07	7.007138e-09	0.51943386	7.751223e-08	0.02058267	1.3043369e-07	2.1454137e-07
priorregion1_spot_8	8.4547494e-08	0.23062544	2.9845344e-06	0.033390444	0.0136907855	0.054458387	1.7159257e-07	2.6662156e-07	7.95701e-08	2.8474435e-07	4.8312433e-08	2.4041307e-07	1.1568465e-08	0.63695735	1.9683193e-07	0.030872898	4.1405542e-08	2.3465869e-07
priorregion1_spot_9	0.00548974	0.30812588	1.4448025e-07	0.002693405	0.094255015	4.4099212e-07	6.039833e-07	1.6027208e-07	1.2983725e-07	8.317513e-08	3.5674395e-07	0.019806663	9.045619e-09	0.5688469	6.8267376e-08	1.5905689e-06	0.00077853637	1.8487734e-07
priorregion1_spot_10	2.641968e-08	0.26614687	7.155477e-08	5.8388185e-08	7.584307e-08	1.3037864e-07	4.2674298e-08	6.7431074e-08	4.681358e-08	8.261353e-06	1.2286965e-07	7.771103e-08	1.1681774e-08	0.6678118	8.087767e-08	0.06603192	1.4591626e-07	2.3939614e-07
