	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	4.1094847e-08	2.2896708e-07	0.081211746	0.39809522	9.765278e-07	0.5187105	7.316417e-05	3.4464816e-07	1.351793e-07	7.39945e-08	1.1329075e-07	0.0019074659
priorregion1_spot_2	2.615776e-08	6.16888e-08	0.08303873	0.23375362	2.7708182e-07	0.3477071	0.1435605	1.3440165e-06	0.0008878789	0.14095178	0.05009843	2.3636181e-07
priorregion1_spot_3	0.00048198385	0.0049826205	0.013089826	0.22897215	0.035842907	0.68982863	0.007955486	0.015854307	2.0945696e-07	3.4138704e-08	9.238218e-08	0.0029918004
priorregion1_spot_4	3.227275e-08	0.005325314	0.103343554	0.2482922	2.7724445e-07	0.25063068	0.079769574	3.0819e-08	6.963641e-08	0.1270507	0.15165418	0.033933237
priorregion1_spot_5	0.0013193358	0.0037306407	0.1297656	0.24000394	0.015812503	0.14133574	0.0283861	2.4634386e-07	0.010552084	0.367156	0.06193306	4.775115e-06
priorregion1_spot_6	0.00276612	0.010577146	0.117193	0.16314824	3.0956423e-07	0.14250472	3.3687837e-07	2.7598185e-07	0.0049568303	0.38304135	0.049605202	0.12620646
priorregion1_spot_7	1.444638e-07	0.021220013	1.471617e-07	4.6360434e-08	4.6993473e-06	0.3717459	0.0056815385	8.3591814e-08	0.007326782	0.50977737	0.08424204	1.1936189e-06
priorregion1_spot_8	2.9049831e-08	0.0015398049	0.19454671	0.32818887	4.019865e-07	0.022837946	0.002858286	1.5902923e-07	3.4434453e-07	0.31667972	0.11501965	0.018328112
priorregion1_spot_9	5.407572e-08	1.5348792e-07	0.097235814	0.14713682	6.236133e-07	0.57824886	0.0021435982	3.1787945e-07	1.9972508e-07	0.13163212	0.043601442	1.9699151e-07
priorregion1_spot_10	5.447198e-08	1.3944044e-07	0.11483265	0.33641022	3.052047e-07	0.44049096	0.011571417	1.2302473e-07	2.3221288e-07	0.091914415	5.8715364e-07	0.0047789374
priorregion1_spot_11	6.077809e-08	4.0758164e-07	0.07779203	0.084600896	1.8305312e-07	0.5590509	3.8136244e-07	0.005377371	0.014769045	0.24176028	0.016648402	9.258884e-08
priorregion1_spot_12	1.3321851e-08	3.5133883e-08	0.038692463	0.17394128	2.4732495e-07	0.7443129	0.040344328	1.870159e-08	7.247394e-08	2.2390747e-08	1.1592935e-07	0.0027085121
priorregion1_spot_13	0.018811597	9.547789e-06	0.035716698	0.093623765	2.9895662e-07	0.5482296	0.082299575	0.011302448	1.9443283e-07	0.16489497	0.042805176	0.0023061761
priorregion1_spot_14	5.6963128e-08	1.5336148e-07	0.08251564	0.16489539	1.0761098e-06	0.56679803	3.2700953e-07	8.0453376e-08	1.4539219e-07	0.095761225	0.0073923706	0.08263555
priorregion1_spot_15	5.0434075e-08	1.0673685e-07	0.18445738	0.4122557	1.7439942e-07	0.2963287	0.010152153	7.70473e-08	1.4913795e-07	0.08291374	0.010805645	0.0030861222
priorregion1_spot_16	1.3548589e-07	0.013163537	1.1721931e-07	2.1864654e-08	0.059389733	2.3637696e-07	0.012590796	0.022082075	4.505219e-07	0.5326318	0.36014062	5.0070423e-07
priorregion1_spot_17	0.0007214556	0.0018203413	0.072472595	0.10632244	2.7244212e-07	0.5568878	0.050769765	0.0004585632	2.053974e-07	0.15859348	0.0519511	1.9643467e-06
priorregion1_spot_18	2.8017629e-08	4.413756e-08	0.022864226	0.21841422	1.7004847e-07	0.47522825	0.17738484	0.0012506411	1.1845336e-07	0.100840114	0.0040172404	1.1291117e-07
priorregion1_spot_19	1.1607655e-07	0.0013248579	0.027750662	0.12273022	0.047868215	0.24900126	0.149462	1.579168e-06	3.6713755e-07	0.2449292	0.123533785	0.033397824
priorregion1_spot_20	1.1590718e-07	0.008731826	0.029556349	0.12996517	0.00657031	0.46931872	0.061108705	7.5043054e-08	2.8072648e-07	0.1721356	0.11942985	0.0031831213
priorregion1_spot_21	1.896968e-08	6.875456e-08	0.1285337	0.5126689	4.1113677e-07	0.22948584	0.10649232	0.012293322	0.0073242504	4.6531763e-08	0.0032008693	1.2390743e-07
priorregion1_spot_22	1.503992e-07	0.0044192336	0.06544618	0.20888638	3.8428957e-06	0.25097093	0.041252214	7.702477e-08	3.1674443e-07	0.34030595	0.08864093	7.383798e-05
priorregion1_spot_23	6.154042e-08	2.4580046e-07	0.21359803	0.3812279	3.485948e-05	3.257263e-07	1.5019134e-07	9.342106e-08	0.005840887	0.35045224	0.02506576	0.023779454
priorregion1_spot_24	4.79604e-07	2.9763115e-07	0.13334994	0.30330193	4.1295752e-07	0.35054222	0.07066572	1.0188375e-07	2.658771e-07	0.042174205	0.01416717	0.08579738
priorregion1_spot_25	7.6922944e-08	1.859916e-07	0.029671654	0.12233557	4.1828602e-07	0.6643108	0.11920167	0.0045933737	1.2529632e-07	0.043773513	0.01611252	1.5817635e-07
priorregion1_spot_26	4.138783e-07	1.3047242e-07	0.15998279	0.31945744	5.2116553e-07	0.50341636	0.014551604	0.0017342346	0.00051351305	2.1603044e-07	0.0003428419	1.03969754e-07
priorregion1_spot_27	6.420164e-08	1.04796776e-07	0.13924228	0.35835108	2.0448496e-07	0.30809003	3.6089841e-06	1.0864306e-07	7.688415e-07	0.17981377	0.010648482	0.003849425
priorregion1_spot_28	6.8886735e-08	0.0019091594	0.014037851	0.23118709	5.1565945e-07	0.50669456	9.263545e-08	1.10803555e-07	1.0615648e-07	0.2352995	0.010870795	1.4510925e-07
priorregion1_spot_29	2.2296359e-08	1.0796279e-06	0.048860863	0.16091606	4.3683076e-07	0.3301478	0.18396294	6.734497e-08	0.0047964803	0.22302568	0.04314431	0.005144217
priorregion1_spot_30	6.7617215e-08	2.301611e-07	0.05230807	0.18422033	1.0997554e-06	0.40290335	0.065831654	0.0068979263	6.00971e-07	0.23861653	0.046717037	0.002503157
priorregion1_spot_31	2.0578061e-07	0.004373041	0.11753463	0.31283268	2.5920266e-07	0.46300647	7.8289776e-07	2.4578947e-07	0.005059537	0.090143055	0.0070484416	6.9482167e-07
priorregion1_spot_32	1.4013133e-07	0.0049660928	0.192412	0.36092278	0.035659455	2.1841942e-07	1.1504909e-06	0.006120682	0.006881457	0.29443872	0.0940988	0.0044984873
priorregion1_spot_33	4.9966893e-08	0.013112011	0.14980388	0.31297973	3.0853556e-07	0.522274	4.4237183e-07	6.7831147e-06	9.907673e-08	3.6065753e-08	9.108144e-08	0.0018224712
priorregion1_spot_34	3.085999e-08	1.6321522e-07	0.03913695	0.26518917	7.115626e-07	0.44139186	0.0869718	0.0069949706	2.32611e-07	0.14674059	0.008307737	0.0052658455
priorregion1_spot_35	0.0075173643	8.167443e-06	0.08695396	0.17382206	5.4423884e-07	0.51220345	5.2840994e-07	0.016066153	0.006391888	0.15622188	0.040813647	2.934133e-07
priorregion1_spot_36	6.5780745e-07	0.00059272983	0.17887531	0.37720087	2.0367362e-07	0.10798088	0.012864251	1.2462097e-07	0.006213932	0.27675527	0.035508428	0.004007375
priorregion1_spot_37	0.014905925	0.002277866	0.13738945	0.3308934	2.2838733e-06	0.12927261	0.07867739	0.0013839152	1.35184e-07	0.2132956	0.09189985	1.5894205e-06
priorregion1_spot_38	7.665433e-07	2.3819247e-07	0.17472228	0.36193928	1.1100458e-06	0.22072564	0.008022517	5.0256478e-08	1.6303436e-07	0.1238566	0.018134361	0.09259697
priorregion1_spot_39	2.4551198e-07	0.028390303	0.05167312	0.08529834	0.02746266	0.048255015	8.803043e-07	0.0009930048	0.018795295	0.5904809	0.1486282	2.1952977e-05
priorregion1_spot_40	2.3868e-07	0.021315506	0.10406318	0.2705651	0.030293897	0.015714778	2.2056844e-07	1.0132887e-07	0.011926576	0.4660917	0.080027096	1.5661528e-06
priorregion1_spot_41	1.344907e-07	4.801768e-07	0.20496804	0.4980344	1.5156445e-07	0.15083347	0.0033291979	5.519057e-07	0.005180714	0.079023376	0.056201853	0.0024276215
priorregion1_spot_42	1.486709e-07	1.5028068e-07	0.06431059	0.16946568	1.8625627e-07	0.5371785	0.02179985	0.0054696575	1.4671608e-07	0.16258772	0.039187163	1.6848715e-07
priorregion1_spot_43	5.7578582e-08	1.0262673e-07	0.036233578	0.26276478	1.5246476e-07	0.18617408	0.09365878	1.9535298e-07	1.9018887e-07	0.35827124	0.040380724	0.022516124
priorregion1_spot_44	2.6510012e-08	9.95167e-08	0.14261372	0.3644727	7.492367e-07	0.1308495	0.177046	8.931293e-08	1.4338853e-07	0.13369897	0.05131692	1.1273801e-06
