,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,0.005887976568192244,0.13515231087803842,7.873848244344118e-06,0.0002389463254075963,5.5939432604645846e-05,6.268380384426564e-05,5.58209099835949e-05,2.395680685367552e-05,4.524112227954902e-05,8.803393484413393e-06,1.5035088951620427e-08,0.10174618363380432,0.029636901896446945,1.0189308477492887e-05,0.24213199168443678,0.003537319565657526,2.0570379888340544e-08,5.459056083054748e-05
priorregion1_spot_2,0.026739384327083827,0.05083660185337066,2.2513067597174087e-05,1.87074796485831e-05,8.539813507013605e-06,3.61124426490278e-05,7.214889410533943e-06,4.812660536117619e-05,1.24405362385005e-05,2.7527119073056383e-06,1.7233524474136176e-08,6.927608933438023e-06,0.09146472960710526,0.15687456056475638,0.19533878266811372,3.769274258047517e-06,9.973926978545934e-07,0.059446470066905024
priorregion1_spot_3,1.9652955174365164e-07,0.19998705461621286,6.157637812975736e-06,0.020167748257517815,5.878095021216723e-06,6.5459555116831335e-06,0.0010398838319815695,1.6010214585548967e-05,2.8304085390118413e-06,5.748531134486257e-06,4.82799447087956e-09,0.1721416063606739,5.412866386222959e-08,0.21639110073447226,0.2484067939221859,4.502540946305089e-06,5.650801675471939e-08,2.151791431970196e-05
priorregion1_spot_4,0.014084090804681182,0.10389087721705437,2.1014256253693018e-05,4.3655979243339975e-05,3.305780774098821e-05,0.00013592343602795154,0.00023483085242332892,0.00011213694233447315,9.989456375478767e-05,2.5294301758549408e-05,1.8326526163292557e-08,0.1719386726617813,0.11475139744579792,0.15037012249231338,0.11465618200600147,8.351696942554554e-06,2.673428923571919e-06,0.0001411912016919814
priorregion1_spot_5,0.03453814145177603,3.355421558381977e-08,5.965343507341458e-06,0.0246529390104115,3.393569818399556e-06,1.4637033291364788e-05,7.944589833641658e-06,6.529199004035036e-06,1.850205026130425e-05,2.2780945073463953e-06,2.193362096392093e-08,0.47056394815444946,0.12204519584774971,1.0341014558434835e-06,2.859555763734534e-07,2.4208460331465174e-06,1.213338428840416e-07,2.4491742578902633e-06
priorregion1_spot_6,6.732646298246437e-08,0.09838805571198464,2.175093038658815e-06,2.8438821209419986e-05,2.448020313750021e-05,9.145699550572317e-06,6.071787493056036e-06,7.63252262458991e-06,4.057185174133338e-06,1.2048993312419045e-05,5.104620504070567e-09,0.09271324165165425,1.6504371558312416e-08,0.032441419921815394,0.16272462904453278,3.3812367860264204e-06,4.5324350939068844e-09,1.129425922954397e-05
priorregion1_spot_7,3.445767124503618e-05,0.1273336209356785,2.7485305963637075e-06,4.151975717832101e-05,2.716485932978685e-05,5.904246463614982e-05,0.0017709780076984316,5.5545450777572114e-05,4.630406128853793e-05,2.7377269816497573e-06,1.0347221435225152e-08,3.711269419000018e-05,0.4342498704791069,0.11470766216516494,0.47186507731676103,6.8604925672843825e-06,4.1339645839855165e-08,4.263508799340343e-05
priorregion1_spot_8,7.0486666103875e-08,2.667398302236279e-09,1.0818745082019633e-07,2.5983428031395316e-07,3.585763380442586e-07,4.077706444149953e-06,6.304788342959e-07,4.97111821573526e-07,8.626792208588087e-07,2.2881146648501275e-07,4.734922676163933e-09,7.435051685433792e-07,0.2495811328291893,0.2994690015912056,7.446095047214385e-08,9.690878869150764e-07,1.0032658126490902e-08,3.491545701450605e-08
priorregion1_spot_9,0.10188254229724407,1.4957635396939396e-08,2.7673387080540123e-06,0.03645007908344269,1.960257361588447e-06,9.879559047476504e-06,3.0078676331868337e-06,3.954752492063562e-06,4.990401453142114e-06,2.3766402591718366e-06,5.906199063154817e-09,2.0810858131881103e-06,0.21073611378669738,0.19635872170329094,8.463084327559046e-07,4.4240743818591e-06,1.110508673463073e-07,0.08497246466577053
priorregion1_spot_10,0.009485713904723525,0.22481896728277206,7.509027341257024e-06,4.226621240377427e-05,1.848067940954934e-05,0.0011581306345760823,3.351087088958593e-05,1.6736155976104784e-05,0.01650065202265978,2.222802265805513e-06,1.4260046743430623e-08,0.23534418866038323,0.04976080302149057,0.04806674774736166,0.08154174014925956,6.364025580296584e-06,1.5648227758902068e-06,0.060383273661136626
