,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,0.00267357382690534,1.4609397203102504e-08,0.1290423594415188,3.544584501469217e-06,1.0856299377337564e-05,4.154816542722983e-06,0.11109960451722145,2.2585699662158733e-05,4.448714980753721e-06,3.345293336565192e-07,1.2088762124662367e-08,2.832922814377526e-06,0.10897218212485313,2.5872382707348153e-07,6.673708412563429e-07,4.405945233543207e-07,3.955360963203702e-08,9.780295684436169e-08
priorregion1_spot_2,0.0008207210281398148,1.8249471693820852e-07,0.07729820646345616,1.731716220092494e-05,1.687227195361629e-05,1.1403642110963119e-05,0.059176753088831906,0.011702292552217842,1.3299315332915284e-05,3.2385692293246392e-06,1.881007953841163e-08,5.121036356285913e-05,0.001806761691113934,0.13146674036979675,2.6745725563159795e-06,1.1457986556706602e-05,3.7032341992926376e-07,1.2227374668327684e-06
priorregion1_spot_3,3.4872580023659333e-08,3.9037501586847155e-08,0.47532332241535186,2.2194722305357576e-06,5.431963040791743e-06,0.03578927684575319,0.1674024373292923,7.767654051349381e-06,2.326314970559906e-05,4.2428922171211524e-07,8.687665653539512e-09,2.8684432254522108e-05,1.6311404049673684e-08,0.08246213123202323,2.2965161974752847e-06,1.5681505374232076e-06,3.0384040838882242e-09,1.6104845386166746e-07
priorregion1_spot_4,6.282131899126853e-08,1.0410873088062546e-07,0.34214768111705784,3.918830770999193e-06,9.706247737995e-06,0.0022286279127001762,4.88600257995131e-06,1.0077525166707348e-05,2.639013132466062e-06,1.1604194014580571e-06,2.797988718494793e-09,4.659574824472657e-06,0.582705569267273,0.20960848331451415,4.623886624699481e-07,0.002618604456074536,8.634536730056654e-09,2.8119262793779855e-07
priorregion1_spot_5,0.00037853129906579853,2.587922818264588e-08,6.7891466869696165e-06,1.094583144549688e-05,2.5845913296507205e-05,5.562905084843807e-06,0.2895120307803154,0.021409181877970695,0.0370007511228323,1.1175358122272884e-05,2.7547936980454325e-07,8.480859605697333e-06,0.19215403944253923,0.07325484007596969,2.6040868306154152e-06,0.046034470573067664,1.9764156622414928e-08,1.9168843891748113e-06
priorregion1_spot_6,8.616353497359343e-08,8.520244932697097e-07,0.08225542232394219,8.847963187008645e-07,2.012878883306257e-06,0.0017523898277431726,2.8452481728891145e-06,1.80280673703237e-05,7.367309490291518e-06,1.1181048250819004e-06,4.268698958753703e-08,1.0424535389574884e-06,0.19260733127593996,0.12554688900709152,2.489096885938125e-07,2.7909338200515776e-06,0.13979941606521606,1.0256817724041412e-07
priorregion1_spot_7,1.492735452757188e-06,3.025825154878703e-08,0.06347605139017105,0.00026483195542823527,1.1245585164942897e-05,4.762223525176524e-05,0.22168914750218394,2.881711134250509e-05,6.948894929337257e-06,5.3209668294584844e-05,2.1212884249166562e-08,8.565364169044187e-06,0.40534161776304245,0.09651004374027253,6.912699916483688e-07,0.00013447830715449527,2.222182766686842e-08,0.003927130170632154
priorregion1_spot_8,0.010375119745731354,1.4157514982571231e-07,0.13999292775988578,0.003565272141713649,6.0464152284112066e-06,2.3208626225823542e-05,0.04915795531123877,2.5890672532113967e-05,5.12797666942788e-06,3.5698472493095325e-05,6.086322201781513e-08,1.1201409733985201e-05,0.0901419758796692,0.05712546035647392,3.5384682746553155e-06,0.06452479623258113,1.0311416538399954e-07,0.008803125470876694
priorregion1_spot_9,1.1028600503948382e-07,4.2758492391214994e-08,0.092856078222394,1.6566040267207426e-05,2.0577669056365265e-05,8.33708777463471e-06,0.1743152216076851,0.00010513039778743406,1.133928039962484e-05,2.3373815474769798e-05,1.532408702153987e-08,5.431786462395394e-06,0.12251191698014735,0.09490086585283279,4.703268132288941e-06,1.378112065140158e-05,1.2547014360819733e-08,1.0856628364308561e-06
priorregion1_spot_10,0.04081719499081374,1.0982594957908987e-07,0.23708425760269164,3.073519364988897e-05,1.6750214217609028e-05,0.00038914188044145707,0.031204407382756472,7.580656820209697e-05,7.665552993785241e-06,1.5662047553632876e-05,6.303203408606351e-05,3.521574471960776e-05,0.2845632150769234,0.19798909574747084,1.8247601587972896e-06,0.040988586097955707,0.2392684906721115,7.567363923044468e-06
