	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	7.259864e-08	1.8083431e-06	3.133188e-08	2.972625e-08	0.7255207	0.012679737	2.1113085e-07	3.0037356e-08	1.2250712e-07	0.26179704	1.15016384e-07	8.473374e-08
priorregion1_spot_2	0.0005584458	3.3544273e-07	4.128316e-08	5.376844e-08	1.17733025e-05	0.39541894	3.2535655e-07	0.39639816	2.0035966e-07	0.20761122	8.656487e-08	3.2540714e-07
priorregion1_spot_3	5.1085472e-08	1.8747092e-07	3.1570966e-08	2.2194852e-08	4.2239748e-08	6.5426754e-08	0.024739059	0.7398472	1.4257996e-06	0.1993883	0.02254563	0.013478014
priorregion1_spot_4	4.9956316e-08	8.762296e-08	1.4297612e-08	1.6731036e-08	3.299388e-08	2.8990355e-08	4.8609433e-08	0.8440802	1.9375118e-07	0.15591922	5.0219565e-08	8.0412505e-08
priorregion1_spot_5	3.7374042e-07	6.498686e-06	5.096457e-08	3.8111324e-08	0.22155921	0.063809045	1.7365565e-07	0.48708507	3.7381096e-07	0.22280109	0.0047378796	1.1480257e-07
priorregion1_spot_6	7.398374e-08	1.3281122e-07	2.748502e-08	1.6375905e-08	0.8233878	1.1407194e-06	1.332437e-07	0.13060631	1.0612869e-07	0.04600417	4.4943736e-08	3.7409194e-08
priorregion1_spot_7	4.972734e-08	1.7409903e-07	6.9630005e-08	0.00025283793	8.005276e-08	5.7890418e-08	1.1051162e-07	0.8846577	4.578074e-05	0.11504274	1.85823e-07	1.4479247e-07
priorregion1_spot_8	7.48083e-08	6.3056866e-08	4.1569137e-08	2.8884969e-08	0.7012826	1.8230675e-07	2.0976296e-07	0.15280257	1.1604983e-07	0.14591396	5.188899e-08	5.8776596e-08
priorregion1_spot_9	2.4548277e-07	2.573646e-07	3.940426e-08	2.3609292e-08	0.054752193	0.002262033	1.4788924e-07	0.7813566	0.00279473	0.15883352	1.04657495e-07	2.1204393e-07
priorregion1_spot_10	1.5813015e-07	2.8967734e-06	5.2803184e-08	3.146351e-08	0.18542878	4.381247e-06	2.2360517e-07	0.6548987	0.00028109553	0.1593834	1.9573547e-07	9.0127934e-08
priorregion1_spot_11	4.3009308e-08	1.310049e-07	1.8029768e-08	1.2195738e-08	4.2855163e-08	4.520725e-08	3.014962e-08	0.8671122	2.425292e-07	0.13288699	5.7368396e-08	6.246937e-08
priorregion1_spot_12	6.097926e-08	1.3632695e-07	2.345478e-08	1.8505052e-08	0.1727196	1.8774612e-07	1.2115994e-07	0.7296637	1.3354236e-05	0.097602524	1.0726452e-07	8.39469e-08
priorregion1_spot_13	1.456469e-07	1.2893166e-07	3.6865398e-08	3.671096e-08	0.58963877	0.06786177	0.075937815	0.25879458	0.007766637	2.2305825e-08	3.112979e-08	7.598714e-08
priorregion1_spot_14	0.00096309057	1.5018963e-06	8.19454e-08	8.852796e-08	0.12676711	5.6631457e-06	0.07978319	0.5473352	0.0067721237	0.2147812	1.03411685e-05	0.023580369
priorregion1_spot_15	7.0746125e-08	6.8819894e-08	2.0194605e-08	1.5056086e-08	1.3950644e-07	0.20577496	8.344836e-08	0.79422444	1.979933e-07	1.2652755e-08	2.6320645e-08	3.542106e-08
priorregion1_spot_16	2.5913585e-07	1.9896227e-07	1.7807753e-07	3.7461067e-08	0.42633677	6.620862e-07	3.8897505e-07	0.45021704	6.872044e-07	0.123443596	1.0032519e-07	1.2718115e-07
priorregion1_spot_17	1.130186e-07	1.6759564e-07	8.7760355e-08	4.6118203e-08	0.2488509	0.52976114	1.4939614e-07	9.845888e-08	2.4392938e-07	0.22138678	1.4503232e-07	6.496181e-08
priorregion1_spot_18	3.175707e-07	4.0304283e-05	5.968956e-08	3.935286e-08	0.21885495	1.017718e-06	1.0580762e-06	0.30987948	0.0030259795	0.468196	4.939083e-07	2.8524792e-07
priorregion1_spot_19	8.182607e-08	1.4716925e-07	3.3377358e-08	1.9564363e-08	0.6616045	0.02988862	7.0812587e-07	0.20941335	2.047906e-07	0.09909209	9.50789e-08	9.391118e-08
priorregion1_spot_20	9.434691e-08	6.124151e-06	3.5461895e-08	3.5966032e-08	5.4894613e-08	4.6251685e-08	7.066845e-08	0.6749062	3.0638163e-05	0.3250559	5.8843443e-07	2.9535974e-07
priorregion1_spot_21	7.4807254e-08	3.3526706e-07	2.492993e-08	1.9649994e-08	0.12858249	0.34327552	3.1561353e-07	0.33157778	3.0820013e-07	0.19556585	1.5172395e-07	0.0009971387
priorregion1_spot_22	2.4424958e-07	2.2639983e-06	2.768991e-08	2.5231317e-08	0.01827906	1.915748e-07	0.017987665	0.575819	0.007309449	0.3744532	0.0061487136	1.6716614e-07
priorregion1_spot_23	1.354398e-07	2.3091934e-05	7.850039e-08	5.3058848e-08	0.5489622	3.2727557e-06	0.073881246	8.625722e-08	2.0250519e-07	0.3694005	0.0043760287	0.0033531971
priorregion1_spot_24	2.1714696e-07	0.0017251218	3.6851155e-08	4.7316394e-08	0.37554556	0.04309806	1.18832084e-07	0.10841262	2.392066e-07	0.47121763	1.6442424e-07	1.1986602e-07
priorregion1_spot_25	4.975233e-08	2.2209355e-07	1.7774884e-08	1.29954625e-08	0.35704735	6.886346e-06	0.006905082	0.54875416	6.6802504e-06	0.08727919	1.313038e-07	1.7193481e-07
priorregion1_spot_26	1.0231948e-07	5.2675654e-07	5.298218e-08	4.59322e-08	0.13286482	2.7435865e-07	3.2838827e-06	0.5143846	0.02450118	0.32337657	3.9545304e-07	0.0048680874
priorregion1_spot_27	7.154435e-08	2.5555974e-07	5.1668074e-08	5.0288083e-08	6.477571e-08	2.4385622e-07	0.026659148	0.6860547	1.077127e-06	0.28728244	1.7265781e-06	2.0977637e-07
priorregion1_spot_28	1.3899144e-07	0.0012638406	2.7619757e-08	1.6546352e-08	0.72966045	1.892925e-07	1.8510733e-07	0.20201316	1.145737e-07	0.06706171	7.160834e-08	5.971305e-08
priorregion1_spot_29	3.6137376e-08	1.6111936e-07	8.761128e-09	1.3575876e-08	0.14460766	9.3762054e-08	1.3538212e-07	0.8406498	9.412062e-06	0.0147326905	2.9934878e-08	7.549922e-08
priorregion1_spot_30	7.706145e-07	0.01997821	3.7159026e-08	4.136234e-08	1.0657673e-05	0.09520191	1.5942872e-07	4.918569e-08	2.9450072e-07	0.88430244	0.00050509523	2.7507022e-07
priorregion1_spot_31	9.722773e-08	1.3680777e-07	2.6167706e-08	1.9675703e-08	0.76812357	1.7630569e-07	1.7197198e-07	0.15759438	1.6789716e-07	0.07428112	6.335436e-08	7.960101e-08
priorregion1_spot_32	1.0283775e-07	2.3287019e-07	1.936859e-08	2.0514882e-08	0.8905422	0.02614621	0.028454294	3.2785593e-08	1.0927406e-07	0.05485671	4.260238e-08	7.9258655e-08
priorregion1_spot_33	7.1798134e-08	7.447018e-07	3.075957e-08	2.5504724e-08	0.84957904	0.025422312	0.0046465374	6.7978156e-08	2.1283559e-07	0.11758325	0.0027655542	2.2034055e-06
priorregion1_spot_34	2.203412e-07	0.008444967	1.9974733e-07	4.171409e-07	0.28151372	0.42059642	3.0207136e-07	1.1857796e-07	8.8234685e-08	0.28944272	2.303259e-07	5.588283e-07
priorregion1_spot_35	1.6138671e-07	0.002427218	2.3035215e-08	2.7309317e-08	0.34040165	0.0279353	9.5143065e-08	0.40510738	2.585339e-07	0.2241277	1.1495134e-07	5.971467e-08
priorregion1_spot_36	4.1503093e-08	1.16523495e-07	2.9766133e-08	1.914433e-08	0.5685876	0.17372811	0.012898894	0.13598485	1.6436559e-07	0.10879992	1.0768551e-07	1.7579222e-07
priorregion1_spot_37	1.5237057e-07	8.573175e-06	3.6015177e-08	2.7084695e-08	0.10633011	1.3231373e-07	1.1927688e-07	0.5431084	7.9326475e-07	0.3505514	1.5692974e-07	8.858751e-08
priorregion1_spot_38	4.2041172e-08	7.13981e-08	1.8544739e-08	1.8002874e-08	0.51112056	4.9832573e-07	2.0790084e-07	0.46990263	1.3494365e-06	0.018974485	4.890841e-08	6.479279e-08
priorregion1_spot_39	1.4349108e-05	0.0050995257	0.0022192865	9.056588e-08	6.8019595e-08	1.5965936e-07	0.004706666	0.53269964	5.8365856e-07	0.44375175	8.4634195e-07	0.011507086
priorregion1_spot_40	1.7022835e-07	2.1859233e-07	3.0407303e-08	5.452624e-08	0.2025951	0.51830983	2.0579259e-07	0.18119848	2.3885417e-07	0.09789558	5.5236207e-08	7.935386e-08
priorregion1_spot_41	1.2857979e-07	0.008275645	8.385395e-08	9.834924e-08	6.789375e-08	1.0495623e-07	2.3850328e-07	6.114236e-08	2.7787925e-07	0.9849601	0.0067627607	5.163916e-07
priorregion1_spot_42	5.3444726e-08	5.0564573e-08	2.4320082e-08	1.2175782e-08	0.9999966	3.1251564e-06	1.1258659e-07	2.608823e-08	5.4262497e-08	1.7272871e-08	1.8380984e-08	2.6032184e-08
priorregion1_spot_43	3.3899707e-07	7.935408e-07	2.1125286e-08	1.7414353e-08	0.04821297	0.06509643	1.5086852e-07	0.8462354	5.3457675e-06	0.040448356	6.751502e-08	6.06482e-08
priorregion1_spot_44	4.1899185e-08	1.3278103e-07	2.335779e-08	2.0498426e-08	0.19259338	5.6606336e-07	0.024001475	0.67554027	0.053456035	0.05440785	9.184539e-08	7.253838e-08
priorregion1_spot_45	0.016768817	0.022103727	2.679029e-08	1.8523671e-08	0.22199047	3.1567308e-07	1.128394e-06	0.6867362	4.4822746e-06	0.052394018	8.683571e-08	5.883498e-07
priorregion1_spot_46	8.987466e-08	2.56492e-07	2.9104307e-08	2.4252392e-08	0.4555767	1.7035718e-07	1.0464343e-07	0.4353848	2.701375e-06	0.10903485	9.426896e-08	1.3902869e-07
priorregion1_spot_47	3.0816395e-07	8.4432605e-07	1.553594e-08	1.5374065e-08	0.41919735	1.4746292e-06	8.7091934e-08	0.55092967	7.914506e-07	0.029869428	3.586323e-08	3.3183387e-08
priorregion1_spot_48	2.1126695e-07	0.0002529155	2.2488958e-08	2.0469365e-08	0.4328821	4.0454665e-07	1.2470746e-07	0.34663892	5.1073494e-07	0.22022463	9.0746596e-08	7.0767584e-08
priorregion1_spot_49	4.0050583e-08	1.1715524e-07	1.803739e-08	9.708453e-09	3.9412477e-08	4.513264e-08	1.17299116e-07	0.95321214	0.0024680223	0.044319365	5.731423e-08	4.8062596e-08
priorregion1_spot_50	0.0030972164	3.2903224e-06	0.00079415616	9.07892e-08	2.1105895e-07	0.025710711	1.7693292e-06	0.82560015	4.5540175e-05	0.14474607	3.5875973e-07	4.794301e-07
priorregion1_spot_51	1.5971915e-07	4.554555e-07	6.886186e-08	7.044372e-08	0.5404927	0.15657145	2.0943779e-07	0.19674172	1.6045793e-07	0.10619238	5.4851733e-07	9.628845e-08
priorregion1_spot_52	1.2776336e-07	1.1642592e-06	5.2342013e-08	5.8493825e-08	0.41287294	4.056996e-07	0.21849488	7.61938e-08	1.340457e-06	0.29078034	0.03797079	0.03987785
priorregion1_spot_53	2.7873266e-08	9.709081e-08	3.54025e-08	3.2714468e-08	2.8646516e-08	3.111098e-08	3.3451325e-08	0.8912221	2.662439e-07	0.10877737	5.4641745e-08	5.0940262e-08
priorregion1_spot_54	5.35797e-07	2.5826458e-07	3.6783035e-08	2.5292382e-08	0.4166812	0.08533372	3.5716968e-07	0.40476412	1.4276249e-06	0.093218125	9.833338e-08	1.5717197e-07
priorregion1_spot_55	0.0005302409	3.6696414e-07	3.4870833e-08	1.9577548e-08	0.8481706	0.08583123	5.9375107e-08	7.197554e-08	7.2165854e-08	0.0654669	3.0368653e-07	6.009173e-08
priorregion1_spot_56	7.643417e-08	1.9721833e-06	2.128551e-08	2.3421608e-08	2.2706192e-07	1.820955e-07	0.029953623	0.71486884	3.2730524e-05	0.2551419	2.3679621e-07	9.2166864e-08
priorregion1_spot_57	5.755967e-08	1.4340301e-07	1.6176381e-08	1.3995368e-08	0.5950276	8.8909536e-07	2.1963312e-07	0.36774296	5.277919e-07	0.037227515	4.506951e-08	4.0406842e-08
priorregion1_spot_58	4.776262e-08	1.067216e-07	2.9006857e-08	1.311652e-08	7.045577e-08	1.6517127e-07	0.110941745	0.6885413	3.5639752e-07	0.2005159	1.4721991e-07	8.6289205e-08
priorregion1_spot_59	3.2243168e-08	1.3609552e-07	1.618269e-08	1.2070307e-08	2.746165e-08	2.3395637e-08	3.006062e-08	0.83146495	1.7581608e-07	0.16798198	0.0005525571	7.341431e-08
priorregion1_spot_60	6.6771435e-08	3.0134504e-07	6.7562056e-08	1.1455214e-08	5.2053664e-08	6.4625446e-08	0.004754822	0.99249953	3.1156398e-07	1.7529139e-08	2.9630968e-08	0.0027447294
priorregion1_spot_61	7.2557356e-08	1.1392772e-07	3.423947e-08	2.4558023e-08	0.8600904	0.036410194	1.870854e-07	6.761395e-08	9.744921e-08	0.10349868	5.5171625e-08	5.498049e-08
priorregion1_spot_62	8.7590315e-08	1.6327131e-07	3.0725e-08	4.158946e-08	0.37549177	2.5913678e-07	1.3930492e-07	0.61418957	6.1215115e-07	0.01031719	8.976044e-08	7.0939755e-08
priorregion1_spot_63	3.877564e-08	8.9232245e-08	3.6444447e-08	3.129985e-08	4.487019e-08	3.559748e-07	0.046132162	0.61634254	3.9625843e-07	0.33752376	3.412475e-07	1.8638842e-07
priorregion1_spot_64	1.1695151e-07	1.8349955e-07	4.611457e-08	3.272106e-08	0.6496159	3.6009266e-07	1.1647001e-07	0.28209952	6.3963125e-07	0.06828291	7.596903e-08	7.459557e-08
priorregion1_spot_65	1.3672306e-07	1.9543101e-07	3.088211e-08	7.404392e-08	5.040771e-08	7.270636e-08	0.041557595	0.55419916	7.631253e-07	0.3719079	3.6192148e-07	0.032333657
priorregion1_spot_66	1.4825767e-07	4.6636106e-07	2.6586914e-08	1.6368105e-08	0.5343419	0.16360734	2.044668e-06	0.2422391	3.6013893e-07	0.05980854	5.3731704e-08	7.6182275e-08
priorregion1_spot_67	5.6037727e-08	0.0011916519	2.2692523e-08	2.0973271e-08	1.538618e-07	1.1978144e-06	1.4921166e-07	0.73274153	1.6197363e-06	0.2646888	0.0013746601	1.8418852e-07
priorregion1_spot_68	6.957789e-07	2.7524212e-07	2.5285608e-06	0.00032726396	0.11979857	0.028151276	0.09339988	0.47364825	0.00610246	0.24453914	0.0079866275	0.026043033
priorregion1_spot_69	7.522144e-08	0.0010875299	2.016857e-08	2.459143e-08	4.7298343e-08	3.6202827e-08	2.7033137e-08	0.6460088	4.815857e-07	0.35290214	7.0522515e-07	9.6171505e-08
priorregion1_spot_70	3.5178314e-07	0.0064424165	0.0009288834	3.8825053e-08	4.4644715e-08	5.779928e-08	5.6334073e-08	0.366926	3.395161e-07	0.62569195	8.366032e-06	1.419471e-06
priorregion1_spot_71	0.0025426913	2.3586598e-07	2.551835e-08	2.8207628e-08	0.64106935	0.16972527	1.3700136e-07	0.14899264	2.1714054e-07	0.03456004	6.87397e-08	0.0031091128
priorregion1_spot_72	6.453694e-08	9.6740294e-08	2.4429719e-08	1.2515908e-08	0.7659399	0.098838955	9.656727e-08	3.5978754e-08	5.2907897e-08	0.1352209	3.6156827e-08	3.142217e-08
