,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,0.5997190445661544,7.281672924364103e-06,1.71805233435407e-06,2.113897970446033e-07,4.693182545452146e-05,0.3158666849136353,0.6545561105012894,0.9064457476139068,0.39615645408630373,4.430609988048673e-06,2.8742949234583647e-05,9.400484259458608e-07
priorregion1_spot_2,1.4836370587348937,1.2706141319540622e-06,1.9058363136537082e-06,4.3693673745792694e-07,0.00041830100235529244,0.2755874738097191,1.2754407465457915,0.4327586099505425,0.6762038171291351,9.607386232346472e-07,4.5055565749407834e-07,2.7589538262873245e-07
priorregion1_spot_3,0.33222428113222124,8.145801473347092e-07,5.192827188693627e-06,1.125297791304547e-06,0.01981816114857793,0.49421413391828534,1.371758586168289,0.05221189372241497,2.724364864826202,7.847037068131612e-07,1.2381426301999454e-06,1.3771607598300762e-06
priorregion1_spot_4,1.1683381855487824,8.641006019161069e-07,9.292373420066724e-07,1.9666058506118137e-07,4.445562681212323e-05,0.0895899835973978,0.19924880787730218,1.8162125885486602,0.47744051069021226,5.864259463805866e-07,9.646634907767293e-06,4.245079708198319e-07
priorregion1_spot_5,1.3951370894908905,3.6119828763503395e-07,9.53885233911933e-07,6.41945071322425e-08,0.0009832085517700762,0.000745261152042076,0.0007409132900647819,0.7370409041643142,0.08639832958579063,1.5579319025960104e-07,5.769354885387657e-07,1.2528243757969905e-07
priorregion1_spot_6,0.007232884736731649,1.3186796195441277e-06,9.878444734567892e-06,1.5860949975632367e-08,1.4648103524450562e-05,0.03371929116547108,0.8067546784877777,0.857492184638977,0.016449446976184844,0.0004410683774040081,9.674928449499021e-08,2.840567560724594e-07
priorregion1_spot_7,0.0038577856146730484,7.201430378245278e-07,2.020703800553747e-06,2.520485367085712e-07,9.81600334171162e-07,0.057445342466235165,0.9750050812959672,0.18845434561371804,0.7221881747245789,2.8781223875284924e-07,8.509497035902314e-08,3.652972626611017e-08
priorregion1_spot_8,1.1512139916419983,1.0166437459702139e-05,1.7152020234334487e-06,4.832602371607209e-07,2.2197809721546945e-05,0.07583352103829383,1.011393254995346,1.4148550927639008,0.7917312920093535,7.044381987952875e-07,1.5145492454848864e-06,8.903755514211299e-07
priorregion1_spot_9,1.6883225440979004,2.098000231853803e-05,1.6714313062493602e-06,4.13381330588436e-07,7.356893147516531e-05,0.15684057027101517,0.3622991293668747,1.1485986471176148,0.28638287782669064,3.5645268070538805e-07,4.779834011969797e-06,1.0884609878303308e-06
priorregion1_spot_10,1.9921248972415924,3.7126736316395183e-07,0.14578569680452347,5.584590098806075e-07,1.1193985301360955e-05,0.002402030723169446,0.007154395477846264,1.712840920686722,1.5305402159690857,3.1122844177389205e-07,1.4294520553903566e-07,1.7028586469791664e-07
priorregion1_spot_11,2.136650288105011,5.906007368139399e-06,7.577849657991465e-07,6.69096110073042e-08,2.385393395343272e-06,0.008230228489264845,0.054945931769907475,0.6923242747783661,0.015640432201325893,6.879950547045156e-08,5.575437995730681e-08,1.8437299473816895e-07
priorregion1_spot_12,0.6784365862607956,0.005740333534777165,1.556093945964676e-06,3.4784745537308483e-07,0.06961305662989617,0.5461622953414916,1.248227882385254,2.8610328286049483e-06,0.8188478529453278,2.4724955892452275e-05,1.6398070056311553e-05,0.0014944969210773705
priorregion1_spot_13,1.1764811456203461,2.522740862787032e-06,3.054940589208855e-06,1.4351511595123156e-06,2.4535188094887418e-05,0.08408901058137416,1.0417449712753295,1.9472753942012788,0.22018313631415368,7.131669548243735e-07,1.5082254776643824e-06,6.342142398807482e-07
