	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.14437853	0.0013294042	1.6734651e-08	1.631082e-08	7.796404e-08	2.6685888e-07	0.2513278	0.48277348	0.12019037	2.560536e-08	3.273516e-08	7.122444e-08
priorregion1_spot_2	0.27153417	2.2008905e-07	1.9963028e-07	5.6366837e-08	4.407051e-07	8.730795e-07	0.4336085	0.17765304	0.11720221	7.311842e-08	4.5654076e-08	1.0098745e-07
priorregion1_spot_3	0.03643806	1.239708e-07	2.5806532e-08	3.9161165e-08	6.57891e-06	0.009047217	0.3538976	0.0070001953	0.5936098	3.662326e-08	5.2499207e-08	2.8616216e-07
priorregion1_spot_4	0.18642415	1.486425e-07	1.2884348e-08	1.0740503e-08	1.0671267e-07	1.2328621e-07	0.037074056	0.6876064	0.088894896	2.1340638e-08	3.159039e-08	5.2732545e-08
priorregion1_spot_5	0.43096498	2.8068305e-07	2.4413248e-08	1.8194337e-08	9.874746e-08	7.611707e-08	4.581826e-08	0.5650416	0.0039928025	2.9362322e-08	3.656047e-08	5.6381207e-08
priorregion1_spot_6	0.0023211802	1.866317e-07	3.4329542e-08	1.6117081e-08	1.081524e-07	1.7246387e-07	0.40964422	0.58667964	1.2869828e-06	0.0013531488	3.5514933e-08	5.1171906e-08
priorregion1_spot_7	4.104324e-08	2.4636168e-07	5.019239e-06	5.5135747e-08	9.132721e-08	6.987975e-07	0.5211835	0.12465141	0.3541589	2.0634314e-08	3.8991452e-08	6.751074e-08
priorregion1_spot_8	0.15493143	1.7098829e-07	1.656311e-08	1.9049969e-08	1.01646634e-07	2.5859438e-07	0.22758755	0.4566201	0.1608602	1.8299048e-08	3.435756e-08	6.957003e-08
priorregion1_spot_9	0.3370092	3.949549e-05	3.3177574e-08	1.9262266e-08	1.2657736e-07	2.0581335e-07	0.09956195	0.52406853	0.039320283	3.725771e-08	4.4009948e-08	8.4316596e-08
priorregion1_spot_10	0.24907057	6.338037e-07	0.021597905	6.318926e-08	1.7741235e-07	6.2800446e-08	4.816338e-08	0.4806773	0.24865326	3.2876585e-08	2.497969e-08	3.5598603e-08
priorregion1_spot_11	0.60902816	4.4337153e-07	2.2562295e-08	2.6737357e-08	6.982406e-08	9.587356e-08	5.288214e-07	0.39097002	5.049477e-07	2.8578691e-08	2.5876929e-08	8.222456e-08
priorregion1_spot_12	0.1518918	0.0148673635	1.97372e-08	1.5937207e-08	5.885976e-07	0.052251603	0.5558795	4.336416e-08	0.22510791	1.9393325e-07	7.156428e-08	9.474465e-07
