,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,7.955253840918885e-06,0.493644081056118,0.30880827754735946,0.14767185598611832,6.482554308604448e-05,2.2612959469370257e-06,0.30819557756185534,2.0592092187143863e-05,0.09958396591246128,1.3603213892565692e-05,1.1860201709623652e-07,0.4952297419309616,4.348518174879246e-07,0.0030329603236168624,2.167312986784964e-05,1.4931689747754716e-06
priorregion1_spot_2,6.6291167058807335e-06,1.604178035259247,0.5367503315210342,0.6399504274129868,0.002533667685929686,2.46509957833041e-05,0.17127219066023827,0.08480231575667858,0.08525263108313083,0.0027269708458334207,1.963071703414699e-07,1.3481980800628663,1.19212349090958e-05,0.00019868415838573129,0.00012594930230989121,1.2103079461667222e-05
priorregion1_spot_3,0.010219427477568387,0.3420249417424202,0.4174941793084145,0.15469460934400558,0.00033173339179484176,3.989608176198089e-05,1.0841515123844148,0.00011814327590400354,0.24879332035779952,6.311468200692616e-06,7.471048135698766e-08,0.00015206175085040742,2.5422789349249797e-06,0.041964458487927916,6.43702611569097e-07,4.3333194952310807e-07
priorregion1_spot_4,0.00017145754682132975,1.079708468914032,0.5005078196525574,0.18864068910479548,0.0018177057732827963,8.381005900446326e-05,0.7434046417474747,0.0002787544988677837,0.6526507854461671,3.211264993296936e-05,5.193317235807627e-07,2.422390925884247,2.8302978876126876e-06,0.0003838611140963621,0.0001495323158451356,1.6570341699662098e-06
priorregion1_spot_5,3.27721329540509e-07,0.5234745293855667,0.0003989957680460066,0.5127251803874969,0.3548349678516388,6.916015365732165e-07,0.0012761320511344822,2.7934527679462917e-05,0.1468984514474869,7.054329671518645e-07,3.435648423533167e-08,1.3322243869304657,3.0762205710743734e-06,9.657741827595601e-07,0.9903051406145096,4.403872715386115e-08
priorregion1_spot_6,5.388760582718533e-05,1.5382513403892517,0.3925113707780838,0.2974707707762718,0.001712432049680501,4.700690169556766e-06,1.0167772531509398,0.0003412200196180493,0.3924325659871101,3.812157046922948e-05,1.914553337201142e-07,1.1768512427806854,4.9429625505581505e-06,0.11464632228016852,0.1797308936715126,0.023505365196615457
priorregion1_spot_7,8.823131702229146e-06,0.8541939914226532,0.999729773402214,0.5123372495174408,0.0005197946011321619,2.4531645522074544e-05,0.564926952123642,0.0003055549954297021,0.3412534222006798,6.18257383848686e-06,2.9627296669332284e-07,1.9967205286026002,1.059310002347047e-05,0.00029800797201460225,0.00024954921973403544,1.4075372746447104e-06
priorregion1_spot_8,7.751797511446057e-06,0.051048814132809636,0.22393155544996263,0.2870653167366981,0.020246257074177265,1.9465178979771736e-06,0.3245711401104927,3.587381961551728e-05,0.12945013493299484,0.0023745560203678904,4.329400098868063e-07,2.4529810667037966,1.6787595086498187e-06,1.3055368390268995e-05,0.0814444288611412,0.00014268228696892037
priorregion1_spot_9,2.2600725841925852e-07,0.2382004491984844,0.12387794330716133,0.1582663357257843,9.843976476986428e-05,3.6363256583626935e-07,4.751768585720128e-07,2.205413750289154e-06,5.620570320274965e-08,1.96123338724874e-07,5.390037527419623e-09,0.2112503156065941,1.7679979222862132e-07,3.0612719456257765e-06,2.8924628054483035e-06,5.082262299893614e-09
priorregion1_spot_10,4.130130673729581e-06,1.8447928596287965e-06,7.969299787191632e-07,9.725140621696939e-08,4.60423025288037e-06,2.206739111443312e-06,1.957992208003998,1.4365270635607887e-05,0.30666661113500593,0.0008590765675762669,0.06866686940193177,0.0008961813582573086,7.346125023843798e-08,0.00012995824217796326,0.21015377566218377,0.006236996920779348
priorregion1_spot_11,4.0578410698799415e-05,9.054460520019348e-07,4.679359699366615e-05,2.7067416539239277e-07,0.015776758547872305,1.8940455390747957e-06,1.4796380996704102,1.22476809337968e-05,0.0657309677451849,4.3623479314192085e-06,1.9048510395691666e-07,1.0849079251289369,0.0002610439187265001,0.1491383545100689,0.04664894603192807,2.901095939478183e-07
priorregion1_spot_12,5.62046982395259e-06,1.350359183549881,0.24514710530638695,0.06590288951992988,0.00044732327514793727,2.458308028963075e-06,1.4140027940273285,9.830245908233338e-05,1.9242840971855914e-05,0.00011398183269193397,2.2574168667688355e-07,0.8693319797515868,3.201200854618946e-07,0.0002866364477085881,1.4125527150099516e-05,5.4673688055117966e-06
priorregion1_spot_13,2.0723576312775553e-06,2.540788125315885e-06,1.0774088877951727e-06,4.4635517610913665e-07,1.687824278633343e-05,9.271264133303705e-07,0.6298089027404785,5.620976276077272e-06,5.383682018873515e-05,1.2685634942499746e-06,3.311386969073737e-08,2.2841646194458005,1.7176354702996837e-07,1.4312375469671679e-05,3.403387763682985e-05,2.6202493899063487e-07
priorregion1_spot_14,3.441147953253676e-06,8.403714815585773e-07,3.0411487159653916e-06,5.677858439412375e-07,7.530426264565904e-05,1.3354940620047273e-05,1.7265790522098543,2.4314496727129153e-06,6.549592435476371e-05,6.592108707081935e-06,2.0656695696175122e-07,1.1734391450881958,1.3050090430510866e-07,0.00029246728663565594,0.09381107352674008,5.516324421250829e-07
