,q05_spot_factorsB,q05_spot_factorsCD.IC,q05_spot_factorsCD.PC,q05_spot_factorsCD.Trans,q05_spot_factorsDCT,q05_spot_factorsEndo,q05_spot_factorsFib,q05_spot_factorsLOH,q05_spot_factorsMacro,q05_spot_factorsNK,q05_spot_factorsNeutro,q05_spot_factorsPT,q05_spot_factorsPodo,q05_spot_factorsT,q05_spot_factorsnovel1,q05_spot_factorsnovel2
priorregion1_spot_1,1.718517360131955e-05,0.002922470052726567,7.331891811190871e-06,3.172306344367826e-06,0.041205213963985445,7.140866796362389e-06,1.1505697159464037e-06,3.570800199668156e-05,1.9336848211537474e-07,0.2951977536082268,4.749596612896312e-07,0.11151411086320877,4.910874793040421e-07,1.0706266999244691,9.438484084967058e-06,0.0066981838084757325
priorregion1_spot_2,0.3776072770357132,0.31066605597734454,0.0021147311665117743,0.00033929889905266465,0.06389348283410072,0.0016305864322930575,0.2210854209959507,0.003945297352038324,8.266159784398042e-05,0.980291447043419,0.0007708550459938125,1.299187642335892,0.0002999957010615617,5.448536252975464,0.0015205024217721074,0.1131939735263586
priorregion1_spot_3,0.006706361519172788,2.7326968120178207e-05,0.11608840934932231,0.00019206662182114087,0.0003494988617603667,0.04307344108819962,0.2248180352151394,5.574722399614985e-05,1.2981046120330577e-05,0.3353906959295273,0.5398767381906509,1.2074001014232634,1.4767454513275879e-05,2.5226621866226195,0.0013927699299529197,0.0004138553820666857
priorregion1_spot_4,3.389006360521307e-05,6.647396985499654e-05,0.00012991163093829529,1.756216515786946e-05,0.9156114608049393,6.186744139995426e-05,0.0004758012408274226,0.0005336554982932284,1.8134840593120317e-05,0.6870939910411835,0.4676133871078491,1.524295437335968,5.521803905139677e-06,1.7813955783843993,9.691292143543251e-05,2.6236949452140834e-05
priorregion1_spot_5,0.053944147936999795,0.28044199496507644,0.0006602361740078777,0.0005872260022442788,0.0022003769408911467,0.049301634170114995,0.12875996381044388,0.0014911803998984398,4.8911030899034816e-05,0.9807393223047257,0.03043236620724201,1.2189956486225129,0.004384436318650842,4.304691028594971,0.009331567538902163,0.028810147661715746
priorregion1_spot_6,0.00013389994055614806,3.0477853178977967,0.04477660842239857,1.2268753835087411e-05,0.00016119490755954756,9.929381008078054e-07,0.00010337785388401244,5.229721100477037e-05,1.281178492718027e-06,0.03706557005643844,2.1310706642907463e-06,0.00016781245649326594,7.796460891995595e-07,1.6102913379669188,9.398291877005249e-06,2.40643563302001e-05
priorregion1_spot_7,1.3844315390088017e-05,0.6309929847717285,0.00010180190547544045,3.1583033705828715e-05,0.0010066895105410368,6.297967433965824e-06,1.6000852701836267e-05,0.00029494219197658824,1.6712696321974365e-06,0.415879237651825,0.4216576725244522,0.5118194371461868,1.6237720410572364e-05,1.2197101056575776,3.332118831167463e-05,8.723129849386168e-06
priorregion1_spot_8,0.00016625348725938241,0.3503188997507095,4.59382757981075e-05,2.108934768330073e-05,0.5793392568826676,1.4914948314981304e-05,1.1411071182010345e-05,0.0007063700206344949,4.321065352996811e-06,0.25561872124671936,0.0009157542459433899,3.084821291849949e-05,9.636623701680946e-07,2.2966161251068113,4.095134977433191e-06,0.00010887382522923873
priorregion1_spot_9,2.697566724236822e-05,6.078803835407598e-07,1.1452088813257432e-06,2.257829436302927e-07,0.00026391865103505554,6.648382708362988e-07,7.619473763043062e-07,4.5045725346426484e-05,6.261825944875455e-07,0.01767676891759038,3.573465860995384e-07,7.260697134370275e-06,6.129925424147587e-07,1.9854555487632752,1.064880132162216e-06,5.073001511846087e-06
priorregion1_spot_10,4.550740572994982e-06,2.6241546834171458e-06,7.447286520800844e-07,3.6743179521181446e-07,1.2494301745391568e-05,6.332084353743995e-07,0.00012140402359364088,4.997860992261849e-06,2.531540410188882e-07,0.6179624408483506,9.115463399211877e-07,1.1219790894756445e-05,3.1163212952378674e-07,1.5991758823394775,1.0225799030649795e-06,0.01724207289516926
priorregion1_spot_11,0.00021327056820155124,0.9891111552715302,0.000244000946986489,7.897725590737538e-05,0.0004269144134013914,0.0005527581117348745,2.243154376628809e-05,0.0010275662294588984,1.0272732606608771e-05,0.9896685212850571,1.1950538919336397e-05,0.5307504236698151,5.907534227844735e-06,3.2690497994422913,6.599957632715813e-05,0.0005743184156017379
priorregion1_spot_12,0.10103253945708274,0.0021398991695605217,0.00013461665439535865,6.177143350214465e-05,0.0034769295598380268,0.002151789120398462,0.44674499779939647,0.007463138550519944,6.887231284053996e-05,1.2063088774681092,1.0985555231571198,0.9032101958990097,0.0003637053931015544,4.624337291717529,0.0014481962483841927,0.19530209079384805
priorregion1_spot_13,1.1483085108920931e-05,1.6401435004809176e-06,1.1395133299174633e-06,2.73593984445597e-07,7.939914075905108e-06,2.459100031160233e-07,4.861083539253741e-07,3.1002108471511747e-06,2.968542617054482e-07,0.30809346139431,5.662083083279868e-07,6.131096943136072e-05,8.844039740552035e-08,1.20576314330101,2.2163975927469435e-06,0.00013333270835573787
priorregion1_spot_14,0.0001199076603370486,0.650961822271347,0.0001416885177604854,0.00010477979631104973,0.0012158016383182258,4.704335533460835e-05,0.08725107721984386,0.0003429136006161571,7.034990449028556e-06,0.2059128113090992,0.5033749371767043,1.552845984697342,7.913073977761087e-06,3.526150333881378,0.00020728459930978714,9.775729376997333e-05
priorregion1_spot_15,8.331934914167505e-05,3.301000759847739e-07,2.3976199230446583e-07,8.806684412832056e-08,2.7918763521483926e-06,4.281205434608637e-07,8.951849122240673e-06,4.7802997642065754e-06,4.760914123380644e-07,0.04661158062517643,1.1859808012104624e-06,1.5947139274885559e-06,3.784816797747226e-08,2.735861563682556,5.044975495138716e-07,7.887882657087176e-06
priorregion1_spot_16,3.4188716995231517e-07,0.5640159219503402,1.0238077129542944e-05,0.03355506137013436,4.120529883948621e-05,2.0916967741868578e-06,1.7442764317365801e-07,8.436165444436483e-06,4.9774099863952875e-08,0.07072014883160592,5.876984886299397e-07,0.006278930255211889,6.744062588381893e-08,0.4122940286993981,2.451015143378754e-06,6.969868792339184e-07
priorregion1_spot_17,2.7633410718408412e-05,1.9737637519836426,3.0893630355421923e-05,2.4156088784366148e-05,0.0008304197661345824,1.7793131803500728e-06,0.0566142650321126,0.00017103835853049532,9.395887502705591e-07,0.6552299916744232,0.47609839290380473,0.00043916721915593376,7.140967085206285e-07,1.1443254232406617,1.6341229365934853e-05,0.0004510838189162314
priorregion1_spot_18,0.0005185849877307191,8.919009887904396e-05,0.030621599406003952,0.00011637203206191771,0.8219408690929413,0.03638088591396809,0.15525456592440606,0.0007447281590430067,5.211366387811722e-05,0.6082425892353058,0.6317423611879349,1.1301266491413116,7.23245682365814e-06,1.8174987375736236,0.003793259453959763,6.577268977707718e-05
priorregion1_spot_19,0.004856502613984048,4.382152928883443e-06,3.229244089197892e-06,4.792573662371069e-07,2.3270112160389543e-05,1.1455991170805647e-06,2.2550499920726e-06,3.464569344941992e-05,6.119486755551407e-07,0.7143388152122497,4.12508688896196e-06,1.666970056248829e-05,5.244320391284418e-06,1.2510798454284668,6.09176192938321e-06,0.01781416917219758
priorregion1_spot_20,3.947603909182362e-05,3.65765141248703,0.00019737976617761888,0.001219627377577126,0.5835762202739716,1.1799311005233904e-05,4.71819575977861e-06,0.0003603711404139176,2.8055223992851097e-06,0.3598223894834518,4.060318860865664e-06,0.9374079674482345,0.0012961884320247918,1.5510381996631621,5.9263947878207557e-05,0.007873767148703336
priorregion1_spot_21,0.00045173381658969447,7.575919044029433e-05,0.004916719673201442,0.000325762051215861,0.0436722768470645,3.1402507556776985e-05,0.00017360449783154763,0.0015943201491609217,1.0777667830552674e-05,0.8192102581262588,4.387928365758853e-05,0.46581915467977525,6.444003383876407e-06,4.5494708061218265,0.05391146000474691,0.11998155042529106
priorregion1_spot_22,0.0040916876634582875,9.848328700172714e-05,0.0003001269942615181,2.7247473462921336e-05,1.0445406675338744,0.00055885553592816,0.00010972585550916847,0.0035797256976366045,3.142753284919309e-05,0.8281612783670426,9.559054960845971e-05,2.87027952671051,9.993761341320352e-05,4.709374570846557,0.002165123191662133,0.04439720064401627
