	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	1.14094725e-07	0.7829356	0.0783544	4.6673243e-08	0.062056966	7.4378406e-08	5.267799e-08	0.076652534	4.637659e-08
priorregion1_spot_2	2.1518628e-07	0.1153114	0.04612269	1.4200613e-05	0.28145996	3.4087955e-07	0.42796883	0.128836	0.0002862862
priorregion1_spot_3	1.2688737e-07	0.72366995	2.9670555e-06	4.285351e-08	0.237268	4.288577e-08	7.024638e-08	0.039058752	1.6519698e-08
priorregion1_spot_4	0.021095937	0.22621018	0.25677812	5.571743e-07	0.061963882	7.399862e-07	0.42143127	0.012519269	1.4620404e-07
priorregion1_spot_5	3.8239938e-07	0.5017714	0.04541555	8.112763e-07	0.0414665	3.2880067e-07	0.41133896	6.0111524e-06	4.3760583e-08
priorregion1_spot_6	2.2810336e-07	6.4531554e-07	7.4695373e-07	0.31452173	2.0553087e-07	0.0014966815	0.6839795	1.5908489e-07	7.770882e-08
priorregion1_spot_7	2.6928853e-07	0.17856969	1.6716344e-06	0.08634722	6.155233e-05	0.0045130798	0.7286232	4.0526854e-07	0.001882912
priorregion1_spot_8	1.7874575e-07	0.31470925	0.18287535	8.770052e-06	0.10702779	2.737617e-07	0.34952176	0.04585655	7.476609e-08
priorregion1_spot_9	1.847544e-07	0.48794395	0.04437367	4.6939155e-07	2.1491069e-06	2.8415272e-07	0.4256465	0.042032674	1.4654778e-07
priorregion1_spot_10	0.00469675	0.2543916	0.028474515	0.015811903	1.2088872e-06	0.033474855	0.59721684	0.05244533	0.013486995
priorregion1_spot_11	3.9042575e-07	9.707448e-05	0.09355878	0.11641063	0.22018819	2.961468e-06	0.56428903	0.005452887	4.17317e-08
priorregion1_spot_12	0.021974616	0.24153799	7.559604e-07	4.8100273e-06	1.1683692e-06	4.4867204e-07	0.73548853	0.0009915655	1.0777979e-07
priorregion1_spot_13	0.05242114	0.5802937	0.17445344	1.1932182e-06	0.050181713	0.009849191	0.13279855	7.854593e-07	1.4776761e-07
