	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	2.4776136e-07	3.1588538e-06	0.4806665	2.9336624e-07	0.20964374	1.5309e-07	3.3953043e-07	1.9929848e-07	0.3096854
priorregion1_spot_2	3.944232e-08	1.477184e-07	1.2413094e-08	4.602752e-07	2.2650397e-07	1.8069869e-07	3.2217724e-07	0.0125443	0.9874543
priorregion1_spot_3	3.0729325e-08	2.9264734e-07	3.5663263e-08	7.375467e-07	2.4113953e-07	2.054688e-07	2.4481594e-07	0.021341858	0.97865635
priorregion1_spot_4	2.502848e-06	4.4036406e-06	0.123936996	2.3522337e-06	2.4559433e-05	2.2738873e-06	1.6825036e-06	4.7489757e-06	0.87602043
priorregion1_spot_5	1.5067966e-06	2.2688057e-06	0.3818165	3.061169e-07	0.0005997482	3.2742565e-07	1.7183362e-07	1.2464501e-07	0.61757904
priorregion1_spot_6	1.059781e-06	2.194966e-06	0.31112793	1.8398029e-07	4.714378e-05	2.3949153e-07	1.2001581e-07	2.6478642e-07	0.68882084
priorregion1_spot_7	3.5712887e-06	1.2818503e-05	0.33186686	9.947607e-07	0.0010710314	1.1759454e-06	5.6521975e-07	1.8293606e-07	0.66704273
priorregion1_spot_8	1.9827222e-07	5.567662e-07	0.58475804	1.327677e-07	1.9348377e-05	1.6303147e-07	1.4798563e-07	1.3352638e-07	0.41522127
priorregion1_spot_9	2.8095653e-07	1.7687728e-06	0.44945315	2.8058167e-07	0.015422607	2.8189885e-07	2.4631976e-07	3.602084e-07	0.53512096
priorregion1_spot_10	2.19997e-06	3.66552e-06	0.28797117	9.195136e-07	0.0001069474	1.053058e-06	1.0145059e-06	1.8351292e-07	0.7119129
priorregion1_spot_11	2.1174585e-06	6.8346835e-06	0.31366143	3.1499354e-07	0.0010559808	6.770051e-07	2.3398502e-07	3.7938975e-07	0.6852721
priorregion1_spot_12	4.7092317e-07	3.413872e-06	0.5109194	2.755411e-07	0.03627254	0.006488095	1.1529854e-07	0.0046187323	0.44169688
priorregion1_spot_13	4.420389e-06	2.98285e-06	0.18792652	1.233297e-06	9.6266485e-05	1.6958098e-06	1.1143629e-06	2.1620937e-07	0.8119655
priorregion1_spot_14	7.8315605e-07	1.2526552e-06	0.046711158	3.084953e-07	3.0281251e-05	3.290201e-07	2.7893918e-07	2.588447e-07	0.95325536
priorregion1_spot_15	2.7413812e-06	6.568198e-06	0.37640962	8.304409e-07	0.001998051	1.2739727e-06	7.019999e-07	1.7238544e-07	0.62158006
priorregion1_spot_16	9.400868e-07	1.6524233e-06	0.007713201	9.4082395e-07	2.0631896e-05	9.920237e-07	7.4605975e-07	1.0248383e-06	0.99225986
priorregion1_spot_17	6.349563e-06	1.3100652e-05	0.31833413	7.107701e-07	0.00020925124	9.899165e-07	5.451109e-07	2.5091416e-07	0.6814347
priorregion1_spot_18	1.4502951e-06	3.7438442e-06	0.19148688	8.1419205e-07	7.618095e-05	8.5666585e-07	6.842348e-07	2.6485594e-07	0.8084291
priorregion1_spot_19	6.214056e-07	6.13861e-07	0.94752383	0.052232057	2.381829e-05	5.457473e-07	5.378702e-07	0.00021786329	6.993491e-08
priorregion1_spot_20	4.5602173e-06	3.9919873e-06	2.5742742e-05	2.3511548e-06	1.6884421e-06	2.014194e-06	1.6290692e-06	3.0224248e-05	0.99992776
priorregion1_spot_21	2.5010138e-07	2.9005066e-06	0.13741568	2.1010458e-06	1.2643975e-05	6.4272643e-07	3.8199354e-07	0.010466992	0.8520984
priorregion1_spot_22	9.448235e-08	1.3651096e-07	1.4650965e-08	1.6297352e-07	2.0320918e-07	7.919974e-08	2.1466336e-07	5.863865e-06	0.9999932
priorregion1_spot_23	2.5664042e-07	5.1235725e-07	0.43404752	2.2255027e-07	4.527559e-05	1.00790764e-07	1.2625745e-07	8.5898876e-07	0.5659052
priorregion1_spot_24	1.8212904e-06	1.9551024e-05	0.00013697341	1.8870256e-06	2.26644e-05	2.1655558e-06	1.7022863e-06	5.6828612e-06	0.99980754
priorregion1_spot_25	1.7622428e-07	5.201528e-07	0.34289554	1.382571e-07	1.8461245e-05	1.0562875e-07	1.0592866e-07	1.3278101e-07	0.6570848
priorregion1_spot_26	2.3893085e-06	4.3420446e-06	0.0081982035	1.6728452e-06	2.6503869e-05	1.8445277e-06	1.2120481e-06	5.2321616e-07	0.9917633
priorregion1_spot_27	1.2926834e-06	1.1875788e-06	0.64368767	1.4127768e-07	0.00015199225	4.0158798e-07	1.1881804e-07	1.7091074e-07	0.35615706
priorregion1_spot_28	1.2691939e-07	4.0834666e-07	0.28656927	1.88723e-07	2.7880806e-06	1.442162e-07	1.7156644e-07	2.4395152e-07	0.71342665
priorregion1_spot_29	9.28991e-07	2.0406276e-06	0.5321554	2.492064e-07	0.00012746023	3.091611e-07	1.1584229e-07	2.6467396e-07	0.46771327
priorregion1_spot_30	9.94051e-08	2.3579095e-07	2.5737803e-08	9.432017e-07	3.9297836e-07	3.6636754e-07	6.190581e-07	0.007986533	0.99201083
priorregion1_spot_31	3.0150332e-07	0.0033142956	0.75458133	6.102189e-06	0.04288611	1.1627172e-06	5.003442e-07	1.8409054e-06	0.19920833
priorregion1_spot_32	2.9908308e-06	6.534444e-06	0.16111705	1.7242913e-06	8.726085e-05	1.506917e-06	1.131832e-06	2.5798792e-07	0.83878154
priorregion1_spot_33	5.8827607e-07	5.248341e-06	0.7868869	3.327045e-07	0.00062964123	4.0164187e-07	1.874485e-07	2.7814173e-07	0.21247646
priorregion1_spot_34	1.648919e-07	6.653252e-07	0.28763747	1.1392831e-07	3.3051656e-06	1.13467806e-07	1.1552979e-07	2.5497388e-07	0.71235776
priorregion1_spot_35	9.673457e-07	3.844534e-06	0.1411134	1.006082e-06	3.504444e-05	1.3643593e-06	7.0402416e-07	7.1833406e-06	0.85883653
priorregion1_spot_36	1.7919051e-06	1.8007339e-06	0.00014918858	1.5417519e-06	5.879373e-06	1.0618352e-06	1.6712374e-06	5.02268e-07	0.99983656
priorregion1_spot_37	4.3414937e-07	5.081678e-06	0.4997484	4.2199161e-07	4.945899e-06	5.089113e-07	3.0432457e-07	6.183866e-07	0.5002393
priorregion1_spot_38	1.276141e-06	2.2168308e-06	0.015376253	8.9239205e-07	1.3197576e-05	1.058194e-06	7.736776e-07	4.215524e-07	0.98460394
priorregion1_spot_39	2.2687193e-07	6.2791753e-07	0.42860356	7.345815e-08	4.7302765e-06	9.391773e-08	7.632781e-08	1.5477491e-07	0.57139045
priorregion1_spot_40	3.557248e-07	1.0864642e-06	1.49578345e-05	4.3051355e-07	4.9390346e-06	3.6258507e-07	3.391471e-07	3.5668072e-07	0.9999772
priorregion1_spot_41	3.015531e-07	0.0014089075	0.009690729	8.196281e-07	4.5590405e-06	6.4890025e-07	5.4030335e-07	0.0028825998	0.9860109
priorregion1_spot_42	1.8698158e-06	3.1608224e-06	0.3702032	5.1200817e-07	4.490286e-05	6.899907e-07	4.3558043e-07	2.4489998e-07	0.62974495
priorregion1_spot_43	1.84629e-07	1.4109946e-06	0.12369623	1.1924591e-07	2.2210388e-05	8.789225e-08	1.1840824e-07	2.0709354e-07	0.8762795
priorregion1_spot_44	2.1603577e-07	1.8574931e-07	5.955104e-08	2.7542268e-07	7.0468354e-07	1.7246377e-07	2.685404e-07	2.5845736e-07	0.99999785
priorregion1_spot_45	4.170257e-07	1.3818099e-06	0.20740582	2.556141e-07	4.4581346e-05	1.5259526e-07	2.1454758e-07	2.3591221e-07	0.792547
priorregion1_spot_46	3.1459522e-06	1.031838e-05	0.062754326	1.9481029e-06	5.414692e-05	1.9259433e-06	1.5251472e-06	1.0262243e-06	0.9371717
priorregion1_spot_47	3.3637156e-07	0.011071568	0.5807001	5.385713e-06	0.15130734	3.1335597e-07	1.7385304e-06	2.842567e-07	0.25691286
priorregion1_spot_48	1.0906246e-07	2.0063204e-07	2.4612273e-08	2.6855338e-07	2.3704149e-07	1.1193836e-07	2.9976823e-07	1.5231025e-06	0.99999726
priorregion1_spot_49	1.3272665e-06	2.1341073e-06	0.11871259	6.501751e-07	2.753026e-05	5.6185274e-07	4.9656956e-07	0.0009957512	0.880259
priorregion1_spot_50	2.6836764e-07	1.7916221e-06	0.51237136	1.4304528e-07	0.23673524	1.3054856e-07	9.115263e-08	1.9667065e-07	0.25089076
priorregion1_spot_51	4.6797995e-06	1.6955175e-06	6.760626e-05	8.964674e-07	3.779205e-06	8.0261344e-07	8.217098e-07	5.777171e-07	0.9999192
priorregion1_spot_52	3.8092253e-07	0.023506133	0.5350635	4.0830545e-07	3.3516114e-06	1.1718938e-06	3.3238874e-07	2.456251e-07	0.4414245
priorregion1_spot_53	4.202209e-06	6.265481e-06	0.4740519	4.1109092e-07	0.0005352104	5.5212206e-07	4.0140063e-07	1.8119006e-07	0.5254009
priorregion1_spot_54	2.8327452e-06	5.028077e-06	0.00020260569	3.0850106e-06	3.6003246e-05	2.8932134e-06	2.7663455e-06	9.930551e-06	0.9997349
priorregion1_spot_55	2.4313454e-07	8.430009e-07	0.2784438	1.6803945e-07	0.014408842	1.4948623e-07	1.6395302e-07	0.002831001	0.7043148
priorregion1_spot_56	1.0250959e-06	1.0100262e-06	0.22454	3.5750404e-07	5.5071614e-05	3.6523332e-07	2.4551585e-07	1.4465103e-07	0.7754018
priorregion1_spot_57	3.0346355e-06	9.0725935e-06	0.34377939	5.045506e-07	0.0006854013	7.132121e-07	4.3147153e-07	4.1848097e-07	0.65552104
priorregion1_spot_58	1.6892114e-06	1.3976257e-06	0.034448527	2.535595e-07	1.3365259e-05	4.0770922e-07	1.8819544e-07	2.871036e-07	0.96553385
