	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	6.3290585e-08	0.0022225585	7.454794e-08	4.5315964e-08	3.4781618e-08	6.441166e-08	0.01762763	1.4506531e-07	2.3846684e-07	0.003341142	0.9711801	0.005627853
priorregion1_spot_2	2.4482345e-08	1.1146047e-07	0.39737982	1.0343556e-06	9.461787e-08	5.3140678e-08	0.0041827247	3.6786187e-08	9.9094095e-08	7.371654e-08	0.5984357	1.8730587e-07
priorregion1_spot_3	9.9026614e-08	2.84269e-08	0.99999696	1.9000854e-06	2.013535e-08	2.491665e-08	6.5884313e-07	1.28951685e-08	2.1770736e-08	4.4007646e-08	1.9154805e-07	1.6788294e-07
priorregion1_spot_4	1.1909639e-07	1.2849888e-07	0.3303659	1.531739e-06	1.6970387e-07	0.005697024	0.023391573	9.8428714e-08	4.4037574e-07	7.4538536e-07	0.6402388	0.00030354565
priorregion1_spot_5	7.262058e-08	1.6664228e-07	0.21224621	6.3462863e-07	4.845326e-07	0.19854349	0.06568961	0.0025748657	1.1824677e-07	1.4436904e-07	0.5209428	1.5242875e-06
priorregion1_spot_6	1.08519586e-07	8.4388836e-07	0.31100172	0.0018979164	2.794516e-07	8.322577e-08	6.5285384e-08	0.0029741086	1.2999092e-07	1.3168437e-07	0.6841243	2.5304888e-07
priorregion1_spot_7	1.4810159e-07	0.009303995	0.60535085	8.880983e-07	5.982955e-08	1.0182607e-07	1.5376426e-07	1.1742763e-07	6.610122e-08	5.5209864e-07	0.3853429	7.1551504e-08
priorregion1_spot_8	0.002132604	1.4458075e-07	0.46561697	2.1694525e-06	5.8603984e-08	7.915979e-08	2.7809938e-07	0.0007276773	1.4438042e-07	1.431779e-07	0.53151906	6.088472e-07
priorregion1_spot_9	8.1745064e-08	5.2058553e-08	0.99280363	1.6074906e-06	1.7091185e-07	1.261948e-07	1.2641525e-06	0.005211336	3.03106e-07	4.4918647e-08	0.0019813047	1.3255254e-07
priorregion1_spot_10	8.019208e-08	0.0004659231	0.52955407	2.7389711e-05	4.6510632e-08	8.452789e-08	4.65405e-06	0.0019609497	0.032851916	0.0033956547	0.43173662	2.562936e-06
priorregion1_spot_11	1.7646174e-07	2.0176495e-07	0.48206106	5.5353917e-06	2.6803209e-08	3.7818104e-08	2.6415765e-07	6.6872566e-08	1.2759223e-07	2.6806117e-07	0.5179311	1.1414924e-06
priorregion1_spot_12	5.0845085e-07	1.6927278e-07	0.42883262	2.609717e-06	0.025167374	0.20115878	0.03427781	0.0043954495	4.016986e-07	1.3918674e-07	0.29912743	0.00703673
priorregion1_spot_13	1.3016253e-06	0.0008617969	0.33634698	6.5454105e-06	0.013378906	1.7232952e-07	0.025430307	0.0007425295	0.0002972701	7.5290643e-07	0.62292767	5.7574093e-06
