	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	2.9781611e-07	2.1073745e-07	3.2221447e-08	0.00021639431	0.18779069	0.79615206	0.011389911	0.0044499133	2.435036e-07	3.5732818e-08	1.6498602e-07	6.5185375e-08
priorregion1_spot_2	0.015004186	9.2109485e-07	0.1870627	7.086585e-07	0.22918443	0.35935843	0.15247273	0.0064396043	0.04833815	5.2018994e-08	0.0021378035	2.1439543e-07
priorregion1_spot_3	0.029827237	1.654736e-06	2.2349212e-07	0.00085936405	0.06530816	0.7043932	0.19833218	0.001275905	1.623441e-06	8.6781824e-08	2.0547697e-07	1.18816956e-07
priorregion1_spot_4	1.6738001e-07	0.0047459616	2.978264e-08	2.178843e-08	0.25478682	0.7404666	9.6768716e-08	5.5603223e-08	1.0051228e-07	5.8910057e-08	4.3360586e-08	3.6799133e-08
priorregion1_spot_5	2.7039314e-06	0.0013381656	0.0018208148	2.0868416e-07	0.31218344	0.6846531	1.0180665e-06	6.791576e-08	2.9420974e-07	4.3212328e-08	7.449948e-08	4.9405536e-08
priorregion1_spot_6	1.318753e-07	1.4237018e-07	0.8589491	7.937805e-06	4.543824e-07	7.141643e-07	0.13994665	7.6978364e-07	2.3919533e-06	5.4759806e-08	0.0010914337	1.8885227e-07
priorregion1_spot_7	5.371457e-07	6.8805844e-07	0.00046611103	9.477335e-08	3.943871e-06	0.840942	0.15858498	1.916386e-07	1.0042583e-06	9.8591734e-08	2.056721e-07	1.2010786e-07
priorregion1_spot_8	3.509966e-07	2.2686365e-07	0.24198061	7.071975e-07	0.09686749	0.5223078	0.09694749	1.0473806e-07	0.041894954	3.627457e-08	1.4416683e-07	8.731317e-08
priorregion1_spot_9	6.086324e-07	2.8916868e-06	5.123955e-08	4.5169205e-08	0.2581744	0.49379766	1.6472412e-06	0.2480219	5.417785e-07	7.2087225e-08	1.2018953e-07	9.4339846e-08
priorregion1_spot_10	0.008845852	4.0064984e-07	0.14832745	2.2869678e-07	0.2737401	0.5628027	3.1408006e-06	0.006279428	3.5726862e-07	4.2841148e-08	2.4429858e-07	1.2950586e-07
priorregion1_spot_11	2.8703622e-07	1.983939e-07	0.07279003	2.2516195e-07	0.23156887	0.40236345	0.10200574	0.18707491	0.00419611	2.3318178e-08	7.0542164e-08	4.8345786e-08
priorregion1_spot_12	0.00045187687	1.5351962e-07	0.0029984564	3.9767087e-08	0.26680446	0.3402284	0.15728225	0.23223364	5.3793383e-07	1.6933265e-08	9.840559e-08	1.097686e-07
priorregion1_spot_13	5.839437e-07	2.952028e-07	0.23526095	0.0055317464	3.852176e-06	0.00016496587	2.4295991e-06	0.7590324	2.2450467e-06	7.725206e-08	2.0364251e-07	1.9584637e-07
priorregion1_spot_14	3.3804113e-07	2.3590341e-07	0.09854209	0.0022739347	0.2549954	0.40684	0.08127161	0.15606184	1.4414104e-05	2.6773439e-08	1.2467787e-07	1.3843868e-07
priorregion1_spot_15	5.066677e-07	4.1533636e-07	0.4721575	1.7594635e-05	0.17044643	0.33355218	0.019814957	0.003979996	2.98341e-05	4.9432778e-08	2.4243187e-07	2.111882e-07
priorregion1_spot_16	3.9723943e-07	0.00073210226	6.957424e-08	4.121804e-08	0.27398396	0.70582134	0.01052787	0.002651039	0.0062810215	6.311846e-08	1.9741171e-06	1.08206144e-07
priorregion1_spot_17	0.0027224983	7.635871e-07	0.25166848	1.5951086e-06	0.22228658	0.50127715	0.022041524	1.3263637e-07	6.2204646e-07	4.4148212e-08	2.2722192e-07	3.5214674e-07
priorregion1_spot_18	4.4364583e-07	1.3930556e-06	0.0010518916	1.06978185e-07	0.22095989	0.6138933	0.16407847	1.3122524e-07	2.0075445e-06	5.399137e-07	1.1831447e-05	6.0994054e-08
