	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	0.85696507	0.11721131	0.0016249812	0.015946595	0.0060781944	2.4844535e-08	3.3646018e-08	0.002173813
priorregion1_spot_2	0.8691387	0.10602267	0.005476082	1.4877812e-08	0.013308586	7.260216e-08	0.0060539157	8.840903e-09
priorregion1_spot_3	0.9692856	0.030714067	7.2604244e-08	8.346184e-09	1.1258665e-08	3.2100854e-08	2.5202712e-07	7.934889e-09
priorregion1_spot_4	0.73580605	0.0836945	0.051072143	7.3643895e-09	0.12942643	6.981511e-07	6.497854e-08	2.5120904e-08
priorregion1_spot_5	0.8842854	0.08256313	7.558684e-06	1.04694e-08	3.132514e-08	8.9120476e-08	0.0331438	6.5938752e-09
priorregion1_spot_6	0.8041623	0.040888168	0.008494264	6.637066e-09	0.14278695	1.3363021e-08	0.0036681865	7.322936e-08
priorregion1_spot_7	0.8698167	0.13017996	3.3724825e-06	7.911011e-09	8.057369e-09	1.8440419e-08	2.7255071e-08	1.0021096e-08
priorregion1_spot_8	0.9364258	0.055459127	8.4435095e-07	1.06209255e-08	2.6694961e-08	1.0380517e-07	0.008114063	6.5980355e-09
priorregion1_spot_9	0.811043	0.1481084	0.034632288	0.00074262574	5.2035687e-09	2.115251e-08	0.005473705	1.8476557e-08
priorregion1_spot_10	0.83084893	0.16914994	1.0120972e-06	5.0292144e-09	6.306713e-08	1.6755862e-08	3.3184005e-08	2.7118348e-08
priorregion1_spot_11	0.90833807	0.09166182	1.2124795e-07	7.714324e-09	2.4193687e-08	4.4119863e-09	4.764266e-08	4.416255e-09
priorregion1_spot_12	0.8115503	0.10379029	0.02719267	0.0010462593	0.05222172	0.0041987156	9.349725e-08	3.1260647e-08
priorregion1_spot_13	0.8872134	0.09147555	9.433678e-07	5.1689795e-09	0.010738775	4.4975e-09	0.010571252	1.5231217e-08
priorregion1_spot_14	0.8436789	0.14773066	0.008590368	1.5853585e-08	1.1395629e-08	1.00611555e-08	3.666057e-08	4.1929735e-09
priorregion1_spot_15	0.8419432	0.13339348	0.016907778	1.6670638e-08	1.0296179e-08	1.698459e-07	0.0077553005	5.1196034e-09
priorregion1_spot_16	0.78177285	0.18202816	0.033703405	6.792488e-09	2.1634369e-08	1.2501364e-08	0.0013479064	0.0011476366
priorregion1_spot_17	0.78866786	0.1995778	5.3700346e-06	6.103668e-09	1.783956e-08	1.7652839e-07	0.0117487805	6.1393606e-09
priorregion1_spot_18	0.79510885	0.068533555	0.029664861	0.0011895101	0.08807949	2.2810056e-08	0.017423738	2.4848314e-08
priorregion1_spot_19	0.7892866	0.015995003	0.002966415	4.0155537e-09	0.14267215	1.3999238e-08	0.04907983	5.500191e-09
priorregion1_spot_20	0.70652914	0.08991226	0.014142347	2.0980561e-08	0.18865454	2.983283e-08	6.842383e-08	0.00076174276
priorregion1_spot_21	0.8156946	0.09868023	0.0681886	0.0008062571	5.126451e-08	4.060951e-08	0.016630284	1.2150956e-08
priorregion1_spot_22	0.8686926	0.12131019	1.3774287e-05	5.1044773e-09	1.2205895e-08	2.2655641e-08	0.0099833915	1.0692703e-08
priorregion1_spot_23	0.8775219	0.09514371	0.006604979	1.22253265e-08	5.6179175e-08	8.0061284e-08	0.020729186	2.2203876e-07
priorregion1_spot_24	0.67279726	1.7210463e-05	4.331609e-06	2.0783851e-08	0.32410407	2.0354003e-08	0.0030772034	1.48717785e-08
priorregion1_spot_25	0.7851062	0.19463496	0.01394683	0.00096903695	2.8645607e-08	0.0021041706	4.0727862e-08	0.0032389052
