	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	2.743393e-08	2.3835398e-08	0.06676092	4.6399006e-08	6.103749e-08	5.822606e-08	2.9966643e-08	0.93323886
priorregion1_spot_2	2.5587414e-07	9.0262766e-08	0.46428514	0.0006470321	3.5199585e-07	0.13028519	8.7968246e-08	0.40478182
priorregion1_spot_3	0.00034691775	6.5842606e-08	0.9968568	0.0011817102	0.0013531346	0.00026121538	4.7180965e-08	3.83537e-08
priorregion1_spot_4	1.8199368e-07	1.1547173e-07	0.4817691	1.7852301e-07	0.0026757924	0.03990042	0.00070907583	0.4749451
priorregion1_spot_5	4.2239375e-07	1.3329829e-07	0.54839766	0.0018224231	0.00073947315	0.4490389	6.3604375e-07	2.7031984e-07
priorregion1_spot_6	1.9222773e-07	9.4550835e-08	0.21672185	1.2449621e-07	2.2098368e-07	0.059681952	2.284445e-07	0.7235953
priorregion1_spot_7	1.4616401e-06	2.5859129e-07	0.7674148	0.0005784537	2.2363679e-07	0.23200451	1.2579672e-07	1.03931356e-07
priorregion1_spot_8	1.899367e-08	2.8062082e-08	0.0010896071	1.11426466e-07	5.521157e-08	0.09640717	4.022366e-08	0.9025029
priorregion1_spot_9	1.424597e-07	7.432863e-08	0.60433835	9.041382e-05	8.433924e-08	0.06345425	1.0226574e-07	0.33211648
priorregion1_spot_10	1.9627538e-07	1.271333e-07	0.10232935	4.2076195e-08	0.0018300007	0.037589286	7.601144e-08	0.8582509
priorregion1_spot_11	5.6588186e-07	0.0030085647	0.41455272	6.461728e-08	2.1361815e-07	0.0982637	5.2968883e-08	0.4841741
priorregion1_spot_12	3.8174724e-07	2.2291626e-07	0.488724	4.625059e-07	0.0007507076	3.5004277e-07	0.0011699732	0.5093539
priorregion1_spot_13	7.119766e-08	4.3773376e-08	5.0174584e-08	2.3413566e-08	6.0743463e-07	0.09495377	6.0327686e-08	0.9050454
priorregion1_spot_14	5.4658307e-05	3.6952784e-07	0.38825944	1.3506127e-07	0.004577563	1.2079965e-06	2.3653598e-07	0.6071064
priorregion1_spot_15	1.763147e-07	1.15695e-07	0.4855366	7.0402365e-07	3.068017e-06	0.10137465	3.210978e-07	0.41308436
priorregion1_spot_16	1.8716851e-07	1.2092968e-07	0.5591559	1.2076362e-07	0.0011668531	0.05959774	6.379389e-08	0.38007906
priorregion1_spot_17	8.0143664e-08	7.509127e-08	0.4375667	1.0613545e-07	8.8834575e-08	0.030976899	9.232849e-08	0.531456
priorregion1_spot_18	3.181114e-07	1.4128292e-07	0.8422169	0.0017157014	1.3423588e-07	0.15606588	2.910868e-07	6.442561e-07
priorregion1_spot_19	1.8033168e-07	5.521811e-08	0.15950707	0.00021268938	1.3360025e-07	0.03136934	5.648219e-08	0.8089105
priorregion1_spot_20	5.7400644e-08	3.08491e-08	0.13922013	0.00013446373	1.7380303e-07	0.0775419	8.025266e-08	0.78310317
priorregion1_spot_21	0.0037313006	4.7524236e-07	0.17931737	2.952914e-07	9.1053806e-08	0.07575714	0.0011729981	0.74002033
priorregion1_spot_22	4.2043645e-08	3.497019e-08	0.05645703	0.00057353836	0.0035543123	0.015882578	2.6190445e-08	0.9235325
priorregion1_spot_23	7.776067e-08	3.58439e-08	0.56912935	5.4447077e-07	6.275601e-08	0.048176568	3.0629528e-07	0.382693
priorregion1_spot_24	7.3312556e-08	8.126783e-08	0.3899742	8.442839e-08	0.007424639	0.01315423	8.005819e-08	0.58944654
