	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	7.887994e-08	1.5608109e-07	4.853115e-08	3.8803357e-08	4.0159883e-08	8.758757e-08	1.6330607e-07	0.9999994
priorregion1_spot_2	7.21737e-08	7.584222e-08	0.010368425	5.8734166e-08	6.068377e-08	4.331086e-08	3.3019487e-07	0.9896309
priorregion1_spot_3	8.7137714e-08	1.6970263e-07	5.2593165e-08	6.349717e-08	6.2387016e-08	1.5857185e-07	1.632633e-07	0.9999993
priorregion1_spot_4	1.2100674e-07	1.0433662e-07	9.912142e-08	1.7025715e-07	1.0309344e-07	1.1132159e-07	9.7079464e-08	0.9999992
priorregion1_spot_5	1.5046415e-07	0.003881715	0.0023862743	1.0008272e-07	8.163701e-08	1.2339618e-07	0.013012675	0.9807189
priorregion1_spot_6	0.06827145	0.023257358	3.3050415e-07	1.4942184e-06	1.1095943e-07	2.0509653e-07	1.367039e-07	0.90846896
priorregion1_spot_7	1.6280197e-07	1.0082393e-06	1.396716e-07	0.025850583	2.2094923e-07	0.02213735	0.24084222	0.7111683
priorregion1_spot_8	1.4899794e-07	1.4495453e-07	1.63897e-07	1.6097225e-07	8.1280064e-08	1.3890168e-07	1.3715596e-07	0.99999905
priorregion1_spot_9	0.035626132	0.008981003	1.553087e-07	0.0017557447	9.1169944e-08	0.0064364476	3.0013376e-07	0.9472001
priorregion1_spot_10	0.10197514	0.025153365	0.0055729947	0.002401134	1.7783034e-07	3.4429164e-07	0.0125515815	0.8523453
priorregion1_spot_11	2.847163e-07	9.4253426e-07	8.389232e-08	3.835933e-07	6.7546677e-07	1.5958706e-07	2.7465214e-07	0.99999714
priorregion1_spot_12	0.016756257	0.03581819	1.09554804e-07	5.3178037e-06	1.9744948e-07	1.7874781e-07	1.467148e-07	0.9474196
priorregion1_spot_13	2.0305671e-07	1.5519119e-07	1.6062766e-07	7.24068e-08	0.004385901	1.5165203e-07	3.3934444e-07	0.995613
priorregion1_spot_14	7.5176564e-07	0.01813805	1.8208556e-07	1.6062353e-07	2.0130706e-07	2.421943e-07	2.3060976e-07	0.98186016
priorregion1_spot_15	6.7866205e-07	2.8190898e-06	1.717536e-07	0.023774253	1.7911255e-07	7.1389974e-07	3.2134298e-07	0.9762209
priorregion1_spot_16	9.06251e-08	2.16038e-07	5.6231617e-08	1.1471604e-07	6.0531406e-08	2.5510695e-07	0.4303112	0.569688
priorregion1_spot_17	1.0550398e-07	1.3294681e-07	9.688456e-08	0.010844642	7.774686e-08	1.1463718e-07	5.0006486e-07	0.98915434
priorregion1_spot_18	0.061025806	0.059452277	0.003499199	3.218756e-05	5.2655344e-07	2.6015953e-06	3.3759835e-07	0.87598705
priorregion1_spot_19	0.008752382	0.1004933	1.9378292e-07	3.038192e-07	1.6304857e-07	2.5857872e-07	2.4093262e-07	0.8907532
priorregion1_spot_20	0.09262571	0.006687994	1.373058e-07	9.05135e-08	1.877334e-07	2.7736323e-07	6.27264e-07	0.900685
priorregion1_spot_21	0.31159008	1.2466313e-06	5.6002946e-08	6.2087686e-08	5.6629055e-08	5.8157475e-08	8.141333e-08	0.6884083
priorregion1_spot_22	9.4310417e-07	0.07710654	0.05886987	0.0037138204	1.6211719e-07	1.418797e-07	0.011491745	0.8488168
priorregion1_spot_23	2.0539434e-07	1.9264745e-07	5.5083405e-08	6.797672e-08	1.0281428e-07	1.4418175e-07	1.3329453e-07	0.9999991
priorregion1_spot_24	6.56733e-07	3.8675103e-06	1.3027416e-07	2.703469e-07	5.019193e-06	0.041860037	5.112579e-07	0.9581295
priorregion1_spot_25	8.5707676e-08	9.1116114e-08	3.847622e-08	1.0349389e-07	6.044897e-08	3.7189255e-07	5.0707894e-07	0.99999875
priorregion1_spot_26	1.1997568e-07	2.1591215e-07	9.87111e-08	1.1584414e-07	8.6810765e-08	1.03352946e-07	9.562155e-08	0.9999991
priorregion1_spot_27	8.780221e-08	1.5962317e-07	6.933827e-08	1.2750671e-07	1.07452635e-07	9.042596e-08	1.3731618e-07	0.9999992
priorregion1_spot_28	7.483313e-08	2.3031384e-07	9.39764e-08	0.0029716287	5.2779242e-08	8.6227104e-08	1.0983571e-07	0.9970277
priorregion1_spot_29	1.9844991e-07	0.021168087	1.4207596e-07	7.540281e-07	1.2072475e-07	4.1268245e-07	0.009864811	0.9689655
priorregion1_spot_30	1.4624499e-07	1.8018547e-07	4.7751424e-08	9.9047135e-08	9.9478704e-08	9.578059e-08	1.0185165e-07	0.9999992
priorregion1_spot_31	8.410259e-08	1.2247708e-07	8.5820766e-08	1.6278496e-07	5.80824e-08	1.0956274e-07	1.173936e-07	0.9999992
priorregion1_spot_32	9.989948e-08	1.4684775e-07	5.766824e-07	1.0070825e-07	0.0031949577	5.331869e-07	5.7089426e-07	0.99680305
priorregion1_spot_33	1.661869e-07	1.9894209e-07	7.395836e-08	1.5538373e-07	1.6691784e-07	4.5923673e-07	0.02839018	0.9716085
priorregion1_spot_34	0.15790083	0.12242263	3.0936573e-07	0.0808647	2.2116437e-07	1.3622283e-06	0.05786835	0.5809416
priorregion1_spot_35	7.790724e-08	2.887156e-07	8.691664e-08	6.562913e-08	5.2007838e-08	6.5018234e-08	1.04617136e-07	0.9999992
priorregion1_spot_36	0.18233824	0.03316509	2.14441e-07	0.019843573	8.430592e-08	2.222991e-07	1.7621034e-07	0.76465243
priorregion1_spot_37	2.7210007e-07	0.010034923	8.12315e-07	3.4301243e-07	1.8696205e-06	0.06164696	1.1823404e-06	0.9283137
priorregion1_spot_38	4.2800943e-07	0.16642675	4.9140642e-08	0.008074841	5.1459715e-08	1.2764306e-07	8.221634e-08	0.8254976
priorregion1_spot_39	1.3332433e-07	1.3475024e-07	3.676146e-07	0.02755236	1.3422962e-07	1.03456465e-07	0.11161694	0.86082983
priorregion1_spot_40	6.622462e-07	0.023568433	2.0254596e-07	0.0021842548	0.012001994	5.926741e-07	0.011064804	0.9511791
priorregion1_spot_41	3.569656e-07	7.073183e-07	1.4699853e-07	5.970294e-07	1.299907e-07	2.3306798e-07	2.782499e-07	0.99999756
priorregion1_spot_42	1.2796961e-07	1.2847966e-07	8.6424215e-08	2.4302184e-07	8.715165e-08	1.4363577e-07	1.6557394e-07	0.99999905
priorregion1_spot_43	1.9362497e-07	0.021382162	2.0641012e-07	1.9196048e-06	2.6269828e-07	0.029399889	5.41073e-07	0.9492149
