	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	3.6525998e-07	1.2419018e-07	1.356468e-07	0.3797851	4.632748e-08	0.6202142	8.946415e-08	2.1388297e-08
priorregion1_spot_2	8.856812e-08	1.12996894e-07	1.1887489e-07	0.6722179	6.144416e-08	0.32778168	7.9194876e-08	2.956434e-08
priorregion1_spot_3	2.5532358e-07	0.0021240648	2.8614343e-07	0.41543818	5.7271887e-08	0.5785446	0.003892502	5.4204392e-08
priorregion1_spot_4	4.9225434e-08	3.9735507e-08	8.5319584e-08	0.90948874	4.7920693e-08	0.090510935	4.7858443e-08	3.0987817e-08
priorregion1_spot_5	0.0015600161	1.4080169e-07	3.5834174e-07	0.7644615	1.1513677e-07	0.23397769	1.0466396e-07	7.239121e-08
priorregion1_spot_6	8.519759e-08	0.0030147906	9.568247e-08	0.6374155	2.2465638e-07	0.3579488	4.744391e-08	0.0016203797
priorregion1_spot_7	1.092227e-07	7.4792275e-08	1.1871021e-07	0.23682454	0.0040945583	0.7546508	0.004429773	4.9591673e-08
priorregion1_spot_8	9.23576e-08	7.583616e-08	5.1823076e-08	2.3503851e-07	8.220914e-08	0.9999993	4.0369258e-08	2.1668613e-07
priorregion1_spot_9	1.4630703e-07	7.796305e-07	5.484636e-07	0.76254404	4.0836703e-06	0.23745017	1.5924253e-07	7.974217e-08
priorregion1_spot_10	5.146556e-07	0.0048969826	0.002038782	0.0006993424	0.0037369581	0.96514666	0.002829233	0.020651562
priorregion1_spot_11	6.616019e-08	0.003608103	4.203353e-08	0.0017647404	0.003974816	0.99065167	4.3983763e-07	1.7226175e-07
priorregion1_spot_12	0.00044849867	2.9261003e-07	0.00333755	0.72725976	1.8561254e-07	0.26482394	1.6313497e-07	0.0041296105
priorregion1_spot_13	0.012539776	3.2481194e-07	0.012267321	0.4851745	4.6141085e-06	0.49001297	4.169957e-07	5.103449e-08
