	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.0030812656	4.3144013e-07	0.0024263756	5.5853013e-07	0.0055385916	8.403979e-08	0.0007252231	2.72904e-07	0.0044153216	3.0617466e-07	0.0014051601	0.2622052	0.0060195345	0.7141816
priorregion1_spot_2	0.09137662	1.7904443e-07	2.5629453e-07	4.7683687e-07	1.4336386e-07	4.553998e-08	5.954826e-08	6.557069e-08	2.653382e-07	2.446108e-07	1.8057592e-07	0.338198	1.518908e-07	0.5704233
priorregion1_spot_3	0.044568863	7.676936e-07	8.947584e-07	0.0054136375	2.158804e-07	1.570575e-07	2.4202328e-07	2.4612774e-07	3.1821463e-07	2.8899844e-06	8.164517e-07	0.2351952	2.681003e-07	0.7148155
priorregion1_spot_4	0.12768017	4.3109793e-07	8.6888735e-07	0.0016471075	3.598044e-07	1.3516454e-07	1.7970446e-07	1.6280877e-07	2.542743e-07	1.4524086e-06	1.8196866e-06	0.27085993	2.1752554e-07	0.5998069
priorregion1_spot_5	0.13316293	6.2618683e-06	3.5626558e-06	0.009714058	0.0055549196	2.063373e-07	7.1541047e-07	2.8441207e-07	2.2188367e-06	1.2846691e-05	1.3683139e-06	0.26097167	1.2441435e-06	0.5905677
priorregion1_spot_6	0.16683249	3.8140336e-06	1.8094515e-05	0.020276643	3.8885096e-07	2.022674e-07	2.5122375e-07	1.8149318e-07	1.9740128e-06	1.1011789e-06	7.237201e-07	0.25768024	0.00038576592	0.5547981
priorregion1_spot_7	1.0839537e-05	2.381356e-05	3.4541867e-07	0.0033189943	5.9791446e-06	1.2577705e-07	3.9840356e-07	2.600462e-07	5.548762e-05	2.917734e-07	1.4576409e-06	0.29178053	6.9467274e-07	0.7048007
priorregion1_spot_8	0.11692798	2.9065455e-07	4.2658323e-07	3.0682554e-07	2.4651135e-07	2.592317e-07	0.0014259542	2.6601913e-07	2.0039529e-07	1.3952441e-06	2.785481e-07	0.16144517	2.7363987e-07	0.72019696
priorregion1_spot_9	0.06256425	1.0524015e-05	0.0024317494	0.005403058	6.7606697e-06	1.10551376e-07	8.096808e-07	1.6970841e-07	9.3123697e-07	3.7439224e-07	2.6134347e-07	0.21056253	1.9473802e-07	0.71901834
priorregion1_spot_10	0.093766555	1.3075364e-05	2.8155057e-06	0.009649484	1.5157203e-06	2.960359e-07	0.014104315	6.0415516e-07	3.511742e-06	1.7451234e-06	2.4356223e-06	0.2956878	8.260608e-07	0.5867651
priorregion1_spot_11	0.14327584	3.0005033e-06	1.857525e-06	0.0046794955	6.166967e-07	1.4041676e-07	3.922314e-07	2.9896319e-06	1.3541902e-06	1.6901957e-06	6.732846e-07	0.27349287	3.2277137e-07	0.5785388
priorregion1_spot_12	0.035299134	4.8582393e-07	1.8914942e-06	6.197613e-07	9.621501e-07	1.06456234e-07	2.455475e-07	1.3050807e-07	2.0845816e-07	8.453231e-07	3.0112673e-07	0.3360478	0.024098532	0.6045487
priorregion1_spot_13	0.093687296	1.8852532e-05	6.357896e-06	0.021125484	0.0033453198	1.8238791e-07	0.00772016	2.6777488e-07	0.012032612	9.5177415e-07	4.919251e-07	0.2721078	3.9435426e-07	0.58995384
priorregion1_spot_14	0.041223414	0.014573863	0.009699511	0.17533778	5.481713e-07	6.020598e-08	1.5018347e-07	7.273053e-08	1.0798103e-06	4.9229055e-07	5.8403754e-07	0.21692652	1.9006416e-07	0.5422358
priorregion1_spot_15	0.19805233	5.6332324e-06	9.629238e-07	1.3204882e-06	6.34268e-05	1.7669723e-06	0.0021241338	1.081143e-06	1.6480822e-06	4.3989266e-06	2.091573e-06	0.31049636	5.4867445e-07	0.4892443
priorregion1_spot_16	0.10360929	4.6372242e-07	4.849107e-07	5.712656e-07	3.0904013e-07	1.6790267e-07	1.5116044e-07	2.311314e-07	3.374693e-07	2.5179843e-06	3.151593e-07	0.31717733	2.0167367e-07	0.57920766
priorregion1_spot_17	1.5204139e-05	6.7628497e-07	2.7951927e-07	0.0095542595	0.005690839	2.883408e-07	2.9033518e-07	1.2679837e-07	2.8731545e-06	0.00041344948	2.593194e-07	0.25369972	1.3399952e-07	0.73062164
priorregion1_spot_18	8.440841e-05	2.281035e-06	1.0339967e-06	2.3564573e-06	2.613582e-06	4.464054e-07	2.3281966e-07	3.0073372e-07	0.00011283587	8.8425924e-07	1.2551911e-05	0.20469221	4.1010244e-07	0.7950874
priorregion1_spot_19	0.00042950155	3.792053e-05	1.5379431e-06	0.001639327	4.0688074e-06	2.3473908e-07	0.0027816242	3.638724e-07	0.0038315505	8.032847e-07	1.5609999e-06	0.2884267	0.008207572	0.69463724
priorregion1_spot_20	0.05312029	3.3099707e-07	7.014686e-07	0.0057257004	1.0715118e-05	1.4716014e-07	3.026955e-07	2.6586642e-07	1.4316255e-07	5.485913e-07	2.2174864e-07	0.29222566	0.0036017247	0.64531326
priorregion1_spot_21	0.00143675	1.0713485e-06	5.993622e-07	0.009326433	1.4961668e-07	3.824234e-07	4.5890366e-07	1.7512559e-06	4.3711577e-07	1.1533368e-06	2.0357609e-07	0.2634094	2.9835417e-07	0.72582096
priorregion1_spot_22	0.041179948	2.573366e-06	1.4969327e-06	0.0036182473	0.006170697	1.0307508e-06	1.7911887e-06	0.00286164	5.634074e-06	1.8429802e-06	5.6843305e-07	0.32524246	3.747027e-07	0.6209117
priorregion1_spot_23	0.06446077	4.256609e-06	2.3864973e-06	0.006340844	1.8179957e-06	2.0546227e-07	0.0049336795	3.3675335e-07	8.744154e-07	5.8069264e-07	2.9798414e-07	0.32350057	2.567039e-07	0.6007531
priorregion1_spot_24	0.034965776	0.0035919356	6.295835e-06	0.0067240424	8.799904e-07	3.9292794e-07	0.0042739166	6.9966524e-07	1.7913128e-06	4.656899e-06	0.004294795	0.28048122	0.0025073392	0.66314626
priorregion1_spot_25	0.00048781332	1.103812e-05	0.016222736	7.67802e-07	3.4695454e-06	1.5901924e-07	6.005875e-07	2.3079308e-07	0.00910979	6.607191e-07	4.2976828e-07	0.17069581	0.0022518118	0.8012147
priorregion1_spot_26	0.016459586	2.932282e-07	9.293604e-07	0.008891436	4.402391e-07	1.5543874e-07	4.125433e-07	3.7542188e-07	2.607661e-07	2.7503765e-07	1.7919452e-07	0.36941656	0.022097474	0.5831316
priorregion1_spot_27	0.09290617	5.008449e-07	1.8293044e-06	6.7885975e-07	6.0403534e-07	8.958863e-08	9.708209e-07	0.005814328	1.7577311e-07	2.9029584e-07	2.5644184e-07	0.43958613	1.0225171e-07	0.46168786
priorregion1_spot_28	0.042383943	1.2184678e-05	3.3865413e-07	4.4310394e-07	0.01574957	1.1137992e-07	0.019494649	2.1770998e-07	2.5765783e-07	6.577115e-07	2.1347661e-07	0.057798393	0.0011659386	0.86339307
priorregion1_spot_29	0.06390772	3.736417e-06	9.0894014e-07	1.1824983e-06	2.8202152e-07	4.8920145e-07	0.02089519	2.9319486e-07	4.82035e-07	0.009369171	0.0042092022	0.15764335	2.7262055e-07	0.7439678
priorregion1_spot_30	0.00017761483	1.3412762e-05	3.453794e-07	3.6241678e-07	1.9387205e-06	2.0691314e-06	0.0044847303	4.802432e-07	1.8410175e-06	4.668904e-07	0.0067663696	0.16021077	2.3613607e-07	0.82833934
priorregion1_spot_31	0.04755655	3.9215396e-07	2.689969e-06	0.029683396	1.7754914e-07	4.412509e-07	1.2779404e-06	0.0038101703	2.0294229e-07	0.004667223	0.00793977	0.38682476	6.576582e-07	0.51951224
priorregion1_spot_32	0.051874064	1.2252863e-06	1.6731381e-06	0.010033329	3.6168382e-07	0.002400208	2.6610414e-07	3.0083845e-07	1.7023865e-06	0.00948368	5.4557404e-07	0.23080528	2.4240674e-07	0.69539714
priorregion1_spot_33	0.021832416	1.5255531e-06	0.002449401	0.00025740292	5.404393e-06	3.1057195e-07	1.0931726e-06	0.0019108562	7.663259e-07	4.834585e-07	4.3739485e-07	0.2170497	2.89549e-07	0.75648993
priorregion1_spot_34	0.06721721	8.0602183e-07	4.4849537e-07	7.4916306e-07	2.4203638e-07	4.98716e-07	0.0011402072	1.1204943e-07	3.2420752e-07	5.9121027e-07	3.621239e-07	0.20947091	1.2174863e-07	0.72216743
