	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	8.1393125e-07	0.616233	2.6089997e-06	8.298842e-07	1.4694031e-05	4.9387967e-08	8.4975284e-08	4.893699e-08	0.09480823	0.000108804175	0.28883004	1.6448931e-07	2.4009992e-07	4.350113e-07
priorregion1_spot_2	2.8665417e-07	2.4369245e-07	1.5555119e-07	2.8063238e-07	2.330156e-07	1.1798827e-06	0.093454465	0.48527324	6.9187854e-07	9.731839e-08	2.0315994e-07	0.18045309	2.0324211e-07	0.24081568
priorregion1_spot_3	7.537955e-08	0.032503784	8.2134e-08	7.473983e-08	6.491569e-08	0.3096203	0.14337552	0.49706802	8.793696e-07	5.053449e-07	6.974992e-07	0.01742985	5.448969e-08	1.049549e-07
priorregion1_spot_4	1.2818572e-07	7.571338e-08	6.2363137e-07	0.005127549	6.26154e-08	0.19082601	0.18175861	0.6222863	1.054216e-07	6.952204e-08	7.080991e-08	1.312155e-07	7.351219e-08	1.0882423e-07
priorregion1_spot_5	1.2219316e-06	0.1665817	0.05896143	2.9142802e-06	0.04228523	1.4625047e-06	0.05339333	0.39687848	0.036253165	1.222992e-07	1.4632057e-07	0.085386775	9.96623e-08	0.16025394
priorregion1_spot_6	0.043470647	0.28832155	2.654408e-07	1.8379002e-07	1.9712536e-06	0.13468961	6.3132334e-06	0.10069024	1.7594891e-06	2.5165948e-06	0.09354635	0.21006872	4.732124e-07	0.12919927
priorregion1_spot_7	3.2697692e-06	0.46224558	2.7262427e-06	0.0067737657	0.015383805	4.6896045e-07	3.8454652e-07	0.05040295	0.21882254	2.2156137e-06	1.39520635e-05	0.09361502	6.9129754e-07	0.15273257
priorregion1_spot_8	5.691503e-07	0.23199151	1.5170372e-06	0.024431214	1.5341944e-05	0.0313277	0.19247416	0.47689924	0.042855848	4.3192262e-07	1.1395568e-06	4.6125282e-07	2.34302e-07	6.4713595e-07
priorregion1_spot_9	0.011833711	0.4172208	0.017801717	0.01002023	1.5462925e-05	1.517318e-07	0.083751164	0.16158736	0.058571644	5.9210925e-07	1.135699e-06	0.055902414	1.0532636e-07	0.18329355
priorregion1_spot_10	3.2031528e-07	0.7478606	7.990143e-07	4.2736005e-07	1.2583265e-06	4.741244e-07	0.015436397	0.023205496	0.11044561	3.1161785e-06	0.063946486	0.039098073	2.2221599e-07	7.458793e-07
priorregion1_spot_11	1.0632311e-07	6.6514126e-08	0.0048826495	9.546298e-08	4.264004e-08	0.00017711917	0.01797097	0.82118654	1.1421033e-07	7.112881e-08	6.2734436e-08	0.15211807	5.408415e-07	0.0036635126
priorregion1_spot_12	2.0611839e-07	6.119883e-08	6.6006116e-08	5.828985e-08	6.363293e-08	0.15476577	0.10779011	0.65470845	5.2044076e-08	7.2953725e-08	5.176766e-08	0.082734615	1.16980345e-07	1.8105223e-07
priorregion1_spot_13	0.027511008	0.17546412	3.1448235e-07	1.8851205e-07	5.282106e-07	0.15648286	0.15129927	0.3672861	0.049415343	3.0770627e-07	1.0166973e-06	0.07253675	1.6522826e-07	2.0447899e-06
priorregion1_spot_14	9.806983e-06	3.201003e-07	3.861555e-07	4.6865097e-07	1.5675684e-07	8.454007e-07	0.011783089	0.29586086	1.5531376e-07	0.0010937179	2.2614886e-07	0.4269579	0.0042064027	0.26008573
priorregion1_spot_15	4.269788e-06	3.249346e-07	0.18079214	0.0041656233	0.009599066	0.12832102	0.23100805	0.255801	0.07886964	1.5978145e-07	1.0212772e-07	0.111436844	1.0760361e-06	6.093161e-07
priorregion1_spot_16	1.6864647e-07	4.579559e-08	6.2075216e-08	6.264883e-08	4.5490243e-08	0.26428154	0.09225409	0.5570015	6.125971e-08	6.1787226e-08	4.27299e-08	0.08646184	6.6320105e-08	3.6875053e-07
priorregion1_spot_17	1.13784274e-07	8.2430844e-08	7.7288796e-08	7.3679e-08	5.719729e-08	0.19776332	0.042886525	0.75934917	6.378824e-08	1.1879796e-07	3.960032e-08	7.701795e-08	9.422429e-08	7.202649e-08
priorregion1_spot_18	0.006076082	0.1322861	0.020113608	0.01026132	7.265912e-07	6.033957e-06	0.06811011	0.5350123	0.015091323	3.6181413e-07	0.109572865	0.098942466	1.0699769e-07	0.0045265877
priorregion1_spot_19	7.0987625e-07	0.17066802	1.8607458e-06	3.4196814e-06	2.5385857e-06	0.018332608	0.052379075	0.3789132	0.097235866	1.9971558e-06	0.21521547	0.029436102	7.2960756e-07	0.03780841
priorregion1_spot_20	0.16192594	0.21643427	0.03154153	1.9599706e-07	0.22624068	0.011928826	1.0116485e-06	6.884152e-07	0.032765944	0.05880967	4.880226e-07	0.23297602	7.587337e-07	0.027374053
priorregion1_spot_21	0.0351682	0.20064105	4.0501864e-06	0.010922691	0.06938578	0.0015140367	7.5631965e-07	0.24477434	0.16085766	1.6882744e-07	2.1726582e-07	0.21206956	2.3378745e-07	0.06466132
priorregion1_spot_22	2.5298021e-07	0.105448954	1.9981646e-06	3.7704845e-07	1.929956e-07	0.009257023	0.049704954	0.68751323	0.091226906	2.2710833e-07	6.46999e-07	0.0568444	1.2094317e-07	6.694497e-07
priorregion1_spot_23	4.45904e-07	7.258581e-08	2.0732189e-06	0.017002106	1.4618828e-07	0.04055536	0.006625955	0.6854261	8.092385e-08	9.03227e-08	6.360927e-08	0.22305594	1.07366674e-07	0.027331444
priorregion1_spot_24	0.05621458	0.057784714	1.0651975e-05	1.7957453e-06	3.3888682e-06	1.9349402e-07	0.031932727	2.443464e-07	7.457677e-07	2.7938434e-06	0.13464136	0.473732	0.0064355554	0.23923914
priorregion1_spot_25	8.3684476e-08	1.4093906e-07	2.3910127e-07	1.4165336e-07	0.0011736312	0.61290807	0.0001430811	0.29577106	0.088928886	9.993338e-08	1.0626865e-07	6.804212e-08	0.0010742568	7.789499e-08
priorregion1_spot_26	6.03312e-08	5.3183626e-08	1.15602546e-07	9.316139e-08	4.1634664e-08	0.24554138	0.06082496	0.69283134	6.71739e-08	1.2402178e-07	4.5856105e-08	0.00080146414	4.0997463e-08	4.802356e-08
priorregion1_spot_27	1.2180703e-06	0.14348811	0.016177798	3.2416403e-07	3.5955912e-07	0.07059555	7.4404794e-05	0.53885335	0.09235935	2.5608708e-07	1.6474803e-07	0.13057652	1.10144846e-07	0.007872528
priorregion1_spot_28	1.5683172e-06	0.04927106	0.026450863	3.3388787e-07	1.12128774e-07	0.07956188	3.7500464e-05	0.6370822	0.02814635	3.4513144e-07	0.015804788	0.14886744	1.6946167e-07	0.014775291
