	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.016053148	0.0077086966	0.19697438	0.085977465	6.577014e-07	3.6685034e-07	5.654099e-07	0.0057597007	0.02465047	0.003999894	1.6159943e-06	0.057275396	0.3160035	0.2855942
priorregion1_spot_2	7.220821e-05	5.005517e-07	0.024129484	0.31083474	2.5829195e-07	0.0030630764	9.531076e-07	0.0014257847	4.693121e-06	5.9975054e-07	7.4684596e-07	3.4286484e-06	0.37651873	0.28394485
priorregion1_spot_3	8.21121e-07	3.9641085e-07	0.07779081	0.589858	4.4160186e-07	1.8440976e-07	5.881393e-07	5.0840794e-07	5.6072486e-07	0.00065268454	5.8103274e-07	0.008238169	0.08112491	0.24233139
priorregion1_spot_4	0.03605465	3.1037987e-07	0.039739303	0.2271714	4.4957505e-07	2.0215093e-07	2.400214e-07	2.2192945e-07	3.3180595e-07	2.7328596e-07	2.003897e-07	5.6734793e-06	0.37335435	0.3236724
priorregion1_spot_5	0.07791303	5.1227096e-07	0.109829836	0.21871576	0.0066800113	2.0844544e-07	7.2363105e-07	2.9188695e-07	0.029470427	3.9769802e-07	2.1393026e-07	0.021429755	0.28930897	0.24664995
priorregion1_spot_6	7.848742e-06	3.6789467e-07	0.1782413	0.51840985	0.013853256	1.8166082e-07	5.76065e-07	1.235897e-07	2.7881708e-07	0.0013346592	1.5111162e-07	1.4275166e-06	0.12979373	0.15835634
priorregion1_spot_7	0.074064955	4.0463294e-07	0.09881023	0.2242807	2.949944e-07	0.0050432445	3.0341669e-06	5.8927907e-07	2.8649754e-07	0.00451431	3.2248383e-07	1.0583324e-06	0.24888979	0.34439084
priorregion1_spot_8	1.7847152e-06	1.5553832e-07	0.19232787	0.4946387	3.155377e-07	1.4526893e-07	2.1120051e-07	1.4017242e-07	3.6413786e-07	9.6514846e-08	1.0640003e-07	4.598151e-06	0.08390969	0.22911571
priorregion1_spot_9	0.0069103097	6.9756163e-07	0.014225433	0.07934328	4.5258685e-06	0.019988846	0.0058981664	4.2395527e-07	1.0205181e-06	5.1259985e-06	0.008268727	0.055594563	0.5410896	0.26866928
priorregion1_spot_10	8.143982e-08	1.0396042e-07	0.44387066	0.55612254	1.144427e-06	1.6001616e-07	1.193379e-07	2.6713352e-07	4.1458475e-06	6.8901926e-08	7.273709e-08	6.702183e-08	4.7441088e-08	2.996371e-07
priorregion1_spot_11	0.00039515505	4.0606e-06	2.5829027e-07	2.2598536e-07	3.2047808e-07	2.8979093e-07	0.015896006	0.011717516	0.06630216	1.3338587e-05	4.993146e-07	7.5258927e-06	0.44764236	0.4580203
priorregion1_spot_12	0.040114388	8.937242e-07	0.13771486	0.15974364	0.006163779	4.0392857e-07	3.096001e-07	0.019734062	6.848129e-07	1.1393505e-06	2.8693103e-07	2.0392545e-05	0.38411927	0.25238582
priorregion1_spot_13	0.00013141819	3.2122838e-07	0.034754142	0.4406427	4.4900463e-07	0.0017281291	1.8719138e-07	9.920653e-06	1.0430933e-06	1.9330025e-07	2.2670322e-07	0.03189411	0.10099126	0.38984585
priorregion1_spot_14	4.3780858e-07	1.4160273e-07	0.21445298	0.64142084	2.8712142e-07	4.1112472e-07	2.3920387e-07	0.022984015	2.1708082e-07	9.885586e-08	7.524558e-08	1.4579447e-07	0.027849272	0.09329088
priorregion1_spot_15	0.06521786	6.22375e-07	0.18258886	0.5306271	0.006859003	9.2783765e-08	1.2688945e-07	1.4032814e-07	3.0469243e-07	1.173675e-06	2.0776254e-06	0.16980726	0.011045058	0.03385031
priorregion1_spot_16	0.031117879	0.0073904367	0.22963127	0.4352091	0.010732489	0.008362487	1.6786433e-07	1.4216567e-07	7.943569e-06	2.461558e-05	8.17724e-07	2.673972e-07	0.21475302	0.0627694
priorregion1_spot_17	0.0015140095	0.0032295545	1.8989006e-07	1.413307e-07	1.3539193e-06	0.005484073	4.936301e-07	4.183225e-07	2.9797064e-07	9.842615e-07	0.008058175	0.10376436	0.30457023	0.57337576
priorregion1_spot_18	0.054926842	7.97677e-07	0.16297057	0.39477432	5.300232e-06	1.8403185e-07	4.6775415e-07	0.0050646444	0.042889766	8.7746696e-07	4.936243e-07	2.45293e-06	0.17042886	0.16893443
priorregion1_spot_19	0.079694346	9.714232e-07	0.012392253	0.311965	0.00605275	0.00025832304	0.0087696705	6.77754e-07	0.053198554	4.051969e-07	2.3544763e-07	2.6850105e-06	0.3429808	0.18468335
priorregion1_spot_20	0.022395153	3.827727e-07	0.36774674	0.45995915	7.0963506e-07	4.0026623e-07	0.0064973505	4.8665623e-07	8.952219e-07	3.7864885e-07	1.9434555e-07	0.0043977457	0.12491945	0.01408094
priorregion1_spot_21	1.0059543e-05	3.3044364e-07	0.041278847	0.15011688	3.918943e-07	4.3629774e-07	0.020827722	1.8011841e-06	0.05707057	5.628222e-07	1.4459847e-07	9.9922045e-06	0.19512853	0.5355537
priorregion1_spot_22	0.027525498	0.010106504	0.05011658	0.43875298	0.012296238	1.69528e-07	0.0054979133	4.0890495e-07	0.04998561	5.4354746e-07	2.6405635e-07	2.541671e-07	0.28142613	0.124290936
priorregion1_spot_23	0.04522437	2.7071079e-07	0.3171234	0.23912004	5.055318e-06	1.8896533e-06	2.4857216e-06	3.9574832e-07	4.460785e-07	1.7359524e-07	3.7141552e-07	3.0401065e-06	0.2109837	0.18753433
priorregion1_spot_24	1.1280963e-06	9.770313e-08	0.23769057	0.45499173	1.6845605e-07	1.2017266e-07	0.0055752033	3.1494375e-07	1.2742412e-07	1.4575613e-07	7.3789884e-08	0.035549223	7.707115e-08	0.266191
priorregion1_spot_25	0.11064598	5.076895e-07	0.059396997	0.33386195	4.705016e-06	1.5155743e-07	1.1216113e-06	2.0084397e-07	1.2278814e-06	1.2419431e-06	3.1357422e-07	0.06580781	0.2371067	0.19317113
priorregion1_spot_26	0.0673746	2.3249429e-07	0.4339942	0.19138078	0.008288637	8.538748e-08	1.7382335e-07	1.3483618e-07	2.9539535e-07	6.418503e-07	1.1298999e-07	1.9142306e-07	0.29598814	0.0029715877
priorregion1_spot_27	0.027828261	2.0921865e-07	0.1839746	0.3649964	3.6686302e-07	0.017047925	3.8991422e-07	6.087742e-07	2.8178638e-07	0.0020676744	2.414327e-07	0.036731865	0.21341245	0.15393877
priorregion1_spot_28	0.05539031	1.5239469e-06	1.4900804e-05	0.1872802	2.5570083e-07	5.545068e-06	1.8816849e-07	0.0064316983	4.078119e-07	1.2251792e-06	9.261194e-07	5.3040258e-06	0.36952063	0.38134694
priorregion1_spot_29	0.09882082	5.148456e-07	0.09331831	0.14866377	0.0026571422	2.4940766e-07	2.821637e-07	0.0059316996	4.3918683e-07	3.2026546e-07	6.6162e-07	4.180523e-05	0.4054548	0.24510917
priorregion1_spot_30	0.030804034	5.7746104e-07	0.16676411	0.46523803	3.0111536e-07	1.9373066e-07	2.551522e-07	2.2001572e-07	6.7040315e-07	6.4455713e-07	4.022982e-07	5.685111e-06	0.3239935	0.013191312
priorregion1_spot_31	0.04181004	3.3386786e-07	0.1449011	0.37582687	2.6137225e-06	1.6964967e-07	0.011542744	1.9311062e-07	2.6878476e-07	2.0946756e-07	1.2960834e-07	0.036950793	0.34558073	0.043383833
priorregion1_spot_32	0.0002302315	3.0591883e-07	0.2799127	0.4183525	4.7948004e-07	2.5315635e-06	1.1215375e-07	1.4690796e-07	1.733165e-06	1.29635e-07	2.1568486e-07	0.010878314	7.953407e-08	0.2906205
priorregion1_spot_33	0.025784628	5.545299e-07	0.062481135	0.65417826	0.022816852	7.365162e-08	1.0428596e-07	1.1316271e-07	0.010081187	1.0685444e-07	1.3552793e-07	0.0042453906	0.22041117	2.839274e-07
priorregion1_spot_34	0.06922268	2.3557146e-07	0.1801623	0.47375196	2.8612106e-07	0.007853868	5.711012e-07	1.2551847e-06	6.201409e-07	1.3402648e-07	1.0246966e-07	3.9677566e-06	0.11422103	0.15478103
priorregion1_spot_35	0.030002454	2.3727705e-07	0.054037973	0.4494097	6.756962e-07	5.2312436e-07	0.009546407	9.9296856e-05	3.713128e-07	8.865982e-07	1.7178513e-07	0.010677132	0.16077767	0.28544652
priorregion1_spot_36	0.04934849	2.7910855e-07	0.07962729	0.23035136	0.01659087	9.303688e-08	0.029890912	1.1046045e-06	3.070483e-07	1.4781062e-07	1.0390029e-07	4.847171e-07	0.10601953	0.48816898
priorregion1_spot_37	0.014684591	1.2520819e-07	0.19875166	0.42630103	1.1452252e-07	7.5706154e-08	1.5661611e-07	1.3501587e-07	1.6802704e-07	2.9045734e-07	1.0417895e-07	1.5339941e-07	0.36026073	6.5672253e-07
priorregion1_spot_38	0.055327777	3.2692478e-07	0.09848096	0.20632038	2.6722867e-06	2.8572677e-07	2.4672514e-07	0.0067525255	3.1337717e-07	1.3006046e-06	1.9469775e-07	1.1058702e-05	0.21195084	0.42115107
priorregion1_spot_39	0.07461757	3.6639662e-07	0.08003353	0.23588973	1.8648203e-07	5.533226e-07	0.034757804	3.4459657e-07	4.0145713e-07	3.3993658e-06	0.0023446558	0.0027149816	0.553983	0.015653485
priorregion1_spot_40	0.04043545	1.7701298e-07	0.20423603	0.49829304	2.8298496e-07	1.7894484e-07	0.01079535	5.6977683e-07	2.2820187e-07	2.2956348e-07	9.637904e-08	2.9283567e-07	0.116276726	0.12996131
priorregion1_spot_41	0.06400665	2.8091022e-06	5.7101563e-05	0.20811214	2.9686091e-06	1.3729514e-06	4.195514e-06	0.00017698648	0.0028794843	4.460836e-07	5.441739e-07	0.1490496	0.1041581	0.47154754
priorregion1_spot_42	0.039076746	3.0113875e-07	0.15555798	0.5108419	0.008140687	0.006328491	7.891195e-07	5.303215e-07	3.2674578e-07	1.2512467e-07	1.4735966e-07	2.4000656e-07	0.21937831	0.0606734
priorregion1_spot_43	0.016515948	7.2958267e-07	4.4121378e-05	0.36950627	4.7225095e-07	5.289501e-07	1.0913548e-06	1.1118776e-06	5.1618173e-07	3.2717617e-07	2.5626707e-07	0.00016481275	0.15677778	0.45698607
priorregion1_spot_44	3.7580492e-07	9.519342e-06	1.094549e-05	0.5307061	9.0278746e-08	1.733636e-07	1.3596487e-07	0.006845506	1.7210046e-07	2.2072334e-07	0.008753796	6.0523365e-07	0.0023401016	0.45133215
priorregion1_spot_45	0.032537255	2.3036063e-07	0.22193022	0.55818576	9.1729555e-07	0.011643794	1.53555e-07	2.8916358e-07	8.4448965e-07	2.0896262e-07	2.3653907e-07	1.222076e-06	2.3651157e-07	0.17569862
priorregion1_spot_46	5.904617e-07	9.891547e-07	0.15854177	0.63698024	1.3454727e-06	0.0056639896	1.5624985e-07	0.0015628216	0.004877464	1.2872474e-07	1.9041566e-07	9.751124e-08	0.10012871	0.09224151
priorregion1_spot_47	0.06712763	2.1231659e-07	0.1502058	0.29764122	2.5276304e-07	4.2269514e-07	0.023367628	2.4637401e-07	4.1721262e-07	1.2976207e-07	1.05092944e-07	0.00430032	0.4573511	4.496823e-06
priorregion1_spot_48	1.8811616e-06	0.004590837	0.017531443	0.34993172	4.2083047e-07	3.0137235e-07	1.6784045e-07	1.202879e-07	5.0715136e-07	1.6589932e-07	4.029114e-07	0.024514195	0.2584187	0.34500918
priorregion1_spot_49	0.09851627	4.292014e-06	0.14338717	0.15567549	0.00852743	1.4421781e-07	2.492003e-07	2.7935218e-07	0.010022384	0.010777242	4.6030922e-07	0.025341924	0.3518384	0.19590826
priorregion1_spot_50	0.057157952	7.193673e-07	0.06616796	0.3967083	9.1065493e-07	4.302175e-07	7.452783e-07	3.1042455e-06	0.023302399	0.0006736572	2.6617283e-07	4.299844e-05	0.1349681	0.3209725
priorregion1_spot_51	0.06647663	1.7653934e-06	3.049182e-06	0.32421696	1.4074506e-06	3.9703335e-07	4.4219334e-07	0.026735004	1.4306144e-06	0.0024196638	2.2538573e-07	9.461846e-06	0.38822478	0.19190876
priorregion1_spot_52	0.056430873	2.3344536e-07	0.21066333	0.5560592	2.5685683e-06	7.229274e-08	1.1338024e-07	9.86183e-08	3.6259775e-07	2.046415e-07	1.2233934e-07	0.015838368	0.13580534	0.025199179
priorregion1_spot_53	0.020674454	2.819517e-07	0.065574154	0.65675646	0.0057457783	2.0467256e-07	0.0035944944	2.9411427e-07	3.488108e-07	1.5689017e-07	7.7505143e-07	1.454996e-07	0.07602122	0.17163129
priorregion1_spot_54	0.067560285	7.531532e-07	0.03936213	0.09014403	0.009616757	1.5931779e-07	0.024393063	3.978866e-06	0.10974013	9.403377e-07	2.5823255e-07	0.0071252626	0.30195075	0.35010156
priorregion1_spot_55	0.046321902	4.7675601e-07	0.1817695	0.38846457	6.3343975e-07	3.0543526e-06	0.01835461	7.46438e-07	4.986236e-07	7.4195714e-07	2.4418614e-07	0.022680018	0.3085081	0.033894833
priorregion1_spot_56	0.011666591	6.2466955e-07	0.15822527	0.46455714	0.00074639445	2.376071e-07	0.008280946	0.0027747438	0.023565432	2.4417548e-07	1.9368949e-07	3.0083058e-07	0.16145453	0.16872735
priorregion1_spot_57	0.0541763	3.8905864e-07	0.11322452	0.41759878	0.0019280715	1.6667785e-07	4.2012167e-07	3.1889002e-07	6.955513e-07	4.3041723e-07	3.4953294e-07	0.051965535	0.104120344	0.25698367
priorregion1_spot_58	0.10817054	3.6112232e-07	0.05011917	0.3053794	3.8148394e-07	1.8142062e-07	2.2159652e-07	2.0846421e-07	4.4940523e-07	3.0099477e-07	1.9922058e-07	7.423886e-07	0.39446193	0.14186588
priorregion1_spot_59	4.0092514e-06	0.012144338	5.0058105e-05	0.3499258	2.8958125e-06	0.010642531	1.343999e-07	3.2077998e-07	7.912067e-06	1.7909643e-07	5.4898646e-06	0.025153557	0.09336429	0.50869846
priorregion1_spot_60	0.04201576	0.002901861	2.3784757e-07	2.571253e-07	2.1844751e-07	0.0074462923	5.417072e-07	8.3840735e-07	3.50136e-07	6.3759643e-07	5.1854386e-07	0.004596906	0.46223786	0.4807977
priorregion1_spot_61	0.056796227	3.117885e-07	2.7838428e-06	0.0067982962	0.0024495644	0.0042119385	1.5655665e-07	4.0965733e-07	5.2294894e-07	3.0100769e-06	1.6383316e-07	4.289729e-06	0.24720313	0.68252915
priorregion1_spot_62	9.509526e-05	5.4350613e-07	0.091113	0.29449382	6.84515e-07	0.0005881566	1.369442e-06	3.8310498e-07	5.070641e-07	5.5598053e-07	4.702223e-07	1.0249646e-05	0.2671538	0.34654143
priorregion1_spot_63	0.0028420424	1.4685635e-07	0.19603056	0.47780046	1.3897231e-07	0.0012646902	0.0013419519	2.759956e-07	1.5951386e-07	0.0048617376	1.2449787e-07	0.02200195	0.13643034	0.1574254
priorregion1_spot_64	1.0908389e-05	3.1911765e-07	0.10431488	0.56028277	5.404365e-07	1.6344515e-07	8.809267e-08	1.5241012e-07	6.078916e-07	2.465749e-07	5.540322e-07	3.2572132e-07	0.20115903	0.13422947
priorregion1_spot_65	0.06634238	2.019317e-07	0.36788687	0.13212363	1.3402897e-07	0.0055932603	6.524938e-07	1.3464653e-06	2.3945145e-07	1.5967666e-07	1.4348721e-07	2.359337e-07	0.38645676	0.04159392
priorregion1_spot_66	0.010010515	0.0071399473	0.21556479	0.19711629	0.0021064263	5.273523e-07	4.135303e-07	1.8062329e-07	4.8215384e-07	0.0018030218	5.9526116e-07	9.814946e-06	0.25664046	0.3096065
priorregion1_spot_67	0.11485149	2.2110437e-07	0.13163897	0.40522194	3.207171e-07	7.4918795e-08	1.1548988e-07	1.0291368e-07	3.0982218e-07	2.8489444e-07	1.1708524e-07	1.5629748e-06	0.12711883	0.22116564
priorregion1_spot_68	0.08620129	2.688705e-07	0.046175577	0.06482924	0.0014778889	4.3372503e-07	4.170186e-07	3.3967626e-07	3.038081e-07	3.4915232e-07	2.2459537e-07	0.009707548	0.51565737	0.27594876
priorregion1_spot_69	0.036727995	0.006674171	0.005358414	0.3062621	0.00082611263	8.022805e-07	4.007812e-07	0.013167243	8.5941724e-07	5.1922586e-07	0.0015687442	0.00071404874	0.42737383	0.20132472
priorregion1_spot_70	0.12449179	6.6607674e-07	2.1191295e-07	1.3884404e-07	0.0010085545	0.008982934	6.616341e-07	4.0955334e-07	1.4578859e-06	0.013287578	1.0725325e-06	0.039134182	0.55610615	0.25698417
priorregion1_spot_71	0.03885974	1.6538241e-06	3.1772421e-07	5.403961e-07	0.00016127825	2.851965e-07	4.080876e-06	3.604514e-07	0.0046649384	2.2332554e-07	3.38614e-07	0.11851484	0.15992571	0.6778657
priorregion1_spot_72	0.0005282104	1.3812373e-06	1.3242769e-05	0.43779683	0.023598725	0.0072427625	0.0038743592	0.0026170511	0.040417515	3.907274e-06	2.2086206e-07	0.024334319	0.37960887	0.07996255
priorregion1_spot_73	0.1508948	3.132085e-07	0.09865196	0.22561114	3.341828e-07	3.675553e-07	0.01226116	3.9270773e-07	5.006258e-07	1.3602896e-07	1.4175556e-07	1.6106613e-05	0.50016147	0.012401134
priorregion1_spot_74	0.01490515	6.9729845e-07	0.048165917	0.38531438	1.5229299e-06	1.2230782e-07	7.0191635e-07	2.1658961e-07	1.0003214e-06	0.0032330048	3.9046063e-07	0.006616139	0.22206031	0.31970048
priorregion1_spot_75	0.0740806	0.024006829	0.0005345945	0.44970605	5.8970045e-07	2.5304746e-07	0.00426091	1.2229451e-05	7.87454e-07	4.3003192e-07	5.152282e-07	2.0307075e-07	0.40901393	0.03838214
