	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.030726518	2.3530966e-07	2.0738218e-05	0.41265857	0.003896125	3.7614478e-07	0.40988997	6.662549e-07	2.2251754e-07	4.263456e-07	4.833145e-07	8.686981e-07	1.8206032e-07	0.14280461
priorregion1_spot_2	0.0071461094	9.330796e-08	3.001285e-07	0.15552683	1.2931477e-07	0.1344164	0.6508395	0.034840595	9.625883e-08	0.005136092	7.9313665e-08	0.012092951	1.2462836e-07	7.257847e-07
priorregion1_spot_3	0.003065802	1.4834018e-07	0.053831737	0.36294135	2.02537e-07	0.07321321	0.48640865	0.0004510769	1.9585723e-07	0.004773223	1.5255983e-07	6.687147e-07	1.0638898e-07	0.015313548
priorregion1_spot_4	0.007401047	2.8029737e-07	0.15776928	0.80894643	0.023724532	7.178956e-08	1.2021515e-07	1.4371807e-07	4.5137003e-07	6.9762916e-07	0.002154608	4.5773598e-07	1.7367694e-07	1.5558642e-06
priorregion1_spot_5	2.5717887e-07	9.349916e-08	0.00024546837	0.40107214	7.845452e-08	0.01739414	0.47493708	0.101357006	1.1018489e-07	1.6399213e-07	1.0567934e-07	0.0049893996	1.1238603e-07	3.7410514e-06
priorregion1_spot_6	2.5962852e-06	1.8153187e-07	0.10467254	0.11855582	1.7422403e-07	1.0848056e-05	0.7443739	0.000205143	1.5626786e-07	5.851251e-07	4.670189e-07	1.4305108e-07	0.0003024284	0.031875003
priorregion1_spot_7	0.009938114	1.3285862e-07	8.1530095e-07	0.164775	9.8444964e-08	0.019024573	0.79801935	0.0064297738	1.462398e-07	4.2646897e-07	0.00019083041	0.0016197334	3.766269e-07	7.13663e-07
priorregion1_spot_8	3.1902175e-07	8.033376e-08	3.945264e-07	0.35376373	2.4190024e-07	4.624723e-06	0.60413235	0.03587699	2.1809635e-07	4.5966285e-08	5.8776426e-08	0.0062205843	1.8773339e-07	1.5983795e-07
priorregion1_spot_9	0.008163905	1.291254e-07	0.01307664	0.48693028	1.2739828e-07	0.10238523	0.30455115	0.016593046	1.547319e-07	1.6877529e-07	2.5533478e-07	9.2230647e-07	3.0426065e-07	0.06829766
priorregion1_spot_10	5.0704665e-07	2.649293e-07	0.0722513	0.7917977	9.538381e-07	9.0423086e-08	0.07821114	0.033745226	9.588468e-07	0.012282332	1.5578938e-07	1.613213e-07	2.1606192e-07	0.011709215
priorregion1_spot_11	1.7094872e-07	3.1924023e-07	0.12014082	0.7415424	0.02089543	5.4726364e-08	0.10646865	1.04564144e-07	3.9555547e-07	1.2428318e-07	1.665033e-07	8.617976e-08	5.7005207e-07	0.010950657
priorregion1_spot_12	1.5924721e-07	6.4573236e-08	0.28987882	0.7021693	1.4561969e-06	1.1753023e-07	1.6313588e-07	0.007948964	3.1716743e-07	3.6775862e-08	6.491302e-08	8.3993555e-08	6.867788e-08	3.3416848e-07
priorregion1_spot_13	1.3657143e-07	1.124874e-07	0.35120985	0.5987784	3.227399e-06	9.4882e-07	0.050005045	1.8774568e-07	1.260141e-06	8.936616e-08	2.7882527e-07	5.1825022e-08	5.8968336e-08	1.2854514e-07
