	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	3.715715e-07	0.004710326	0.1808902	2.1901468e-07	2.1677631e-07	0.5318832	0.26659307	0.0053494526	0.007627403	4.9982714e-07	1.729387e-06	1.5590597e-07	9.454649e-08	0.0029431467
priorregion1_spot_2	1.5761516e-07	7.233896e-08	0.28691238	0.00075050484	1.1162121e-07	0.69421333	0.017512301	0.0003447758	1.13867664e-07	1.5122869e-07	9.127529e-08	0.00026512257	2.766052e-07	6.257645e-07
priorregion1_spot_3	9.585303e-07	2.716827e-06	0.44661278	1.0471653e-06	2.6163306e-07	0.45626557	0.028200872	0.064938925	1.1929193e-06	4.3692007e-06	0.003970317	2.8193085e-07	5.736356e-07	1.5576379e-07
priorregion1_spot_4	2.31768e-06	1.8300655e-07	0.20284067	2.4631913e-07	1.02753255e-07	0.54924065	0.15494749	0.09215366	1.6100641e-06	6.9013265e-07	0.0008119668	1.05312395e-07	1.4590748e-07	1.6262737e-07
priorregion1_spot_5	4.9439683e-07	0.0105185	0.8036898	0.18047194	1.0759721e-06	1.3824445e-07	2.0644399e-07	2.1277802e-07	2.4127462e-06	3.0693096e-07	2.1689923e-06	1.04236555e-07	1.3392153e-07	0.005312476
priorregion1_spot_6	2.5341433e-07	2.6936261e-06	0.63665617	0.26965323	4.7733914e-07	0.05392562	8.121602e-07	3.494427e-06	0.039747775	2.4353133e-07	2.2879497e-06	2.1902895e-07	1.7354596e-07	6.6536522e-06
priorregion1_spot_7	0.0021052302	1.067686e-06	0.8008321	6.481086e-05	0.00080165616	0.19396998	2.1431197e-07	0.0022229883	7.678626e-07	1.4819287e-07	1.9936837e-07	5.9751096e-07	9.214283e-08	1.8728052e-07
priorregion1_spot_8	5.30124e-07	3.1265117e-07	0.73820704	0.08090531	3.5414058e-07	0.17975421	1.7779406e-07	7.191804e-07	7.8099265e-07	2.811797e-07	4.4997435e-07	0.0011293109	1.8926981e-07	4.154328e-07
priorregion1_spot_9	1.3417215e-07	0.0023563167	0.47649196	3.9069187e-06	2.0967774e-07	0.47914857	2.8585227e-05	0.039248295	0.0027205588	1.8938137e-07	9.549998e-07	9.122415e-08	7.3043736e-08	1.295063e-07
priorregion1_spot_10	6.031753e-07	0.014164477	0.6426082	0.00012663502	1.3393409e-06	0.3414409	8.2762756e-07	1.0233499e-06	1.7920198e-06	2.3038736e-07	2.5798542e-07	4.0632153e-07	0.0011774629	0.0004759921
priorregion1_spot_11	1.1356391e-07	1.4212509e-07	0.20963506	2.0632183e-07	3.3179955e-07	0.7855936	3.6674854e-05	0.004732304	1.9002518e-07	4.6939485e-07	3.443365e-07	4.341694e-07	3.613142e-08	6.270113e-08
priorregion1_spot_12	4.4414787e-07	9.896615e-07	0.42534286	0.0064829383	0.0053679775	0.54493874	6.7119922e-06	0.0060658157	6.118209e-07	0.0012265699	1.7515746e-06	4.7558e-07	1.16935404e-07	0.010564022
priorregion1_spot_13	0.036971428	6.991114e-07	0.40240994	1.543746e-05	2.7189768e-07	0.43442374	0.0743159	0.051069062	8.230488e-07	8.714395e-07	7.9120326e-07	0.0007904047	1.325787e-07	5.857401e-07
priorregion1_spot_14	7.896713e-07	0.020356886	0.9388631	0.03881743	2.2538376e-07	4.281524e-08	9.8905154e-08	5.144842e-08	1.3192939e-06	5.5627766e-07	3.3841815e-07	1.5592975e-07	1.4864254e-07	0.001958666
priorregion1_spot_15	0.012585598	4.5130357e-05	0.3295292	5.274061e-07	1.9335553e-07	0.5072715	0.1300862	0.018804912	3.8477944e-07	5.787531e-06	0.0006696477	0.0009997298	9.446642e-07	1.9386052e-07
priorregion1_spot_16	1.1636702e-06	2.8790905e-07	0.33205846	1.519492e-06	0.001537092	0.56889445	0.09737497	0.00011810216	2.8068865e-07	2.0007988e-06	1.632957e-07	1.543699e-06	1.5245358e-07	9.924825e-06
priorregion1_spot_17	7.0725764e-07	1.5727863e-07	0.13286588	1.0941588e-07	1.7319505e-07	0.49074847	0.15455195	0.22061995	2.6194132e-07	2.7714322e-07	1.6374862e-07	1.3336731e-07	0.0012117417	4.9336126e-08
priorregion1_spot_18	1.9977416e-07	7.455665e-08	0.511018	1.6102576e-06	3.6252864e-08	0.48897845	2.0490266e-07	8.874077e-07	1.3706426e-07	7.049996e-08	8.540453e-08	7.621444e-08	1.0492353e-07	1.0960638e-07
priorregion1_spot_19	2.3066718e-07	3.9521785e-07	0.22838451	2.0440568e-07	4.575632e-07	0.5981677	0.16178355	0.0002014558	0.011460807	1.0394841e-07	3.2344462e-07	5.6679283e-08	8.6536865e-08	9.0481024e-08
priorregion1_spot_20	0.012176424	3.318132e-07	0.6412686	0.14490533	1.4033859e-07	0.12800005	0.052196797	0.008572149	0.0004203797	0.0033253583	0.003539145	0.0023410714	0.0032534199	7.2782865e-07
priorregion1_spot_21	3.3893264e-07	1.0367307e-06	0.5825967	2.3941866e-06	1.0670568e-06	0.34119508	0.013126894	0.027336577	0.007773171	0.0012767616	0.005328426	5.784318e-07	1.10553e-07	0.02136087
priorregion1_spot_22	6.575168e-07	6.2273136e-07	0.66422874	0.02651872	0.021179432	0.26059783	0.021549093	4.1635397e-07	2.971527e-07	0.0031332448	4.8316195e-07	0.0027752316	1.3581764e-07	1.5100509e-05
priorregion1_spot_23	1.5233248e-07	2.0130855e-07	0.544605	1.8744553e-05	1.1209343e-07	0.4212795	0.024660874	1.617374e-06	1.8500332e-07	1.957866e-07	2.8557875e-07	0.0031927698	1.5977702e-07	0.0062402347
priorregion1_spot_24	3.486927e-07	0.004963615	0.27260768	9.097363e-07	1.4527234e-07	0.4969857	0.07312826	0.15172243	1.2707893e-06	6.7886657e-07	0.0005885325	1.01350345e-07	1.6653165e-07	1.3812036e-07
priorregion1_spot_25	0.0022713523	1.1010764e-07	6.598637e-08	5.243888e-08	6.394515e-08	0.76124763	0.03439606	0.1999213	1.0308231e-07	1.4192933e-07	7.90515e-08	0.0021602744	1.8923477e-07	2.5845761e-06
priorregion1_spot_26	0.014706601	1.538064e-07	0.3370375	2.3946819e-05	1.5245138e-07	0.42779687	0.20425418	0.0139275445	1.18262136e-07	1.6113543e-07	1.0550591e-07	0.0022514623	1.7106652e-07	9.881857e-07
priorregion1_spot_27	1.376329e-07	1.1279452e-05	0.4810563	0.00022764756	1.8269378e-07	0.4892746	0.0203131	0.0004491727	1.6189318e-06	2.979932e-07	0.008198754	0.00046650876	9.0893295e-08	4.0819756e-07
priorregion1_spot_28	1.3729644e-07	5.5323145e-08	6.018179e-08	4.4739174e-08	6.139434e-08	0.69293386	0.12002114	0.18637984	8.8793044e-08	8.4131614e-08	7.361516e-08	9.9269215e-08	0.0006645066	6.536238e-08
priorregion1_spot_29	2.683377e-07	1.6695108e-06	0.17448537	0.038048614	1.6352304e-07	0.50425303	0.10991462	0.12997292	4.82676e-07	2.3467743e-07	0.0022043623	0.008314764	0.0011009491	0.031702448
priorregion1_spot_30	0.017633358	4.8694136e-07	0.6672619	2.0281898e-06	2.5198477e-07	0.25414926	0.053093214	1.4215893e-06	7.7033434e-07	0.0015960049	1.16578626e-07	0.00050425145	3.1181688e-07	0.005756625
