,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,0.010962239373475314,0.7246928602457047,0.00023479148003389128,0.08712064102292061,0.03605455029755831,9.17714372917544e-05,7.855424837543978e-06,1.303739185232189e-06,0.16829904690384864,0.00016422331100329757,0.22293725684285162,5.275255193737394e-06,0.5219312518835068,0.01494158012792468
priorregion1_spot_2,0.15683838948607445,0.6840503662824631,0.002651442238129675,0.020222063269466163,0.0003804461157415063,6.215998359948572e-06,0.00027750746230594816,7.287172479664149e-07,0.21055432483553888,8.279121393570676e-05,0.0037181816063821317,4.481791643229372e-06,0.6887825220823288,0.001250999700278044
priorregion1_spot_3,0.12421991303563118,0.5354308754205703,3.524253115756437e-05,9.25401113818225e-06,0.0539629066362977,8.933628714657971e-06,4.558975729196391e-06,1.0332407725854863e-06,0.00034355491952737794,0.204271425306797,0.00859245895408094,0.0017224598093889655,0.663196524977684,0.0011937474424485118
priorregion1_spot_4,0.19614111259579659,0.7414280205965043,1.7656597992754542e-05,6.3703377009005635e-06,0.07351456396281719,7.635957149432216e-06,0.005378071567974985,1.8444069212364413e-06,0.0002738905823207461,0.16089868173003197,0.008194808196276427,1.1403416783650756e-05,0.7553443670272827,0.001503403240349144
priorregion1_spot_5,0.008430309640243648,0.9085974603891372,0.04258690699934959,0.03155413269996643,0.0036115113529376686,2.7351123321750497e-06,0.0011577458993997426,8.21727348920831e-07,0.38813453912734985,0.00028510380652733145,0.0027043878566473723,5.224592450758792e-06,0.8864180564880372,0.05025513824075461
priorregion1_spot_6,0.0364074481651187,0.405641008913517,0.004016490746289491,1.4855125982649044e-05,7.782373977534008e-05,0.0007511939533287659,3.1611751751370323e-06,5.187630563341373e-07,3.09733177346061e-05,0.043213661015033725,0.0372897146269679,3.4523251429163794e-06,0.5580511659383773,0.0003262390368035995
priorregion1_spot_7,0.3217854157090187,1.2635837554931642,0.0002658363300724887,0.0004977362725185231,0.10926394052803517,0.022109461296349765,3.5622789437184106e-05,1.8503099090594334e-05,0.003122437035199255,0.03649315088987351,0.0015642352926079186,0.00044596168736461557,0.7283569514751433,0.06148681100457907
priorregion1_spot_8,0.22884161174297332,0.917364701628685,9.521191132080276e-05,1.0373083568993025e-05,0.01710040345788002,0.0055741030955687165,0.0005161856417544187,0.0004939358070259913,0.0009330799075542018,0.0015146445948630571,0.18281357660889627,6.764334575564135e-05,1.1630092799663543,0.020987836085259913
priorregion1_spot_9,0.07887447290122508,0.8081139147281646,2.0100136134715284e-05,9.511358484814991e-06,0.13411519601941108,5.292154583003139e-05,0.0003949918507714756,3.8089885038061765e-06,0.19785306006669998,0.0006149201857624575,0.010866611963137984,5.977147920930292e-05,1.337075424194336,0.012616567732766272
priorregion1_spot_10,0.21592922285199168,0.3420194298028946,5.332255059329328e-05,6.203631255630171e-06,0.00020366779499454425,0.001090630324324593,0.0002726042628637515,8.226581530834665e-06,0.11245855502784252,0.027314136642962696,0.0013445752847474068,2.717570248478296e-06,1.185409027338028,7.064682031341363e-05
priorregion1_spot_11,0.037112244963645936,0.7386086255311967,0.008381173247471452,0.03419464379549026,0.02008662661537528,0.009165169345214963,0.00027987593930447476,4.4785018417314856e-06,0.1946279712021351,0.009561961237341167,0.2737140625715256,2.6387019534013238e-05,0.9559086769819259,0.0006647425994742662
priorregion1_spot_12,0.34396398961544034,0.44938571006059647,7.974907821335364e-05,8.829151702229864e-05,0.04454744663089514,1.397959704263485e-06,8.858502013708859e-07,1.7964702578865399e-07,6.0529929760377855e-05,0.18659132122993471,0.0001876225622254424,0.00016059619447332806,0.7036679834127426,0.0008939685940276831
priorregion1_spot_13,0.02631558356806636,0.800749921798706,3.197229289071401e-05,3.3414989229640926e-05,0.022677353769540786,0.013420924078673124,1.2052030660925085e-05,0.00028216676582815126,0.07316153384745121,0.0005691777943866328,0.06065330393612385,1.0539241429796675e-05,0.6227715402841568,0.0028450926300138237
priorregion1_spot_14,0.4376452311873436,0.9619924306869507,0.0009794868616154417,4.615919588104589e-05,0.010468762600794435,9.000704312711606e-06,1.685382012510672e-05,4.305116294744949e-06,0.0005226601089816541,0.00036030792398378253,0.5522740483283997,2.8803198438254186e-05,0.2574464961886406,0.0018357511493377388
priorregion1_spot_15,0.5124055296182632,0.0031546125421300533,5.1016413999605e-05,0.004720421903766692,5.151851837581489e-05,0.0006871785997645929,2.4010454581002705e-05,1.2987723266633114e-06,1.354417840957467e-05,0.00012413435324560852,0.0005650539213092997,4.7316421841969714e-05,2.374313473701477,0.06609977670013904
priorregion1_spot_16,0.06006946377456188,0.8252996236085892,0.001302667905110866,0.0011891317029949279,0.08797507882118226,9.506006026640534e-05,5.918636707065162e-05,1.8577765445115802e-06,0.0010887404554523528,0.0016012492473237217,0.006191704841330648,0.007315798685885966,1.6427712619304657,0.008322879206389189
priorregion1_spot_17,0.08727191612124444,0.43979156911373135,0.0011980919458437712,0.00019268221149104647,0.02139895586296916,0.00018288111823494546,4.957206601829966e-06,4.46119091179753e-07,0.09695176631212234,0.0006474565918324516,0.0005703472474124283,1.6734838209231383e-05,1.3921415686607361,0.00818262337706983
priorregion1_spot_18,0.9247676968574523,0.014432727778330446,0.0004776070840307511,0.00032079705997603016,0.0032963047968223693,0.00013681993295904248,0.0034425701713189484,3.5139321698807184e-05,9.741341091284994e-05,0.00639312716666609,0.00034614312025951224,0.009404083853587509,2.4626105427742004,0.02644419306889176
priorregion1_spot_19,0.05790856648236513,0.5072254598140716,6.690074187645224e-05,9.42814200243447e-05,0.03677799180150032,1.6465805856569204e-06,2.383864534749591e-06,5.584814772419122e-07,0.101530284807086,0.0005369571357732638,0.11079348139464855,1.1338486865497544e-05,1.1302428007125855,0.0028769686701707545
priorregion1_spot_20,0.40426049679517745,0.3761270120739937,0.025926743634045124,0.037093961611390114,0.022635204903781417,0.05458316970616579,3.831019148492487e-05,9.338891140941996e-06,0.05523644611239433,0.1693036511540413,0.015785575658082963,0.007489335001446307,2.195639634132385,0.006226397166028619
priorregion1_spot_21,0.35035372376441953,0.14852388575673103,0.12676325663924218,0.001447698211995885,0.023809780459851028,1.7331311573798304e-05,0.0006258138600969687,2.6828050977201204e-06,0.0006426139298127964,0.0025180897559039296,0.4576950669288635,0.0002441573225951288,1.7883271276950836,0.0683773525059223
priorregion1_spot_22,0.4900245130062103,0.04388227425515652,9.049079963006078e-05,9.005011997942347e-06,0.005222489405423403,0.00368664909619838,6.362133353832178e-05,3.860602873828611e-06,0.00010670146657503212,0.0968708198517561,0.1879666678607464,6.958806588954757e-05,1.8537516474723814,0.01514874966815114
priorregion1_spot_23,0.004716194048523903,0.621211051940918,0.0005070465267635882,0.06114721577614546,0.000580513128079474,0.00017553640136611648,4.048558730573859e-06,9.994816650760187e-07,0.000969753391109407,0.000579327146988362,0.19350972771644592,0.00032892829476622866,0.34625945091247556,0.0016794606577605008
priorregion1_spot_24,0.016814871784299613,0.7746812611818313,4.945074670104077e-05,1.0400052542536286e-05,0.019582417979836463,0.005454540904611349,9.977017180062832e-05,3.462884887994733e-06,0.001442757126642391,0.00614701823797077,0.3682050511240959,4.6428092537098566e-05,0.41529041975736614,0.0013885479362215846
priorregion1_spot_25,0.027325954753905535,0.6251369714736938,8.746364583203104e-05,3.444216381467414e-05,0.06024734415113926,5.634423609990336e-06,0.0027821594732813535,5.577352794716717e-06,0.0734069835394621,0.06173302438110113,0.25849945545196534,1.3002345940549277e-05,1.0266283571720123,0.053990375436842444
priorregion1_spot_26,0.004725667973980308,0.5346046060323716,0.08065991476178169,8.842603310768028e-05,0.019462150055915117,5.795461873958629e-07,9.861949365586043e-07,2.728950880737102e-06,0.0009794981917366386,0.00012735587515635418,0.1310461863875389,1.4970453548812658e-06,0.24256422743201256,5.438954704004574e-05
priorregion1_spot_27,0.29592263996601104,1.2287722826004028,0.00021949623042019084,2.2518262721860086e-05,0.17735113352537155,4.073352283739951e-06,0.0050203522434458135,2.6416042942400965e-06,0.007146375416778028,0.06524927020072938,0.0019446731545031072,0.0005164445552509277,0.7607291609048843,0.0016480346152093262
