,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,0.09714487679302693,0.0011835102632176133,0.5733644515275955,0.23323212042450905,0.0002814138817484491,6.306328214122914e-05,0.00039665901858825235,8.505060395691543e-06,0.1284511148929596,0.0143443220295012,0.014863947406411171,0.3288254529237747,1.296026027202606,1.540080338716507
priorregion1_spot_2,0.031498676724731924,4.798308073077351e-05,0.0770493432879448,0.9272173762321472,3.010839545822819e-05,0.0004019024927401915,0.00012641904249903748,1.7609368512694345e-06,0.0030823073466308415,0.00020693744882009925,0.029726892709732056,0.0002972191185108386,1.9379740953445435,1.9767205178737641
priorregion1_spot_3,0.0020557010197080673,2.1811460646858906e-05,0.1253789968788624,1.129616814851761,2.5073160941246897e-05,8.30126014079724e-06,0.005354869551956654,5.714392750633125e-06,7.925984173198231e-05,0.00010352526551287156,0.00024319340955116786,0.04299709480255842,0.24362574815750124,1.0924180924892426
priorregion1_spot_4,0.17647412195801734,6.334047757263762e-05,0.1495780922472477,0.5890719354152679,0.00021461891956278125,5.447431940410752e-05,3.327796021039831e-05,3.2535334412386875e-06,2.6124447231268277e-05,0.0001835851522628218,6.496587375295349e-05,0.00010697869620344135,1.8065367639064789,2.0471193552017213
priorregion1_spot_5,0.15901445150375365,0.00010121499108208809,0.31945044845342635,0.5020231902599335,0.0005995337822241709,1.243594019797456e-05,4.558719192573335e-05,1.3143784235580826e-05,0.10075993984937667,0.0002470003310008906,4.001324705313891e-05,0.13501751348376273,1.433254283666611,1.4343075990676881
priorregion1_spot_6,0.004724918748252094,1.1631162124103867e-05,0.26959275752305983,0.8362397730350495,0.00027264891396043827,1.672436110311537e-05,0.00022164298934512772,3.955104921260499e-06,3.1792680147191276e-06,1.991628050745931e-05,5.66958492527192e-06,0.0003164825917338021,0.3663664817810059,0.6170171827077865
priorregion1_spot_7,0.1684817023575306,1.3297374334797497e-05,0.17351448982954026,0.4096938952803612,9.495126141700895e-06,6.941123574506493e-05,0.0008453675487544388,0.0001419473424903117,7.140600291677401e-06,0.0003178296843543649,0.00550932593178004,9.762684348970651e-05,0.9022770434617996,1.2345685482025148
priorregion1_spot_8,0.009304371289908887,1.6904745916690447e-05,0.17422350421547889,1.6182861804962159,7.912035944173113e-05,8.249315578723327e-06,0.00014284793214756065,1.3381096960074502e-05,2.4230053804785714e-05,6.1036405440972885e-06,2.1847409971087473e-05,0.0027391266310587527,0.34332473874092106,1.5912191510200502
priorregion1_spot_9,0.2550072208046913,0.0001351166640233714,0.10088332332670688,0.15476600527763368,0.003857509035151452,0.008413327904418112,0.013389462558552624,4.139930751989596e-06,0.0018337680667173117,0.00795110990293324,0.0007417133048875258,0.3516811415553093,2.262442874908447,1.435210144519806
priorregion1_spot_10,3.0029509616724685e-06,1.0234856608803966e-05,0.4546268597245216,2.3285701394081113,6.348458987304185e-06,0.00033895345404744154,1.580462057972909e-05,5.217901821197302e-06,5.5441585209337064e-05,6.652374213445e-06,0.00030970699444878843,1.2287842218938751e-05,7.678502470298554e-06,0.01542723965831101
priorregion1_spot_11,0.2407475434243679,0.0002966977161122486,0.0009868524852208794,0.00047038909833645447,0.0006156185903819279,1.7231257174898932e-06,0.01060329438187182,0.0003507230649120175,0.2460359774529934,0.00636809782590717,1.768392230587779e-05,0.00010715926764532923,1.750601577758789,2.238615095615387
priorregion1_spot_12,0.23541206121444702,0.005984632694162429,0.37097551822662356,0.37480863332748415,0.000783228673390113,5.812597055410151e-06,3.720266722666566e-05,4.914171245218313e-06,0.00013551291849580596,7.849511384847573e-05,0.00015340989557444118,0.00016337382476194762,1.6845137894153595,1.2710636138916016
priorregion1_spot_13,0.020344847068190574,6.802918214816601e-05,0.06459217667579652,1.3405783534049989,0.0001312551605224144,3.725379010575125e-05,0.0005300954362610355,1.5832400549697923e-05,0.00959883201867342,0.00492168227210641,5.726659674110124e-05,0.17814022451639175,0.5758246630430222,2.515090274810791
priorregion1_spot_14,0.01848614104092121,6.299174310697709e-06,0.3371839389204979,1.5179206013679505,1.3260466903375346e-05,9.635317546781154e-05,0.001558259321609512,0.011394875822588801,2.2846600495540772e-05,1.562095030749333e-05,4.621037783181237e-06,5.452028526633513e-05,0.07948936186730862,0.6646052688360214
priorregion1_spot_15,0.13781859278678896,1.684556618783972e-05,0.6636870592832566,1.0784912407398224,0.03937507122755051,0.00013618236043839714,0.00011121098723378965,1.0664484580047428e-05,6.741082142980305e-05,0.00017757853856892325,4.809742313227616e-05,0.9048636078834534,0.015714296139776707,0.35033839344978335
priorregion1_spot_16,0.0453966511413455,2.5777731843845688e-05,0.4791103258728981,1.1244214534759522,0.0014004055585246534,2.2791192805016184e-06,1.649480163905537e-05,8.200766558275063e-07,4.542009373835754e-05,0.00900251604616642,5.559912115131738e-05,0.0001095563464332372,1.1224428832530977,0.49882750362157824
priorregion1_spot_17,0.13507193922996522,0.0003593536835978739,0.00038135419163154444,6.939103550394066e-05,0.00020874581387033688,2.9612064281536732e-05,0.00010034469160018489,8.507027871473837e-07,2.366861390328268e-05,0.010623337235301733,0.0001047315887262812,0.656518617272377,1.1867087006568908,2.1447840332984924
priorregion1_spot_18,0.18104821294546128,4.490814153541578e-05,0.46542082726955414,1.2363564729690553,7.253169605974108e-05,3.035159470528015e-05,8.043224443099463e-05,5.443587306217524e-05,0.16541013047099112,0.0026441077119670814,3.4384829996270126e-05,0.0002798847286612727,1.160355806350708,1.328237420320511
