	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	3.09052e-07	0.18777144	0.12992232	0.08106476	6.9367354e-07	1.9088716e-07	2.7602852e-07	0.008273446	0.24684499	3.890071e-06	0.17045219	0.17565683	7.3017245e-06	1.298473e-06
priorregion1_spot_2	1.7920921e-07	7.97694e-08	1.3532834e-07	0.008904458	9.2676544e-08	0.72414124	0.0011501447	0.017842945	1.4084695e-07	0.010336759	9.907129e-08	0.1410932	1.4760258e-07	0.096530415
priorregion1_spot_3	7.3716797e-07	0.034492288	1.8111201e-07	1.3743929e-07	4.082748e-06	0.47378653	0.020768	0.00011045325	0.289509	4.6178143e-06	0.051714752	0.03311801	4.776887e-07	0.09649071
priorregion1_spot_4	0.018042324	0.2742185	3.405415e-07	2.4104511e-07	0.00065670925	1.0442727e-07	2.1658019e-07	3.0114103e-07	0.44609594	1.046606e-06	1.2880075e-06	0.12901749	3.388482e-07	0.13196515
priorregion1_spot_5	0.0024001591	0.057913516	0.0018242853	1.8926942e-06	7.034642e-07	0.3846342	0.08716508	0.08983204	0.15205383	0.013516771	1.3696402e-06	0.14752395	1.9257664e-07	0.06313205
priorregion1_spot_6	3.987586e-07	1.1530817e-06	0.009464877	4.2313204e-07	0.010623013	0.4000454	0.06223751	0.1873545	0.22952007	0.016950775	0.018387485	0.05973258	2.3155873e-07	0.005681518
priorregion1_spot_7	3.0686138e-07	0.29626605	0.005529093	0.055716574	3.3477965e-05	0.14568426	1.8965351e-06	1.5811959e-06	0.22307521	9.524173e-07	0.07723745	0.1194397	1.7282652e-07	0.077013254
priorregion1_spot_8	0.02350694	4.788597e-05	1.4035233e-07	6.724461e-08	3.6606068e-07	1.0631603e-06	0.017832583	0.004530205	0.72627044	0.015402959	6.532563e-07	0.11183574	0.0036628386	0.09690814
priorregion1_spot_9	0.008244869	0.06385708	1.8340701e-07	1.0625365e-07	0.0034856629	0.45957962	8.353798e-06	2.3912515e-05	0.3420318	0.0027554252	3.0084703e-07	0.11172073	1.3093336e-07	0.00829177
priorregion1_spot_10	5.1999604e-07	0.067167304	9.230707e-08	8.743379e-08	0.015207275	0.31930608	0.05435445	0.087090515	0.38708436	0.02392902	3.9561198e-07	0.041270662	3.7860949e-07	0.0045887777
priorregion1_spot_11	3.224136e-07	1.62651e-07	1.3980757e-07	2.6720386e-07	1.2528191e-06	0.26181817	0.04745984	0.14033301	3.9573928e-07	0.007132091	7.9484e-08	0.28772235	2.9146182e-07	0.2555316
priorregion1_spot_12	1.5110126e-06	2.3181743e-05	1.14032986e-07	9.67926e-08	3.7541423e-07	0.36438853	2.2828806e-06	2.585043e-06	0.35479736	0.007841477	1.0205937e-06	0.15719171	0.004903824	0.11084589
priorregion1_spot_13	3.98476e-07	7.3013375e-08	8.7530026e-07	0.0019592808	4.4336698e-08	0.11763039	0.44025227	0.0033181745	1.1115116e-07	1.1016572e-07	5.30295e-08	0.29564255	1.3591217e-07	0.14119554
priorregion1_spot_14	2.665156e-07	0.15860482	0.005844392	0.04036308	5.953551e-07	0.47976324	0.055557616	0.017036797	0.18708368	5.365771e-07	3.915368e-06	0.03927282	7.870385e-08	0.016468232
priorregion1_spot_15	2.1042469e-07	0.20914745	0.0007068544	0.06324487	1.215968e-06	0.1987011	3.2294912e-07	7.1083315e-07	0.49511555	2.770319e-07	5.0758103e-05	0.03099049	1.4860223e-07	0.002040076
priorregion1_spot_16	6.404948e-07	0.17899483	1.0067012e-07	8.295984e-08	1.1539558e-05	0.48187578	0.031176653	9.976348e-05	0.30783752	4.4330218e-07	1.0923555e-06	8.346842e-07	1.1272458e-07	7.2399484e-07
priorregion1_spot_17	5.67506e-07	0.16466334	0.1079041	0.0038202896	3.4083394e-06	0.30507386	0.052518472	0.015236648	0.06153616	8.8067486e-07	0.100496694	0.1482114	2.6983395e-07	0.040533863
priorregion1_spot_18	4.1443357e-07	0.31257248	0.08468274	0.009215961	5.7693083e-05	7.397069e-07	0.0039015384	0.00010551972	0.57459164	0.005965374	6.0613843e-06	7.4766785e-07	1.315161e-07	0.00889898
priorregion1_spot_19	2.9345878e-07	0.05977031	8.931547e-08	8.784327e-08	0.0061848806	0.5517956	0.00019740532	0.07114788	0.29320067	0.0049559013	1.6515068e-07	2.8633568e-07	0.00064534915	0.012101209
