	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.06477137	3.0606348e-06	0.010704396	3.0657172e-06	1.147983e-06	0.44793567	0.1310079	9.570681e-06	0.030269464	0.2802576	0.029896457	3.1980903e-06	0.005135224	1.8103692e-06
priorregion1_spot_2	2.5735298e-07	1.2384241e-07	2.9727815e-07	1.2087696e-07	9.821242e-08	0.0750139	0.69248927	0.23249365	2.0738065e-07	1.7160869e-07	2.329247e-07	8.048e-07	8.275764e-08	7.2174464e-07
priorregion1_spot_3	0.001303113	4.5919805e-07	8.309913e-07	0.01667906	2.5293386e-07	0.25588402	0.46046105	0.22379303	2.2957595e-07	7.152873e-07	3.8746882e-07	7.032479e-07	1.0596888e-07	0.04187603
priorregion1_spot_4	7.8889354e-07	1.1778964e-06	0.010990351	1.3606968e-06	2.8813187e-07	0.004876337	0.6390314	0.002639754	7.870653e-07	0.1282252	0.10415783	0.110071965	6.208041e-07	2.1424441e-06
priorregion1_spot_5	0.00020859527	1.0364344e-06	9.129638e-07	3.5237247e-07	1.2866599e-07	0.012391227	0.734015	0.06014405	3.063668e-07	0.105451606	0.033663943	0.054121625	2.7577659e-07	8.1639865e-07
priorregion1_spot_6	3.0607612e-07	0.0028495397	0.0043361685	1.5515602e-06	4.5856305e-07	0.06984174	0.81917316	0.06768499	8.005081e-07	1.9775769e-07	5.605503e-07	0.015158713	0.002435579	0.018516153
priorregion1_spot_7	3.5040213e-07	2.3092713e-07	0.008442271	0.0020611894	2.39115e-07	0.16267869	0.5871897	0.14720689	1.4954007e-07	0.03564352	0.0011637667	0.0068830345	6.8581336e-08	0.04872992
priorregion1_spot_8	4.4964065e-07	1.5778069e-07	1.6188102e-07	1.4528023e-07	1.9154358e-07	0.23172021	0.7682403	3.6894002e-05	1.9789799e-07	2.3239282e-07	1.2115126e-07	2.538454e-07	9.0002274e-08	5.7329663e-07
priorregion1_spot_9	2.0677842e-07	2.1796465e-07	7.3236345e-07	0.007364933	0.0067167166	0.34687984	0.44858786	0.06586788	2.136977e-07	3.3208657e-06	2.6550714e-07	0.11263999	1.0059522e-07	0.01193773
priorregion1_spot_10	1.1518146e-06	4.6535115e-07	1.4778668e-07	1.4643649e-07	2.708475e-07	0.38057864	0.4620904	0.15535913	2.4799627e-07	4.0927887e-07	5.7926957e-07	1.2582196e-06	0.00196609	1.1114671e-06
priorregion1_spot_11	0.0038652797	4.7084782e-07	2.0086065e-05	0.016937906	7.4991516e-07	8.2686637e-07	0.6607841	0.016892629	6.491595e-07	0.0052262754	4.687864e-07	0.29195848	1.8066592e-07	0.0043118997
priorregion1_spot_12	4.0313205e-07	4.6903807e-07	0.012654391	5.641617e-07	1.5753886e-07	0.45636415	0.2092373	0.10859298	2.4681628e-07	0.12467843	4.6498482e-07	0.033076048	1.5736573e-07	0.055394247
priorregion1_spot_13	0.009196149	1.6270186e-06	1.5646818e-06	0.01380284	8.2086905e-07	0.11570633	0.74478495	6.6717286e-05	5.833345e-07	0.08954496	0.025838869	9.770322e-07	0.00095527124	9.826414e-05
priorregion1_spot_14	8.9698115e-06	8.270813e-07	1.4507401e-07	2.9338838e-07	0.0056159566	0.47482246	0.32965374	1.3790116e-05	7.790326e-07	3.3479938e-07	0.008247581	0.019840326	7.700835e-07	0.16179398
priorregion1_spot_15	0.012967198	2.3184914e-07	0.0023762486	0.04423605	1.8267193e-07	0.00507002	0.7304583	0.0006721884	3.4105796e-07	0.0018668735	3.2351198e-07	0.1442848	1.5911925e-07	0.05806714
