	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	1.0061596e-07	2.1463281e-08	1.55893e-07	1.2947906e-07	1.4870403e-07	4.4428702e-07	1.6890922e-07	4.111275e-07	0.016360978	0.0032950656	3.2036795e-08	1.5315258e-07	0.0005019899	2.0895488e-06	0.20927449	0.068087794	1.7771761e-08	0.7024758
priorregion1_spot_2	7.490436e-08	8.709089e-09	7.005247e-08	0.015218849	5.020666e-08	7.899914e-08	5.7553436e-08	7.573997e-08	2.3420989e-07	0.13059816	1.2521219e-08	8.182427e-08	8.6116225e-09	9.594573e-06	0.1426662	5.164917e-07	1.3310133e-08	0.7115059
priorregion1_spot_3	0.0038973459	1.1391772e-08	2.0714998e-07	1.6863468e-07	1.00861584e-07	3.7623062e-07	1.8375188e-07	1.2291306e-07	1.4010933e-06	0.15709703	0.0012083999	1.0257377e-06	1.6983927e-08	0.04079064	0.033118844	0.10859605	1.2844135e-08	0.65528804
priorregion1_spot_4	5.9949734e-08	6.0408915e-08	0.0050436645	1.2697421e-06	0.031213889	2.8169978e-07	2.2963074e-07	3.6729912e-07	1.07586686e-07	0.054794755	2.0847118e-08	2.3638752e-06	1.0010363e-08	0.03860501	0.4282777	4.557034e-06	1.4514929e-08	0.44205564
priorregion1_spot_5	0.26127815	8.6103476e-08	7.629403e-08	1.07763086e-07	5.974926e-08	1.5917041e-07	6.5547745e-08	5.777693e-08	5.0326896e-08	6.661742e-05	2.7627905e-08	9.135956e-08	1.6864611e-08	0.10268604	0.081503995	2.216079e-06	1.7400683e-07	0.55446196
priorregion1_spot_6	4.754246e-08	0.001227252	4.4243168e-07	3.7435404e-07	2.927274e-07	3.0214258e-07	0.008796058	3.4644222e-07	3.1704948e-07	0.021900255	5.309551e-08	2.4319286e-07	1.7138158e-08	1.49769385e-05	0.18631686	0.102039345	3.5284064e-08	0.67970276
priorregion1_spot_7	1.0971219e-07	4.5876703e-08	3.279292e-07	2.47451e-07	3.0867272e-07	9.580087e-07	0.022531414	4.1352737e-07	2.7964052e-07	1.0887546e-05	0.004403932	1.8388097e-06	3.5474464e-08	1.8446738e-06	0.047111258	0.17769313	3.695151e-08	0.7482429
priorregion1_spot_8	0.18589495	3.666016e-08	2.3023466e-07	1.4139665e-07	1.03157674e-07	1.6857828e-07	1.15129055e-07	1.8948495e-07	7.9289714e-07	0.025032151	0.008756614	1.622618e-07	3.0581376e-08	9.245923e-06	0.07315424	0.084535226	1.694291e-07	0.6226154
priorregion1_spot_9	4.464085e-08	1.0849098e-08	6.2371015e-08	4.7405454e-08	7.3273036e-08	1.242948e-07	6.254024e-08	4.9743388e-08	8.7510024e-08	0.054773856	8.504695e-08	5.257567e-08	7.4114226e-09	0.115777776	1.973412e-05	0.09598838	2.3116703e-08	0.7334395
priorregion1_spot_10	1.982619e-08	2.2812703e-08	0.004324212	5.6974733e-07	8.382413e-08	1.8915036e-07	1.1399185e-07	1.1960739e-07	1.8703302e-07	0.12930913	2.2601027e-08	1.9990775e-07	0.0013174005	0.123199865	0.0006530834	6.6261924e-07	1.3723691e-08	0.74119407
priorregion1_spot_11	2.562762e-08	0.0024882	1.7581839e-07	8.944474e-08	4.5924583e-08	1.4300778e-07	8.691535e-08	9.056728e-08	1.7059428e-07	0.046735317	0.001033626	8.822515e-08	1.10362194e-07	1.7664213e-06	0.15874761	0.051035862	1.6687244e-08	0.7399566
priorregion1_spot_12	0.029782312	1.0019416e-08	1.5013026e-07	0.011591735	8.559245e-08	1.0773264e-07	1.009132e-07	1.0403482e-07	5.3194515e-08	0.03578473	2.0365203e-08	7.4213546e-08	1.2494742e-08	0.065826744	1.3322314e-05	2.5559117e-07	1.6413484e-08	0.8570002
priorregion1_spot_13	8.483349e-08	1.56773e-08	0.042953845	3.3038776e-07	9.242214e-08	5.320883e-07	1.0453009e-07	1.8434689e-07	1.8823711e-07	6.8033623e-06	1.8980908e-08	1.677325e-07	8.362892e-09	0.12666517	0.10546797	0.035670895	1.7572328e-08	0.68923354
priorregion1_spot_14	0.0018527288	3.1842298e-08	2.6552533e-07	3.2970385e-07	1.2346551e-07	6.426551e-07	1.6504804e-07	1.7907556e-07	1.2616856e-07	0.04168177	5.595145e-08	1.8294088e-07	1.6265044e-08	0.13001287	3.628045e-05	3.1639859e-06	2.0839737e-08	0.826411
priorregion1_spot_15	1.4219137e-06	1.6410354e-08	7.0553546e-07	2.4576232e-07	2.1155668e-07	0.006903897	2.746185e-07	4.7434636e-07	7.153247e-07	0.0003319325	3.8804313e-08	7.7101623e-07	1.1566874e-08	0.054605905	0.04149558	0.11638702	1.7879492e-08	0.78027076
priorregion1_spot_16	2.9225294e-08	0.0013603031	0.008166917	1.15505344e-07	1.0379145e-07	3.5404355e-07	1.2540964e-07	2.0091449e-07	7.6086664e-08	4.3543983e-07	1.0325634e-07	7.459254e-08	8.282461e-09	0.017658276	0.40186542	9.887423e-06	1.663527e-08	0.5709375
priorregion1_spot_17	0.0009651102	1.0400774e-07	4.875473e-07	4.1479336e-07	2.5574144e-07	2.1565705e-07	1.2636144e-07	2.1064142e-07	5.4442836e-07	0.018699452	0.00010858623	1.7456183e-05	7.018257e-09	0.08404563	0.14836954	0.08869271	1.8314138e-08	0.65909916
priorregion1_spot_18	0.0005087507	0.0012245857	1.0502466e-06	4.551707e-06	2.3017533e-07	7.225905e-06	1.4207781e-06	3.511905e-07	1.2346364e-07	0.043422736	4.7544205e-08	6.789196e-07	1.31727464e-08	0.1514848	0.17903261	0.070589006	3.0228193e-08	0.5537217
priorregion1_spot_19	1.3374816e-07	1.523499e-07	0.008926151	3.4830225e-07	2.312655e-07	3.7980348e-07	1.9841795e-07	4.1848986e-07	1.371717e-07	0.00092914334	3.44933e-08	2.2351794e-07	1.8717605e-08	0.073995076	0.14586902	0.07216683	3.4269483e-08	0.6981114
priorregion1_spot_20	1.624636e-07	1.1457769e-08	9.2627985e-08	5.5372254e-08	7.087518e-08	1.3296763e-07	1.3407197e-07	7.064258e-08	8.139412e-08	2.9020096e-06	0.0028822431	7.87851e-08	7.387142e-09	0.14006756	0.11854108	1.2742208e-06	8.920378e-09	0.738504
priorregion1_spot_21	6.3066935e-08	1.6016081e-08	7.2533857e-07	4.3117043e-07	2.8124714e-07	2.695785e-07	2.0693325e-07	8.7264294e-07	1.7754473e-07	0.023107193	0.0033721686	2.2376503e-07	1.2075542e-08	0.023365607	0.3958416	0.00883309	1.9424728e-08	0.54547703
priorregion1_spot_22	0.079862095	2.6936956e-08	1.5574159e-07	1.402865e-07	1.2120023e-07	2.8184988e-07	2.3899318e-07	1.6383319e-07	1.9924073e-07	0.00030601764	4.571649e-08	1.2838942e-07	0.00044866098	0.0860703	0.15546769	2.6724417e-06	7.323552e-08	0.677841
priorregion1_spot_23	0.0044893967	4.310501e-08	7.08587e-07	2.797801e-07	1.282631e-07	3.1363697e-07	5.028329e-07	0.041896664	1.4484625e-06	0.07302168	5.692037e-08	1.8147853e-07	0.0011608391	3.0581802e-07	1.0085158e-05	0.15358572	5.220604e-08	0.72583157
priorregion1_spot_24	4.66391e-08	2.0936081e-08	1.1976705e-07	1.2827456e-07	8.933568e-08	2.1327166e-07	8.323272e-08	8.851317e-08	1.2134885e-07	0.117514566	2.7493327e-08	1.1791364e-07	1.3724605e-08	0.004628941	0.16445237	0.008771435	2.0332472e-08	0.70463157
