,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,1.675266903475858e-05,1.4328966130960908e-06,3.4469875004106146e-06,3.7082342885241815e-07,4.306547713279724,0.0003161073123919778,0.33979928493499756,1.8208189260349173e-06,1.4425843028220698e-05,2.8610236086024084e-06,1.2844184880123066e-06,6.830753250142153e-07
priorregion1_spot_2,0.6032907396554947,2.417771997897944e-06,1.3636315543408273e-06,4.027503521797371e-07,2.4243053317070005,0.827719697356224,0.04260119218379259,3.095809972819552e-06,0.0029862465453334153,8.052029897953616e-07,1.6138314094860112e-06,0.0017976617265958337
priorregion1_spot_3,0.0024002869497053323,0.001900618907529861,3.9736382132105066e-05,1.3152970268492936e-05,3.3427404642105105,0.5705031841993332,0.9344131529331208,0.008082118071615695,0.0031658065738156436,0.007130078971385957,0.010932455165311694,1.4910692989826202
priorregion1_spot_4,0.011769596906378865,3.324908470858645e-06,2.46538740611868e-05,0.00011796512299042661,3.78811057806015,0.0006616708502406255,0.13494487032294272,0.004333089664578438,0.0001947526150615886,1.3768372241429462e-06,4.149548180976126e-06,1.094536514756328e-06
priorregion1_spot_5,1.4361586809158324,2.732049069891218e-05,6.130655747256241e-05,1.8110296252871195e-06,2.2195607542991636,1.13514501452446,0.025965244695544242,0.0006477982416981832,0.006289428565651178,0.007484622881747782,0.006299760797992349,0.3367303490638733
priorregion1_spot_6,1.0574937045574189,4.900717669897859e-07,1.689120824721613e-06,2.584475808475872e-07,1.1791583001613617,1.0667125821113586,0.0047683062264695765,2.4157151301551494e-06,2.6655326109903402e-05,5.597693785830416e-07,2.3412972964820257e-07,1.006739455533534e-06
priorregion1_spot_7,1.5949897624523148e-05,1.4000354553900253e-06,2.161018146580318e-05,4.621340963240073e-06,1.6678095757961273,0.13307758197188377,0.23128805458545684,1.7693012523523066e-05,0.034905294328928,3.0330328718264352e-05,0.005781385605223477,0.6343908101320267
priorregion1_spot_8,0.33914528340101247,3.2037642313298423e-06,7.657540954824072e-05,5.116862695331293e-07,1.8145984649658202,0.7035811752080917,0.41381505131721497,1.1184807272002218e-05,7.78105870267609e-05,3.4637709063645163e-06,1.7791698496694155e-06,0.20056382492184638
priorregion1_spot_9,4.556126737043087e-06,8.357343510567717e-08,1.3833308798893995e-06,8.879602440003965e-08,1.5259970843791963,0.0002655388234416023,0.24204145297408106,1.0879029339605495e-07,8.75940331752645e-06,1.5066048263179255e-05,3.770225862353982e-06,0.38915702402591706
priorregion1_spot_10,3.456122612988111e-05,2.207935335718503e-06,1.089612521809613e-06,1.609973338645432e-07,4.1984189510345455,0.0003928903737687506,0.21374688446521758,1.4748612159110054e-06,1.9903407792298822e-05,1.2860752860888171e-06,1.8068444660457319e-06,9.328091800853145e-06
priorregion1_spot_11,0.0240381570532918,8.496409936924465e-05,3.1319826121034566e-05,1.3876264074497157e-05,3.4871238589286806,0.8388917565345764,0.05777009818702936,0.006172566278837621,0.012047408195212484,0.0010650587209966034,0.004733522259630263,0.14884972721338272
priorregion1_spot_12,0.00023655379918636755,1.9823563707177528e-05,2.234668409073493e-05,2.465960710651416e-06,2.6709720611572267,1.2047651827335357,0.4506994739174843,0.0017054714902769775,0.00020099654284422286,0.060841758921742435,0.023689856939017772,1.1826709151268007
priorregion1_spot_13,0.8800885528326035,9.855388234427665e-05,7.3546319981687706e-06,2.650179135343933e-06,5.084704089164735,0.15124817192554474,0.3598480895161629,9.154617582680657e-05,0.010476551391184329,8.445783123534056e-06,1.8895419907494214e-05,1.6520343069714728e-05
priorregion1_spot_14,9.566840788011178e-07,2.008443740209032e-08,2.428718346436654e-06,1.617776446138919e-08,0.8215624690055847,2.479683407727862e-05,0.08863026201725006,1.3171547452728306e-08,1.7642452348809458e-06,6.133767591620653e-08,2.91323014600664e-08,2.6904292660390185e-08
priorregion1_spot_15,3.925263717974303e-05,3.6230193131814306e-06,0.00021911679286858998,7.954815856692222e-07,2.1188330292701725,0.7893545269966126,0.32445888221263885,4.6807961189188064e-05,3.7826683728781064e-05,1.6308676322296379e-06,6.443367215069884e-06,0.19396333768963814
priorregion1_spot_16,0.6045320749282836,1.8557178464106986e-05,8.359798948731623e-06,2.450946544740873e-06,2.348740041255951,0.9195038288831711,0.24598679766058923,0.00980746429413557,0.004719479661434889,7.943461823742837e-05,1.1161357952005348e-05,0.27221234440803527
priorregion1_spot_17,1.3096646057420004e-06,5.676737977466929e-08,1.674062048095948e-06,5.978692385610884e-08,2.1098350405693056,6.743176345480606e-05,0.0020108152995817366,3.060839270929705e-08,1.3512925136183187e-06,7.205796315190582e-08,5.702028893495028e-08,2.8320558609351566e-08
priorregion1_spot_18,0.3009007126092911,4.869151507591597e-06,4.093267598364037e-05,9.928646022672183e-07,3.1376152276992797,0.6994446784257888,0.5320990532636642,1.3945096497991472e-05,8.362043445231394e-05,1.948911244653573e-06,6.199379049576237e-06,2.125449668710644e-06
priorregion1_spot_19,0.7739371359348297,3.7004511227678454e-06,6.778340048185783e-06,1.0503891701318936e-06,2.0574142217636107,2.3037001729011535,0.00011553141011972913,0.006981765222735703,0.026368220522999763,1.7512239992356625e-06,1.75266452060896e-05,2.252786021017528e-06
priorregion1_spot_20,0.5018753379583358,1.5787558652391457e-06,1.836635016161381e-06,2.842534584601708e-07,1.7914847433567047,0.9480279743671417,0.03633385207504034,1.1546765745151789e-05,4.511893439484993e-05,7.033131595335363e-07,8.657336309170206e-07,2.1599079644829544e-07
priorregion1_spot_21,3.537962966220221e-05,2.404801534794388e-06,1.7605553296107245e-06,5.554363980309063e-07,4.50965940952301,0.00024560546880820767,0.309025077521801,3.205268501460523e-06,3.19074837534572e-05,2.605258248422615e-06,3.6981836387894874e-06,3.503958987494116e-06
priorregion1_spot_22,0.00010954235003737267,3.0621749033343804e-06,7.348257022385952e-05,1.1893940325080622e-06,3.596573555469513,2.228700351715088,0.014071861933916808,8.585764862800718e-06,0.005525139975361526,4.895295705864555e-06,2.8515173653431706e-05,3.911252792931918e-06
