,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,2.770086681842804,2.8606569571820727e-06,3.5337047961547798e-06,2.156153516352788e-06,0.005007608025334775,0.17088736221194267,0.0021183145698159935,0.0008517263398971408,0.008411287795752287,0.00012659780113608577,0.00012219899908814114,0.9622300952672957
priorregion1_spot_2,0.8785364389419555,2.515909352496238e-06,1.0505570912755502e-06,2.0370478353015643e-07,2.6672034096009157e-06,0.009935894282534719,0.0002843298294465058,2.339512427340651e-07,6.0462445253506304e-05,4.750233692902839e-05,5.377108336688252e-05,1.1821575939655304
priorregion1_spot_3,2.5321542978286744,4.567613686958794e-05,5.388652630244906e-06,2.5498200898255162e-06,0.0015795084997080268,0.0009061121498234571,0.028610580135136843,2.571386148702004e-05,0.028960944246500732,0.006813993863761425,0.019432353973388675,1.6694099247455596
priorregion1_spot_4,0.9407944232225418,1.5308330330299213e-05,2.5738959152477035e-06,7.206841132756381e-07,1.544392553398666e-07,1.5228477514028783e-05,0.053514275886118415,6.3704221929583585e-06,0.00021477809859788978,0.022204972803592682,0.03851452879607678,2.0407764673233033
priorregion1_spot_5,0.2973491564393043,1.0355383786020412e-07,1.8918477735496708e-06,3.5041590784601344e-08,2.199832135829638e-06,0.00038139206444611775,0.0038890910684131084,0.008789805136620997,0.0003900215000612661,9.14617044145416e-06,1.771485676727025e-06,0.7879742652177811
priorregion1_spot_6,1.398031747341156,9.867899598248188e-06,2.8529677251754038e-06,1.9284184418211229e-07,6.333087094390067e-06,2.696931651371415e-05,0.04186489842832088,0.0006863858114229515,0.0001659858251514379,0.002424581814557314,1.886826548798126e-05,0.9282982468605042
priorregion1_spot_7,0.4803512319922447,3.769107994600063e-08,1.2878440358576881e-07,9.293804925647466e-09,2.9451316585493716e-08,4.6944885383481967e-07,2.4398585765084135e-06,2.4864934911050798e-08,4.13925593534259e-07,1.0101573820975319e-06,5.244538840543101e-07,0.2279098615050316
priorregion1_spot_8,1.540872758626938,2.4406129227827483e-06,6.356120081818517e-07,2.179836172899741e-07,2.8918775024067143e-05,0.0018033171130809934,0.0066831763833761215,4.6642193325396874e-07,0.0007870291534345598,3.511272243486019e-05,1.2303450012041139e-05,1.1486394941806792
priorregion1_spot_9,1.124118971824646,5.703532025336244e-07,9.557583780406275e-07,7.541835174151856e-07,2.0837186696098797e-07,1.6875228720891754e-05,0.0009263867657864467,5.3572471642837625e-06,0.018165564350783828,0.00011008976653101855,7.914465459180065e-06,1.0416900634765625
priorregion1_spot_10,2.585947871208191,1.3926711858402997e-06,6.5078364059445455e-06,2.880433200402877e-07,2.102775442835991e-06,0.023169710114598275,0.04530434273183346,0.0033566029043868182,8.038886007852853e-05,0.00011268934104009531,4.353294866632496e-06,0.28544883579015734
priorregion1_spot_11,1.1063603520393372,2.4261807084258183e-06,5.857684612919911e-07,1.5695309940610969e-07,1.9366840788848095e-07,7.650998077224358e-06,8.112814575724769e-05,2.98758678241029e-07,2.0323084845585983e-05,0.00019133744935970754,5.964688989479328e-06,0.9149899989366531
priorregion1_spot_12,2.0983194828033445,3.3393774060641595e-06,3.231657456126414e-06,1.9030816304166366e-06,0.00017224683979293333,0.025656456593424082,0.09734194539487362,1.5832358030820615e-06,0.00030516639671986925,0.00013793390826322138,0.00017857219063444063,1.8514139950275421
priorregion1_spot_13,0.9516283452510833,2.2080653889133827e-05,7.881661940700723e-06,2.8787787982764714e-06,0.0001623780044610612,0.01872832104563713,0.0820231132209301,5.485788619807864e-06,0.01957196658477187,0.07161946818232537,0.031134252063930036,2.1098273515701296
priorregion1_spot_14,1.4163434863090516,5.645726378133986e-06,7.328483684432286e-06,7.878958194851294e-06,6.317885436146754e-07,4.5302162470761685e-05,0.011233260296285153,1.14882268007932e-05,0.13069502934813498,0.0040828058496117595,0.023833223059773444,2.1440422415733336
priorregion1_spot_15,0.9983987957239151,3.714441891844445e-08,3.6189200045555483e-07,4.7244167511451e-08,3.8227836895998735e-08,5.339250890301628e-07,1.8046802949811538e-06,2.5382812935959014e-07,3.0148091013870727e-06,3.1063410688147997e-07,2.627180904823945e-07,0.1190261445939541
priorregion1_spot_16,1.8747680008411407,2.509669775463408e-05,1.2812661725547515e-05,8.326449005835457e-06,5.379054499599079e-07,5.0001898125628946e-05,0.07883278578519821,6.925580455572344e-05,0.06720951832830906,0.010962767293676734,0.02420889586210251,2.5668664813041686
priorregion1_spot_17,3.2008253574371337,4.151903021920589e-06,1.2819590210710886e-06,1.170192331301223e-06,0.008193889167159796,0.013123025000095368,0.03864972051233054,3.3722367561495047e-06,0.001168773480458185,6.415557363652624e-05,0.00010038596956292168,1.3342426896095276
priorregion1_spot_18,2.1616514801979063,0.003927291603758931,5.519913202078897e-06,4.830311900150264e-06,3.0582883255192425e-06,0.00048177980788750575,0.09879476390779018,1.0236800108032186e-05,0.04121204353868961,0.003111431619618088,0.001521664601750672,2.1360412955284116
priorregion1_spot_19,1.091801184415817,1.2554943623399596e-06,6.155554331144232e-07,7.251193437696202e-07,0.0001622381591005251,0.031085808761417866,0.011789352912455798,5.798525393174714e-07,0.014411399606615305,6.69195389491506e-05,0.0002542522139265202,0.9350888103246688
priorregion1_spot_20,2.575498580932617,0.002203342830762267,1.1148522162329758e-06,4.7316366789118554e-07,5.7957221315518845e-06,0.0005409409146523103,0.049698523618280886,1.2333366896655207e-06,0.0016299885290209204,3.712380312208552e-05,1.1442852155596483e-05,1.0318366467952729
priorregion1_spot_21,0.6715391755104065,5.095779798125478e-07,6.371399052795823e-07,1.311463989850381e-07,9.629100588881557e-07,6.199536001076922e-05,0.015860209334641696,2.9599427080029275e-06,0.00032634873059578245,0.0001587101178301964,5.381099595069827e-06,0.9641220659017563
priorregion1_spot_22,1.2615353524684907,2.738982317396222e-07,1.3894730415131566e-07,5.1692232716504805e-08,7.59428780838789e-07,3.765759345242259e-06,5.866149422217859e-05,3.921299111198096e-07,2.0714081074402202e-05,8.490003710903694e-06,1.172444518715565e-06,0.5379259616136551
priorregion1_spot_23,1.2120540618896485,1.9356277221049822e-06,2.727420076098497e-06,4.846744877795573e-06,1.6041165125102454e-07,6.009783169247385e-06,0.055474928580224514,1.0225831999832736e-06,6.60585552395787e-05,1.896028015835327e-05,7.676391669519944e-06,0.8615951985120773
priorregion1_spot_24,2.5884282469749453,7.340760612351006e-06,1.3292783137330843e-06,1.0147285593120615e-06,1.1372680955901161e-05,0.001994927867781371,0.05158710293471813,1.3649680283833732e-06,0.0001913132560730446,0.0007527433510404081,1.4953420395613648e-05,1.4237469375133516
priorregion1_spot_25,1.936809140443802,1.3493369806383272e-06,3.18879204996847e-07,2.302026210543318e-07,3.3659092196103304e-06,4.8866165343497414e-05,0.0006289667508099228,3.0727503883554166e-07,3.0713792784808906e-05,1.3173118486520253e-05,2.26122136837148e-06,0.6663721174001694
priorregion1_spot_26,0.8806827157735825,0.00036975412513129413,8.330643140652684e-06,4.790405091625871e-06,5.245872330306157e-07,3.974157025368186e-05,0.11589187569916248,7.533798702752393e-06,0.04761631358414889,0.007980775414034724,0.08224400244653225,2.569500505924225
priorregion1_spot_27,0.00035178688849555326,4.21038384601502e-08,3.890314815180318e-07,8.190849314360095e-08,3.0929150440783816e-08,4.503922497178792e-07,2.163592262149905e-06,3.6254639667276934e-06,9.04301577975275e-06,0.00124297626898624,2.3941528615978315e-05,1.053439599275589
priorregion1_spot_28,1.6431438207626343,4.180201881354151e-06,2.8870147616544275e-06,1.0288072019193352e-06,0.00017253716141567567,0.00029846710240235554,0.08837222680449486,9.726922871777788e-06,0.00035265211336081846,0.00439275368116796,0.0001323236370808445,1.7685029983520508
priorregion1_spot_29,0.002074694342445582,1.3990397995655713e-08,1.0186899856989841e-07,2.9077683905143205e-08,8.381289529069137e-09,1.1525148941871066e-07,6.019555414127353e-08,2.7130666602204208e-08,7.45543110269864e-07,2.582696978947751e-07,4.4469180551232055e-07,0.42988824993371966
priorregion1_spot_30,1.9347450494766236,0.0011742159374989569,2.665974511728564e-06,2.044695008862618e-06,0.05670937225222587,0.06248638350516558,0.0011698929301928729,2.1319930169738657e-06,0.04276158716529608,0.05263037085533142,0.00024912235385272653,1.016299170255661
