,q05_spot_factorsAstrocyte0,q05_spot_factorsEpendymal10,q05_spot_factorsImmune1,q05_spot_factorsImmune8,q05_spot_factorsNeurons4,q05_spot_factorsNeurons5,q05_spot_factorsNeurons7,q05_spot_factorsOligos3,q05_spot_factorsOligos6,q05_spot_factorsVascular11,q05_spot_factorsVascular2,q05_spot_factorsVascular9
priorregion1_spot_1,0.03970227260142565,0.821452859044075,1.8859268128871918,0.0005015755858039484,6.717437315728603e-07,1.2562276288008435e-05,4.093899096915266e-05,4.0301315311808136e-05,1.6593077634752266e-05,7.554895200883037e-05,3.5311102867126465,3.6561534557222333e-06
priorregion1_spot_2,0.2694584637880325,1.933847290277481,0.11940189599990844,1.2236641225626955e-06,2.3351865579002152e-07,1.2329105948083453e-05,3.095449756074231e-05,0.0038370353053323925,0.0001305205594690051,1.9638101366581396e-05,2.4674009323120116,5.526346825490691e-07
priorregion1_spot_3,0.5116149872541428,2.3408300280570984,0.529005691409111,1.2209380838612561e-05,3.104009501839755e-05,0.0002764478034805507,0.016398337110877036,0.0025588565273210405,0.0005368882528273389,2.532533044359298e-05,0.00017426741251256317,8.010511152178879e-07
priorregion1_spot_4,0.3840333461761475,1.998167407512665,0.19808532670140266,4.261385788595363e-06,4.759276016557124e-05,0.004043775587342679,5.651758256135509e-05,0.003958921507000924,0.049237013794481754,0.006441228790208698,0.6109191834926605,0.007636215095408261
priorregion1_spot_5,5.166246126009357e-07,4.3266171090294854e-08,0.0004135615265113302,5.536246199255856e-08,6.903494709220582e-09,2.870511664809783e-07,4.446829166226962e-07,3.6117053348050376e-08,1.5769377625929343e-07,3.508967498788707e-08,1.1447675704956055,3.744399386107489e-08
priorregion1_spot_6,0.14189893230795858,0.9166617006063462,0.31174236834049224,2.790398161778285e-06,4.3643985634389545e-07,1.7965789720619802e-05,5.716732630389743e-06,1.4757109056517948e-06,1.6193926148844182e-05,1.82756580215937e-05,3.395967793464661,1.4718200588959008e-06
priorregion1_spot_7,0.00032648902124492456,0.26272189021110537,1.330394208431244,9.813924862100975e-07,1.199046078426136e-07,2.854452384326578e-06,6.281540822783427e-06,3.9346167994835924e-07,1.0618590351896277e-06,0.013191306963562967,2.5515247225761417,4.748893843498082e-06
priorregion1_spot_8,3.507963572957351e-08,3.735841378471605e-08,0.9020143955945968,1.3392843675319454e-05,3.2764829405174115e-09,7.338837271220201e-08,1.8958461822649042e-07,1.7054652357018085e-08,2.2844267988375577e-08,7.501027377010417e-09,1.36766308287406e-06,6.660877538422483e-09
priorregion1_spot_9,0.03848542589694262,0.5350859701633454,0.7975113719701767,0.00013471499405568466,6.151525994937402e-05,3.7574367706838525e-05,3.668780459520349e-06,0.0016343054594472053,2.039154232988949e-05,0.001993107667658478,1.833382600545883,1.2553874876175542e-05
priorregion1_spot_10,0.4584814190864563,2.255699908733368,0.635691499710083,0.00010931816905213054,2.1062359678580833e-06,0.00040283928683493286,0.061524370685219765,0.00016757874109316618,0.009785212669521572,0.020316029619425535,6.415325260604732e-05,5.288362035571482e-06
priorregion1_spot_11,0.39449694454669954,2.5073901534080503,2.9569520473480226,1.6383276215492514e-05,8.596091902290937e-05,0.0012996085919439794,0.00047346802602987736,0.0006187716382555664,0.0013887271226849407,0.00297111397376284,2.597299325466156,1.0775537111840096e-05
priorregion1_spot_12,0.36602715253829954,2.010241436958313,0.34953210949897767,6.610028467548546e-05,1.560406126372982e-05,0.009561869874596595,0.0005462393193738534,0.00010107248126587365,0.09046308360993863,0.009160771267488599,0.000493173088761978,9.2556074832828e-06
priorregion1_spot_13,0.08581744395196438,1.3353085041046142,0.39335023015737536,0.052909784205257895,2.6629619895857106e-07,3.968033365708834e-06,7.898230142018292e-05,2.8131483304605356e-06,6.569953002326656e-05,8.513716420566199e-06,3.986459410190582,1.5095860362634995e-06
priorregion1_spot_14,0.19907652586698532,1.3993521451950073,2.057850766181946,1.414338244103419e-05,0.0001956512685865164,1.5351674437522889,0.22370716705918314,4.9280658095085536e-05,0.0012735965428873897,0.0001228629844263196,1.0158323585987092,0.0005676304397638888
priorregion1_spot_15,0.17043097838759422,1.3686282277107238,1.625286763906479,1.1981753232248595e-05,6.065264415155981e-07,7.500025890294638e-06,2.700976338019245e-05,4.92183226015186e-06,0.00027692810108419507,0.009795558406040072,1.966652363538742,6.992353428358912e-06
priorregion1_spot_16,0.27250702083110806,2.1459000945091247,2.8314678192138674,1.9485842312860768e-05,2.9707425164815503e-05,0.00010165912353841123,0.0004538875771686435,0.010609290609136224,0.002997866028454155,0.039277223870158195,1.372376811504364,0.029454049561172722
priorregion1_spot_17,0.3668809086084366,2.3626688361167907,2.4772024393081664,6.9400027541632886e-06,2.8589599082806672e-06,9.24170482903719e-05,7.168659030867274e-05,2.2908521077624756e-05,0.000354718923335895,0.005423477734439076,2.5004335165023805,6.0916588154213996e-05
priorregion1_spot_18,0.3892335221171379,2.0870004653930665,0.1572648026049137,2.3767056518408936e-06,5.815766076011642e-06,0.00021054622993688102,0.00020511779075604863,9.915232794810436e-06,0.02397335804998875,0.13278159722685814,2.0339309692382814,0.012804021546617151
priorregion1_spot_19,0.4860955387353897,2.499357521533966,0.474256257712841,5.641705865855329e-06,1.5118918145162753e-05,0.019645076245069504,0.0006312402547337115,0.00018575107533251868,0.025763223413378,3.22031540235912e-05,1.2879391789436339,3.2964115121103533e-06
priorregion1_spot_20,0.18664617240428927,1.3720388233661651,1.4243506252765654,7.858147773731616e-06,4.0565916350487894e-07,1.290133741349564e-05,0.00011901354337169324,2.3270824658538914e-05,0.00039700767956674104,4.843788588004828e-06,1.2373835265636446,5.878263948488895e-07
priorregion1_spot_21,0.5066623687744141,2.651451814174652,2.0875402688980103,1.4948153921068297e-05,8.048726931519924e-06,3.432696485106135e-05,0.0002451231077429839,0.0073767771478742365,0.0026173302205279468,0.0008886202733265236,0.7524806708097458,0.0006436041818233207
priorregion1_spot_22,0.27440558671951293,1.7116466820240022,1.8964417397975921,1.1684119817800821e-05,0.005571568757295608,0.743919163942337,0.0012262247037142515,0.0003461392887402326,0.002764031896367669,0.0005667492456268519,1.0820585250854493,3.573326703190105e-05
priorregion1_spot_23,0.013519136095419526,0.4724102899432182,0.012888779072090982,6.679489956695761e-07,3.307308791278274e-08,1.2586833122441021e-06,3.8708115425833965e-06,2.5731851707178064e-07,5.458088389787008e-06,5.145393913608132e-07,2.028223168849945,1.5046283152742038e-07
priorregion1_spot_24,0.5530428439378738,2.8255369663238525,1.4516345739364624,1.8163905861001694e-05,1.1053131038352148e-05,0.0002722600809647701,8.882081383490003e-05,0.0018437613965943457,0.011049339734017848,0.0003215440854546614,1.2934547066688538,3.0700339834766055e-06
priorregion1_spot_25,0.0003441026259679347,2.096234302371158e-05,1.1602486252784727,1.302469576103249e-06,1.7941385976882888e-08,1.213021954526994e-06,3.312898252261221e-06,1.768676056599361e-05,2.52310471751116e-06,1.7854838802122686e-06,2.682953083515167,2.712290736894829e-07
priorregion1_spot_26,0.1684101954102516,1.1858115553855897,2.840973102138378e-05,1.1275379563358001e-07,4.9065979723650344e-08,1.3711024621443358e-06,1.997097149342153e-06,2.632108348166185e-07,3.52046376974613e-06,1.322180658291927e-07,2.938024266541106e-07,2.2741847427454333e-08
