	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	8.391463e-08	0.24548592	1.1113029e-06	0.023751564	0.05637179	0.14877805	3.5181344e-08	3.5406897e-06	5.2533466e-08	4.8339988e-08	6.084974e-09	0.51398593	2.2395004e-06	8.26813e-08	0.0116194915	4.580814e-08
priorregion1_spot_2	2.3063542e-08	3.89832e-08	2.8201196e-08	3.6431533e-08	4.348721e-07	6.4500426e-08	8.0474445e-09	1.2117497e-06	1.6067506e-08	1.4644305e-08	3.349197e-09	0.7602968	8.328493e-08	1.376411e-07	0.23970109	1.8043142e-08
priorregion1_spot_3	1.2483476e-07	0.4267891	4.8638358e-05	0.26407078	0.017350597	2.5237507e-06	2.9398093e-08	0.055521898	3.472306e-08	3.9522234e-08	4.196517e-09	0.17595768	6.0093917e-06	0.0012794823	0.058972806	3.2590705e-07
priorregion1_spot_4	1.4288347e-06	6.78322e-07	0.086362466	8.434994e-07	1.15551124e-07	0.57118094	9.691477e-08	1.8495139e-07	5.352193e-08	5.549732e-08	8.589953e-09	0.19542545	0.031058298	0.11596873	5.166582e-07	1.0270489e-07
priorregion1_spot_5	7.401219e-08	0.5995929	0.00652306	0.011570037	8.234649e-06	0.1437658	4.3134502e-08	0.011243995	3.669239e-08	3.663005e-08	5.5583116e-09	0.20779905	3.0448584e-06	0.019492397	1.18142e-06	6.504086e-08
priorregion1_spot_6	4.160473e-08	0.6152025	7.764575e-07	4.1658543e-05	4.8693046e-06	8.7873275e-08	1.3853754e-08	9.612527e-07	3.2135578e-08	3.0538793e-08	4.0398787e-09	0.38474694	1.5960886e-07	5.0181676e-08	1.9759161e-06	2.3147738e-08
priorregion1_spot_7	0.001017353	0.07061953	1.231633e-07	4.7355084e-07	1.7270997e-07	0.3317977	3.536893e-08	3.6347168e-07	3.089301e-08	2.951526e-08	5.6972245e-09	0.56805474	4.2331235e-06	1.1963478e-07	0.028505117	3.1918706e-08
priorregion1_spot_8	3.9343288e-08	0.09925659	5.1195855e-07	6.902429e-07	0.054648697	0.04392932	1.5870208e-08	0.0074539147	2.998687e-08	1.8968693e-08	0.00010628618	0.5262455	3.304032e-07	2.6512373e-07	0.26835784	2.6416208e-08
priorregion1_spot_9	4.7954597e-08	0.26881546	0.010381012	1.0627398e-05	0.00045083277	0.24001363	3.2350965e-08	0.013334688	2.4960412e-08	3.105305e-08	3.7155006e-09	0.43032897	0.007688717	6.3153124e-08	0.028975792	7.165527e-08
priorregion1_spot_10	2.1950802e-08	0.075040124	1.7249089e-07	0.04941852	8.669212e-07	0.17401779	9.019475e-09	1.09967274e-07	1.2584623e-08	1.0743433e-08	2.5819291e-09	0.7015219	1.473246e-07	2.7827689e-08	2.4032644e-07	1.2087298e-08
