	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	8.9848245e-06	0.009650955	6.489265e-08	4.1849918e-07	1.00262874e-07	1.3535284e-06	0.16708428	9.750434e-08	7.443719e-07	0.3635745	0.04238697	0.07895893	1.3437201e-06	0.27963066	0.008088151	0.0506124
priorregion1_spot_2	0.013452979	0.083883345	7.145686e-07	0.105571575	5.7377554e-07	4.3085147e-06	0.36185825	3.9921798e-07	1.1289369e-06	0.012770117	0.030616703	4.1857097e-06	3.3798203e-06	0.13955696	0.00069528323	0.25158
priorregion1_spot_3	1.0008708e-06	0.42869335	4.5859e-07	0.12642606	7.37349e-07	7.653192e-07	0.001988271	3.4128655e-07	2.0851219e-07	0.13237132	1.2786033e-08	1.5854697e-07	0.005380137	0.009856352	0.008414451	0.28686643
priorregion1_spot_4	0.007822744	0.029758312	0.009418367	0.07427176	0.011546031	4.827803e-07	0.01769641	4.0762575e-07	1.7761036e-07	0.15977384	0.044451382	0.16541211	2.511432e-06	0.18509705	0.063417405	0.23133102
priorregion1_spot_5	7.905346e-08	0.628911	0.017575625	0.2624144	0.00054948754	2.4865486e-07	1.0843781e-07	0.000285057	9.484305e-08	2.5848284e-08	0.09026147	1.2969066e-07	1.9528702e-06	3.9817124e-08	7.0076105e-08	4.045082e-08
priorregion1_spot_6	0.0043292935	0.17842151	0.021538278	0.27702442	7.876287e-06	1.7075588e-06	0.063080676	9.292684e-07	3.2510778e-07	0.22430551	0.013181495	5.055902e-07	2.9710686e-06	0.0061748344	1.4914761e-05	0.21191475
priorregion1_spot_7	0.024259048	9.591461e-06	0.02444786	0.11806878	0.038977854	8.89341e-06	0.10102657	8.5890713e-07	1.3584564e-06	0.1022177	2.984204e-08	2.681539e-06	0.006275107	0.15812019	0.015511074	0.41107237
priorregion1_spot_8	2.9916282e-07	1.1544899e-07	4.9610567e-06	6.7561365e-07	1.1734334e-07	6.404767e-05	8.4132495e-07	9.283343e-08	1.7553569e-07	0.4540998	0.018037554	0.45842427	3.3512472e-07	0.062417213	6.3823234e-07	0.006948911
priorregion1_spot_9	0.032049716	3.0011864e-07	1.2307248e-07	1.961834e-07	1.7270814e-07	0.0016683432	0.00643844	2.9562008e-07	1.4763476e-06	0.11676496	0.13284577	4.7786557e-06	0.010308799	0.20884225	0.024622422	0.46645203
priorregion1_spot_10	0.12939553	1.0261414e-06	0.06312956	0.1091156	0.0137602445	0.004981897	0.10244013	3.8034162e-07	0.032555565	0.12229637	0.10103406	1.9032149e-07	1.1346581e-06	0.02008999	0.05396629	0.24723205
priorregion1_spot_11	1.1275824e-06	0.3312504	0.12435835	0.17431289	2.4334513e-06	4.5090113e-07	0.016403325	6.4823024e-07	3.2163757e-07	5.1534444e-06	0.028917124	1.300005e-06	9.732089e-07	0.05822621	0.0064795916	0.2600397
priorregion1_spot_12	9.452511e-08	1.4091321e-06	0.14132217	0.38663056	9.616326e-07	0.018896624	1.4355804e-07	0.15525301	1.2006107e-07	0.26312572	2.4934481e-08	1.5303502e-07	0.03476839	2.1122342e-07	1.968076e-07	2.8419987e-07
priorregion1_spot_13	0.38421896	0.0022484725	1.3663895e-07	1.1986177e-07	7.03245e-08	0.02225939	5.6115146e-06	1.06950985e-07	1.1838767e-06	4.9861575e-07	0.5901819	1.0149401e-07	1.3596976e-07	7.8529445e-07	2.607145e-06	0.0010799273
