	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	5.6760683e-07	0.56212	2.048514e-06	0.011041349	0.008015573	1.361299e-07	8.165343e-08	2.3111488e-06	7.389574e-08	0.17619038	0.00013201642	0.22245103	3.8725607e-06	4.4273145e-07	5.8920205e-07	0.020039614
priorregion1_spot_2	1.1823615e-06	0.1319772	2.8764703e-07	2.7554552e-07	0.055234022	1.8238202e-07	1.4674747e-07	0.00047837058	0.0008980561	0.18752314	1.2548912e-08	0.4481545	7.1494367e-07	0.10522133	0.0540162	0.016494373
priorregion1_spot_3	2.1291197e-07	0.20158863	0.0035867968	4.3068226e-06	1.2120845e-06	6.372478e-08	4.530545e-08	1.8532468e-07	0.0005366774	0.13545614	4.8789093e-09	0.59622955	1.6995051e-07	0.03200631	0.030589366	3.2458203e-07
priorregion1_spot_4	3.199554e-07	0.4442893	0.0004751342	1.0656607e-05	0.031804644	1.6010597e-07	5.7372667e-08	1.3344836e-05	4.5962906e-08	0.06320056	7.397656e-09	0.27970847	1.6559416e-07	0.18046367	4.0953913e-07	3.312765e-05
priorregion1_spot_5	7.3247385e-08	0.6819262	2.2595651e-07	2.53893e-05	1.0288084e-06	1.7957777e-07	3.7295507e-08	1.2437769e-06	4.3754333e-08	0.1107009	4.5976885e-09	0.19431295	0.0029502949	1.2961834e-07	1.949211e-06	0.010079354
priorregion1_spot_6	2.2357798e-07	0.5351983	1.9972556e-06	0.034547474	0.12122886	8.9848584e-08	4.9763e-08	1.4648452e-05	5.001282e-08	0.11771267	7.2033877e-09	0.14793135	2.1739415e-06	1.2156848e-06	0.03820625	0.0051546986
priorregion1_spot_7	2.8985573e-07	0.3615275	0.004269884	0.005953664	5.2822934e-06	2.4696325e-07	6.836643e-08	1.2524717e-05	0.0003226983	0.043266874	7.3492004e-09	0.52293926	1.3600772e-06	0.061699223	8.271798e-07	1.7093608e-07
priorregion1_spot_8	1.3899482e-07	0.5175467	2.301921e-05	0.16470401	0.16035381	1.0650457e-06	6.630662e-08	7.136224e-05	7.9495585e-08	0.1572731	7.691175e-09	7.2896285e-07	2.3791432e-05	2.033614e-07	3.769063e-07	1.4440185e-06
priorregion1_spot_9	1.9066772e-07	0.3292908	1.0700604e-05	0.052962527	0.28531966	5.317922e-06	0.0005834407	0.05109901	0.00017716286	0.16708711	9.1618215e-09	0.11344792	4.41153e-06	7.973819e-06	2.6081018e-06	1.1572793e-06
priorregion1_spot_10	3.0202052e-08	0.9999477	2.0055745e-07	2.0472995e-05	2.890739e-05	6.809228e-08	1.2362249e-08	1.3169746e-06	2.210033e-08	1.601549e-08	2.1541344e-09	1.5187325e-07	4.94449e-07	5.2881653e-08	4.567114e-07	2.4336668e-08
priorregion1_spot_11	5.2647545e-07	0.14720784	7.763096e-05	0.0047135414	0.48483658	0.019729821	1.3213355e-07	7.6372e-05	7.175453e-08	0.24281697	9.426808e-09	0.07784597	6.098113e-07	0.022689957	5.398919e-07	3.4556024e-06
priorregion1_spot_12	5.807752e-08	0.12838249	5.4695132e-08	8.2214456e-08	0.0716931	7.2011034e-08	3.3477658e-08	7.6470695e-07	1.9812521e-08	0.20546174	7.632432e-09	0.55281264	1.2368038e-07	0.041648462	1.558054e-07	3.030848e-07
priorregion1_spot_13	3.815031e-07	0.3128108	3.245871e-07	4.683338e-06	0.048775855	0.009874367	2.2083964e-07	0.011431376	7.509537e-08	0.15438919	7.8690645e-09	0.41830426	1.5706602e-06	0.019228887	0.025174616	3.4476402e-06
priorregion1_spot_14	1.08875284e-07	0.12643366	3.4886412e-07	1.4218056e-06	0.38647583	9.12887e-08	4.2814783e-08	0.0012402422	5.781638e-08	0.11409805	7.917877e-09	0.3717491	3.5994242e-07	3.1532366e-07	2.9470115e-07	1.4994527e-07
priorregion1_spot_15	4.879848e-07	0.52992415	4.811091e-07	1.8827491e-06	0.13795255	0.010522953	1.398401e-07	0.005163777	1.38574e-07	0.11358172	1.38367655e-08	0.00010313566	0.001811464	0.2009344	3.338769e-07	2.3336409e-06
priorregion1_spot_16	9.732715e-07	0.46053407	1.5272096e-06	0.05852482	0.07207594	1.8380459e-06	1.01316104e-07	3.1562882e-05	6.906851e-08	0.11127157	6.805451e-09	0.12047176	0.01681253	0.12758349	0.0038888103	0.028800962
priorregion1_spot_17	3.6780153e-07	0.28564066	0.09695581	0.025849773	0.118016854	1.6511208e-07	5.679761e-08	3.6695369e-07	0.002095541	0.058448587	7.573307e-09	0.37112838	5.2076155e-07	3.2804571e-06	0.041855715	3.9509823e-06
priorregion1_spot_18	7.9157516e-08	0.69067407	9.403976e-08	2.413361e-07	0.056868758	4.8206577e-08	1.770828e-08	4.6800793e-07	2.2536632e-08	1.7898028e-08	2.7503912e-09	0.25245607	4.5690804e-08	3.0456714e-08	6.546308e-08	3.0844074e-08
priorregion1_spot_19	1.2049178e-07	0.44569507	1.1163154e-05	0.07403148	0.27842253	0.0035122393	1.1707574e-07	1.2129454e-05	1.354622e-07	0.06565582	1.0802684e-08	0.014140373	6.5920744e-07	1.418073e-07	0.113999814	0.004518326
priorregion1_spot_20	4.505193e-06	0.15206854	2.60511e-07	3.5790555e-07	4.3155643e-07	1.2749233e-07	9.969436e-08	1.431504e-06	8.759912e-08	0.19828987	8.488376e-09	0.46342745	1.7284032e-06	0.16927737	0.01691163	1.5994421e-05
priorregion1_spot_21	7.478379e-07	0.33971378	1.9210519e-07	8.792475e-07	4.2356237e-07	1.0142165e-07	1.3364337e-06	8.349403e-06	4.3995627e-08	5.119195e-08	5.4012013e-09	0.6351879	6.5770206e-07	0.0025768294	0.022508513	1.5569479e-07
priorregion1_spot_22	1.8463984e-07	0.4161402	6.3785933e-07	0.013468019	0.018692166	6.431945e-08	3.7710986e-08	2.0718817e-06	4.5608182e-08	0.018582564	4.350908e-09	0.51754415	1.927143e-07	8.677769e-06	0.015560827	1.6501819e-07
priorregion1_spot_23	6.896865e-08	0.48101863	1.084836e-06	0.01288883	1.778947e-06	2.15799e-07	1.8985975e-08	4.2639547e-07	3.1515192e-08	1.7138078e-08	1.8373584e-09	0.5060886	8.2288594e-08	3.793934e-08	1.8677562e-07	2.6339977e-08
priorregion1_spot_24	0.00094928074	0.4536213	2.763044e-06	0.047455546	0.49787554	6.379337e-08	9.921829e-09	8.4993917e-07	9.4232e-05	8.782931e-09	3.6354795e-09	1.8523453e-07	1.3836608e-07	1.7671171e-08	1.1984329e-07	1.2542089e-08
priorregion1_spot_25	1.1848865e-07	0.5558782	1.0885077e-06	0.00014630557	0.0104171885	1.2721966e-07	2.9847953e-08	0.0097592445	6.3644116e-08	0.06883588	4.422245e-09	0.32063854	5.451769e-07	0.03432241	1.5801479e-07	2.7934672e-07
priorregion1_spot_26	5.2014036e-07	0.22360358	3.5254757e-07	3.8603694e-06	1.9066853e-06	0.0011286901	9.529852e-08	1.5372208e-06	0.00027197803	0.22635643	9.440541e-09	0.54353535	8.662387e-07	3.943082e-06	0.005088486	2.4269573e-06
priorregion1_spot_27	9.824417e-07	0.17362924	2.8615688e-07	9.2332766e-07	0.1352385	1.4049661e-07	9.822958e-08	5.223235e-07	7.632284e-08	0.2973761	9.269345e-09	0.31551936	2.0055933e-07	0.06322127	1.2958016e-06	0.01501106
priorregion1_spot_28	8.366241e-08	0.26862016	1.5895347e-07	2.095308e-06	0.010402019	7.7209734e-08	2.8722319e-08	2.7064692e-07	3.6032176e-08	0.054663777	5.339978e-09	0.6209845	3.7676216e-07	2.1745956e-07	0.045326065	9.661221e-08
priorregion1_spot_29	2.5413833e-08	0.24028394	2.573378e-07	0.021365305	0.21332167	6.793153e-08	1.0966206e-08	2.5763933e-07	2.3733254e-08	1.3433742e-08	6.0340586e-09	0.5250277	1.6358116e-07	3.022786e-08	5.1705337e-07	2.070646e-08
priorregion1_spot_30	1.7889833e-07	0.1363917	9.4404335e-08	2.406534e-07	0.051025033	7.0750964e-08	5.8420504e-08	2.6293696e-07	4.6974368e-08	0.32840747	1.1420425e-08	0.41257542	0.011210897	1.3076726e-06	0.027816117	0.032571062
priorregion1_spot_31	0.0026122413	0.35400152	1.2362015e-07	1.5331336e-06	1.5421974e-06	2.3288584e-07	1.7258715e-07	7.937744e-07	8.164524e-08	0.2734729	1.031711e-08	0.215403	4.5748172e-07	0.074612215	7.262845e-07	0.07989252
priorregion1_spot_32	2.8625777e-06	0.72088563	3.1495318e-07	4.1939625e-06	1.5497604e-06	1.6501654e-07	5.8987347e-08	4.4767756e-07	5.368463e-08	0.22062814	8.873286e-09	8.917378e-08	1.16294665e-07	0.058475997	7.9878035e-08	3.4145484e-07
priorregion1_spot_33	5.285797e-08	0.45415902	1.3035275e-05	0.0071970313	0.23432645	2.8749164e-07	9.788856e-07	0.019811329	7.082533e-08	0.035677	9.848776e-09	0.24881406	2.1865478e-07	9.243665e-08	4.205115e-07	1.160365e-07
priorregion1_spot_34	1.1320057e-07	0.50645036	1.4315511e-06	0.036371768	3.7004268e-06	0.0002382904	7.0496995e-08	1.0087036e-06	0.00047416025	0.14591266	5.3001887e-09	0.30122626	4.339278e-06	3.2107036e-07	5.7610373e-07	0.009314952
priorregion1_spot_35	1.2390042e-07	0.32081938	2.5025147e-06	0.002897206	0.35505706	0.021233277	8.553146e-08	0.00021110535	4.9102006e-08	0.101751916	7.0519968e-09	0.17894106	5.428376e-07	3.182382e-07	0.019084444	9.537387e-07
priorregion1_spot_36	5.416589e-07	0.54116654	2.0110825e-07	0.00014905597	9.6916556e-05	2.958535e-07	1.8551054e-06	5.8912515e-06	1.0659944e-07	0.2842957	0.00012959662	0.111148536	0.0018051654	0.061196566	3.561201e-07	2.5924307e-06
priorregion1_spot_37	1.817469e-07	0.6568693	7.485017e-06	0.19371799	0.016216325	6.8109165e-07	6.982282e-08	0.00030658804	7.583022e-08	0.02591476	6.9186465e-09	3.1120578e-07	5.8611687e-07	0.10696534	1.9020753e-07	2.1792046e-07
priorregion1_spot_38	2.5018684e-08	8.7384535e-08	2.5277623e-07	6.3202634e-08	0.040507693	3.5155356e-08	1.0883876e-08	2.941144e-07	1.6486101e-08	1.033781e-08	1.6213202e-09	0.9558196	1.7999005e-07	2.2870742e-08	0.0036717055	1.1552042e-08
priorregion1_spot_39	1.6865303e-07	0.1859245	3.011395e-07	0.013377426	0.19508222	1.3032994e-07	6.927296e-08	1.3319582e-06	0.0006363588	0.10787547	5.861389e-09	0.46315873	1.486757e-07	0.0038432977	0.025025189	0.005074684
priorregion1_spot_40	2.631116e-07	0.6037223	4.1498703e-07	0.00016655479	0.08979953	1.03442005e-07	6.927872e-08	6.3008174e-06	6.502002e-08	0.16954538	6.758142e-09	0.005861337	5.907376e-07	0.10271066	1.7258339e-05	0.028169302
priorregion1_spot_41	7.068944e-07	1.09572525e-07	8.826228e-08	1.2429074e-07	9.76944e-08	1.9284013e-07	2.1782913e-07	1.2275288e-07	8.842961e-08	0.55162245	1.793473e-08	0.28522956	3.4547548e-07	0.1246544	4.1453833e-07	0.03849108
priorregion1_spot_42	6.13572e-08	0.4519719	7.3969522e-06	0.11029772	0.114748865	1.8724823e-07	3.6601826e-08	7.128204e-05	9.772547e-08	0.017342571	4.9647357e-09	0.30555302	5.6420736e-06	8.192154e-08	1.0648699e-06	2.0176091e-07
priorregion1_spot_43	1.11674275e-07	0.12616186	2.0232892e-07	3.9969288e-07	0.053407103	2.2792581e-07	5.1395137e-08	1.2410966e-05	6.2350374e-08	0.028965032	5.8230785e-09	0.62086105	1.666352e-07	0.041360877	0.12923025	1.623529e-07
priorregion1_spot_44	7.12585e-08	0.45432568	1.4771305e-05	0.13160002	0.14813988	1.9836631e-07	2.6369287e-08	0.00012862262	5.8260056e-08	0.056250278	5.7277267e-09	0.20953253	6.9525595e-06	1.13045274e-07	6.5823116e-07	1.4075927e-07
priorregion1_spot_45	1.3645075e-07	0.5806878	9.159634e-06	0.17777853	0.009258126	0.0006807744	2.5547665e-08	0.09048591	4.3859757e-08	4.0345134e-05	4.130636e-09	0.14105518	1.5312597e-06	2.1883417e-07	2.037395e-06	1.2962995e-07
priorregion1_spot_46	6.16791e-08	0.24793693	1.8068744e-07	0.021009026	0.32828087	0.020268617	7.3704975e-08	1.8587245e-07	3.8258435e-08	0.13797455	5.5449423e-09	0.22771227	2.3302925e-07	1.2121934e-07	0.016816484	2.6352376e-07
priorregion1_spot_47	5.598992e-07	0.4563569	5.567585e-07	9.559334e-05	2.4688838e-06	1.5024048e-07	4.4613014e-08	0.0012389369	0.00054332253	0.039497968	3.9057455e-09	0.44395494	0.004561373	0.007047605	0.03200363	0.014695951
priorregion1_spot_48	2.9130095e-07	0.17329618	1.2479633e-06	0.02590464	0.4311541	2.0213581e-07	5.5349116e-08	3.5975997e-06	0.0028445933	0.043577712	7.890886e-09	0.24065794	2.5637578e-07	0.021056456	0.061502602	1.3565425e-07
priorregion1_spot_49	1.25754805e-05	0.35116675	1.8292798e-06	1.8791507e-05	6.7557727e-07	2.892952e-06	3.2865003e-07	1.5633386e-06	1.1310453e-07	0.13550365	9.65532e-09	0.3022383	2.2887323e-06	0.1554629	0.040091615	0.015495767
priorregion1_spot_50	1.5897109e-07	0.50194424	7.709371e-06	0.013987886	0.018223288	1.642758e-07	0.001356978	5.8836537e-07	1.1248011e-07	0.092522465	7.0614363e-09	0.3719543	3.744679e-07	2.9740363e-07	1.204775e-06	1.3471526e-07
priorregion1_spot_51	2.6085626e-08	1.1947057e-07	1.331148e-07	5.708435e-07	3.7465693e-07	8.6545995e-08	2.9183242e-08	2.675988e-07	3.05003e-08	1.2341702e-08	1.1704986e-08	0.9999961	1.16047666e-07	3.0634308e-08	2.148719e-06	2.2702977e-08
priorregion1_spot_52	1.01615306e-07	0.0632172	2.8253052e-07	1.1222969e-06	0.6176937	9.233712e-08	4.1062886e-08	2.2503851e-05	5.140807e-08	0.11362632	8.545664e-09	0.20543659	1.5734872e-07	1.3124625e-07	1.518236e-06	2.2867599e-07
priorregion1_spot_53	1.3778836e-08	6.27421e-08	1.92094e-07	9.192911e-08	0.09861787	0.00661874	7.774167e-09	3.302184e-07	1.4131647e-08	8.393511e-09	3.094492e-09	0.8947624	2.0109995e-07	2.2102984e-08	1.2396387e-07	8.193939e-09
priorregion1_spot_54	1.1387472e-07	0.2793437	8.223343e-08	3.8055614e-07	0.06926538	9.3058794e-08	4.089151e-08	0.016945297	3.7206277e-08	0.29885614	6.0783045e-09	0.30196282	1.17359654e-07	0.03362468	7.2662516e-07	3.4253767e-07
priorregion1_spot_55	9.540984e-07	0.6227918	1.468409e-06	0.068360485	0.008228689	0.040425904	0.0010279976	7.6055917e-06	1.0394125e-07	0.18375543	1.0505816e-08	0.056756902	2.1186966e-06	0.009616355	3.7311807e-07	0.009023619
priorregion1_spot_56	1.9264986e-07	0.53352493	1.3187733e-05	0.04043977	0.0579993	0.013611883	3.6157266e-07	3.786941e-07	4.7224436e-08	0.1542005	6.051911e-09	0.18457048	3.5755124e-07	0.012970658	2.0687412e-07	0.0026676774
priorregion1_spot_57	2.6650838e-07	0.11989596	0.016899787	1.0600408e-05	6.152038e-07	1.5522335e-07	5.5392174e-08	2.4164865e-07	0.0017202386	0.07048185	7.2457293e-09	0.6464705	1.963385e-07	0.057287633	0.08723164	2.927408e-07
priorregion1_spot_58	9.098088e-08	0.92142534	1.3590058e-06	0.07834734	1.7138702e-06	1.3757544e-07	2.9932377e-08	4.360965e-07	0.00022160378	2.9477622e-08	7.165466e-09	1.4254412e-07	9.4686067e-07	5.4707897e-08	8.860153e-07	4.2698446e-08
priorregion1_spot_59	3.7574523e-07	0.24341594	7.736532e-07	2.5948777e-05	0.23986009	0.00015993719	1.0901765e-07	0.0073221396	6.76967e-08	0.12032543	7.4705e-09	0.293289	9.127758e-07	0.06302321	1.3793215e-06	0.03257469
priorregion1_spot_60	1.6984103e-08	0.6520379	5.458267e-07	0.0012521684	0.11984811	4.918047e-08	0.00025512624	1.4682124e-05	1.5858701e-08	1.0921082e-08	2.894022e-09	0.22659115	9.67048e-08	2.6363528e-08	1.061182e-07	1.9978748e-08
priorregion1_spot_61	1.3348601e-07	0.15170524	2.6842014e-07	0.035740912	0.011319907	1.9768517e-07	6.701037e-08	1.791503e-07	0.0004865736	0.15251416	9.2336565e-09	0.6482035	1.5539835e-07	2.81378e-05	4.2275622e-07	1.7465374e-07
priorregion1_spot_62	1.7687633e-07	0.33797535	2.2565501e-07	1.0774185e-06	0.016999096	1.4366277e-07	1.0209602e-07	9.017356e-07	7.89719e-08	0.310464	1.05019575e-08	0.27455634	7.702447e-07	0.03898214	0.021018067	1.5476453e-06
priorregion1_spot_63	1.8497568e-07	3.1021232e-06	1.6035149e-07	0.0010236539	2.659621e-07	0.0039997785	7.7577184e-08	1.1090716e-06	9.1833655e-08	0.020481888	5.7877303e-09	0.8205262	3.2457092e-07	8.13367e-06	0.15395257	2.5067432e-06
priorregion1_spot_64	7.616766e-07	0.4577025	0.00026943407	7.155593e-07	7.799695e-07	8.242304e-08	4.41408e-08	0.023645403	7.0878684e-08	0.119114436	6.059172e-09	0.19069101	1.916998e-07	0.20112665	5.688067e-07	0.0074473745
priorregion1_spot_65	1.2423212e-07	0.63375354	1.375981e-06	0.10684489	2.8400409e-05	2.8119572e-07	5.2896272e-08	1.1288756e-05	5.6350473e-08	0.13779679	7.825754e-09	0.121561676	6.030511e-07	3.7660703e-07	3.888404e-07	1.7235044e-07
priorregion1_spot_66	1.5899118e-07	0.4788078	9.153609e-08	1.2416078e-07	0.080935486	8.0354674e-08	5.0712654e-08	2.261982e-07	4.9697885e-08	0.30564058	6.737872e-09	0.07013508	1.9726191e-07	0.018182376	1.2339432e-07	0.046297498
priorregion1_spot_67	1.6259767e-07	0.42515454	1.0191355e-06	4.4918812e-05	7.0146507e-07	3.303719e-07	7.64741e-08	1.3812275e-06	0.0004921807	0.06715902	8.190354e-09	0.50479937	1.4748913e-06	1.4907803e-07	1.6125103e-05	0.0023285793
priorregion1_spot_68	0.02252218	7.2527676e-08	9.8202904e-08	6.693286e-08	1.1239972e-07	5.8024585e-07	1.9069881e-07	1.0820278e-07	1.2541445e-07	0.6349104	1.548215e-08	0.2068227	0.018637922	1.0616569e-06	4.9902985e-07	0.11710387
priorregion1_spot_69	2.2581436e-07	0.2677109	3.4984245e-07	6.7050377e-07	0.016890664	0.004902577	7.067546e-08	0.0116180405	8.242465e-08	0.05645521	1.1628497e-08	0.60139835	1.4890414e-06	0.0069302656	0.0340909	2.135656e-07
priorregion1_spot_70	2.823684e-07	0.2613754	1.8882773e-07	5.035417e-07	0.13674961	0.06712182	2.0807445e-07	6.546153e-07	9.70025e-08	0.36705032	1.2964116e-08	0.15268427	1.495855e-06	1.6317431e-06	2.291347e-07	0.015013267
priorregion1_spot_71	1.0613695e-07	6.862338e-08	1.8309797e-07	1.1643109e-07	3.3757223e-07	3.2793957e-06	8.8695934e-08	1.4469468e-07	3.581301e-08	0.31860137	1.7374473e-08	0.6654534	0.015940178	2.653863e-07	2.3757532e-07	2.6723595e-07
priorregion1_spot_72	1.2147048e-07	0.5209006	1.1868021e-07	2.2671566e-06	2.885742e-07	0.028222956	9.961222e-08	1.3977672e-05	0.00031102396	0.18672757	5.753303e-09	0.23477136	0.013204666	9.4913344e-07	6.8010144e-07	0.015843282
priorregion1_spot_73	1.0858989e-07	0.11925023	1.4347722e-07	9.41169e-07	2.9550904e-07	5.5680424e-08	5.756373e-08	8.818947e-08	0.0020318858	0.29070562	6.7496226e-09	0.36311617	4.7955073e-08	0.22489342	2.6714886e-07	6.14453e-07
priorregion1_spot_74	3.5461323e-07	0.22529958	1.4547816e-06	7.632303e-06	3.6038434e-06	1.9248408e-07	6.4068644e-08	0.008210545	6.304733e-08	0.12212417	7.930979e-09	0.6442864	5.7094684e-07	3.9472066e-06	1.313844e-06	6.0135077e-05
priorregion1_spot_75	2.253301e-06	0.1513363	1.9480761e-07	0.039895616	3.1488327e-07	4.420584e-07	2.736972e-07	2.117873e-07	9.702602e-08	0.24180128	9.606602e-09	0.26342106	6.268299e-07	0.24526861	0.022896972	0.035375796
priorregion1_spot_76	6.2447235e-08	0.06592915	1.4799407e-07	1.1718804e-07	7.2841186e-07	4.7874412e-08	3.237543e-08	1.9687138e-07	0.0007839208	0.08804637	5.248676e-09	0.8146035	2.0892048e-07	1.07217964e-07	0.018433927	0.012201481
priorregion1_spot_77	8.472889e-08	0.37286776	2.2257811e-07	2.6419534e-06	0.09835165	7.408556e-08	2.0562501e-08	2.0478337e-06	5.0282395e-08	0.023666771	5.2138165e-09	0.5051061	3.0804208e-07	4.1501886e-07	1.7023472e-06	1.2551176e-07
priorregion1_spot_78	7.227833e-07	0.13494413	3.346508e-07	6.9716257e-06	0.00955933	3.702831e-07	1.0466748e-07	5.658096e-07	8.425226e-08	0.23945217	1.2246503e-08	0.52156705	4.3862644e-07	0.051215522	0.043239187	1.3053278e-05
priorregion1_spot_79	7.036193e-08	0.0054778717	5.1378443e-08	3.429143e-08	4.017464e-07	1.4553966e-07	7.580597e-08	1.5383885e-07	7.7055425e-08	0.38755783	8.41588e-09	0.5862104	0.020751728	1.9549549e-07	3.086634e-07	6.052889e-07
