,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,0.03565113991498947,6.586444505956024e-05,0.6720776736736298,1.5178821086883545,0.0008299101522425189,0.0222434701398015,7.342361641349271e-05,8.28666365123354e-05,0.00019296733153169044,0.6785211980342866,0.0063259679358452555,0.19741474390029906,0.00010050268247141504,2.1070052862167357
priorregion1_spot_2,0.004684078064747154,1.849827131081838e-05,0.005444969073869288,0.005894125369377434,5.6364633746852635e-05,0.013738222327083348,0.039292872138321396,2.296840386861732e-06,5.282616939439322e-06,0.7455290913581848,0.00010415478827781044,0.2386912077665329,3.420512857701397e-05,2.7433544874191287
priorregion1_spot_3,0.0037833245238289236,0.0003749414870981127,0.03903887998312712,0.5235607773065567,0.0020086309988982974,0.014303214475512506,0.013510787906125187,9.159011933661532e-05,1.843900508902152e-05,1.0689370155334472,0.10619517788290977,0.0020241263671778144,2.9717488450842212e-05,2.559516799449921
priorregion1_spot_4,0.0022892392007634044,8.838162684696727e-05,0.1483752466738224,0.3067309081554413,0.0001690878954832442,0.028749914746731522,6.227572230272926e-05,0.0006426568113965914,0.00278971022926271,1.0399043142795563,0.03567880317568779,0.44966388642787936,0.003781837073620409,0.13190740570425988
priorregion1_spot_5,0.022434342093765734,3.318965627840953e-05,0.2488501273095608,0.6688660532236099,0.00021148695959709584,0.0089667490683496,2.7979921378573638e-05,7.84289354669454e-06,4.344238459452754e-06,1.0301550149917602,0.07001227997243403,0.00013268467082525604,0.00013124659162713214,0.03149673715233803
priorregion1_spot_6,0.003513847722206265,1.1916368976017113e-05,0.0728377141058445,0.7279031366109848,0.007624313631094993,4.6633920646854676e-05,0.025212143175303934,2.3256264171322983e-06,3.6028809290655777e-06,0.6522773414850235,0.003938122629188001,0.09343002438545227,3.8495512490044356e-05,1.821394044160843
priorregion1_spot_7,0.4021718353033066,0.0658654745668173,0.3993088126182556,0.1799745738506317,0.5525384753942489,0.035883480869233604,4.812985225726152e-05,0.024451793543994425,0.0006617316015763208,0.8676403552293778,0.03254714012145996,0.0005005006649298593,9.646497019275556e-05,0.2356042556464672
priorregion1_spot_8,5.165670118003618e-05,9.355014890388702e-06,0.004693671246059239,0.002209681400563568,5.7178197266694045e-06,0.03114882260560989,2.4466002628287246e-06,1.7883568602883314e-06,9.009765926748515e-06,0.7217583060264587,0.00011771855497499928,0.001826050441013649,6.214868662937078e-05,0.8125492334365845
priorregion1_spot_9,0.0083336575422436,0.00016257840907201173,0.2568587437272072,0.7818234533071518,0.0002869660602300428,0.03538401257246733,3.3511814945086374e-05,0.0001410848752129823,2.0688567019533366e-05,1.521130096912384,0.25852802842855455,0.39468501061201094,2.9504471331165406e-05,1.3411794424057009
priorregion1_spot_10,0.5351319432258607,0.0006000676308758557,0.4437567502260208,0.3574820876121521,0.024291514698415995,0.017867368925362826,0.01907240506261587,7.529496579081752e-05,0.03065714128315449,0.7086755514144898,0.003800716542173177,0.12481864653527737,0.000586567702703178,0.181077691167593
priorregion1_spot_11,0.195651426166296,5.4318066759151407e-05,0.24114206954836845,0.24499677941203118,0.005304621416144073,0.00013523371308110654,0.00862256195396185,4.61300983261026e-06,9.804061073737103e-06,0.6949237495660782,0.012913973769173026,0.019039762485772372,2.5635008842073152e-05,0.6558066457509995
priorregion1_spot_12,0.029224975034594536,9.494972073298414e-06,0.5588210940361023,1.6286487102508544,0.0005230572307482362,0.014284382667392492,0.0007493415178032592,7.834478928998578e-05,6.055297035345575e-06,0.31874172985553745,0.0002407529958873056,0.0007014179747784511,4.695191673818045e-05,1.2138136446475982
