,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,0.03542822133749724,0.004749128525145353,2.8234625915501965e-05,1.2859929165642825e-05,1.399293142557144,1.889735021904926e-05,4.77057978969242e-06,5.212772748564022e-06,1.4337406219055994e-05,0.0001403891954396386,4.935322740493575e-05,8.961148705566303e-06,9.861979606284876e-06,0.006519736465997994
priorregion1_spot_2,0.040012850798666476,7.455583145201671e-05,9.163439062831458e-06,1.7301938896707725e-05,1.4216261863708497,6.22280992956803e-07,6.025438011647566e-07,1.4361649505190144e-07,4.066547853653901e-06,5.87035212902265e-06,1.9719491774594647e-05,5.540333268072573e-06,1.5960262862790843e-05,3.910991672455566e-05
priorregion1_spot_3,5.197737718845019e-05,0.01971670789644122,4.8853971020434986e-05,0.12013458423316478,1.2221270382404328,2.6760960281535515e-06,9.8358099194229e-07,1.3499494926350054e-07,5.561653620134166e-06,1.1939426440221724e-05,3.9317861137533334e-06,0.00012242494376550896,1.0353372499594117e-05,0.00013133328830008397
priorregion1_spot_4,0.006211056374013424,4.881749191554264e-06,5.301965120452223e-06,6.695025922454079e-06,0.9465183049440384,0.00013576081764767877,1.261218835679756e-06,2.803857952926591e-07,1.5463175714103271e-06,3.0567032445105725e-05,1.0861943849249657e-06,3.0237577220759703e-06,2.9384334084170407e-06,3.5323687484378754e-06
priorregion1_spot_5,7.639924592695025e-06,0.048324833437800405,1.1847318683066988e-05,0.048993037268519404,0.5938575983047486,1.6328865584114286e-07,1.9155044341800937e-07,5.0944770535465976e-08,5.678655134033761e-06,1.0021017999406468e-06,1.752390357978584e-06,1.573937324792496e-05,1.973682992684189e-06,4.285387331037782e-05
priorregion1_spot_6,4.085884138476104e-05,0.04955122787505388,0.0004656475808587857,0.0003394170445972122,0.9963218122720718,1.4536554658661772e-06,6.007057493206958e-07,3.4817189771274575e-07,2.4095963090076113e-05,5.436860192276072e-06,1.6537167721253353e-05,0.0002602678898256272,3.962688947467541e-06,7.838576384529007e-05
priorregion1_spot_7,1.5102115503395909e-05,4.661791285798245e-06,1.0729206678661285e-05,0.059614342637360096,0.9830742597579957,6.107871524108078e-08,4.034748371850583e-07,7.440638682965074e-08,5.972060108661026e-07,2.0937769591000686e-06,2.9041453444733635e-06,9.578604112903123e-06,1.007805883546098e-06,0.02943190708756447
priorregion1_spot_8,5.504587556970364e-06,7.857254095142706e-05,6.982635227359424e-07,1.6209453917781501e-06,0.8242004841566085,4.2761219987141885e-07,9.409238202806592e-07,1.7755609107439344e-07,3.3447544609543913e-07,2.585726269899169e-06,6.845586649433243e-05,1.1123547892566421e-05,8.535593622127636e-07,0.0002972332658828236
priorregion1_spot_9,0.22610841169953347,2.861701177607756e-05,1.1210454476895392e-05,5.536368780667545e-06,1.2516902267932892,0.008025349956005812,5.453923768072855e-06,2.3116333341022256e-05,6.804408576499555e-06,0.00012994854478165507,2.6526739247856314e-06,9.436807403062632e-07,3.7876811006753997e-06,5.099029840494041e-06
priorregion1_spot_10,1.7612861120142044e-05,0.020487509947270156,2.3823749160101217e-07,4.210495853840257e-06,0.8490555584430695,7.708656625027288e-07,6.134012238590004e-07,1.0748864305298867e-07,1.5925030140806485e-06,1.4061806325571525e-06,1.8350735444983002e-05,1.3895476968173172e-05,3.042121920771024e-06,0.24626972302794456
priorregion1_spot_11,9.627912622818259e-05,0.0755583893507719,0.00010176614814554341,0.25817715525627133,1.1449623227119445,1.0431725741000266e-06,4.83479433910361e-07,8.916168923178704e-08,9.021910082083196e-05,6.471729147961014e-06,1.7609925453143664e-05,1.7489421793470685e-06,3.008142164162564e-06,1.2610569547177876e-05
priorregion1_spot_12,0.022332535684108732,4.264141316525638e-05,4.080626649738406e-06,2.222782050012029e-05,1.0117069840431212,7.713023114774843e-05,2.006443469326769e-06,1.238137656400795e-06,2.4143275595633896e-06,2.2766295660403558e-05,2.202097095960198e-06,7.832786423023209e-07,3.3753616889953267e-06,5.132055184731144e-06
priorregion1_spot_13,6.907940987730399e-05,0.001021363661857322,2.7079046594735702e-05,0.1448617182672024,1.345301342010498,2.3765364360883724e-07,1.3479933159032955e-06,5.058527449364193e-07,4.3396818682595055e-06,2.42675554318339e-06,3.8738243711122776e-05,7.729025810476742e-06,4.381643202577834e-06,0.03156173806637526
priorregion1_spot_14,0.0010276420274749397,0.05353239756077528,1.4952958451885935e-06,4.748896262753988e-05,1.5482549607753753,4.050823304169171e-06,2.5259999915761003e-06,3.8986184733857956e-07,3.5162839139957216e-06,0.00043462202884256843,2.0706572831841187e-05,9.195284246743541e-06,8.31426159493276e-06,0.0017280497297178954
priorregion1_spot_15,3.3681774402793964e-05,0.011836977349594236,6.074333259675769e-06,3.446366372372723e-05,1.147651779651642,3.841521834146988e-06,9.351849399763525e-07,4.338647684676289e-07,2.497936009149271e-06,5.264710907795234e-05,0.0007761262386338785,1.1745572805921258e-06,3.4559868936412385e-06,4.925296775581956e-06
