,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,3.552394537109649e-05,0.020503876265138388,0.000256632392120082,0.0023426071857102215,1.7408813073416243e-05,0.775911346077919,1.4163020968437194,0.47207368165254593,5.782897460449021e-05,0.0033139574108645323,0.00013373658075579442,0.0015194176114164293,5.0233084402862004e-05,0.004827904142439366
priorregion1_spot_2,3.0103564404271315e-05,4.6174049384717367e-05,5.973474617348984e-05,9.034563336172142e-05,0.005003300704993308,0.8020443856716155,2.3319376587867735,0.001870280131697655,1.2697832835328881e-05,0.00010877254135266412,0.00018084381881635638,0.003321854828391224,1.8258343573052118e-06,0.00026388523838249967
priorregion1_spot_3,6.156400486361236e-05,0.01043380917981267,4.7307076602010054e-05,2.8925548303959658e-05,3.095439933531452e-05,0.09128455892205238,2.5444249868392945,0.2850508660078048,0.00017587885449756868,0.009247049409896136,8.667832771607209e-05,1.855662821981241e-05,3.18000029437826e-06,0.0003807688830420375
priorregion1_spot_4,0.0022934378939680755,2.602969207146089e-05,0.0005591269786236807,0.00021672789443982765,0.0007258697325596585,0.6297529429197312,1.0147715926170349,0.6975264996290207,1.4074424416321565e-05,1.2493607342243194,0.004725113324820996,1.7371284593536983e-05,0.02314695892855525,0.000399826692591887
priorregion1_spot_5,0.0009086566336918622,1.7750737970345654e-05,3.252364604122704e-05,1.3936246432422195e-05,1.1727558739949019e-05,0.20548308566212653,2.1741990447044373,0.8131203919649124,1.796830520106596e-05,0.0026162776979617775,0.0008887893927749246,0.0020459937397390607,0.000842609244864434,0.0001552697147417348
priorregion1_spot_6,0.00034872084070229907,0.00035033277818001806,6.885756338306238e-05,2.9239865489216762e-05,0.0005445602728286758,1.0052836656570434,2.7117247462272647,0.004531974322162569,0.007740223291330039,0.009313287260010837,0.0002670449423021637,5.404819639807102e-05,8.514611408827477e-06,0.0005491951509611682
priorregion1_spot_7,0.0028484540758654474,0.00040007202624110506,6.979360041441396e-05,0.0006010832730680704,0.00011534328041307162,0.10251731649041176,1.7750082910060883,0.10853800922632217,9.22847571928287e-05,0.6061658561229706,0.02148778140544891,1.3381874532569782e-05,1.831245917855995e-05,0.0001536339936137665
priorregion1_spot_8,0.00026268719520885494,6.267787393881008e-05,0.020310206152498723,3.477683039818658e-05,6.529018173750956e-06,6.162856479932088e-05,2.2993406772613527,0.7595804393291473,0.007797452411614359,0.00022855854040244595,0.0004916087418678217,0.0017085120431147515,2.2249345602176617e-05,0.0005730322503950448
priorregion1_spot_9,1.6711358330212534e-05,1.7144244975497713e-05,2.1355073204176734e-05,4.829671092920762e-06,1.4500208908430068e-05,0.5275226324796677,1.5005723297595976,0.8040862560272217,2.6133521078008926e-05,0.00018939922811114231,1.4693525463371772e-05,5.0042561497321e-06,1.415883320987632e-06,0.00014712770207552238
priorregion1_spot_10,5.071151790616569e-05,7.095386863511522e-05,1.4136654226604152e-05,1.2407677195369617e-05,0.000845820299582556,0.618614387512207,1.800020372867584,0.20870575457811358,2.316746467840858e-05,0.6881317138671875,0.030241658445447683,9.598581345926505e-05,8.571637044951785e-06,0.10613924227654933
priorregion1_spot_11,0.29676982164382937,0.00031084303336683663,0.0014654845988843592,0.0004531111786491238,0.010314572555944323,0.3444532737135887,1.742717707157135,0.3514916360378265,0.00015738242509542034,0.00027336627390468494,0.00014955360093154015,0.0002366733933740761,0.00028814754186896614,0.032510844990611076
priorregion1_spot_12,5.612548848148436e-05,6.717036449117586e-05,3.95330793253379e-05,0.00018599655231810175,4.9403049706597814e-05,0.0006162098055938259,1.6272485435009,0.16103540360927582,2.1722404108004414e-05,0.6656439870595933,0.036812417395412925,0.0010108744259923696,1.2924467091579572e-05,0.07261745557188988
priorregion1_spot_13,6.018265430611791e-05,1.3149015603630688e-05,9.923010074999187e-05,0.0015938024618662894,0.0004913274926366284,0.30862015932798387,2.20795191526413,0.08508740551769733,2.9396979334705973e-05,6.721338831994217e-05,6.304533508227907e-05,2.3039332154439764e-05,1.4551806771123665e-05,0.05348638352006674
