	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	0.02969974	0.0008520607	0.011815219	0.002629267	4.2151128e-06	3.0449362e-07	0.017454764	2.0924736e-06	8.909111e-08	2.3590626e-06	2.1742384e-08	0.021302626	1.4549345e-08	3.8979804e-05	1.6480658e-07	0.84443533	1.9835618e-08	0.07176276
priorregion1_spot_2	0.67444956	2.9264748e-07	9.101174e-06	0.040413596	2.236244e-06	0.036125127	0.010116311	2.8895563e-06	5.629144e-07	0.012982227	3.095997e-07	3.391702e-06	2.532291e-07	8.875912e-05	9.168443e-06	0.03574807	0.006567209	0.1834808
priorregion1_spot_3	0.12512374	5.840936e-08	0.020035706	3.847117e-07	3.9011297e-07	2.9337102e-07	3.5400012e-07	9.734301e-07	2.8961585e-07	3.281093e-06	4.3863633e-08	3.7953334e-06	0.39225596	5.732608e-05	2.6056016e-06	0.4625104	2.1078004e-06	2.35785e-06
priorregion1_spot_4	0.46477348	6.4181016e-08	9.4779004e-08	4.0953136e-08	5.5690943e-08	1.2193328e-06	6.7772476e-08	1.2774716e-07	6.4806336e-08	0.02722506	1.5080487e-07	2.0602307e-07	0.16031282	7.470415e-07	2.2359475e-06	0.33156124	0.016118253	4.143513e-06
priorregion1_spot_5	0.07388587	2.487648e-08	6.510243e-08	9.2513616e-08	5.348356e-08	2.196235e-07	5.7195088e-08	5.004625e-08	3.1523246e-08	5.5244516e-07	2.5736439e-08	2.710512e-07	0.5165665	0.12944223	4.387619e-07	0.28009477	6.2832044e-07	8.020317e-06
priorregion1_spot_6	0.18617666	0.0024954984	2.984582e-07	4.559403e-07	3.1181858e-07	8.435015e-07	3.9459118e-07	3.328691e-07	1.380481e-07	9.194012e-06	9.419942e-08	1.0548322e-06	0.53303915	0.017778177	1.1022386e-06	0.25891104	0.0015803409	4.8369834e-06
priorregion1_spot_7	0.15302461	1.7542373e-08	4.695842e-08	4.5260848e-08	4.6211316e-08	7.418672e-08	3.4550443e-08	4.9809273e-08	3.1773897e-08	1.6666678e-06	1.0794624e-08	4.3298166e-07	0.2881651	7.4237755e-06	1.0048753e-06	0.5587985	2.350942e-07	7.1045525e-07
priorregion1_spot_8	0.11035549	6.2455854e-08	4.2880353e-07	9.640734e-08	8.774177e-08	1.4359305e-05	0.005874866	1.9233187e-07	1.7502974e-07	1.4292531e-06	0.0024999178	4.6819852e-07	0.39294595	0.05151386	5.79326e-07	0.27649865	1.2272051e-06	0.16029224
priorregion1_spot_9	0.43116784	5.2082026e-08	6.936871e-08	7.437639e-08	1.8366019e-07	0.0015291525	9.9546355e-08	8.386539e-08	7.65527e-08	4.0818256e-07	8.079631e-08	4.3806867e-07	0.5672525	2.7345915e-05	4.804473e-07	4.6677795e-07	1.9908668e-05	6.6525473e-07
priorregion1_spot_10	0.10089853	4.3642117e-08	1.37273e-07	6.286925e-07	8.132578e-08	1.4576273e-07	0.0022433733	1.208896e-07	2.8501146e-08	0.0056976387	1.2818641e-06	2.4708092e-06	0.60012954	0.28231677	3.165146e-07	0.004125061	0.0008033966	0.0037805499
priorregion1_spot_11	0.12241947	1.9123808e-08	1.9082979e-08	1.8950209e-08	4.072837e-08	1.0879097e-06	2.8908161e-08	1.611631e-08	2.9938168e-08	3.4788246e-07	7.2868026e-08	1.1348718e-07	0.41781163	0.14033543	2.4767465e-07	0.31943053	4.555225e-07	4.3816894e-07
priorregion1_spot_12	0.29956523	3.6256935e-08	5.7451537e-08	8.5211724e-08	1.4276259e-07	2.8943194e-07	2.6195155e-06	1.2046856e-07	1.2635061e-07	1.8691516e-06	6.2373914e-08	1.0120176e-06	0.49252933	0.010502518	0.015610081	0.18178417	7.208367e-07	1.5809424e-06
