,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,4.820984980113964e-08,0.6864186435937882,6.836001062993092e-07,0.0048700955929234626,3.5696837244358905e-06,7.539958983215911e-06,0.03697579894214868,2.1707762584810555e-06,0.008085875026881694,1.9625094296316098e-07,2.9683851487938284e-09,7.408767373817682e-06,4.6609400072838976e-08,2.3810309130567478e-06,6.080189880464104e-08,9.869678940788162e-08,7.540476687495357e-09,4.979919232539487e-08
priorregion1_spot_2,2.155297877948215e-08,0.5809664249420166,7.982677379914093e-06,4.965202169842088e-05,4.158062847636757e-06,9.509441815680475e-06,5.518794796444127e-06,1.0867838045669487e-05,0.34902334511280064,9.683622295142414e-08,1.867360804874707e-09,1.8313720602236572e-06,2.445204154710723e-08,5.679130424596224e-07,7.360714931792244e-07,2.8011924513293707e-07,8.491100489393943e-09,1.4253812352649223e-07
priorregion1_spot_3,9.033007541958683e-09,0.20984905660152436,4.88371233586804e-07,8.887254949740965e-07,2.0037327658428695e-06,1.927864320805384e-06,1.3368718691708637e-05,6.120946159171581e-06,0.3502073541283608,5.7277649290199406e-08,1.9339797319162245e-09,5.700065599967275e-07,4.902081407465175e-09,1.391799557382001e-07,5.105995484200321e-08,1.1810394688893669e-07,3.2468409516539516e-09,1.4654651359080618e-08
priorregion1_spot_4,2.440258706215559e-08,0.14937796741724013,2.344435938539391e-06,2.258655058540171e-06,2.4522001581317457e-06,2.995248769366299e-06,7.048588287261737e-07,1.322604532560945e-06,0.18666062951087953,8.077632216441089e-08,3.260070791100134e-09,1.325041154132123e-06,1.27801055072041e-08,2.3057361602241145e-07,4.043654335816882e-08,1.024979802366488e-07,1.962705564739764e-09,6.023724896664363e-08
priorregion1_spot_5,8.351932798689178e-08,0.30431540310382843,4.467000735530746e-06,9.40214172260312e-06,9.61651849138434e-06,0.012955941352993251,8.271849173979719e-06,6.3561701608705334e-06,0.38450106084346775,1.46326603100988e-07,2.757206796211165e-09,1.1105136593414499e-06,9.529257489759857e-08,6.509266853527151e-07,1.8161071579925195e-07,2.653681491437965e-07,7.320355566164949e-09,1.530246493075538e-07
priorregion1_spot_6,8.063124390389476e-08,0.29104759097099303,6.828631785538165e-06,1.4081285644351738e-05,3.040522869923734e-06,8.430466641584644e-06,0.028675719071179627,0.028798767924308775,0.3932595163583756,6.514351120756601e-08,2.1842804787119978e-09,6.617293166755189e-07,1.504385283013221e-08,2.0947590613218385e-07,1.1455806365745503e-07,7.640007240183876e-08,3.228706191293895e-08,7.101181189739237e-08
priorregion1_spot_7,9.873707575991376e-08,0.3380568206310272,5.197624915354026e-07,7.036481065370025e-07,1.3703190631986219e-06,3.0463508551292766e-06,2.7936403398598483e-06,2.010628895732225e-06,0.4063219606876374,3.1690662183336826e-07,3.2138975591955446e-09,2.014083383983234e-06,1.2922935699322124e-08,1.3193085877105659e-07,1.0519928855501348e-05,1.541835466412067e-07,3.091467204452414e-09,8.695090123467252e-08
priorregion1_spot_8,5.938227012336483e-08,0.2308755122125149,8.744000479055102e-06,5.710712139261886e-06,4.078158360698582e-06,1.0891115778122187e-06,5.369077771320008e-05,0.10716911293566227,0.33665205985307695,5.484261844657112e-08,9.214538287949385e-09,1.4339716301492446e-06,1.2193775589253168e-08,2.3241794622208545e-07,8.404287470398232e-08,4.826536592617005e-08,3.6643434397909407e-09,3.633356513432773e-08
priorregion1_spot_9,7.00425495381296e-08,0.5497498840093613,0.00013561481755459682,7.277944787347224e-05,4.923655228594726e-06,3.104488441749709e-05,0.03840989097952843,0.03576987292617559,0.16730736568570137,3.6203526519784653e-06,7.39523300374856e-09,1.6803508572138525e-06,3.0028100006518343e-08,1.4063222397453502e-05,1.5962553021608982e-07,2.628546866390025e-07,1.9136285445142676e-08,1.4657114633109816e-07
priorregion1_spot_10,0.001818870584247634,0.26699953377246854,5.356571534775867e-07,2.903505048834632e-06,4.700365730059275e-06,4.1638755283202046e-05,3.6939782148692757e-06,1.4992672561220388e-06,0.09983425587415695,1.345809687336441e-06,1.2933032023099145e-08,0.0025255285669118165,6.718390181958967e-07,0.009509256016463042,1.958925128064948e-06,2.6808381903720144e-06,1.1135974318676746e-06,2.786143306821032e-06
