	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	0.0020285738	0.0019965558	0.6908697	4.4219502e-07	3.4698044e-07	0.15189716	2.7626754e-07	3.733896e-07	1.1649904e-07	0.15320477	1.1060701e-08	2.0705575e-07	1.1832893e-08	2.1669949e-07	1.2907235e-07	8.674618e-07	2.5798274e-08	2.8145078e-07
priorregion1_spot_2	1.8129656e-08	1.454501e-08	0.6882008	0.020922061	4.2051115e-06	0.002539655	4.392164e-06	0.11159936	3.8787778e-07	0.13620852	2.515228e-08	0.011283994	1.4882352e-08	1.6392278e-07	6.61929e-07	1.9370948e-07	1.41528185e-08	0.02923562
priorregion1_spot_3	0.00082938455	1.9299476e-08	0.23052074	0.06359456	6.0757577e-07	0.019873532	3.2523036e-07	0.061732944	4.9030905e-07	0.6030293	2.0713944e-08	4.464772e-07	3.0933503e-08	4.2572478e-07	0.019667406	4.3953875e-07	0.0007471696	2.2038316e-06
priorregion1_spot_4	5.5184053e-08	1.6253397e-08	0.31355473	0.02870424	1.8123658e-06	6.2144186e-06	3.2762142e-07	1.2659977e-05	0.0059898524	0.5923234	3.5481882e-08	3.5050337e-07	4.0059096e-08	1.762044e-06	0.05936384	9.658314e-06	2.0248786e-08	3.08506e-05
priorregion1_spot_5	6.5547123e-09	6.9758714e-09	0.73915887	0.0005617739	3.0279688e-07	0.003725919	1.253318e-07	7.5320175e-05	1.4775382e-07	0.23711446	2.0813964e-08	7.2633775e-08	6.7340458e-09	1.030646e-07	2.1884081e-07	4.256037e-07	8.509448e-09	0.019362219
priorregion1_spot_6	3.9131054e-09	7.1379613e-09	0.7811873	4.3320953e-05	3.4470526e-07	1.921737e-06	8.854345e-08	1.9651616e-05	1.4601778e-07	0.21874416	5.2454187e-08	1.2730176e-07	5.4724274e-09	8.717248e-08	4.0575125e-07	2.390906e-07	4.3939625e-09	2.1603112e-06
priorregion1_spot_7	6.315099e-09	0.0007663551	0.36062858	4.162546e-06	4.3332338e-07	6.4556644e-07	8.731639e-08	0.005364754	7.139767e-07	0.586444	6.221884e-09	1.5339563e-07	3.927314e-09	6.4275986e-07	0.0001724393	0.021123014	9.045371e-09	0.025493987
priorregion1_spot_8	0.00037615353	1.7691987e-08	0.36016333	0.03499562	2.431827e-06	2.004044e-06	3.9385847e-07	0.05523716	3.2603046e-07	0.5492073	1.0792186e-08	4.783521e-07	1.9658958e-06	2.9923033e-06	3.9642578e-06	5.700463e-07	1.1170536e-08	5.201755e-06
priorregion1_spot_9	5.003339e-09	1.4734833e-08	0.15981872	2.00124e-07	1.426705e-07	0.15180749	6.717328e-08	5.446383e-05	4.6594724e-07	0.68831086	1.2619777e-08	1.1038616e-07	4.900707e-09	1.2440327e-06	3.0117544e-06	9.1213127e-07	5.387868e-09	2.2600182e-06
priorregion1_spot_10	1.10599565e-08	8.899368e-09	3.1455238e-07	0.044884913	1.6076027e-07	1.4262478e-06	4.504201e-07	4.6461088e-07	0.010655552	0.86440694	5.272422e-09	4.559731e-07	9.789015e-09	2.8882723e-06	0.079623066	0.00031411252	8.293123e-09	0.00010925356
