	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	0.0010018705	7.610575e-09	0.7621049	2.1881942e-05	4.671062e-07	0.23057169	3.301305e-07	2.1703993e-06	0.005692731	3.62588e-08	7.2644992e-09	1.1347925e-07	0.0006033431	6.020293e-08	5.3146056e-08	9.5105406e-08	7.1922144e-09	5.805069e-08
priorregion1_spot_2	5.961721e-08	5.783449e-08	0.28356102	3.7407415e-06	0.00025786908	0.025550498	0.00064483186	0.4794521	0.0026645043	9.38934e-08	4.2034713e-08	0.029335745	2.3341595e-08	2.573773e-07	1.391827e-07	3.426882e-07	0.17852859	1.2910783e-07
priorregion1_spot_3	6.8380594e-08	3.9659128e-08	1.728479e-05	0.02965536	0.029544543	7.1324666e-07	0.022677153	0.91741633	9.624155e-07	1.8848895e-07	4.2471445e-08	1.7259797e-06	0.00064653886	1.3049089e-07	3.865211e-05	1.4362338e-07	1.3720399e-08	1.811472e-07
priorregion1_spot_4	5.5910143e-09	0.00095178356	0.30016133	8.356659e-07	5.099675e-07	3.1646343e-07	1.6030235e-05	0.6875492	0.011319793	4.7159116e-08	6.068277e-09	1.0757131e-07	4.890593e-09	4.0903235e-08	2.9459299e-08	5.454494e-08	6.6139427e-09	3.7407812e-08
priorregion1_spot_5	3.5569585e-07	1.1221541e-07	4.672868e-06	3.339571e-06	4.5922472e-05	0.023254786	0.033018164	0.77456534	0.006448163	2.9493717e-07	0.0030748725	2.2566499e-06	2.1776712e-08	1.1969152e-06	1.4224928e-07	2.8907604e-07	0.15957992	1.577419e-07
priorregion1_spot_6	9.124973e-08	0.00013676894	0.08662949	4.5093173e-05	0.06352758	0.24805447	1.2058502e-05	0.5027303	0.03637601	1.2741229e-07	1.5666313e-07	2.7990336e-07	1.7042177e-08	1.9134062e-07	5.2679216e-08	1.3502502e-07	0.062487062	9.791312e-08
priorregion1_spot_7	4.4992737e-07	0.0040079583	0.20873821	0.14134958	0.17017211	0.17242675	7.280169e-07	5.246535e-06	3.7170648e-07	8.332782e-08	2.4441816e-08	1.4556939e-07	8.44487e-08	1.8290157e-07	1.02094496e-07	9.383525e-08	0.30329788	8.244457e-08
priorregion1_spot_8	4.3510844e-09	4.968639e-09	0.092800714	1.545968e-06	0.038660254	0.16227494	5.1507764e-06	0.68503404	1.4873351e-06	5.2130506e-08	1.9287201e-08	0.021221224	3.6878118e-09	2.4102948e-07	1.1619223e-07	4.9220617e-08	6.367294e-09	3.9840437e-08
priorregion1_spot_9	0.027447069	6.286041e-08	2.5187212e-06	1.4098339e-07	6.512098e-07	0.43867728	7.98214e-06	0.34436575	1.5719445e-07	3.937728e-08	1.26732065e-08	3.275008e-07	5.7054365e-08	9.692771e-08	2.3294128e-08	9.093069e-08	0.18949768	4.8724164e-08
priorregion1_spot_10	0.0019708727	0.009925225	0.46629778	3.8416227e-05	2.6904456e-06	7.491174e-07	1.0547066e-05	0.16708261	1.2328268e-06	3.177981e-08	2.9337184e-07	2.6684899e-07	5.6728098e-08	4.9584898e-08	2.7937622e-08	4.8313463e-08	0.35466906	3.7822375e-08
