,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,3.5725844327316736e-07,6.635590121817358e-09,0.3419868588447571,8.953686210588785e-06,1.892485721555204e-06,0.19071616232395172,2.298774961673189e-06,0.012279716739431023,1.2749631741826306e-05,2.9601450961536103e-07,8.692155395451096e-09,6.422906977832099e-07,4.208916288916953e-06,5.799853170174175e-07,2.655018334962733e-07,1.293606111119061e-07,1.0272681427725418e-09,3.572013582697764e-08
priorregion1_spot_2,7.153838126328082e-08,7.485864816914048e-09,0.23209936618804933,2.1035127588220346e-06,1.103787722058769e-05,1.0736824651758069e-05,5.982770380796865e-06,0.46177446842193604,6.191747729644704e-06,6.084058412625383e-07,6.397432072979825e-09,3.967970928897557e-06,4.0078306717816756e-08,5.983609412396618e-07,1.400102554782734e-07,3.6715478302085103e-07,0.2873898252844811,1.0097436486944389e-07
priorregion1_spot_3,7.670488066935378e-08,1.9052802557872897e-09,3.148688767851127e-06,0.035190513543784614,1.2064890961482888e-05,2.1473111246450574e-06,9.792207356440485e-06,0.4316192388534546,1.1809225100023468e-06,7.597359115152358e-07,1.7290606446618286e-09,5.3770286285725895e-05,1.818365160488611e-06,1.1988264475348841e-06,2.654915249422629e-07,2.0748854865360044e-07,8.671129259063548e-10,5.5236517937373724e-08
priorregion1_spot_4,3.0513704629697716e-08,1.4917630414856832e-05,0.14494705125689505,6.678249628748745e-05,8.812703390503886e-06,2.5855268904706464e-05,1.8069664838549217e-05,0.34367585480213164,1.990788359762519e-06,8.733272522931657e-07,2.9633620002300635e-09,2.504449048501556e-05,7.943108659702601e-09,3.682139805505358e-07,3.264448878326221e-07,1.7538767451696916e-07,3.4637693602235236e-09,2.6937823633943485e-07
priorregion1_spot_5,1.9472724446245593e-07,8.395302630859191e-09,6.880773707962362e-06,1.4009184451424516e-05,5.942048755969154e-06,0.03159936387091875,3.537985430739354e-05,0.2804298430681229,4.066550468451169e-06,1.748616526242586e-07,3.680662385985301e-09,5.424848814072902e-06,6.60130041296725e-08,5.639175753913151e-07,1.643612172586018e-07,2.802807117063821e-07,0.11567758433520794,1.4438001656458256e-07
priorregion1_spot_6,1.935055330193336e-07,2.3654586289723056e-08,0.00935433809645474,5.54834603008203e-06,5.732109957534703e-06,0.26636064350605015,5.272898306429852e-05,0.4605732411146164,4.084509891981725e-05,1.5303235431929352e-05,2.2578429934583255e-07,5.166567552805645e-06,4.484126392867438e-07,5.661670893459814e-05,1.0027727284978029e-06,1.2104991412797973e-06,0.11435448378324509,9.546495846279869e-07
priorregion1_spot_7,1.9555375914137592e-07,9.865148520304957e-08,0.10810883082449436,0.03568285033106804,0.03383434750139713,0.12694299221038818,2.6273597086401423e-05,0.06763081215322017,4.356588442533394e-06,3.8141097320476546e-07,1.1638519881174148e-08,1.4808730747972734e-05,7.710798222149151e-08,2.0941826551279523e-05,4.872771086184003e-07,8.341200668837701e-07,0.3191559106111526,2.945482876270944e-07
priorregion1_spot_8,4.8203360414333955e-08,2.4857952696244472e-09,1.2915763136334135e-05,8.789144794718596e-06,7.353820183197968e-05,0.12521933242678643,3.338879628245195e-06,0.5739928305149078,5.87479603382235e-06,5.201778634500442e-07,4.448763335496153e-09,0.013960131769999861,9.498830388920965e-09,9.730213150760392e-07,4.4579612819006796e-07,3.24813650820488e-07,2.5807083026130327e-09,1.1620708129100878e-07
priorregion1_spot_9,0.011155967926606536,1.8382677158257366e-08,4.7441020569749526e-06,3.7586394341815323e-06,0.025769524183124306,0.2542717918753624,1.7848432344180767e-05,0.17500080466270448,3.6926935536030214e-06,3.647319871902255e-07,3.371543766395036e-09,2.8508354603218325e-06,1.0950902300521649e-07,2.328556490738265e-06,3.250111262786959e-07,3.697457344742361e-07,0.1424017421901226,1.8584207808203246e-07
priorregion1_spot_10,2.270111772304517e-05,6.228836446098285e-06,0.33973905295133594,3.98973322717211e-06,4.499131728152861e-06,1.4017887110640004e-06,2.8721204103021592e-06,0.20467657893896105,7.25355573649722e-06,4.028895574492709e-07,6.450238632105254e-09,1.3119063225985882e-06,3.948608828068245e-05,1.649711093705264e-05,2.252247142564556e-07,3.025251044164179e-06,0.5495260268449783,2.5508405343543927e-07
