	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	6.24751e-07	0.6911349	0.107044496	4.942943e-07	0.0067841345	5.052638e-07	3.2697386e-07	2.5081405e-07	0.11270487	0.03828168	0.044046156	4.0268495e-07	7.7307647e-07	4.892048e-07
priorregion1_spot_2	1.7593435e-06	0.4997054	0.024103655	0.057285435	1.916834e-05	1.9341891e-07	1.8222302e-07	1.5996721e-07	0.098178394	0.13804644	0.18190446	4.0117982e-07	0.0007528748	1.5143297e-06
priorregion1_spot_3	1.1772396e-06	0.6638599	3.3523008e-06	1.8905536e-07	3.4969657e-05	0.0036919694	0.012975908	1.6313313e-06	0.021933844	0.19225502	0.098405845	0.0068351272	3.3458699e-07	6.344529e-07
priorregion1_spot_4	4.5740812e-06	0.5156247	0.044403587	2.0812847e-06	0.023585636	1.4631892e-07	2.2477904e-07	1.1100514e-06	0.19518584	0.017060295	0.19302195	6.4368887e-06	5.489978e-07	0.011102796
priorregion1_spot_5	0.010398537	7.020612e-06	9.6073464e-08	7.278224e-08	5.965893e-07	0.15847938	0.03315495	1.9750664e-06	0.54642045	0.039352767	0.18302158	3.475101e-07	1.6403874e-07	0.029162096
priorregion1_spot_6	0.032103956	0.5828723	1.0574355e-06	2.7624878e-07	0.013074759	5.392694e-07	2.9963982e-07	1.6460996e-07	0.27443913	0.074382216	0.023124296	3.1297088e-07	2.593944e-07	4.288415e-07
priorregion1_spot_7	2.995127e-06	0.4890205	0.043048497	5.3640247e-06	0.043499753	2.859262e-07	1.545602e-07	1.5749647e-07	0.16606496	0.10663124	0.15163554	7.4247524e-05	5.9981664e-07	1.5733704e-05
priorregion1_spot_8	4.8840153e-05	0.4517304	8.1267325e-07	1.5962961e-07	0.034089983	6.497338e-08	1.5199409e-07	1.5412543e-07	0.4263531	9.102487e-06	0.08688357	5.9961957e-07	0.0008787486	4.254443e-06
priorregion1_spot_9	2.593077e-06	0.53453875	2.7035043e-07	7.365214e-08	0.028178941	0.008889816	5.4433946e-07	1.2185992e-06	0.39478433	0.033546686	5.627599e-05	1.5402206e-07	1.3275464e-07	2.873921e-07
priorregion1_spot_10	0.025901666	0.38151944	2.305816e-06	1.2173172e-06	0.0025596085	0.014639991	2.1424462e-07	2.7069206e-07	0.24182451	0.06400848	0.26480845	0.004727237	3.8413668e-07	6.267647e-06
priorregion1_spot_11	3.30253e-07	0.38996267	1.5705628e-07	7.869369e-08	2.3253899e-05	0.047310572	0.008457405	4.0032697e-07	0.43035528	0.118305735	1.3728117e-06	3.1890292e-07	1.273728e-07	0.0055822833
priorregion1_spot_12	0.03049201	0.40721107	3.8933922e-07	9.661701e-08	9.6297035e-06	7.158362e-08	1.7417402e-07	1.1184886e-07	0.426484	0.11966074	0.0058445153	6.318814e-07	2.3615532e-07	0.01029624
priorregion1_spot_13	0.037656203	0.12087704	8.551449e-06	0.002802634	0.022412753	0.0037888628	0.07184253	0.024797581	0.015713226	0.4910765	0.20580187	1.9101772e-06	0.0032193065	9.789817e-07
priorregion1_spot_14	2.871428e-07	0.38470083	1.2290411e-06	1.0511357e-07	0.0578556	5.340636e-07	3.3614829e-06	4.5897977e-07	0.1747508	0.19835487	0.18433079	1.4077786e-07	4.800357e-07	3.826184e-07
priorregion1_spot_15	0.053850714	0.49014887	0.04340863	4.6949918e-07	0.023763997	6.152802e-08	1.871953e-07	1.0855991e-07	6.065001e-06	0.25780097	0.10803607	0.015282835	3.8807073e-07	0.007700493
priorregion1_spot_16	0.03466327	0.74513507	2.1070613e-07	6.735866e-08	0.06954691	5.0871996e-08	2.5551475e-07	1.4795002e-07	1.0750902e-05	1.4702475e-05	0.1500917	2.6985101e-06	9.168522e-08	0.00053400954
priorregion1_spot_17	7.454868e-07	0.48754203	0.07595709	4.3811028e-07	2.7256146e-06	0.005385113	1.3842167e-07	1.5081848e-07	0.15233305	0.15602086	0.12275694	1.3034585e-07	2.2436245e-07	4.908439e-07
priorregion1_spot_18	2.7111898e-06	0.48428878	0.033354748	3.6565922e-07	0.03957766	0.020726768	2.685937e-07	2.2193996e-07	0.2630115	0.1255024	0.033532634	1.3941219e-06	1.9532888e-07	3.658423e-07
priorregion1_spot_19	3.342619e-07	0.74859315	0.02160486	5.913281e-07	1.5640782e-06	2.761406e-07	0.042145357	1.3597779e-07	0.05127192	0.022663774	0.11115994	2.8095255e-07	1.6770622e-07	0.002557613
priorregion1_spot_20	1.0257538e-06	0.392162	2.0029528e-07	7.6799324e-08	6.959316e-06	1.3592489e-07	2.0856874e-07	2.8262377e-07	0.506541	0.101269424	1.6299173e-05	1.0142794e-06	6.125158e-07	7.4619146e-07
priorregion1_spot_21	8.7781774e-07	0.41195706	0.036615413	5.8652967e-07	0.0028036796	0.007978672	5.414709e-07	4.920841e-05	0.22629042	0.09574653	0.21855567	5.151246e-07	2.5123424e-07	5.981401e-07
priorregion1_spot_22	2.6980962e-07	0.20600554	0.13394931	4.2705182e-07	1.2400088e-06	0.010866621	2.2577686e-07	2.0312878e-05	0.10293312	0.30051953	0.2259027	0.01979997	2.2973653e-07	5.976516e-07
priorregion1_spot_23	0.032508247	0.3065833	1.000839e-07	5.045545e-08	0.029451407	1.1093714e-07	0.020236805	7.620325e-07	0.50227445	0.10437274	1.985177e-06	0.004568993	1.2784291e-07	9.1161246e-07
priorregion1_spot_24	1.4860012e-05	0.43306068	6.7538926e-06	2.1201267e-06	0.009526787	2.365911e-07	4.3529008e-06	5.4476254e-07	0.41983518	2.838117e-05	0.13553195	2.2519162e-06	1.4991917e-06	0.0019844568
priorregion1_spot_25	7.2088966e-07	0.31106898	2.9978798e-07	1.5412611e-07	6.396545e-06	0.028064685	0.009773227	0.0049511343	0.3079191	0.1252848	0.188352	0.009852066	1.7171958e-07	0.014726335
