,q05_spot_factorsB.Cell6,q05_spot_factorsCD1C1,q05_spot_factorsCD1C3,q05_spot_factorsCLEC9A3,q05_spot_factorsCLEC9A9,q05_spot_factorsEpithelial0,q05_spot_factorsEpithelial4,q05_spot_factorsEpithelial5,q05_spot_factorsLC1,q05_spot_factorsMDSC7,q05_spot_factorsMac1,q05_spot_factorsNK2,q05_spot_factorsPDC8,q05_spot_factorsTcell2
priorregion1_spot_1,1.3184708791413868e-06,3.2925214696888363e-07,4.298050885154226e-06,4.538745588433812e-06,1.2174908988527021e-06,0.8929421156644821,0.029354502260684968,2.615796184539795,1.5233724255381275e-07,6.132222154064948e-07,1.024779186309388e-06,6.773716950192467e-06,1.7607818108444919e-06,4.4683286660074374e-06
priorregion1_spot_2,1.1349413898642527e-05,3.3098347671511874e-06,9.510294512438123e-06,4.81492627386615e-06,2.7097157089883692e-05,0.6893104135990142,0.21520501822233198,2.459808647632599,0.0012045099574606866,1.8744766464351416e-06,2.5998617047662267e-06,3.117987234872999e-05,1.5203633620330947e-05,1.9224876268708616e-05
priorregion1_spot_3,0.000380457988649141,0.009790192265063525,3.850331886496861e-05,2.7595952724368543e-05,1.276859547942877e-05,0.03370792735368014,0.002075202425476164,2.2627289295196533,0.00012813466528314166,0.17684492841362953,1.0201537251472474,6.341866865113843e-05,1.5504636212426704e-05,0.00013140923911123537
priorregion1_spot_4,0.0077576942974701526,0.000115044448102708,8.22625166620128e-05,2.4436821786366635e-05,0.4642379641532898,0.36003941893577573,0.2710159048438072,2.720893585681915,2.43032240177854e-05,0.0001690202858299017,0.624695771932602,7.866480082157068e-05,2.295870281159296e-05,0.0011110569699667395
priorregion1_spot_5,6.152712876428269e-06,5.981470758342766e-06,7.964904798427597e-05,0.00199623613152653,2.180403962483979e-05,0.5138798266649246,0.36862384527921677,1.56856569647789,5.259325121187431e-06,4.7910257126204674e-05,7.204852977338305e-06,0.00010318442327843514,2.549757289216359e-06,0.0005200265382882209
priorregion1_spot_6,4.292181233722658e-06,2.419466090941569e-06,9.244213433703408e-05,0.0002913656164309941,3.590137896480883e-06,0.4510295554995537,0.10271553955972194,2.610282039642334,2.745322376540571e-06,4.686086936089851e-06,2.738046794092952e-06,0.0017897056008223445,3.4098462379006377e-06,1.715710895950906e-05
priorregion1_spot_7,5.87703552810126e-06,3.7054619610898955e-06,1.8008658207691043e-05,1.2335371820881846e-05,1.9607866647675108e-06,0.2854472503066063,0.2559297323226929,1.3109720766544342,1.6065207262272452e-06,1.0900635606958532e-05,0.28727938532829284,5.4856193628438635e-06,2.534944439958054e-06,4.047976949550503e-06
priorregion1_spot_8,0.0010835491935722531,6.718288459524046e-05,0.0005669046775437891,0.00021176337177166715,4.296914921724238e-05,1.082710486650467,0.03503201734274626,2.5587563395500186,1.9332507690705825e-05,5.549950710701523e-05,2.2527588248252868,4.1348501144966574e-05,1.0498375604583999e-05,0.00025454963470110674
priorregion1_spot_9,1.1703454333655828e-06,8.527312616024575e-08,3.617620018303569e-06,4.620997765414359e-06,7.860382368107821e-07,0.6553943991661072,0.16804805919528007,2.3372097730636594,2.942736827549197e-07,4.361392413443355e-07,3.9699979765828174e-07,0.002293057960923761,1.0945972235276713e-06,9.293116863773321e-06
priorregion1_spot_10,0.0001428669158485718,2.3587226536392338e-07,2.822516921696661e-06,8.018062260362058e-07,7.314597183949446e-07,0.5167514860630035,0.1752273142337799,1.9899794161319733,2.0850925608328907e-07,4.989252005316302e-07,5.571256735947828e-07,0.005541966180317104,0.00024913080269470814,1.5813716436241522e-05
priorregion1_spot_11,2.9716706308136055e-06,2.397960663813592e-07,2.361498309255694e-05,6.701903548673726e-05,5.321460230334197e-06,0.6710230767726899,0.03176500089466572,2.481416785717011,3.7287667851160224e-07,1.208511480399466e-06,6.525569091309081e-07,1.1762756639654982e-05,1.1473679523987811e-05,5.844907263963251e-06
priorregion1_spot_12,2.6556775901553925e-05,1.0851856131921522e-05,2.5179827298416056e-05,1.0483008782102842e-05,1.7394882888766006e-05,0.0546726355329156,0.7874408066272736,2.309083342552185,3.840381862119102e-06,0.00013530360301956535,1.340859198535327e-05,0.0009265661530662328,0.0007530375092756003,3.214603784726933e-05
priorregion1_spot_13,2.4546980057493784e-06,7.038064012476754e-07,3.0362023380803293e-06,2.23961483243329e-06,2.4527497203052916e-06,1.7444445967674256,0.08744895346462728,2.497800970077515,1.0811309437031017e-06,9.665680352100025e-07,1.2062132270784787e-06,8.713287388673053e-06,4.7205511236825264e-06,1.1596624017329307e-05
