	B.Cell6	CD1C1	CD1C3	CLEC9A3	CLEC9A9	Epithelial0	Epithelial4	Epithelial5	LC1	MDSC7	Mac1	NK2	PDC8	Tcell2
priorregion1_spot_1	0.016565926	1.1654495e-07	0.41630808	0.16168608	1.2308793e-07	9.189669e-08	6.726061e-08	9.46924e-08	2.5189442e-07	2.0557712e-07	1.1635927e-07	0.00012988196	1.03151486e-07	0.40530887
priorregion1_spot_2	1.3463663e-06	1.2112405e-07	0.08451659	0.6879422	1.5125194e-07	0.018837672	1.3332324e-07	1.5181264e-07	3.424106e-07	1.239049e-07	7.8242586e-08	0.032520544	9.749343e-08	0.17618036
priorregion1_spot_3	0.015813677	1.6136198e-07	0.24151538	0.5796602	3.0409583e-07	1.2247818e-07	2.5456052e-07	1.4579355e-07	2.9722625e-07	0.0027733587	1.1732609e-07	1.105322e-05	2.7457432e-07	0.16022459
priorregion1_spot_4	6.414345e-07	4.034399e-07	0.14479153	0.6347718	7.012809e-07	0.00320065	0.0038358185	3.7138372e-07	6.3624583e-07	1.565281e-07	1.248005e-07	0.0126737	1.9062661e-07	0.20072325
priorregion1_spot_5	2.536124e-06	1.065394e-06	0.0006713616	0.4698121	7.938816e-07	0.0006541486	0.007847809	2.099812e-06	6.573506e-07	2.013578e-07	3.7574375e-07	0.0006335759	0.0023225811	0.5180507
priorregion1_spot_6	1.2260811e-05	3.1524195e-07	0.22871724	0.39880645	3.4793686e-07	8.272968e-08	1.1662514e-07	1.1961666e-07	2.2186236e-06	1.7224265e-07	1.4068857e-07	0.016461391	1.6252432e-07	0.35599893
priorregion1_spot_7	1.4294054e-07	3.6558365e-07	0.38643736	0.61355835	2.284076e-06	6.611674e-08	1.8012646e-07	9.382762e-08	6.575967e-07	1.0205857e-07	9.971457e-08	1.1071371e-07	6.29656e-08	1.4301676e-07
priorregion1_spot_8	5.6630897e-06	1.7392465e-06	0.09568494	0.5705705	0.0025565294	2.3201262e-07	1.2376735e-07	1.4782064e-07	0.0054737804	2.0846183e-07	1.7473171e-06	0.025039082	5.8432784e-07	0.30066463
priorregion1_spot_9	3.899311e-06	7.401841e-07	0.32660612	0.47453767	0.0028533156	6.84755e-08	1.0478049e-07	1.2283272e-07	2.4579e-06	2.709589e-07	0.0009428437	0.02763082	0.0027080884	0.1647134
priorregion1_spot_10	1.7474914e-06	2.2340846e-07	0.24752797	0.57241565	8.1559614e-07	8.506117e-08	3.0751562e-07	9.853296e-08	3.9305564e-07	7.4229945e-07	8.009134e-07	0.01976103	0.0010583139	0.15923187
priorregion1_spot_11	9.750286e-07	3.8941795e-07	0.20297816	0.5736231	3.557511e-07	1.25543e-06	4.797385e-07	1.5980548e-05	5.3614483e-05	1.5525237e-07	2.3869444e-07	0.00013761829	1.4686024e-07	0.22318764
priorregion1_spot_12	3.9285788e-07	5.6469025e-07	0.49606615	0.5021917	9.51119e-06	9.2296396e-08	0.0016979147	2.034323e-07	1.946093e-06	2.7682478e-05	3.093322e-06	1.7878136e-07	9.709838e-08	4.080673e-07
priorregion1_spot_13	1.2223918e-05	5.7199185e-07	0.14110407	0.5778678	5.2303174e-05	1.3020458e-07	8.8198504e-08	1.6689667e-07	1.397765e-06	5.105185e-07	2.2339643e-07	0.01316345	0.0013006958	0.2664964
priorregion1_spot_14	0.015831525	1.5459884e-07	0.15883325	0.7175724	2.135995e-07	6.139631e-08	1.3623833e-07	9.945916e-08	2.8057121e-07	2.0729932e-07	8.7238575e-08	0.04977432	1.253542e-07	0.057987116
priorregion1_spot_15	2.2354798e-05	7.5635063e-07	1.6917168e-07	1.5655205e-07	1.1678968e-06	3.1607533e-07	1.9331878e-07	1.8546949e-07	6.646749e-07	4.559908e-06	5.7464337e-07	0.07649464	0.0028200666	0.9206542
priorregion1_spot_16	5.253194e-07	7.279195e-06	0.11676025	0.5947888	2.673525e-07	1.1352286e-07	1.402938e-07	1.354936e-07	0.0060803574	7.154822e-08	2.5040137e-07	2.5583988e-06	2.2874282e-07	0.28235897
priorregion1_spot_17	0.0267711	1.7141225e-07	0.10992595	0.72478676	5.323048e-06	1.5739869e-07	1.0862534e-07	1.13305546e-07	3.7809966e-07	1.7060079e-07	1.0017967e-07	0.047530502	0.001006053	0.089973256
priorregion1_spot_18	9.524804e-06	2.087939e-07	0.049106646	0.46085072	1.0657271e-07	1.2643177e-07	9.6878004e-08	9.009377e-08	2.2956921e-07	1.7441238e-07	1.1044497e-07	0.1230805	1.8219129e-07	0.3669512
priorregion1_spot_19	3.6895122e-07	1.853302e-07	0.023216255	0.63035774	0.012052118	4.57827e-08	1.3672577e-07	7.56677e-08	2.7775295e-07	9.801849e-08	1.71105e-07	1.7983133e-06	7.870941e-08	0.33437073
priorregion1_spot_20	0.016683225	2.8874354e-07	0.037529003	0.4223435	1.9361029e-07	3.370658e-07	1.7765726e-06	0.0047835014	5.154117e-07	4.685087e-07	3.558304e-07	0.08208001	5.065508e-07	0.43657634
priorregion1_spot_21	2.615511e-06	9.8920424e-08	0.211891	0.7179142	2.5724702e-07	0.0010703906	9.124156e-08	0.0060887206	2.3832257e-07	5.5687636e-08	9.781273e-08	6.723676e-07	1.0695922e-07	0.06303132
priorregion1_spot_22	4.657175e-06	5.281066e-07	0.12449417	0.38770315	3.2970416e-07	2.4298262e-07	0.009602396	2.4979613e-07	2.7232923e-07	1.2792418e-06	0.0026677325	1.41767805e-05	1.0541151e-07	0.47551075
priorregion1_spot_23	0.014729977	1.4341099e-07	0.25681308	0.5326469	2.0667802e-07	5.1345133e-08	5.4674324e-08	5.112457e-08	3.6319216e-07	8.257305e-08	1.12428296e-07	0.036951452	8.354934e-08	0.15885736
priorregion1_spot_24	0.008984864	1.8436211e-07	0.30216795	0.5980248	2.6588402e-06	0.0043864693	6.10943e-07	9.864294e-07	2.8762915e-07	1.2460787e-07	9.300377e-08	0.018467855	1.3513367e-07	0.06796291
priorregion1_spot_25	2.724761e-07	4.274377e-07	0.2657497	0.6517706	4.1954416e-07	2.6560193e-07	0.0016632687	3.1225795e-07	5.905285e-07	1.7265288e-07	1.9572373e-07	3.7921865e-07	0.00051455153	0.08029883
priorregion1_spot_26	8.288468e-06	2.5951005e-07	0.06871377	0.38553315	5.5530086e-07	9.650944e-07	2.6777286e-07	1.6947366e-06	7.153797e-07	1.8573022e-07	1.6385879e-07	0.019789603	1.7518632e-07	0.52595025
priorregion1_spot_27	1.2601871e-05	7.580419e-07	0.0547173	0.5427805	5.9519533e-07	1.4143333e-06	5.072733e-07	0.0037764416	4.0228847e-06	2.2140114e-07	6.470846e-07	0.011924467	9.4657327e-07	0.38677952
priorregion1_spot_28	3.2796517e-05	2.315754e-07	0.10791144	0.29471213	1.2295352e-07	5.632044e-07	7.279023e-07	0.0036500143	2.6509593e-07	2.654506e-07	3.1381953e-07	0.02213226	0.0012820644	0.5702768
priorregion1_spot_29	4.3531168e-06	2.1070889e-07	0.35258713	0.3581016	1.0550151e-06	4.6428966e-07	0.0019797962	1.6007638e-07	3.5734544e-07	1.6826075e-07	2.7323148e-07	0.008748379	0.011103269	0.26747286
priorregion1_spot_30	2.6202042e-06	2.3781979e-07	0.2798309	0.5673705	5.479676e-07	3.6826566e-07	0.0018360615	2.5504204e-07	4.1782206e-07	0.00829292	1.7047617e-07	0.006131462	1.6794998e-07	0.13653328
priorregion1_spot_31	5.001281e-06	1.418864e-06	1.6995626e-05	0.44231564	0.010089587	1.5125997e-07	1.5035891e-07	9.707207e-08	0.0018943097	1.06781215e-07	1.6171744e-07	0.00021978114	2.0769322e-07	0.5454564
priorregion1_spot_32	3.1853162e-06	4.8046616e-07	0.20154147	0.55385286	9.693819e-07	0.0016493376	2.745422e-07	2.0638102e-07	8.542897e-07	1.7871308e-07	2.874181e-07	0.06581148	3.0489383e-07	0.17713815
priorregion1_spot_33	6.7940045e-06	1.7104969e-07	0.06831738	0.44110927	0.023951678	8.162075e-08	1.2841554e-06	0.00071156427	2.1542765e-07	8.262218e-08	9.932114e-08	1.8963054e-05	1.1936746e-07	0.4658823
priorregion1_spot_34	0.018336482	5.58154e-07	0.17830415	0.113249145	0.05867468	9.901992e-08	1.0132382e-07	1.1123036e-07	2.392631e-07	2.5533595e-07	1.1434372e-06	0.15496354	0.045923907	0.43054554
priorregion1_spot_35	6.152352e-06	0.010350162	0.05876539	0.44965968	0.005008224	2.4390252e-07	5.189575e-07	5.26376e-07	7.736971e-06	0.00026412492	0.0043780752	0.010895795	4.499933e-07	0.46066293
priorregion1_spot_36	2.8627488e-05	4.3649518e-07	0.433146	0.27548343	0.0073264465	8.8868276e-08	6.571981e-08	7.8066925e-08	7.063415e-07	3.5851514e-07	8.726803e-07	3.576418e-05	0.00039963948	0.28357753
priorregion1_spot_37	1.9301731e-07	1.2132725e-06	0.26842588	0.69702524	0.03454386	1.9646093e-07	1.088998e-07	9.8968115e-08	2.4059236e-06	1.06296746e-07	5.244316e-07	1.0782157e-07	6.59153e-08	8.1276895e-08
priorregion1_spot_38	0.0062384037	3.425179e-07	0.12824576	0.56467867	0.034110088	1.2334981e-06	2.548915e-07	0.0029057504	1.2688721e-06	9.4310884e-08	6.717819e-07	0.008464458	1.7136354e-07	0.25535288
priorregion1_spot_39	4.8539064e-06	1.8323367e-07	0.22462827	0.5809465	6.510644e-07	3.1594166e-07	2.496637e-07	0.0037826237	3.8238667e-07	1.0820434e-07	9.141581e-08	4.546051e-06	1.8695253e-07	0.19063109
priorregion1_spot_40	0.0051279645	9.877101e-07	0.068165556	0.40772936	0.0086313225	0.009480575	4.7639438e-07	3.617412e-07	3.01167e-06	1.4319505e-07	2.4356612e-07	0.016297398	4.855125e-07	0.48456213
priorregion1_spot_41	0.0014691293	3.5196402e-07	0.0028350106	0.11825893	2.9551194e-07	0.008789115	6.5660026e-07	9.49551e-07	4.330764e-07	2.660623e-07	0.0032263615	0.023808734	7.036562e-06	0.8416028
priorregion1_spot_42	1.1075691e-05	2.945009e-07	0.11716888	0.47383457	2.7496944e-07	2.3672199e-07	0.006501947	8.355475e-07	6.523647e-07	1.3249698e-07	1.9768643e-07	1.3110644e-05	9.2497125e-08	0.40246764
