,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,1.1124177419219451e-07,6.119796380765763e-09,0.1459323599934578,7.483233384846244e-05,8.942044729565169e-07,9.978497359952598e-07,5.217908494614677e-07,1.3096927034439433e-06,2.833302517046832e-07,1.623444227050186e-07,1.8916912258859502e-09,2.824892192165862e-07,3.46508119974942e-08,1.638015596938658e-07,3.9657613939425577e-07,0.0035309813334606587,8.531455847338166e-10,0.12546077817678453
priorregion1_spot_2,8.957402908293943e-09,6.12202657457317e-09,3.987751165368536e-06,8.31892819519453e-07,3.6513347367872492e-06,1.0816938447533175e-05,1.2359886625290528e-06,7.055025321278663e-06,0.013879954675212502,1.0298208252379484e-06,6.859878065590408e-09,5.826635742778308e-06,0.0011019279772881418,3.6606977459996417e-06,3.81777517759474e-06,7.075465958905625e-07,5.4572705243671765e-09,0.7314129799604416
priorregion1_spot_3,6.272009933638856e-08,1.0551352414012176e-08,0.4745818883180618,2.3072056228556904e-05,4.822255177714396e-05,8.898404939827741e-06,4.339834390520992e-06,9.068848203241942e-06,2.0001752636744642e-05,8.339899795828388e-06,5.601633024099329e-09,3.3452721027060763e-06,8.493156974509474e-06,3.355182593622885e-06,0.00027651335258269686,8.118241821648554e-05,7.241469262453392e-07,0.26253073662519455
priorregion1_spot_4,3.827556831481616e-08,2.6408227049579126e-09,1.845182550823665e-05,9.089448576560244e-06,1.0845353654076463e-05,8.723292103240965e-06,5.97753005422419e-06,0.00013380582531681285,3.78668462872156e-05,4.433645722201618e-06,3.4361789635894985e-09,3.47650917547071e-06,8.839409693095491e-09,4.932991196255898e-05,0.022892182786017658,1.0555640983511694e-06,1.549491064345432e-08,0.6349005162715912
priorregion1_spot_5,2.47554457644128e-07,1.0925062099431672e-08,0.24350868239998819,1.0006381717175828e-05,5.042799948569155e-05,0.0243787894025445,4.308295992814238e-05,0.00013010243637836538,0.12179721854627132,8.56257538544014e-06,9.850884152839968e-09,3.9262056816369295e-05,6.615421881406291e-08,9.9513417808339e-06,2.2589917989535024e-05,2.9373635129559265e-06,9.802840494899102e-08,0.41471595466136935
priorregion1_spot_6,5.379647483039208e-08,6.505590777194926e-09,0.37296222299337384,1.2949621213920183e-05,9.021728074003477e-05,0.028055018186569216,3.1493719143327324e-05,0.00017344612497254276,1.404758536409645e-05,1.0905707267738763e-05,2.7280898984294316e-09,6.534066255881043e-06,1.5913322393146248e-08,1.032005829983973e-05,2.561390851951728e-06,2.126359640897135e-06,3.275057491869404e-09,0.15692816972732543
priorregion1_spot_7,1.0806232602078581e-07,4.633959438393731e-09,0.5445038795471192,6.3521222045892505e-06,5.427912469713192e-06,0.013645656127482654,3.920711128557742e-06,1.8642383054157109e-06,3.6736935498993265e-06,5.62585404395577e-07,3.0823714580741075e-09,4.7153466994132035e-06,1.194604415388767e-08,2.1429796333904964e-06,2.516281688258459e-06,7.757025912269456e-07,5.133317770855683e-09,0.1152530025690794
priorregion1_spot_8,3.39010232153214e-07,2.1041753317518904e-08,3.073799655339826e-06,8.206533539123485e-06,2.1697206648241263e-05,2.879267822208931e-06,8.162203221218078e-06,0.00010139102596440352,3.960410163017514e-06,0.06280768550932407,1.0458452326389537e-08,3.849816107504012e-06,1.9137575346661607e-08,2.7275879915578115e-06,4.189619244243659e-06,1.9911857975785097e-06,1.4279907958325567e-07,0.5301669955253602
priorregion1_spot_9,3.359615465825528e-08,1.1380729958432312e-08,0.19519339352846146,0.01731456611305475,5.98797780185123e-05,0.0001902181676996406,4.8298471847374457e-05,0.00028827767237089575,1.3674182901013411e-05,8.799721763352864e-06,7.897701292947092e-09,1.7664791539573346e-05,4.466319118989759e-08,3.6904505395796154e-05,2.9959502626297763e-05,1.6367430998798226e-05,8.944781981767847e-09,0.3209777891635895
priorregion1_spot_10,4.8822873743858977e-08,3.7213013004411267e-09,0.1713555097579956,5.480993809214851e-06,9.411566452399711e-06,1.8795621872413904e-05,1.1454641298769275e-05,1.2554064369396656e-05,0.051897425949573514,2.6135823736694872e-05,2.442685176351489e-09,6.057374889678613e-06,1.3197596127056956e-08,4.048865503136767e-06,2.689747350359539e-06,1.1595120895435686e-06,3.2572303632072417e-09,0.25602462589740754
