	Astrocytes	Bergmann	Choroid	Endothelial	Granule	Microglia	Oligodendrocytes	Purkinje
priorregion1_spot_1	0.9808553	0.012877698	4.8324434e-08	9.290873e-08	1.9117827e-07	0.0038249374	1.1330889e-07	0.0024415778
priorregion1_spot_2	0.7340389	0.082397014	1.716638e-07	7.299227e-07	6.3407253e-07	0.0015565554	0.18200591	1.5084908e-07
priorregion1_spot_3	0.97586954	0.020967592	1.5331902e-07	5.4604193e-08	0.0010502724	3.4373318e-07	1.0457744e-07	0.0021119146
priorregion1_spot_4	0.86211646	0.016132068	1.6804346e-07	6.139169e-08	0.008641412	2.5162242e-07	0.113109566	5.0892478e-08
priorregion1_spot_5	0.9707222	0.02826076	6.0751056e-08	5.452862e-08	0.0008194503	0.00019716966	1.2317422e-07	7.155184e-08
priorregion1_spot_6	0.93204373	0.065079585	5.8232327e-08	1.6566361e-07	5.2137824e-07	3.0602513e-07	8.5582336e-08	0.0028755462
priorregion1_spot_7	0.9805935	0.018098492	8.245465e-08	5.6278573e-08	2.301097e-07	0.0013074807	1.4105241e-07	7.266339e-08
priorregion1_spot_8	0.9630515	0.03213185	7.8326e-08	1.2255633e-07	0.000379852	1.1593184e-07	1.0681585e-07	0.0044363667
priorregion1_spot_9	0.89919174	0.098870404	5.7184078e-08	4.3922367e-07	1.0089517e-05	1.492169e-07	0.0019270333	1.3913e-07
priorregion1_spot_10	0.81353724	0.18599573	0.00046624898	1.3571851e-07	3.115684e-07	1.0712313e-07	7.562188e-08	4.589577e-08
priorregion1_spot_11	0.79017913	0.058012914	0.0004179722	3.2724094e-07	0.008517136	2.748685e-07	0.14287196	2.9803323e-07
priorregion1_spot_12	0.8481542	0.14939459	0.0012898633	4.430177e-07	3.037797e-07	0.0003588593	0.0008014786	2.752117e-07
priorregion1_spot_13	0.83219945	0.15793028	0.0005799709	0.0009743568	3.34495e-07	0.0007526656	4.771584e-07	0.0075624115
priorregion1_spot_14	0.9698302	0.030168718	4.9459043e-08	3.0672716e-08	1.0722556e-07	6.339123e-07	1.4840838e-07	1.4845438e-07
priorregion1_spot_15	0.98226786	0.012513032	1.0630279e-07	0.0007080951	0.0045104036	1.3085155e-07	2.2950343e-07	1.0377447e-07
priorregion1_spot_16	0.9681423	0.022355633	5.3378667e-08	1.849331e-07	0.008113413	2.6599278e-07	0.0013881929	3.6079353e-08
priorregion1_spot_17	0.9877807	1.4470402e-05	4.404916e-08	1.3405179e-07	0.012204264	1.1411072e-07	2.996928e-07	9.520709e-08
priorregion1_spot_18	0.9408136	0.055915494	8.5561545e-08	4.5711367e-08	1.0644341e-07	0.0015767752	1.1075942e-07	0.001693672
priorregion1_spot_19	0.989571	0.0084183235	9.936127e-08	1.0990115e-07	4.117589e-05	1.4767232e-07	0.0019691247	6.2794115e-08
priorregion1_spot_20	0.9949088	0.0007178231	1.06116204e-07	1.1976168e-07	0.003460627	0.0009123248	1.5168808e-07	4.55076e-08
priorregion1_spot_21	0.8870887	0.11258803	0.00032290662	4.3354095e-08	1.2047282e-07	7.596898e-08	8.425514e-08	4.154233e-08
priorregion1_spot_22	0.9857363	0.014262584	1.3933776e-07	3.11845e-07	3.056846e-07	1.1205127e-07	1.5388494e-07	6.165069e-08
priorregion1_spot_23	0.98515946	0.0036367383	0.0010136215	0.001553043	0.0070661157	9.414348e-08	0.0015707853	1.5169036e-07
priorregion1_spot_24	0.97200906	0.026226494	1.04511976e-07	3.966585e-08	1.0751656e-07	9.391912e-07	0.0017631884	4.2422332e-08
priorregion1_spot_25	0.9567472	0.043251052	4.4080522e-08	4.927742e-08	1.1328601e-07	9.927119e-07	2.1915224e-07	2.662844e-07
priorregion1_spot_26	0.90976334	0.0021135781	1.6503095e-07	6.089841e-07	8.003733e-07	0.0019686688	0.08615279	6.361131e-08
priorregion1_spot_27	0.9546253	0.039561078	6.673041e-08	1.23445e-07	0.004139085	0.00036461797	0.001309554	4.4331067e-08
priorregion1_spot_28	0.94081706	0.059180878	9.356026e-08	6.768184e-08	1.2342778e-06	2.2057877e-07	1.0244668e-07	6.1319724e-08
priorregion1_spot_29	0.8089656	0.18826628	6.4207086e-08	4.5377007e-08	1.06774e-06	7.919582e-08	7.36289e-08	0.002766699
priorregion1_spot_30	0.99412745	5.9538365e-06	7.714136e-08	0.001760207	0.004105472	6.8186614e-07	1.08856035e-07	2.0502663e-08
priorregion1_spot_31	0.94611937	0.005312703	1.2574174e-07	6.683956e-05	1.8454232e-07	1.1180854e-07	0.048500556	6.287836e-08
priorregion1_spot_32	0.7514219	0.0149984	0.0022963174	2.588437e-07	1.4061192e-07	7.352984e-07	0.23128074	1.373707e-06
priorregion1_spot_33	0.9940791	0.0059170783	8.852903e-08	3.570701e-07	1.3337541e-06	5.254377e-07	1.5259355e-06	4.1303068e-08
priorregion1_spot_34	0.69751984	0.0037326524	1.6785707e-07	1.1635366e-07	0.0035169846	3.0644216e-07	0.29522967	1.5880613e-07
priorregion1_spot_35	0.9994285	4.448595e-05	6.913768e-06	2.0708244e-07	2.2317991e-07	0.0005196483	8.5907566e-08	2.907418e-08
priorregion1_spot_36	0.98332083	0.015117129	0.00032396236	0.00019963531	4.2454138e-07	1.5188063e-07	1.03049324e-07	0.0010377616
priorregion1_spot_37	0.5796973	0.06484383	1.323598e-07	1.0894217e-07	9.514494e-07	2.8267803e-07	0.35545737	5.159046e-08
priorregion1_spot_38	0.99501413	0.0026555643	0.00024466784	0.0006826105	1.9684774e-07	0.0007925762	0.0006102174	6.5514755e-08
priorregion1_spot_39	0.92951685	0.070482336	1.4094304e-07	6.011875e-08	3.822961e-07	9.906174e-08	9.316158e-08	4.135993e-08
priorregion1_spot_40	0.96508	0.028035907	2.2958868e-07	0.0052276133	4.3447972e-07	3.5898267e-07	0.0016554043	3.6960426e-08
priorregion1_spot_41	0.97974086	0.015049212	6.6156794e-08	0.0006890198	5.8294223e-08	0.0045206714	1.11720965e-07	2.8392348e-08
