	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	4.611381e-06	0.9999875	1.9833733e-07	1.5952754e-07	3.555115e-07	4.073159e-07	5.7010885e-07	2.7410806e-07	2.8141093e-07	3.7327338e-06	5.506112e-07	1.4453943e-06
priorregion1_spot_2	7.959112e-06	0.99998933	7.0525e-08	9.3158775e-08	4.0905013e-07	2.2992681e-07	1.3974342e-07	1.3151238e-07	1.4023738e-07	7.1458044e-07	2.7194022e-07	6.043202e-07
priorregion1_spot_3	1.2638067e-06	0.99999714	3.844323e-08	2.8499706e-08	2.1578299e-07	9.848532e-08	8.064406e-08	1.0957772e-07	1.45531e-07	5.2479663e-07	1.8228951e-07	1.1461348e-07
priorregion1_spot_4	4.7278345e-06	0.96386725	0.03612464	3.2566336e-07	4.639942e-07	4.007516e-07	2.948523e-07	2.0698681e-07	2.8206878e-07	4.3843636e-07	5.233552e-07	5.1151505e-07
priorregion1_spot_5	0.00020768344	0.99978495	7.4262664e-07	1.8028038e-07	1.0229667e-06	4.188208e-07	2.7018083e-07	2.496212e-07	3.2468296e-07	1.0105775e-06	5.272642e-07	2.4537774e-06
priorregion1_spot_6	9.450457e-06	0.9999881	7.592437e-08	7.458626e-08	5.5341656e-07	3.1398554e-07	1.352804e-07	1.307777e-07	1.4854567e-07	4.9213673e-07	2.5554857e-07	2.8921218e-07
priorregion1_spot_7	0.000106276275	0.99988776	2.6711243e-06	1.7197925e-07	8.955569e-07	3.2184136e-07	1.4159134e-07	1.3419097e-07	1.786368e-07	4.3029178e-07	3.7316164e-07	4.935609e-07
priorregion1_spot_8	3.2152628e-05	0.999947	1.17207355e-05	2.1869533e-07	5.550117e-07	3.3640575e-07	1.7928681e-07	2.5619855e-07	2.4366338e-07	5.4970087e-06	3.9710025e-07	1.4812192e-06
priorregion1_spot_9	1.9472214e-05	0.9999698	1.9882569e-07	1.4334758e-07	5.2534403e-07	4.793892e-07	4.2597273e-07	2.728544e-07	2.6646617e-07	3.6224794e-06	6.2440273e-07	4.2716965e-06
priorregion1_spot_10	5.266824e-06	0.99999106	1.1088106e-07	1.109585e-07	5.6524567e-07	4.2900317e-07	9.2115033e-07	1.45879e-07	2.6157775e-07	2.1281079e-07	3.6449654e-07	6.2581705e-07
priorregion1_spot_11	0.000105945684	0.9998615	1.0046988e-07	1.1096442e-07	1.7797939e-06	6.635452e-07	3.7953947e-07	2.520709e-07	3.729515e-07	2.212627e-05	1.2164329e-06	5.570383e-06
priorregion1_spot_12	5.2248753e-05	0.99993455	2.409784e-07	1.8014525e-07	7.519429e-07	4.7387587e-07	3.0066587e-07	1.8123552e-07	2.6528676e-07	5.7851043e-06	4.9356737e-07	4.459528e-06
priorregion1_spot_13	5.254978e-05	0.99588686	1.286922e-07	1.4646396e-07	8.4721614e-07	4.5920774e-07	3.7659802e-07	2.5348675e-07	3.1822077e-07	0.0040555387	5.6910756e-07	2.0700454e-06
priorregion1_spot_14	0.00019914181	0.9997944	6.499524e-07	1.1686321e-07	1.0778153e-06	3.5408186e-07	1.8185237e-07	1.1719189e-07	1.7024045e-07	1.0171253e-06	7.299647e-07	2.003329e-06
