	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	1.6814732e-07	6.1214354e-07	5.989772e-08	2.4603779e-08	0.0015094725	0.036853828	0.07354549	0.54352045	0.22208247	0.069924235	0.05256296	2.0523464e-07
priorregion1_spot_2	0.03699541	1.0334974e-05	2.500908e-07	8.5150745e-08	1.3875074e-06	6.9092533e-07	0.04951544	0.6652231	0.2482479	1.2049912e-07	4.8485085e-06	3.8615613e-07
priorregion1_spot_3	2.165902e-06	0.0049499366	1.7603924e-07	5.0192046e-08	4.7812387e-07	0.035731208	0.055305813	0.6307478	0.2727696	4.791982e-08	3.4306822e-07	0.000492412
priorregion1_spot_4	0.022711726	0.0093989335	7.522083e-08	1.6519742e-07	2.9552646e-07	4.3732985e-07	0.043263797	0.74851525	0.17607361	6.7760354e-08	3.5085668e-05	5.488885e-07
priorregion1_spot_5	0.0046868147	0.009413251	5.534674e-08	3.466604e-08	0.101215616	0.09205582	0.017551925	0.65764767	0.11742792	4.2216367e-08	6.8318786e-07	5.899814e-08
priorregion1_spot_6	0.013588441	0.005756196	0.00076422567	7.588559e-08	0.02299905	0.00092861627	0.0143253775	0.7503481	0.18908192	1.04601504e-07	0.0022078303	1.11018e-07
priorregion1_spot_7	1.2928172e-06	1.5442498e-05	1.4029455e-07	5.906589e-08	0.021092638	3.0245571e-06	0.033131987	0.67512935	0.262771	1.12367104e-07	0.007854418	4.9733325e-07
priorregion1_spot_8	0.006706516	0.03092538	6.942058e-08	2.677834e-08	4.862818e-07	0.10566588	0.06697901	0.52027285	0.06578	0.16606785	0.037601788	1.7047549e-07
priorregion1_spot_9	2.3561232e-07	8.558777e-07	2.669365e-07	1.11435185e-07	0.0068142577	0.05506769	0.05314732	0.6867511	0.1982176	8.333791e-08	3.8123957e-07	9.628868e-08
priorregion1_spot_10	0.0071803983	1.1410552e-06	3.3093045e-07	0.0027523104	0.05157723	0.019769192	1.2536201e-06	0.7988163	0.119900495	5.0577086e-08	1.2854958e-06	1.430074e-07
priorregion1_spot_11	1.3517975e-07	0.02108974	5.479536e-08	1.3845899e-08	9.114192e-07	0.014572541	2.1886763e-06	0.75866073	0.12183652	1.8476543e-07	0.083836876	6.079317e-08
priorregion1_spot_12	0.02125364	0.00980797	7.30452e-08	7.088743e-08	0.008019698	0.02957628	0.041314706	0.47228083	0.13180503	0.24253714	0.043404207	4.4075006e-07
priorregion1_spot_13	7.0112134e-07	0.003221709	7.798276e-08	6.960686e-08	1.5818209e-06	0.021795478	0.038118348	0.6105842	0.17199005	0.0535055	0.10077992	2.385307e-06
priorregion1_spot_14	1.4824179e-06	3.151422e-07	1.2848486e-07	1.7188931e-07	0.024370039	4.8695387e-07	3.70009e-07	0.482679	1.9412942e-05	0.49291962	8.687528e-06	2.1351684e-07
priorregion1_spot_15	4.518924e-07	0.005601748	1.42188e-07	4.9152728e-08	0.004486273	0.020183606	0.038709864	0.64737654	0.2302405	0.021561489	0.031838745	6.298071e-07
priorregion1_spot_16	0.021061108	2.0980926e-06	1.7273408e-07	6.3190654e-08	0.0074853725	0.0764063	0.11065576	0.5105132	0.21269345	0.050342318	0.010839969	2.6637792e-07
priorregion1_spot_17	0.005558877	2.944421e-06	1.5039565e-07	3.1984425e-07	0.016684283	1.5978386e-06	6.1424316e-07	0.834491	0.13749483	2.3832474e-07	1.1823721e-05	0.005753334
priorregion1_spot_18	2.4112582e-05	0.014492574	0.0005935699	2.79647e-06	0.03214421	1.238587e-06	1.0026837e-06	0.64634764	0.2970273	3.447673e-07	0.0011778459	0.008187372
priorregion1_spot_19	2.436294e-07	1.1777985e-06	1.5727286e-07	4.0543057e-08	1.2928548e-06	4.913124e-07	0.030008307	0.8075514	0.16243549	8.1056434e-08	1.233283e-06	1.2060795e-07
priorregion1_spot_20	3.022904e-07	2.3459894e-07	1.9347047e-07	4.751297e-08	3.0212755e-07	1.7612126e-07	3.9083298e-07	0.82203126	0.17616542	7.059117e-08	0.001801443	1.7336433e-07
priorregion1_spot_21	0.07225003	2.7748938e-06	9.116202e-08	4.304923e-08	1.5725448e-06	8.9607346e-07	0.049759697	0.743526	0.12830411	1.6756987e-07	4.2572222e-07	0.0061540715
priorregion1_spot_22	0.00430011	6.92976e-07	8.39739e-08	9.835081e-08	3.1506852e-07	5.3517886e-07	0.028006488	0.75509673	0.21259317	1.2707103e-07	1.3559242e-06	3.1448585e-07
priorregion1_spot_23	2.4890235e-07	2.1934613e-06	5.688061e-08	4.4516455e-08	1.6886006e-06	7.069482e-07	0.019767806	0.7004357	0.18338478	0.086337104	0.01006964	1.14880784e-07
priorregion1_spot_24	0.0067958315	5.3754184e-07	7.218651e-05	9.598653e-08	0.031086303	1.8991956e-07	1.7050301e-07	0.6873359	0.27359912	5.4772766e-08	0.001109613	1.6770987e-07
priorregion1_spot_25	0.039725874	4.8665784e-06	1.8807597e-07	4.2436163e-08	0.016307298	8.817231e-07	0.042892303	0.6750578	0.21154737	7.184748e-08	0.014463241	1.5289527e-07
priorregion1_spot_26	1.582815e-06	0.020377163	6.951106e-08	3.50323e-08	5.675311e-07	0.012544043	0.040667344	0.6596388	0.26194954	4.674743e-07	0.00482032	1.2556667e-07
priorregion1_spot_27	0.005013273	0.011708373	7.94949e-08	5.1611995e-08	0.003926338	0.015454281	0.030696942	0.5849099	0.3390804	1.9680054e-07	0.009209498	7.029876e-07
priorregion1_spot_28	3.0146248e-07	1.3405648e-06	1.2476912e-07	8.09363e-08	1.8980666e-06	0.16406485	0.041416287	0.725164	0.06935045	1.04267066e-07	5.175955e-07	1.02535026e-07
priorregion1_spot_29	0.0057933074	0.0015173646	1.0180912e-07	5.403073e-08	0.006123792	0.032151643	0.037620306	0.60329777	0.21774459	0.067826256	0.027924433	3.7028227e-07
priorregion1_spot_30	2.2902054e-06	1.0515001e-06	1.4908369e-07	6.483958e-08	4.664724e-07	9.731091e-06	0.0012181407	0.5762802	0.40955234	8.730323e-08	0.012935298	2.2345905e-07
priorregion1_spot_31	3.0992095e-07	0.00633397	1.03961746e-07	3.973699e-08	5.493457e-07	0.002451099	0.020346547	0.69746774	0.23011684	0.03515766	0.0081246225	4.8652197e-07
priorregion1_spot_32	0.014684343	0.016072694	1.4386733e-07	7.737181e-08	9.512415e-06	0.0028089904	1.528421e-05	0.47025672	0.12460591	0.3511056	0.020439437	1.3081252e-06
priorregion1_spot_33	0.046611637	0.014667636	2.0095858e-07	9.3963614e-08	0.014693256	0.018156076	0.072897024	0.65603465	0.1392279	1.4554277e-07	0.035780445	0.0019309588
priorregion1_spot_34	0.0010877855	1.7206943e-06	1.8801104e-07	8.591887e-08	0.04686871	0.025669202	0.09597737	0.6171568	0.20766863	7.411241e-08	0.0055690887	2.969914e-07
priorregion1_spot_35	6.9234915e-07	0.006421701	1.8011981e-07	7.553754e-08	0.12958941	0.019554282	0.1027863	0.68266594	0.058980707	8.8014936e-08	5.4352085e-07	1.2556113e-07
priorregion1_spot_36	3.3764206e-07	5.9375696e-05	5.7938485e-07	9.9639045e-08	8.831121e-07	1.7824686e-06	0.019224975	0.62118953	0.19428721	0.1202895	0.044945475	3.2460585e-07
priorregion1_spot_37	0.040635258	0.0027973338	8.216112e-08	4.0760835e-08	0.009999838	1.7251737e-06	0.012640651	0.69760823	0.2270755	5.1346365e-08	0.009241095	1.5978043e-07
priorregion1_spot_38	0.0033625604	1.242247e-06	6.339232e-08	0.0013994148	2.4883238e-06	0.019824801	0.018296763	0.67878515	0.23847698	0.0001261159	0.039724216	1.4236046e-07
priorregion1_spot_39	5.216962e-07	6.3357083e-07	2.6477525e-07	3.5441735e-07	5.3850556e-07	3.639484e-07	5.3668964e-07	0.9999731	2.246003e-05	2.7405838e-07	5.727178e-07	3.6351932e-07
priorregion1_spot_40	3.6835482e-07	6.7117145e-07	0.0010917903	1.2087226e-07	0.21632026	0.015560452	7.523349e-07	0.60554683	0.16147819	7.293775e-08	2.9419363e-07	1.2902177e-07
priorregion1_spot_41	2.1404557e-07	2.8410543e-06	1.5063543e-07	4.627804e-08	5.5521576e-07	4.931915e-07	8.862043e-07	0.9999886	5.7685065e-06	7.8459884e-08	2.3658767e-07	1.1534362e-07
priorregion1_spot_42	0.015680956	0.011441921	7.7992055e-08	8.888255e-08	0.028481176	6.83766e-05	0.050315097	0.64723355	0.24333271	8.5842125e-08	0.0034457978	1.6121477e-07
priorregion1_spot_43	4.3322785e-07	0.008976666	2.049994e-07	6.961563e-08	0.0005027916	1.9446743e-06	0.07905418	0.65769446	0.2537645	7.1279686e-08	4.6418563e-06	9.026009e-08
priorregion1_spot_44	2.4186818e-07	9.814081e-06	2.3825477e-07	3.6033903e-08	0.035583444	0.034117002	0.06395241	0.60625917	0.25777534	8.4737586e-08	0.002302063	1.6236066e-07
priorregion1_spot_45	2.0226175e-07	5.122432e-07	6.2175836e-08	2.4595892e-08	2.355837e-06	4.808905e-06	0.031110566	0.7408794	0.22800167	7.782879e-08	2.731159e-07	4.1441492e-08
priorregion1_spot_46	0.013502158	0.0100416355	0.0040407586	9.146008e-08	2.9889492e-07	5.867614e-07	0.056517404	0.6531417	0.20578133	0.04706659	0.009907059	4.6232722e-07
priorregion1_spot_47	3.450102e-07	0.019584348	0.0054709488	3.7100605e-08	1.4054465e-06	0.0069522997	0.0057178354	0.773768	0.18844923	1.0450681e-07	5.5366174e-05	1.2876352e-07
priorregion1_spot_48	2.0010818e-07	1.9908295e-07	0.018261703	3.8175887e-08	0.023295436	1.99764e-07	2.9788723e-06	0.59232324	0.34416398	6.340633e-08	0.021951452	4.5843916e-07
priorregion1_spot_49	4.190026e-06	3.9669754e-05	2.3114644e-07	4.5548884e-08	0.28387526	0.230132	0.00078715035	0.44118732	0.04397111	2.5150138e-07	2.4533604e-06	2.2657103e-07
priorregion1_spot_50	4.755498e-07	3.491573e-05	7.489459e-08	2.7381837e-08	3.1697775e-06	0.08997652	0.069241144	0.58702296	0.18742166	4.161746e-07	0.06629844	1.7827936e-07
priorregion1_spot_51	0.0024403674	0.0061019636	1.8131706e-07	4.3365397e-08	0.52481264	0.089588195	0.027517755	0.2886769	0.018973012	0.04021424	0.0016743807	3.1792277e-07
priorregion1_spot_52	3.2878737e-07	2.7499577e-06	1.3517732e-07	5.1773704e-08	8.305047e-07	1.3609205e-06	1.9334375e-05	0.99959105	0.00038236773	2.6600216e-07	1.2719173e-06	1.6773355e-07
priorregion1_spot_53	0.019463364	0.0129333455	0.0009543868	8.437266e-08	2.213908e-06	1.2920637e-05	0.046395563	0.5613241	0.2736586	0.04787498	0.03596375	0.0014166924
priorregion1_spot_54	1.3505114e-07	1.7624136e-06	8.873362e-08	4.512656e-08	4.979429e-07	5.5011645e-07	0.06417255	0.6400488	0.2957575	9.7287995e-08	1.7823888e-05	1.1156423e-07
priorregion1_spot_55	2.0276788e-07	0.0052665803	7.819138e-08	4.208331e-08	3.5833716e-06	0.0071640546	0.016038338	0.7824083	0.13958532	7.423558e-08	0.04953333	1.19097265e-07
priorregion1_spot_56	0.0070316996	1.2833874e-06	9.851277e-08	7.6263795e-08	0.027629891	7.264342e-07	0.03223394	0.6428411	0.27669147	3.6358858e-07	0.013568975	2.8211022e-07
priorregion1_spot_57	0.018660381	0.013652333	9.83736e-08	4.7830856e-08	0.01931616	0.022685338	0.0020905046	0.5877133	0.09132835	0.23398083	0.010572253	4.0079718e-07
priorregion1_spot_58	0.023835506	0.009571216	0.0029462827	1.09830346e-07	3.8867884e-06	0.013148088	0.061677866	0.6160616	0.22316587	0.041650534	0.007937263	1.7788688e-06
priorregion1_spot_59	6.5946955e-07	9.007787e-07	6.506835e-08	5.1734762e-08	0.033277676	0.00033525066	0.016087094	0.5499578	0.18511663	0.1741021	0.04112139	3.691912e-07
priorregion1_spot_60	0.005507857	7.934516e-06	8.429832e-08	5.7589247e-08	0.05480308	0.11470156	6.433021e-06	0.6444696	0.15298915	0.016135907	0.011378024	2.627026e-07
priorregion1_spot_61	0.003911064	4.150757e-06	9.600936e-08	5.039164e-08	4.6651354e-07	0.04948258	0.051917884	0.55605	0.18840574	0.053933736	0.09629425	9.6549726e-08
priorregion1_spot_62	9.041092e-07	0.005656184	9.4542514e-08	2.582968e-08	5.732348e-07	0.014361709	0.029910278	0.64243037	0.22479512	0.057117354	0.025715562	1.1871633e-05
priorregion1_spot_63	2.6851188e-07	5.769642e-07	1.0918599e-07	9.445381e-08	0.05149903	8.923461e-07	2.6463715e-07	0.7482099	0.20027174	1.5199537e-07	1.677603e-05	1.5227654e-07
priorregion1_spot_64	0.02062357	0.0004770152	1.4659132e-07	1.1378525e-07	2.1783774e-06	0.016907044	9.53554e-07	0.76556736	0.123244286	0.040937047	0.0314124	0.00082784094
priorregion1_spot_65	3.3127285e-06	0.00023559418	0.0049903328	5.4807447e-07	0.03548443	1.8995352e-06	0.009804415	0.7769137	0.16663633	1.9739969e-07	0.0059290407	1.9430355e-07
priorregion1_spot_66	0.028155087	5.144726e-07	3.9356362e-07	0.00486501	0.090132706	0.05469839	6.5285064e-07	0.60874003	0.20204419	1.0332648e-07	0.011361747	1.227245e-06
priorregion1_spot_67	0.026045123	0.0105402935	1.33509e-07	3.224969e-08	0.081913024	0.0846585	0.003650322	0.6313959	0.15887776	3.8675218e-08	0.0029188988	1.2006552e-07
priorregion1_spot_68	0.004998294	2.8037172e-07	7.455605e-08	3.4555846e-08	0.14190394	0.0046135327	5.8568037e-07	0.60820174	0.24028073	4.2663057e-08	6.630938e-07	8.144869e-08
priorregion1_spot_69	0.051761057	0.0127033675	1.7076452e-07	5.310487e-08	0.0025792045	0.036165904	0.0770707	0.51553345	0.25259313	7.1139745e-08	0.051575985	1.6912958e-05
priorregion1_spot_70	0.022012232	0.015473463	3.645129e-08	3.253611e-08	0.0011425962	0.081332974	0.17937966	0.5013396	0.19931567	8.8966395e-08	2.9012194e-06	7.3435854e-07
priorregion1_spot_71	1.8475916e-07	0.00049562467	1.1857756e-07	7.563808e-08	1.5015816e-06	0.010234798	0.022783445	0.79407007	0.14587143	1.808157e-07	0.026542457	1.0029989e-07
priorregion1_spot_72	2.533999e-07	3.611862e-06	9.985834e-08	3.0337482e-08	4.311291e-07	5.913946e-07	0.053838715	0.7031715	0.24298424	1.1034524e-07	2.7445205e-07	1.2007234e-07
priorregion1_spot_73	0.020323312	0.005287867	8.748119e-08	6.5426214e-08	0.11928078	0.09947541	0.02081527	0.5266512	0.20815569	9.498905e-08	9.684174e-06	4.9155216e-07
priorregion1_spot_74	0.01721486	0.0012364334	1.05768166e-07	3.6861687e-07	0.035379484	6.5479617e-07	1.4470119e-07	0.712011	0.23415573	8.954918e-08	4.7668163e-07	6.132451e-07
priorregion1_spot_75	0.0075135417	4.0644971e-07	1.0453866e-07	5.7960534e-08	0.015280373	6.5635334e-07	2.2094963e-07	0.6736137	0.30358964	4.6928715e-08	1.0866719e-06	2.213818e-07
priorregion1_spot_76	0.0001171687	0.000994744	6.206271e-08	2.3412518e-08	0.0004987019	4.1731787e-06	4.7681997e-06	0.6774579	0.32092115	5.3274995e-08	3.2713177e-07	8.334997e-07
priorregion1_spot_77	0.03292293	8.009298e-07	0.0014924161	0.0014854041	0.01324962	0.011107616	0.033143036	0.7063719	0.18615246	3.583579e-08	0.014073705	9.146399e-08
priorregion1_spot_78	2.7772538e-07	0.0005654703	7.2993785e-08	4.906124e-08	0.02342604	0.006925559	0.014648304	0.6968045	0.18568356	0.033346787	0.038599193	1.4867636e-07
priorregion1_spot_79	4.4950312e-07	0.004798667	8.6596124e-08	4.0504638e-08	1.9459724e-06	0.027278522	0.030841619	0.7560727	0.18100478	3.805464e-07	7.256555e-07	1.174065e-07
priorregion1_spot_80	0.0040151956	6.0102557e-06	6.916461e-08	3.1404056e-08	0.11889724	0.051844895	0.054904915	0.610501	0.15980186	1.9721993e-07	2.8406397e-05	1.2357582e-07
priorregion1_spot_81	0.019274844	0.00026853028	9.84429e-08	0.0005920506	0.22017324	9.0693775e-06	0.035797328	0.55591893	0.16624865	7.5701655e-07	0.0017156303	8.849185e-07
priorregion1_spot_82	0.0008018803	0.0008647531	0.0011615842	8.22332e-08	0.065756015	0.14828892	0.0022824672	0.5517906	0.22600892	5.205423e-08	1.5727387e-06	0.003043236
priorregion1_spot_83	2.7272142e-07	2.9479042e-07	4.0623408e-07	1.1863682e-07	1.9773509e-07	2.4938774e-07	0.07864002	0.57809186	0.3432661	9.949284e-08	2.4851312e-07	1.9471405e-07
