	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.0037148257	2.6592204e-07	1.7118148e-07	1.18673356e-07	0.5868647	0.15442634	5.5812056e-06	0.23444502	0.018954137	4.445473e-08	1.00123835e-07	0.0015887324
priorregion1_spot_2	0.010881962	2.844794e-07	2.369728e-07	5.0190476e-07	0.21429674	0.21080562	1.5960546e-07	0.5640138	3.3995573e-07	4.945312e-08	4.7771067e-08	8.8528594e-08
priorregion1_spot_3	2.5912942e-07	1.31007e-07	1.8438803e-07	5.6721285e-07	0.50839007	0.14230023	0.09141378	0.24170727	0.014330486	4.895889e-08	0.00185686	7.559443e-08
priorregion1_spot_4	0.0015809931	1.4119077e-07	7.771435e-08	2.9458809e-06	1.3116281e-06	0.4760516	0.16955402	0.35280645	5.103291e-07	3.9178705e-08	8.754797e-08	1.9295783e-06
priorregion1_spot_5	9.0970424e-08	1.8888086e-07	2.859648e-08	6.1057435e-08	8.576205e-07	0.827251	6.8095096e-07	0.17138574	2.2678253e-07	5.534554e-08	0.0013610017	8.310797e-08
priorregion1_spot_6	7.536241e-08	0.00086464937	2.7234583e-08	3.7265384e-08	0.08726999	0.6391127	0.12760697	0.14514399	4.3855212e-07	9.387415e-08	2.3445709e-07	6.829502e-07
priorregion1_spot_7	2.80948e-07	5.2345385e-06	4.6575494e-08	1.2359138e-07	0.52252567	0.037770912	1.400471e-07	0.43969703	3.0220926e-07	8.0147494e-08	1.6685979e-07	7.5048675e-08
priorregion1_spot_8	1.02156974e-07	1.4276348e-07	8.0594596e-08	0.00057467265	1.7639162e-06	0.9959203	2.937195e-07	0.0024362896	1.7599159e-07	0.0010659687	6.88428e-08	6.52183e-08
priorregion1_spot_9	8.109167e-07	1.2079211e-07	3.224378e-08	2.7371444e-08	0.077024035	0.39120498	0.03954474	0.4922237	1.2092203e-06	3.9296637e-08	1.9397004e-07	6.7970554e-08
priorregion1_spot_10	1.4037737e-07	4.837076e-08	5.480979e-08	2.9122354e-08	9.763959e-08	7.827256e-08	1.0923615e-07	0.9940339	3.6872333e-07	1.7095159e-08	0.0036863694	0.0022787873
priorregion1_spot_11	3.3867337e-07	1.3383178e-07	7.7907856e-08	5.4099274e-08	0.012703893	0.5068014	4.2378437e-07	0.43827677	0.039771345	4.580969e-08	7.0345244e-08	0.0024453776
priorregion1_spot_12	0.0008797987	9.993327e-08	1.547832e-08	1.0335931e-08	0.13570026	1.9555875e-06	2.5030002e-07	0.863417	5.2402225e-07	1.4560352e-08	1.8513642e-08	2.6146784e-08
priorregion1_spot_13	7.0492106e-08	5.452657e-08	1.6436585e-08	1.7395578e-08	0.8708251	5.677124e-07	5.592947e-07	0.12917194	1.6766724e-06	2.4006663e-08	3.0609947e-08	3.635765e-08
priorregion1_spot_14	8.8739164e-08	7.283649e-08	2.4564633e-08	1.3766563e-08	0.5157578	3.1932686e-06	5.344241e-07	0.4840873	0.00015098749	2.7720876e-08	4.124791e-08	5.078879e-08
priorregion1_spot_15	6.2330415e-08	1.00670384e-07	2.6277439e-08	1.7601469e-08	2.7707435e-07	0.13035531	0.038604923	0.83103573	3.5086025e-06	2.8062336e-08	4.7266123e-08	4.1370527e-08
priorregion1_spot_16	3.352126e-08	4.9117517e-08	2.9019642e-08	8.42052e-09	4.5341122e-07	0.6736819	0.32631743	4.214371e-08	8.8727866e-08	2.1336025e-08	3.3179898e-08	2.4673437e-08
priorregion1_spot_17	4.189058e-07	1.5618012e-07	2.4808053e-08	1.7886457e-08	0.24123126	0.4638734	4.2079284e-07	0.29489383	2.2599609e-07	3.443346e-08	5.2254066e-08	4.411937e-08
priorregion1_spot_18	2.5151485e-07	7.305522e-07	1.5468844e-07	4.21963e-08	0.33372587	4.9320824e-06	1.7665126e-07	0.66626465	2.8805891e-06	8.540971e-08	6.224639e-08	1.0479285e-07
priorregion1_spot_19	9.8175335e-08	3.2067874e-07	0.0002449653	1.4732813e-08	0.1189549	0.33055335	0.02003429	0.53021115	6.8074155e-07	3.8578516e-08	1.2602504e-07	8.006613e-08
priorregion1_spot_20	5.4016535e-08	8.3068564e-08	2.2710568e-08	1.4896977e-08	0.43975133	1.955651e-05	1.7075732e-07	0.56022793	8.0896194e-07	2.4393755e-08	3.718553e-08	3.8245588e-08
priorregion1_spot_21	9.088578e-08	1.0145634e-07	0.01801227	2.983063e-07	0.3466583	0.5456038	0.08972412	7.40246e-08	7.3666405e-07	2.4759457e-08	5.1860265e-08	5.6757532e-08
priorregion1_spot_22	1.5472571e-07	1.1449944e-07	3.372168e-08	3.8279538e-08	0.6012387	0.11217559	0.036152773	0.25043184	4.792356e-07	3.1149092e-08	1.2628908e-07	8.644198e-08
priorregion1_spot_23	9.6910135e-08	6.9364226e-08	2.933804e-08	2.327039e-08	0.9040303	0.0003409839	0.00077477336	0.094833106	2.0327281e-05	3.7568835e-08	5.447195e-08	8.282062e-08
priorregion1_spot_24	7.501971e-08	2.0403233e-07	5.0175395e-08	2.7761454e-08	0.20146023	0.16414346	7.2978514e-07	0.6336739	0.00012549288	0.0005957014	6.06355e-08	6.0152566e-08
priorregion1_spot_25	2.6419374e-07	4.2116346e-07	0.0068103117	2.230063e-07	0.63206077	0.28287837	5.0461567e-06	0.078243904	3.7253147e-07	4.176846e-08	5.9896756e-08	2.8007454e-07
priorregion1_spot_26	3.103455e-08	4.9671765e-08	1.6739335e-08	1.1073621e-08	0.36955073	1.4162408e-07	4.899079e-07	0.6304451	3.2538103e-06	2.5931577e-08	3.453346e-08	6.643468e-08
priorregion1_spot_27	2.1348674e-07	3.3109725e-07	0.0002767933	3.598585e-08	0.34042186	0.28209776	1.1850212e-06	0.37720132	2.4601533e-07	4.2658744e-08	6.55124e-08	1.4394463e-07
priorregion1_spot_28	9.5954505e-08	4.9916143e-06	4.3624286e-08	2.8623926e-08	0.4387934	5.6715277e-07	0.1243438	0.43634543	4.5497914e-06	4.7556775e-08	5.6371857e-08	0.00050701154
priorregion1_spot_29	1.7234585e-06	1.46357e-07	4.56576e-08	2.911965e-08	0.07331266	0.22872213	0.036864858	0.6597946	5.222472e-07	0.00044203777	0.0008611834	1.18481964e-07
priorregion1_spot_30	1.0889727e-07	1.6854379e-07	3.928056e-08	1.5945982e-08	9.494111e-07	0.32650888	1.2058769e-07	0.6734893	2.2747851e-07	1.0539669e-07	5.0355666e-08	4.129043e-08
priorregion1_spot_31	1.7666622e-08	3.1313544e-08	1.0276655e-07	0.0011114718	1.0684407e-07	6.656223e-08	2.7587163e-08	0.99888736	8.545021e-07	1.26345965e-08	2.051775e-08	2.7704383e-08
priorregion1_spot_32	0.0013022035	5.536273e-07	0.0028033138	2.2452275e-06	0.78957987	0.029079964	0.007068441	0.17015916	3.977465e-06	3.4670194e-08	8.1886206e-08	1.3081382e-07
priorregion1_spot_33	6.284327e-08	1.0332751e-07	3.33334e-08	1.6426508e-08	0.7557875	0.0001123866	0.09749479	0.14660397	1.0188693e-06	2.6913735e-08	6.543446e-08	3.5202284e-08
priorregion1_spot_34	7.245765e-08	5.87177e-08	1.48617465e-08	2.0945883e-08	0.62750614	0.1117244	2.5786458e-06	0.26076567	1.1640525e-06	2.2673678e-08	3.286933e-08	4.147698e-08
priorregion1_spot_35	0.00029815515	0.0021424163	2.4084733e-07	0.00024507227	0.1593949	0.40105492	4.5118495e-07	0.43685934	1.7810987e-06	7.7168934e-08	2.7407268e-07	2.362157e-06
priorregion1_spot_36	5.4017917e-08	7.3694395e-08	2.3600313e-08	1.6715582e-08	0.63657457	5.2773856e-05	2.536004e-05	0.36052224	4.799137e-07	2.2492406e-08	5.332168e-08	0.002824308
priorregion1_spot_37	1.9624417e-07	1.6616627e-07	6.320569e-08	2.577915e-07	0.8589452	6.8092703e-07	1.2248732e-05	0.14104047	4.2698227e-07	4.7799045e-08	6.5588885e-08	1.0079588e-07
priorregion1_spot_38	7.463567e-08	9.854675e-08	2.7654526e-08	3.2486586e-08	0.49425018	0.19349988	0.007975978	0.29765382	0.0066197524	2.7299857e-08	5.6381122e-08	6.290526e-08
priorregion1_spot_39	2.5783064e-07	9.517383e-08	4.1448725e-08	4.0129915e-08	0.4539201	0.21969229	0.04913967	0.2772467	5.886561e-07	3.2633036e-08	6.9169765e-08	4.9452577e-08
priorregion1_spot_40	1.358273e-07	1.19137454e-07	2.3612715e-08	3.0330277e-08	0.2609422	0.38666356	0.011451567	0.34094176	3.781857e-07	3.5036432e-08	5.1694347e-08	6.610573e-08
priorregion1_spot_41	6.982989e-08	8.6631076e-08	2.9441267e-08	2.0105778e-08	0.9681273	0.03187028	1.8699601e-06	5.227119e-08	9.4283344e-08	3.9722412e-08	5.0978834e-08	4.4938595e-08
priorregion1_spot_42	0.041023675	0.0003221827	3.471342e-08	2.0774024e-08	0.9586511	2.4204521e-06	1.0780392e-07	8.637657e-08	1.8054386e-07	3.6581376e-08	5.48426e-08	4.8367696e-08
priorregion1_spot_43	4.5369234e-08	7.021448e-08	4.30406e-08	3.9998152e-08	0.09329485	0.25864196	0.07513862	0.5729201	1.960223e-06	2.2648596e-06	3.7022353e-08	6.572412e-08
priorregion1_spot_44	0.005592519	0.0006035862	0.0035566376	4.9676726e-07	0.2595475	0.49716702	0.012977939	0.21875083	4.6499713e-07	4.7893124e-08	1.5367239e-07	0.0018029051
priorregion1_spot_45	1.11658196e-07	5.737105e-08	0.0008317523	5.0708277e-08	0.10401547	1.5565788e-06	2.0348831e-07	0.89508104	6.969011e-05	1.7425128e-08	3.821604e-08	9.009408e-08
priorregion1_spot_46	0.025696935	2.0656873e-07	2.505428e-08	6.2504944e-07	0.12393755	1.3500498e-06	1.15301305e-07	0.8501163	0.00024664585	1.6510068e-08	1.6974883e-07	8.6290555e-08
priorregion1_spot_47	1.1950225e-07	1.8890722e-07	4.7639727e-08	4.6048637e-08	0.863404	0.005154469	0.08256451	0.048876174	2.89426e-07	6.748709e-08	6.169398e-08	6.098046e-08
priorregion1_spot_48	3.394485e-08	4.138585e-08	5.603314e-08	1.0495981e-08	8.642523e-08	6.141845e-08	4.357036e-08	0.99999887	7.70054e-07	1.96181e-08	3.8513146e-08	2.1660776e-08
priorregion1_spot_49	5.7597042e-08	9.268004e-08	1.4977616e-08	1.2946149e-08	0.072896644	0.03844412	2.7070465e-07	0.8886543	4.4767767e-06	1.998664e-08	2.7212575e-08	3.670528e-08
priorregion1_spot_50	8.4700616e-07	1.8065988e-07	7.414253e-08	1.0683276e-07	0.44782817	0.13981725	0.09935789	0.3129949	3.3575222e-07	4.6320146e-08	1.04832495e-07	1.04869095e-07
priorregion1_spot_51	1.2567223e-07	1.0469494e-07	4.2666773e-08	4.299235e-08	0.6609117	0.072556704	2.5024667e-07	0.26652905	2.0295415e-06	5.6791922e-08	5.831155e-08	1.0768178e-07
priorregion1_spot_52	1.5058029e-07	0.00090858166	0.012316519	5.7756196e-08	0.6061769	6.3366424e-05	0.021767514	0.35876644	2.2275677e-07	4.88671e-08	1.06995685e-07	8.750857e-08
priorregion1_spot_53	0.0037289325	9.194906e-08	2.5987147e-08	2.0728093e-08	0.18049186	2.4177948e-06	0.013079792	0.80269575	9.856869e-07	1.7209551e-08	4.7263846e-08	4.5164214e-08
priorregion1_spot_54	0.011593919	0.0006630065	0.041288175	0.0021059648	3.4874262e-07	0.94008315	2.2139943e-06	4.994876e-08	1.580087e-07	2.0414252e-08	1.2496152e-07	0.004262996
priorregion1_spot_55	0.019838238	0.004817107	0.010224542	8.416175e-08	0.036222413	1.9378614e-07	9.119316e-08	0.92889667	5.992824e-07	2.2973696e-08	4.596064e-08	4.020298e-08
priorregion1_spot_56	5.1457744e-07	1.9413123e-07	0.0048762904	1.89062e-07	0.30063012	0.6223151	0.072177045	6.776247e-08	1.6434231e-07	4.7466692e-08	6.182645e-08	1.7811547e-07
priorregion1_spot_57	6.955635e-08	5.598005e-08	0.006370787	1.1049991e-07	0.77919894	0.1595279	0.05490198	3.636986e-08	1.2024222e-07	3.1044657e-08	4.3616403e-08	4.610691e-08
priorregion1_spot_58	1.2414864e-07	1.7842287e-07	3.6721255e-07	0.0012166448	1.345987e-06	0.8015009	4.48134e-06	0.19697352	8.050255e-07	4.204507e-08	9.014409e-08	0.00030150483
priorregion1_spot_59	7.2536736e-08	0.006953782	2.8052186e-08	4.4797765e-08	2.6723217e-07	0.32279706	1.9895471e-07	0.66361266	6.396138e-07	2.4855277e-08	3.0931062e-08	0.0066352766
priorregion1_spot_60	9.393064e-08	1.04015406e-07	4.6159748e-08	3.6556084e-08	0.5290697	1.7306522e-05	0.099243894	0.3716677	7.021952e-07	4.797062e-08	1.8324552e-07	1.2885106e-07
priorregion1_spot_61	0.0017565491	0.0009975634	2.4133447e-08	2.4555424e-08	0.084760696	0.4643192	5.427021e-07	0.44695276	0.0012122398	4.612666e-08	7.12446e-08	1.8473185e-07
priorregion1_spot_62	0.0005068088	9.299774e-08	2.3590468e-08	4.4814822e-08	0.37340367	0.5643383	5.473773e-07	0.059552502	3.5330336e-07	0.00032261093	0.0018749317	9.0012115e-08
priorregion1_spot_63	3.5090946e-07	1.971465e-07	4.0193488e-08	5.2580763e-08	0.61962837	0.1218043	4.1146626e-07	0.2387081	0.019857934	3.981397e-08	6.59571e-08	1.10178895e-07
