	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	0.0045679514	0.27093923	0.019470459	7.7844e-08	5.6900717e-07	1.8001504e-07	1.4856684e-07	0.7050201	9.183907e-07	1.5007599e-07	6.8398506e-08	1.357477e-07
priorregion1_spot_2	2.6615297e-05	0.71194965	1.435613e-07	0.001886175	5.90773e-07	0.0061203255	2.9315079e-06	0.22182085	7.1692847e-07	0.05818671	2.8864503e-07	5.075483e-06
priorregion1_spot_3	2.8042825e-06	0.9999944	2.3252994e-07	2.2731808e-07	2.4884727e-07	2.1143066e-07	3.6124763e-07	2.5307912e-07	2.3766611e-07	8.0098215e-07	1.3970255e-07	3.1408854e-07
priorregion1_spot_4	3.6541494e-06	0.99998873	1.7137585e-07	1.9221002e-07	6.781784e-07	4.5518462e-07	4.175398e-07	3.7810847e-07	6.9281964e-07	3.656227e-06	2.8846898e-07	7.5982075e-07
priorregion1_spot_5	4.0810296e-06	0.9347759	0.06521691	2.7303878e-07	4.4555122e-07	2.3587005e-07	2.5112084e-07	2.6498583e-07	2.94276e-07	7.303085e-07	2.4719364e-07	4.3759994e-07
priorregion1_spot_6	2.8547906e-06	0.29829618	7.551515e-08	7.5459724e-08	3.624757e-06	0.00032867535	0.34928066	0.35090292	3.817443e-06	3.5829905e-07	1.2476221e-07	0.001180733
priorregion1_spot_7	0.007428863	0.3674433	0.035493143	1.7175508e-07	0.38617116	2.7674678e-06	0.0075756144	0.17741905	0.0184649	4.7472767e-07	1.0429274e-07	4.040106e-07
priorregion1_spot_8	2.9284323e-05	0.5328405	1.8955582e-07	1.8178893e-07	9.1233744e-07	3.600954e-07	0.2602418	2.1387945e-07	2.3368084e-06	0.16077986	0.028735299	0.017369157
priorregion1_spot_9	5.637546e-06	0.30373514	5.7767906e-08	5.7331697e-08	0.21864192	0.3410618	0.13654926	2.8871105e-07	5.943711e-07	5.0432222e-06	1.6124663e-07	1.01730095e-07
priorregion1_spot_10	0.0045274473	0.17857113	5.3393517e-08	7.152353e-08	0.0020799853	5.6788685e-06	0.10147989	0.6541663	0.00029672845	0.050585046	0.008281548	6.128501e-06
priorregion1_spot_11	3.602245e-05	0.26932034	1.234816e-07	1.3035819e-07	6.1058076e-06	8.3564623e-07	1.3821239e-06	0.72938514	1.0729825e-05	0.00059145474	0.00064728543	4.4924204e-07
