	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	1.7720366e-07	4.049881e-08	0.0018933348	2.1004068e-08	0.057915308	0.8351286	0.09835014	0.0027587	1.2647575e-07	1.302179e-08	0.003953523	8.2568235e-08
priorregion1_spot_2	5.789616e-07	0.9973994	3.504848e-08	3.6128053e-08	1.13981265e-07	1.280187e-07	1.2799026e-07	9.4794174e-08	1.8448407e-07	0.0025987988	1.8857118e-07	4.3777385e-07
priorregion1_spot_3	0.0034966262	4.0364623e-07	0.03058073	3.3703675e-08	0.045453813	0.7349315	4.4227383e-07	0.0035599722	1.4053994e-07	0.16963486	0.01234136	1.1744306e-07
priorregion1_spot_4	4.6678468e-07	0.99998754	9.24567e-08	6.62212e-08	3.1793522e-07	2.1137548e-06	2.5806448e-06	1.447625e-07	2.4127613e-07	6.0853695e-06	1.8565557e-07	2.035002e-07
priorregion1_spot_5	3.12272e-07	0.13927838	4.82459e-08	5.3463122e-08	5.1762396e-07	0.08604549	0.47260585	1.560297e-07	0.06819443	0.23387377	7.477115e-07	2.0572321e-07
priorregion1_spot_6	2.3522631e-07	0.060491648	9.477997e-08	3.1612416e-07	1.7262322e-05	0.5780469	1.2777688e-06	1.597822e-07	4.207715e-07	0.36144102	5.097446e-07	1.4281581e-07
priorregion1_spot_7	9.057827e-08	0.046844866	3.350867e-08	3.3175912e-08	2.066031e-05	0.5492561	0.33340105	7.064078e-08	1.4175768e-07	0.04888683	0.017255407	0.004334704
priorregion1_spot_8	4.9567547e-07	0.9999957	8.2104805e-08	8.369847e-08	8.517323e-08	1.0185716e-07	1.279612e-07	1.2359247e-07	1.570731e-07	2.6837813e-06	1.9173108e-07	2.1433553e-07
priorregion1_spot_9	5.1320303e-08	7.0685087e-07	5.7219445e-08	2.5822828e-08	4.7867557e-06	0.5845664	1.3738352e-06	7.548122e-08	1.0017255e-07	0.40648457	0.0060504484	0.0028914385
priorregion1_spot_10	7.482493e-06	0.44084665	4.8464884e-08	7.7547526e-08	0.062171705	0.4969711	3.297823e-07	1.4498443e-06	3.4605603e-07	3.6577194e-07	1.6446273e-07	2.941036e-07
priorregion1_spot_11	0.01254166	9.668645e-07	4.7819043e-08	4.229239e-08	5.163736e-07	0.19250917	0.1255333	9.468364e-08	4.0149916e-07	0.64122826	0.028185202	3.118011e-07
priorregion1_spot_12	0.0035219928	1.5850416e-07	1.4884015e-08	9.117144e-09	0.09123812	0.8947748	0.0071384907	0.0033261306	1.6898444e-07	3.4022793e-08	5.4396562e-08	2.2381256e-08
priorregion1_spot_13	7.5822635e-07	0.6354235	7.527741e-08	1.0789739e-07	6.339156e-07	0.27916574	0.046964057	1.06295445e-07	2.455187e-07	0.038444124	2.6953623e-07	3.1049115e-07
priorregion1_spot_14	1.7584684e-07	0.13606296	4.9062113e-08	5.1516526e-08	0.008257467	0.79209	0.029482739	1.4185763e-07	1.96796e-07	0.034105983	1.173318e-07	9.407347e-08
priorregion1_spot_15	1.6534893e-08	2.854551e-08	1.6807777e-08	1.2087685e-08	0.03132586	0.93448013	0.0341938	4.3470354e-08	7.405992e-08	9.861073e-09	2.1150667e-08	1.7902332e-08
priorregion1_spot_16	3.4703865e-07	0.17791465	7.735504e-08	8.2332534e-08	1.5064285e-06	0.54171765	1.5649443e-06	1.2490699e-07	1.9184117e-07	0.27798784	0.0023756085	3.3505248e-07
priorregion1_spot_17	9.416631e-08	0.052721526	1.5228663e-08	9.444996e-09	2.5333847e-07	0.75248533	0.04708991	3.368499e-08	9.833361e-08	0.14770254	1.246226e-07	8.774078e-08
priorregion1_spot_18	4.4013852e-08	7.717833e-08	0.0007699315	1.7291708e-08	0.015166515	0.81229603	0.04697059	0.001617368	0.013455408	0.109723695	1.4257346e-07	4.763376e-08
priorregion1_spot_19	8.5310603e-07	0.60461164	6.891126e-08	7.4330345e-08	4.2277173e-07	1.4872281e-06	0.39271507	1.3817242e-07	3.4649128e-07	0.0026695472	1.784088e-07	2.2615271e-07
priorregion1_spot_20	7.4035434e-08	1.6507857e-06	2.0627911e-07	0.000777852	3.1212267e-07	0.47357014	0.0421007	9.8137235e-08	1.3386692e-07	0.45926028	0.024288354	2.571955e-07
priorregion1_spot_21	9.34086e-07	0.67048347	5.0674853e-08	5.4947307e-08	7.0494714e-08	5.8138458e-08	9.411268e-08	6.714841e-08	9.687047e-08	0.3295134	1.05708e-06	5.989558e-07
priorregion1_spot_22	1.2762927e-06	0.6079289	9.102771e-08	1.2976763e-07	1.1351761e-07	1.287719e-07	4.4189224e-07	1.3013819e-07	2.349233e-07	0.34383476	0.024968129	0.023265801
priorregion1_spot_23	3.690747e-08	7.0822544e-08	2.2704649e-08	2.7599565e-08	0.029252658	0.34041724	0.16901697	5.342091e-08	1.00150196e-07	0.3565398	0.099300005	0.0054730726
priorregion1_spot_24	2.773993e-07	0.1063205	7.79925e-08	9.796822e-08	5.050136e-07	0.36934826	0.13820437	1.3556895e-07	4.3826088e-07	0.3246345	0.04412416	0.01736674
priorregion1_spot_25	1.011708e-06	0.7294886	6.306761e-08	7.7083975e-08	8.842525e-08	7.704326e-08	1.2649079e-07	8.145869e-08	1.3783603e-07	0.27050862	5.3247027e-07	6.0773425e-07
priorregion1_spot_26	7.492341e-07	0.54102397	5.479358e-08	7.5657084e-08	8.777664e-07	0.049022004	1.0789784e-06	1.0769572e-07	2.4327812e-07	0.40994996	5.7367333e-07	2.5206347e-07
priorregion1_spot_27	3.8907757e-07	0.21284318	5.6667535e-08	6.373488e-08	2.2715512e-06	0.46261948	0.24109302	1.5233094e-07	0.0073858267	0.07605393	1.3060998e-06	2.393647e-07
priorregion1_spot_28	3.5987975e-07	0.31079233	2.8315766e-08	1.9955472e-08	1.709703e-06	0.6892045	4.7874727e-07	5.1047845e-08	1.062833e-07	1.2223438e-07	6.410476e-08	1.0486561e-07
priorregion1_spot_29	3.1648335e-06	0.72832817	1.3298512e-07	1.6136032e-07	2.4596377e-06	1.22555275e-05	0.0991849	2.5922182e-06	1.0533681e-06	0.15060504	1.8665183e-06	0.021858228
priorregion1_spot_30	1.5710998e-06	0.8085436	9.567433e-08	9.200359e-08	1.3888811e-07	1.345226e-07	2.2503953e-07	1.9560592e-07	2.2047382e-07	0.19145212	1.1327438e-06	5.2735174e-07
