	Astrocyte0	Ependymal10	Immune1	Immune8	Neurons4	Neurons5	Neurons7	Oligos3	Oligos6	Vascular11	Vascular2	Vascular9
priorregion1_spot_1	3.1578975e-07	2.757857e-07	1.02288034e-07	1.296406e-07	0.39582372	9.5108226e-07	0.6041729	3.260707e-07	6.864305e-07	2.5053467e-07	3.2043067e-07	1.5577812e-07
priorregion1_spot_2	1.1544591e-07	1.3344899e-07	8.782388e-08	5.737912e-08	0.19272584	0.24735633	0.5599164	1.6839245e-07	2.2701536e-07	3.4459796e-07	1.1906183e-07	1.5646702e-07
priorregion1_spot_3	2.4556155e-07	1.4774068e-07	2.7195371e-08	2.9281459e-08	0.99972916	8.9330024e-05	0.00018053048	8.801694e-08	1.3407181e-07	8.892367e-08	6.855901e-08	7.0108506e-08
priorregion1_spot_4	8.073156e-08	7.724611e-08	4.7573852e-08	2.8233643e-08	0.74658567	9.354306e-05	0.25332004	7.844722e-08	2.0311919e-07	3.9266254e-08	9.652795e-08	6.009495e-08
priorregion1_spot_5	1.1201414e-07	1.468471e-07	1.227059e-07	8.927183e-08	2.5096818e-07	6.4720626e-07	0.99999756	1.0968521e-07	2.6677486e-07	1.0864239e-07	2.661609e-07	2.888278e-07
priorregion1_spot_6	6.518076e-08	6.763378e-08	2.5509625e-08	1.5451237e-08	0.49476048	0.50523233	6.552337e-06	6.110998e-08	1.0751909e-07	2.4778197e-08	5.747134e-08	5.50764e-08
priorregion1_spot_7	8.026868e-08	1.2494398e-07	1.15229234e-07	8.040344e-08	2.1492912e-07	3.0262368e-07	0.9999982	1.3984935e-07	2.0407386e-07	1.03039554e-07	2.5043224e-07	1.14906605e-07
priorregion1_spot_8	3.8185167e-08	8.67366e-08	2.2249033e-08	3.6283698e-08	0.90307343	0.07092293	0.026003025	5.2596928e-08	1.2321664e-07	9.4712874e-08	9.628607e-08	4.9743907e-08
priorregion1_spot_9	8.1258875e-08	2.7531803e-07	1.421675e-07	9.632398e-08	1.1027797e-06	5.0948634e-06	0.9999917	1.6408835e-07	4.5861668e-07	3.0927507e-07	3.0882268e-07	2.4715533e-07
priorregion1_spot_10	0.017685927	1.0571335e-07	2.5501999e-08	3.8060097e-08	0.97799814	3.1207999e-06	3.159059e-05	0.0019395561	1.1747041e-07	0.0023413864	5.564487e-08	2.5078773e-08
