	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	1.9945153e-06	8.435159e-08	5.8892365e-08	7.260665e-08	0.5741796	6.0186295e-08	3.9223476e-08	9.326677e-07	4.5050324e-08	0.14695036	6.2187433e-09	6.5416026e-07	8.650391e-08	0.22322562	0.05563683	3.590277e-06
priorregion1_spot_2	1.1755606e-07	1.524714e-07	6.860053e-06	4.969991e-07	0.7324821	1.9100034e-07	4.1190268e-07	2.233875e-06	5.5130137e-08	0.1958775	8.99136e-09	2.029881e-07	1.0030844e-07	0.045070928	1.3851628e-07	0.026558556
priorregion1_spot_3	2.3912744e-06	1.4278703e-07	4.207786e-07	5.6723e-07	0.28386262	3.5508488e-06	7.937726e-07	2.0713311e-07	2.1788964e-07	0.49310657	1.9773436e-08	6.8231117e-07	3.899656e-07	0.15634103	1.3103977e-06	0.066679
priorregion1_spot_4	0.0114614945	2.6792362e-08	3.268708e-08	4.0575337e-08	2.3520554e-08	1.008546e-06	5.185132e-07	2.979464e-08	9.4051835e-08	0.5862818	1.4980591e-08	3.9153402e-08	1.011224e-07	0.40223327	4.574166e-08	2.1420694e-05
priorregion1_spot_5	6.0755906e-07	1.282805e-07	2.2914588e-07	5.4182944e-08	0.48750055	1.270679e-07	1.2771069e-07	0.047486123	5.004921e-08	0.2313511	6.610553e-09	0.11116741	1.4137877e-06	0.100518174	9.546358e-07	0.02197285
priorregion1_spot_6	1.504188e-07	5.2889624e-07	0.057396606	9.333886e-05	0.6615797	1.7911893e-07	0.097720094	0.00012095993	1.30705e-07	0.051661197	1.5000094e-08	0.08594582	5.7325866e-07	0.04528493	0.00019555431	2.196495e-07
priorregion1_spot_7	3.1546412e-07	7.1102406e-08	2.7795133e-07	9.0681645e-08	0.5214987	5.6549244e-08	7.448566e-08	4.956086e-06	3.996399e-08	0.29205397	8.322305e-09	0.057210844	1.17508954e-07	0.1174258	3.5680557e-07	0.01180443
priorregion1_spot_8	2.4093882e-07	0.0018492207	5.318843e-07	9.770358e-07	0.53494555	3.982383e-07	4.5440544e-07	3.049529e-06	9.88062e-08	0.2874116	1.307191e-08	0.110912144	0.024774237	0.020446556	0.01965432	6.120741e-07
priorregion1_spot_9	3.1157185e-07	1.3527938e-07	4.964119e-07	1.4269074e-07	0.6168113	8.5613436e-08	7.2598986e-08	1.0764122e-06	6.161624e-08	0.22871162	1.2844622e-08	0.055558458	5.070019e-07	0.07879358	7.2039197e-06	0.020115068
priorregion1_spot_10	0.0058594216	8.194183e-06	4.1034446e-07	0.0051142154	0.21496691	1.0135258e-05	1.606524e-05	0.007769477	1.3882251e-06	0.39768264	2.524708e-08	0.028047763	3.3630738e-06	0.29676023	2.242601e-06	0.043757536
priorregion1_spot_11	1.1201794e-07	0.0051179216	7.8930135e-08	1.0742048e-06	0.5349523	8.107322e-08	0.0023307092	0.037226424	4.8999475e-08	0.054177728	7.451011e-09	6.070768e-07	1.3045067e-07	0.36619255	4.2031527e-08	2.1683194e-07
priorregion1_spot_12	2.7068959e-06	9.413539e-08	1.404233e-07	7.525496e-08	0.41376254	0.01175316	6.676938e-07	1.51606755e-05	1.094139e-07	0.12209941	1.1783304e-08	0.075648874	4.16717e-07	0.37671417	1.2328073e-06	1.1645797e-06
priorregion1_spot_13	7.005302e-07	1.1694496e-07	0.2120867	8.2170106e-07	0.115375705	2.826686e-07	3.87964e-07	2.2830513e-07	1.250404e-07	0.5528977	2.5415408e-08	1.8675766e-07	0.0009763973	0.11865586	1.1419727e-07	4.7496587e-06
priorregion1_spot_14	8.982923e-06	9.922036e-08	2.8125123e-07	1.6396964e-07	0.38759917	3.6911234e-07	1.0847483e-06	1.1896079e-05	1.6790634e-07	0.2296389	1.3748881e-08	2.3408777e-06	4.235633e-07	0.38273194	3.481775e-07	3.8157486e-06
priorregion1_spot_15	2.4465833e-06	5.3225976e-06	2.313292e-07	0.0021264113	0.16224217	2.4732176e-07	2.3690167e-07	2.7175897e-06	8.140548e-08	0.26239046	1.4791822e-08	0.16410556	9.53766e-07	0.40911865	5.2228813e-07	3.8628577e-06
priorregion1_spot_16	1.200606e-07	1.7158321e-07	4.666308e-07	1.6100735e-07	0.8190269	0.0008120952	3.1844156e-08	5.32321e-07	2.3501807e-08	0.18015823	9.294358e-09	2.7390809e-07	4.6354606e-07	1.7885863e-07	1.4271995e-07	2.6037068e-07
priorregion1_spot_17	1.3619612e-07	1.0932928e-07	1.8930317e-07	1.9198374e-07	0.6635311	1.4484884e-07	1.9870552e-07	2.857375e-07	6.7910705e-08	0.33646464	1.6956353e-08	1.17421095e-07	1.0094244e-06	5.130072e-07	8.502771e-08	1.2706898e-06
priorregion1_spot_18	2.8704503e-07	2.751941e-07	1.3549808e-07	1.1430055e-07	0.44141048	9.2724555e-08	0.41190884	1.044634e-06	1.7576549e-07	4.1183057e-06	2.2298464e-08	1.6930764e-07	0.0025910118	0.14408296	7.0995455e-08	2.169711e-07
priorregion1_spot_19	1.5486134e-07	3.3248125e-07	0.069153376	9.67262e-07	0.8242112	6.349185e-08	0.0011590073	8.995875e-06	4.656863e-08	0.027984627	4.7190363e-09	6.326621e-06	3.7485924e-07	0.07747437	1.13802535e-07	5.282568e-08
priorregion1_spot_20	6.1332826e-06	2.4796208e-07	0.05687416	0.010375798	0.198692	2.9618388e-07	0.01582632	1.4292023e-07	1.6567373e-07	0.001282495	1.09698854e-08	0.047269568	1.695375e-07	0.6696716	5.19312e-07	4.1990182e-07
priorregion1_spot_21	2.3097716e-07	3.1204922e-07	1.3855664e-07	1.3861546e-07	0.56922525	2.7271747e-07	1.1740701e-07	6.4385786e-06	7.079462e-08	0.21874584	9.40265e-09	8.1955534e-07	6.934577e-07	0.21201761	2.1603256e-07	1.8938932e-06
priorregion1_spot_22	2.0704424e-07	2.0011319e-07	2.5918203e-07	2.0488345e-07	0.7956678	1.5119163e-07	8.9504e-08	0.00012696751	8.8389164e-08	0.06731107	9.650215e-09	4.784361e-06	2.06605e-07	0.11148831	2.3125375e-07	0.025399446
priorregion1_spot_23	0.018856302	8.191914e-08	2.444857e-07	1.6356027e-07	0.5283653	5.5793475e-07	2.7387705e-07	0.031875696	8.593101e-08	0.36544037	1.11781e-08	1.5009266e-06	5.57092e-07	0.03399844	3.709838e-07	0.021460027
priorregion1_spot_24	5.609717e-07	2.0428286e-07	2.1848517e-07	1.4355143e-07	0.5003603	2.7944586e-07	0.0007601749	1.0062808e-05	9.072809e-08	0.32020223	1.4627266e-08	0.07016507	7.813246e-06	0.10177463	5.4385284e-05	0.0066638514
priorregion1_spot_25	2.398534e-06	3.594781e-07	4.4894755e-06	1.8844646e-06	0.544067	2.63424e-07	2.2991071e-07	7.180023e-05	9.50913e-08	0.19189243	9.046163e-09	9.811426e-06	2.499313e-07	0.26394534	1.5986946e-06	1.9643962e-06
priorregion1_spot_26	9.598078e-07	0.0060202274	1.437653e-07	0.0024621477	0.16912732	8.886802e-08	0.15563178	2.600487e-07	2.8552165e-07	0.1676487	2.0709496e-08	2.1102623e-07	2.5211475e-07	0.49910703	1.2245916e-07	4.6728016e-07
priorregion1_spot_27	4.699931e-06	0.022353603	1.5649707e-07	1.9467866e-07	1.4699299e-07	1.1018493e-06	1.5816511e-06	6.151212e-07	4.9298995e-07	0.4750081	2.078309e-08	6.065454e-06	8.770562e-07	0.4471196	2.873686e-07	0.05550239
priorregion1_spot_28	7.0463597e-07	5.8504405e-08	4.9658425e-08	4.1950024e-08	5.896398e-08	6.9894305e-08	0.19664103	5.5334066e-08	2.231693e-07	0.051051326	1.6610317e-08	0.46987242	9.285869e-08	0.24044834	2.46043e-06	0.041983046
priorregion1_spot_29	0.005039179	2.6625278e-07	7.9365435e-07	3.1862973e-07	0.5309073	1.407311e-07	2.2667608e-07	0.0034136933	1.2263526e-07	0.23820917	1.6012534e-08	1.0541511e-05	3.3156644e-07	0.2224144	7.875183e-07	2.7918074e-06
priorregion1_spot_30	9.347085e-06	0.002038429	2.209412e-07	1.836235e-07	0.1156299	8.132289e-08	0.0005813688	2.2145656e-07	8.890425e-08	0.349509	1.3238744e-08	0.20540373	2.2048701e-07	0.32675263	2.826441e-06	7.172729e-05
priorregion1_spot_31	5.433458e-07	8.220932e-07	5.280097e-05	1.2656506e-06	0.6445125	2.9399916e-07	0.05665954	0.0008231784	3.3138207e-07	0.17432387	2.6581732e-08	0.0005792302	3.163588e-06	0.103603005	0.010845848	0.0085936375
priorregion1_spot_32	0.03221659	0.00016004601	2.0165672e-07	9.078127e-07	2.2370452e-07	0.015258717	4.31955e-07	0.028660141	2.2830883e-07	0.7212321	2.0416667e-08	0.029554104	0.03485595	0.09783668	0.035175327	0.0050483365
priorregion1_spot_33	1.0566029e-05	2.685586e-07	9.814204e-07	3.96284e-07	0.43519235	1.7694905e-06	2.5621666e-06	0.0029937	2.4399117e-07	0.25024575	1.5069398e-08	0.027084442	0.0026474996	0.27552605	4.162054e-06	0.006289198
priorregion1_spot_34	6.4906885e-06	6.194515e-07	4.2339065e-07	0.0027140663	0.19986899	4.566496e-07	0.00053100596	0.004331884	8.7687584e-07	0.1741285	1.3260701e-08	0.078086436	0.022540778	0.5076098	7.6925824e-07	0.010178839
priorregion1_spot_35	4.2957993e-07	3.8394563e-07	4.0236034e-07	6.326719e-07	0.13120273	4.2482142e-07	1.3954562e-07	2.6964906e-07	7.292506e-08	0.15553533	1.5731086e-08	2.060603e-06	2.9661018e-07	0.6391202	0.04539191	0.028744629
priorregion1_spot_36	1.5469734e-06	1.8520495e-07	2.8193202e-07	2.3516887e-07	0.5159758	4.791499e-07	0.20408824	0.00010217627	1.0842058e-06	0.18887289	2.3118245e-08	0.006779341	0.001521309	0.08265245	5.988495e-07	3.4877742e-06
