	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	3.4460763e-07	1.6404659e-06	0.40738833	7.8794565e-06	0.029835042	0.22783758	6.6749834e-08	5.121251e-06	6.555455e-08	4.0570583e-08	8.4395815e-09	0.16769803	0.020885998	1.4904431e-07	0.14633963	8.894235e-08
priorregion1_spot_2	3.2905046e-08	1.3119207e-07	0.11231319	1.05645164e-07	0.042665135	4.6345328e-08	1.7720119e-08	3.3058035e-07	2.5381125e-08	2.5729824e-08	3.345865e-09	0.52736175	3.3293486e-07	1.07568574e-07	0.3176587	1.3042985e-07
priorregion1_spot_3	1.06717586e-07	1.9558088e-07	0.19641484	3.1639598e-07	1.44895e-06	0.27458197	4.1358003e-08	2.5223235e-07	2.7031335e-08	2.690811e-08	4.0471493e-09	0.15132748	1.5530832e-05	9.849407e-08	0.3776575	9.775201e-08
priorregion1_spot_4	1.6573621e-07	3.3429677e-07	0.42545283	1.833842e-06	3.1016768e-07	0.38825986	1.4076517e-07	4.083434e-07	8.568164e-08	1.5258574e-07	1.2855201e-08	1.930671e-07	0.025353752	0.14053741	0.020392152	4.4199413e-07
priorregion1_spot_5	1.9107539e-07	1.3238771e-07	0.13372198	2.916997e-07	3.225324e-06	0.09276115	4.208961e-08	0.005704766	3.260061e-08	4.2703928e-08	5.197596e-09	0.3567093	3.284861e-06	2.8464945e-07	0.41059086	0.0005044317
priorregion1_spot_6	8.537161e-08	7.7516694e-07	0.55204725	0.0038033295	0.04009764	1.7422282e-07	2.6444814e-08	3.2844366e-06	2.925686e-08	3.0166e-08	4.5756563e-09	0.1625849	0.009614255	9.157956e-08	0.23184814	7.364964e-08
priorregion1_spot_7	1.0899529e-06	5.0131547e-08	0.1503111	8.010971e-08	8.006823e-08	0.02625009	9.5066476e-08	7.603989e-08	1.757421e-08	1.3377719e-08	2.2941187e-09	0.53551084	9.4695224e-08	0.03828064	0.24964562	1.04536255e-07
priorregion1_spot_8	5.1424077e-08	1.9271253e-07	0.34355292	6.692373e-07	3.567904e-07	0.04338913	2.6284635e-08	1.5500565e-07	2.564969e-08	2.7393853e-08	4.593749e-09	0.19715849	8.641779e-07	5.2799464e-08	0.41589695	7.282088e-08
priorregion1_spot_9	8.7388867e-07	4.467386e-06	0.6664489	0.017196616	0.17631704	0.04487041	1.7480528e-07	0.061164837	4.8018755e-08	4.5935554e-08	0.00016048427	6.669134e-07	0.014120945	0.019713864	5.017127e-07	1.3185517e-07
priorregion1_spot_10	3.0372962e-07	2.3694217e-07	0.06579272	2.6156835e-07	0.042827543	1.4515429e-06	4.5190905e-08	6.52461e-06	5.0526538e-08	3.183508e-08	5.2133977e-09	0.41455355	1.2212234e-06	1.09417186e-07	0.47681564	2.5049997e-07
priorregion1_spot_11	6.2976153e-07	3.644073e-07	0.120791696	7.8059827e-07	1.309277e-06	0.5660204	8.9254335e-08	7.77717e-07	6.682236e-08	0.00036143564	7.028504e-09	0.17721324	4.209705e-05	5.701825e-06	0.13556057	8.646095e-07
priorregion1_spot_12	1.728182e-06	1.0771269e-07	0.054831553	2.096326e-07	1.3957904e-07	0.2793315	1.1776652e-07	4.5587913e-07	6.958643e-08	8.3231775e-08	8.297657e-09	0.19943692	3.8097355e-06	0.008522247	0.45695597	0.0009150824
priorregion1_spot_13	1.3895354e-07	2.4864562e-07	0.2096856	3.2079706e-07	2.0722129e-07	0.03835349	2.3666416e-08	0.010082211	2.409943e-08	3.7615354e-08	4.0105568e-09	0.4403523	0.009225223	0.15106903	0.14123109	5.8694095e-08
priorregion1_spot_14	2.2410852e-07	6.004753e-07	0.21373856	1.5679939e-06	0.035143625	0.030506482	3.3290302e-08	0.0074126446	4.391376e-08	3.870917e-08	9.884423e-09	0.32270905	0.01678606	1.7063456e-07	0.3737007	1.9025005e-07
priorregion1_spot_15	1.255826e-07	1.2792722e-06	0.5212673	0.0072247977	0.3067671	0.16407979	3.910187e-08	5.4373195e-06	6.4182245e-08	0.00064823293	7.1069963e-09	3.9705594e-07	2.4158971e-06	1.4646504e-07	2.7050457e-06	7.53154e-08
priorregion1_spot_16	2.3562268e-07	1.8761004e-07	0.23664847	7.4323884e-07	1.9056262e-05	0.12135248	8.653042e-08	7.8960275e-06	2.9194048e-08	3.9122483e-08	3.883908e-09	0.30814138	2.2187821e-06	0.009817229	0.32400802	2.0417283e-06
priorregion1_spot_17	0.009803323	1.9569174e-07	0.33833173	8.9729417e-07	9.72914e-07	0.12834026	3.2990815e-08	2.0539321e-06	3.878163e-08	4.6247884e-08	5.2956866e-09	0.061665304	0.018164063	0.17895336	0.26473716	4.6688345e-07
priorregion1_spot_18	8.794086e-08	2.670926e-07	0.0018879685	0.0028169993	3.9202152e-07	0.032562263	5.3089614e-08	1.662963e-07	4.0924693e-08	4.077467e-08	7.596769e-09	0.30134308	9.251802e-07	7.617789e-08	0.6608396	0.00054802047
priorregion1_spot_19	1.260181e-07	2.997496e-07	0.12828912	1.7288709e-06	0.06232532	0.37402922	5.2876317e-08	1.8390509e-06	3.3073544e-08	0.00023764266	4.3189767e-09	0.15032145	2.9430764e-06	1.3282012e-07	0.28478983	2.727691e-07
priorregion1_spot_20	0.011444207	6.163704e-07	0.50837743	3.7182688e-06	0.009095954	0.02686435	4.5782087e-08	2.3874504e-06	5.4762737e-08	6.632372e-08	6.942109e-09	0.18599725	3.3434078e-06	0.0011250539	0.25708005	5.4535076e-06
