	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	2.5866683e-07	0.19276099	0.051357612	0.001553877	3.162259e-07	2.026324e-06	3.6971944e-08	2.7768e-07	3.5818616e-08	3.793091e-08	4.4990642e-09	0.37279215	1.996762e-06	0.030195225	0.35133508	7.919151e-08
priorregion1_spot_2	7.656565e-07	8.620272e-06	0.15691207	0.24694592	0.09195102	0.00012909775	1.5507192e-07	0.0845456	1.0503501e-07	6.9557956e-08	1.2983389e-08	0.096339405	7.8558406e-07	1.0550459e-06	0.32316476	5.4201956e-07
priorregion1_spot_3	2.9697867e-06	0.8127952	0.02290983	0.1362058	2.525309e-06	0.006180208	4.096693e-08	3.763085e-05	6.022999e-08	4.2770075e-08	4.8467657e-09	0.021843217	1.4224981e-05	7.219069e-06	6.280595e-07	1.3374942e-07
priorregion1_spot_4	6.201629e-08	0.36117363	0.0710235	0.36583132	0.066208616	1.7702644e-07	1.9611779e-08	1.7389148e-06	3.025701e-08	2.9881697e-08	4.888851e-09	3.8819712e-07	2.4057408e-07	5.5819246e-08	0.13576017	5.9082037e-08
priorregion1_spot_5	9.997456e-08	2.195938e-06	0.14434554	0.8231075	0.032541994	4.244409e-07	4.0903657e-08	7.786662e-07	6.39251e-08	4.796129e-08	8.386839e-09	2.2064205e-07	4.613357e-07	8.842724e-08	4.035202e-07	6.044595e-08
priorregion1_spot_6	2.0628678e-07	0.22143894	0.17869572	0.5998189	3.5435507e-05	4.016289e-07	6.467601e-08	1.2800429e-06	9.470425e-08	7.823712e-08	1.6366783e-08	1.4834566e-06	1.8739828e-06	2.575779e-07	5.0963204e-06	1.7883748e-07
priorregion1_spot_7	7.776387e-07	0.020742876	0.02274932	0.23214148	5.608433e-06	4.0127713e-07	5.69253e-08	1.1368741e-06	8.52964e-08	5.3322545e-08	7.085384e-09	0.30056253	4.9498993e-07	1.973813e-07	0.4237949	1.1391096e-07
priorregion1_spot_8	1.0286227e-07	0.14704786	0.08243788	0.28033382	0.012651252	2.1529098e-07	3.6433665e-08	6.109015e-07	6.476745e-08	3.5952546e-08	5.1141846e-09	0.106431045	2.8419103e-07	9.523994e-08	0.37109652	9.8492265e-08
priorregion1_spot_9	1.6752234e-07	0.10443161	1.5062933e-05	0.7049468	0.0016116141	4.1836626e-07	1.0732096e-07	6.44732e-07	1.2222473e-07	8.9584894e-08	1.28174245e-08	0.08460757	3.1305367e-06	1.289578e-07	0.10438234	1.2867304e-07
priorregion1_spot_10	0.002334225	0.55975014	6.847834e-05	0.38174394	0.00028042172	1.9307145e-06	1.0766468e-07	4.376956e-05	1.07510985e-07	8.325182e-08	1.1955056e-08	0.036263105	3.618805e-05	3.7907714e-07	0.019476833	2.1196112e-07
priorregion1_spot_11	3.7795238e-07	0.44110405	0.031317867	0.518534	2.7156225e-06	0.009035263	7.4598304e-08	9.397705e-07	9.075465e-08	8.538982e-08	1.0984382e-08	4.841188e-07	2.2066376e-06	5.4498355e-07	7.642633e-07	3.330536e-07
priorregion1_spot_12	1.2077642e-06	0.6503005	0.031519827	0.29605013	0.021958584	8.043099e-07	7.330907e-08	0.00016481697	5.300918e-07	4.9143793e-08	7.269714e-09	1.0253625e-06	1.7341762e-06	1.740166e-07	4.5847054e-07	9.285099e-08
priorregion1_spot_13	9.42373e-07	0.4051783	0.11935001	0.08426365	8.3426914e-07	0.02369183	0.0023143187	0.06663901	0.00010195441	4.5982798e-08	6.774393e-09	0.14434761	4.4436536e-07	1.9837366e-07	0.15411076	9.660288e-08
priorregion1_spot_14	1.5433204e-07	0.53958744	0.058563992	0.28512034	0.016789256	2.4259873e-07	1.0980315e-07	0.016149433	1.0600361e-07	6.7924105e-08	6.2789773e-09	0.06531536	1.1750578e-06	1.6417447e-07	0.018472077	6.751156e-08
priorregion1_spot_15	9.718319e-07	0.17610301	4.5989195e-06	0.82325244	7.2787714e-07	5.254802e-07	6.511785e-08	4.780572e-07	6.759301e-08	6.2898316e-08	6.6071015e-09	2.2970917e-07	7.59326e-06	2.5084773e-07	4.1930562e-07	0.0006285874
priorregion1_spot_16	5.1031424e-07	0.4270788	0.031137727	0.43470886	2.6217065e-06	2.2056312e-05	0.0040198923	0.10131715	1.2880636e-07	1.4145695e-07	1.2177838e-08	6.038428e-07	1.6084239e-06	1.0463883e-06	1.2195605e-06	0.0017076763
priorregion1_spot_17	5.222969e-07	0.6462474	8.452079e-06	0.35372108	1.7526934e-05	3.7317542e-07	4.710879e-08	1.4597867e-06	7.0117835e-08	5.700241e-08	8.0190015e-09	2.5837983e-07	1.6591524e-06	1.8170253e-07	4.304318e-07	1.7608821e-07
priorregion1_spot_18	6.0885003e-07	0.20328495	0.14260694	0.5029699	3.834823e-05	0.028653873	1.0974957e-07	0.117464036	9.1892474e-08	1.1077553e-07	1.3327257e-08	1.4000742e-06	8.733616e-06	8.9155037e-07	3.884012e-06	0.004966242
priorregion1_spot_19	2.8832353e-06	0.24777009	0.102783315	0.19895478	1.935125e-05	9.544726e-07	7.029752e-08	0.065650426	9.986155e-07	8.017187e-08	1.3016681e-08	0.030731602	1.7666348e-06	2.5281165e-07	0.35408327	2.2393925e-07
priorregion1_spot_20	1.8137587e-07	0.2830347	0.16941227	0.54522943	0.00013767081	2.7485655e-06	6.094718e-08	1.2361919e-05	6.4866036e-08	7.504488e-08	7.681063e-09	3.1464523e-07	1.8318613e-06	2.1421664e-07	7.237793e-07	0.0021673383
