	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.016545657	2.359564e-07	0.231443	3.7315777e-07	0.046632055	1.299209e-06	0.0009888795	3.8380458e-07	1.01796516e-07	0.004011789	1.07249045e-08	1.10646894e-07	0.0038736858	0.18650663	0.05046713	0.45952868
priorregion1_spot_2	7.13876e-07	5.553526e-07	0.35730025	0.0036799875	0.04094774	0.0023239336	1.0761916e-07	2.9011022e-07	8.6643745e-08	0.101467185	7.848651e-09	8.2870247e-07	0.0029291597	0.17309666	0.27383736	0.04441519
priorregion1_spot_3	1.5110108e-07	5.529901e-07	0.7744285	3.6228248e-05	0.07641596	3.0801849e-07	1.11583866e-07	8.650804e-07	4.7906596e-08	0.051977236	5.07652e-09	0.021115826	4.5050663e-07	2.6599707e-07	2.6851976e-07	0.07602315
priorregion1_spot_4	3.6729923e-06	1.1794126e-07	0.29359898	1.8210669e-07	0.044199474	1.6160465e-06	0.0026391228	2.2447084e-07	8.68343e-08	0.00913177	9.130743e-09	2.7967917e-07	1.8023169e-06	0.24063575	0.1604771	0.24930981
priorregion1_spot_5	5.7122116e-07	2.4669924e-07	0.80820036	4.497651e-05	3.1795676e-07	7.196191e-07	0.003837132	2.3559113e-07	1.0708403e-07	1.0399868e-07	1.1483147e-08	1.4364308e-07	3.5300647e-07	0.12010313	1.8614484e-06	0.067809775
priorregion1_spot_6	0.0056997295	3.2396818e-07	0.41286463	1.7526646e-06	0.009091777	2.030756e-06	4.2711625e-07	5.905476e-07	1.0046418e-07	0.07490219	1.3587207e-08	3.0941527e-07	0.002762463	0.12645812	0.05630033	0.3119152
priorregion1_spot_7	6.730276e-07	4.0686842e-07	0.4448594	5.7137277e-06	9.448262e-06	1.7931067e-06	3.3977153e-07	4.5522057e-07	1.1717547e-07	0.102850825	1.2775863e-08	0.04194023	0.003372628	0.06436806	0.2030801	0.13950978
priorregion1_spot_8	1.5639964e-05	7.397991e-07	0.8055595	2.2925176e-05	2.4099694e-07	1.6489572e-06	0.003813426	5.6960556e-07	8.2329166e-08	5.7875205e-08	4.594043e-09	1.270825e-07	0.038227506	0.09838907	0.0009829182	0.052985437
priorregion1_spot_9	1.8964498e-06	8.788319e-07	0.63660365	3.2874592e-05	0.14861389	5.419424e-06	1.4930069e-07	1.2239258e-05	5.7271006e-08	5.985069e-08	6.8297457e-09	2.4285728e-07	0.01500968	0.0977281	4.4802536e-07	0.10199052
priorregion1_spot_10	2.2730357e-07	2.013491e-06	0.76975906	0.0039471593	0.17623796	4.4596823e-07	3.830547e-08	7.4266645e-06	3.9703085e-08	3.9111036e-08	6.2316046e-09	1.629425e-07	0.05004457	1.6135284e-07	2.9944823e-07	3.920851e-07
priorregion1_spot_11	1.0314237e-06	1.5790415e-07	0.1540207	0.012821623	0.05399943	0.0057444726	1.2240484e-07	1.1922026e-07	8.587641e-08	0.1434818	9.204291e-09	8.057785e-07	0.0025774029	0.20792283	0.35710183	0.062327698
priorregion1_spot_12	9.602189e-07	4.737412e-07	0.37071064	0.0052936603	0.15633087	3.6287222e-06	9.858294e-08	2.6756507e-07	5.1799084e-08	0.09592134	7.0332398e-09	9.2221757e-07	0.026297074	0.056643266	0.15795489	0.13084188
priorregion1_spot_13	6.640776e-08	2.6259912e-07	0.999937	5.061231e-05	3.150027e-07	2.7060247e-07	2.2535428e-08	2.098366e-07	2.3463885e-08	2.9831156e-08	5.2173377e-09	1.2418968e-07	1.0828263e-05	6.821558e-08	1.2417891e-07	4.0479563e-08
priorregion1_spot_14	6.6675825e-06	4.8769573e-07	0.25283292	0.0010508988	0.014180017	0.009599256	0.0019569213	4.375765e-07	2.5790354e-07	0.1398954	1.9503636e-08	2.1960264e-07	0.023957854	0.057420593	0.069736116	0.4293619
priorregion1_spot_15	7.3309224e-07	9.693599e-07	0.63177675	9.888783e-05	2.2959613e-07	2.6339937e-06	2.2682765e-07	5.561625e-07	9.35206e-08	0.092659615	7.693117e-09	1.9658093e-07	0.048948396	1.3979422e-06	1.5507169e-06	0.22650774
priorregion1_spot_16	8.284557e-07	2.2851874e-07	0.35371163	6.3679175e-07	2.2777964e-07	0.010484611	9.4236583e-07	2.2230108e-07	7.4722536e-08	0.1935432	8.6239265e-09	7.922743e-08	0.029066784	2.0048108e-06	0.06072619	0.35246238
priorregion1_spot_17	4.5945155e-05	5.5632773e-07	0.42117664	0.00022870804	0.0696033	0.009179354	2.6127698e-06	1.0076348e-06	1.4239787e-07	0.038912464	9.928243e-09	6.928375e-07	0.026474489	0.075586386	0.062417395	0.29637027
priorregion1_spot_18	0.00010134641	7.2310206e-07	0.51178867	0.07656904	4.1400735e-06	0.026528101	9.29512e-07	0.00041455592	6.594473e-08	8.855555e-08	6.197782e-09	3.9891114e-07	0.04279152	0.16016173	0.027611785	0.15402697
priorregion1_spot_19	7.540737e-07	6.6495045e-07	0.40656918	0.0054834746	1.5507669e-05	0.0011979316	1.3280676e-07	2.5668135e-07	1.1091808e-07	0.107183665	9.9457065e-09	5.520739e-07	0.013271171	0.15691364	0.2574235	0.051939588
priorregion1_spot_20	0.02874871	2.5918996e-07	0.15349613	0.0039593	7.5497537e-06	4.1431135e-06	0.0021006328	1.8539318e-07	3.2939724e-07	0.00999258	1.5518284e-08	3.4558704e-07	0.016084135	0.25835666	0.15424068	0.37300834
priorregion1_spot_21	0.022320587	1.3477406e-07	0.09218116	1.805785e-07	1.8560864e-07	5.764918e-07	0.0050287736	1.5102273e-07	2.0182459e-07	0.00095762714	1.5804225e-08	1.0024911e-07	0.008511384	0.30527678	0.048494533	0.51722765
priorregion1_spot_22	1.085893e-06	3.2512526e-07	0.49191314	2.9353162e-06	4.1442843e-07	0.0035318728	0.0028033587	3.2055655e-07	1.2829916e-07	0.03612952	1.7411802e-08	5.396244e-07	0.038383488	0.13934827	0.10059857	0.18728605
priorregion1_spot_23	1.8939319e-06	1.8107822e-07	0.32985625	0.003443333	0.000107398286	0.023190152	8.1596176e-07	2.5328825e-07	1.9274486e-07	0.10262906	1.6702666e-08	1.0123348e-06	7.666344e-06	0.09348358	0.21757749	0.22970061
priorregion1_spot_24	7.812136e-07	3.9078463e-06	0.55104196	0.036911707	0.26200053	0.005614922	2.0093796e-07	2.0791864e-05	8.748296e-08	9.139575e-08	1.3977826e-08	1.6282058e-07	0.014310017	8.222821e-07	6.775e-07	0.13009325
priorregion1_spot_25	0.0066937623	3.487056e-07	0.30549434	5.944187e-07	0.05230079	0.006323189	5.3287267e-06	2.975954e-07	2.0127553e-07	0.043307737	1.27483775e-08	1.876821e-07	0.008453644	0.109607264	0.14888625	0.3189261
priorregion1_spot_26	1.536426e-06	3.9298772e-07	0.34548303	0.002127611	0.083886966	5.082965e-06	2.7180025e-07	5.333506e-07	7.626633e-08	0.05458986	9.406975e-09	1.4434819e-07	0.01984298	0.08755671	0.04473339	0.36177132
priorregion1_spot_27	7.603845e-05	1.1115595e-07	0.14584339	2.1338852e-07	0.12386232	0.0052523026	5.601587e-06	2.9055423e-07	1.6230237e-07	0.055446297	1.2479606e-08	2.0892772e-07	0.012556236	0.16933534	0.15766215	0.3299594
priorregion1_spot_28	0.010004496	4.6172127e-07	0.34108892	1.9645026e-06	4.0569805e-07	1.0487e-06	0.0011324113	2.568613e-07	1.1042446e-07	0.0034439082	1.09040545e-08	1.6069549e-07	0.0013114086	0.16880608	0.044340525	0.4298679
priorregion1_spot_29	2.4743536e-05	4.318228e-07	0.32900903	8.991465e-07	1.7253993e-06	0.021142669	4.0012196e-06	0.011727035	1.5456263e-07	0.103003554	1.4296921e-08	1.891004e-07	0.023885174	0.051072873	0.024011737	0.4361158
priorregion1_spot_30	0.03404912	1.1495548e-07	0.29987797	2.0649615e-07	3.3497645e-07	2.8277298e-06	2.966415e-05	2.1521016e-07	9.6716136e-08	1.365176e-06	1.2116872e-08	0.038716342	0.011133568	0.16315328	0.084104896	0.36892995
priorregion1_spot_31	9.797213e-07	1.1294691e-06	0.58421576	1.0311381e-05	0.061770715	4.468908e-07	2.9129916e-07	2.9209311e-06	0.0009250308	0.104334146	1.1538023e-08	5.511351e-07	0.018642137	4.5454535e-06	0.04020429	0.18988694
priorregion1_spot_32	4.3115016e-08	4.940971e-07	0.9010182	9.82627e-06	0.09058872	0.005407658	4.1116042e-08	4.4036624e-06	0.0029702454	2.0983757e-08	3.2112601e-09	4.5696098e-08	1.8788556e-07	4.3377607e-08	3.9191136e-08	1.2073576e-08
