	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.008978237	0.5163909	0.005310616	5.9332183e-06	1.483607e-06	1.3536071e-07	0.2922925	0.001160304	0.07787828	1.6362749e-07	1.9528072e-08	1.5739733e-06	1.2277317e-05	0.0979662	3.2113635e-07	9.425645e-07
priorregion1_spot_2	1.7145392e-06	0.62106055	1.5160387e-06	0.13937184	2.4804196e-05	6.213683e-07	7.617158e-08	0.026385613	0.00034274973	3.5406533e-08	4.2877555e-09	0.14863239	0.052830618	1.6574981e-07	8.19608e-06	0.011338986
priorregion1_spot_3	1.5534461e-07	0.72853017	3.6841274e-07	8.075839e-06	4.297606e-07	1.0921272e-07	2.6302523e-08	0.06993605	4.6658418e-08	2.5533573e-08	4.934319e-09	0.2015223	2.052666e-07	1.1491304e-07	1.8051348e-06	5.8674512e-08
priorregion1_spot_4	1.1136067e-06	0.32160443	1.3428453e-07	6.6297235e-07	0.0040247045	1.1863433e-07	0.46746787	3.32693e-07	0.16556863	1.696967e-07	2.3283448e-08	9.615665e-07	2.1285643e-05	0.0260864	2.8445353e-07	0.015222906
priorregion1_spot_5	1.3127691e-05	0.13262738	1.1132891e-07	1.6516472e-07	1.2982177e-07	4.3592934e-07	0.57263297	1.376639e-07	3.4352954e-05	7.6847795e-07	5.7015285e-08	0.1975844	1.5884144e-07	0.097045675	1.723478e-06	5.8357666e-05
priorregion1_spot_6	2.4399776e-07	0.531826	2.454295e-07	1.1493385e-06	1.2922198e-06	2.2349708e-07	0.37148285	4.2936355e-07	0.037004642	2.2916154e-07	2.3256247e-08	0.057997923	0.0016795197	4.1359117e-06	7.024376e-07	3.9997263e-07
priorregion1_spot_7	1.3033283e-06	1.1477268e-07	4.077334e-08	6.239828e-08	7.4821266e-08	1.6547595e-07	0.8000561	9.59908e-08	1.4360633e-05	1.628153e-07	4.0957293e-08	0.19992353	2.6627157e-07	3.1279485e-06	2.9769632e-07	3.4931142e-07
priorregion1_spot_8	5.7990616e-07	0.24878268	6.317781e-07	0.0040812334	3.2817067e-07	2.3692282e-07	0.24494423	3.8789125e-07	0.110690676	2.2060897e-07	1.6748908e-08	0.3761719	0.006385943	0.0089275325	3.4162117e-06	9.975055e-06
priorregion1_spot_9	4.4557737e-07	0.32046184	3.2454844e-07	1.3764378e-06	1.1519135e-06	1.9763658e-07	0.027038885	4.1670405e-06	2.0587618e-07	6.633499e-08	9.906971e-09	0.6352617	6.235346e-07	0.016581863	0.0006470542	8.417475e-08
priorregion1_spot_10	1.8187451e-07	0.20010203	2.7137702e-07	0.021083435	4.653607e-06	5.090534e-07	0.44521043	0.107215814	1.1277981e-05	1.33156e-07	4.354941e-08	0.22636889	8.069563e-07	7.4922605e-07	5.2467794e-07	2.8893996e-07
priorregion1_spot_11	6.030577e-08	0.63822615	4.893278e-07	1.4389904e-05	0.012244315	8.402646e-08	1.9264906e-08	5.6321824e-07	3.6546624e-08	2.1723684e-08	3.968908e-09	0.33116195	4.6141292e-07	5.344881e-08	0.018351456	2.4277753e-08
priorregion1_spot_12	2.4048137e-07	7.880965e-08	5.4885767e-08	7.04966e-08	5.956554e-08	1.05984675e-07	0.9999976	5.9012454e-08	4.945093e-07	1.7169901e-07	7.453625e-08	5.3834597e-08	1.0054362e-07	3.7690805e-07	4.437142e-08	2.59068e-07
priorregion1_spot_13	1.5441624e-06	0.21050137	2.524612e-07	0.06079967	5.7601824e-07	1.8747741e-07	0.3080095	2.990146e-07	1.1094528e-06	1.3756213e-07	1.9892793e-08	0.38852462	2.9320364e-07	0.03215984	2.406261e-07	4.008335e-07
priorregion1_spot_14	2.30939e-06	2.7091437e-07	0.002872223	2.3496142e-07	8.784804e-07	2.0313219e-07	0.46823138	0.110348865	1.2171639e-05	1.8235892e-07	3.6906133e-08	0.38851863	2.8765592e-07	0.030006351	3.6617465e-07	5.619387e-06
priorregion1_spot_15	9.99016e-07	0.40980583	7.9226005e-08	4.084161e-07	3.7072084e-07	1.1159585e-07	0.3841487	8.306295e-06	0.06764472	1.33819e-07	1.8849832e-08	7.1188487e-07	1.4394433e-07	0.13838886	2.3998564e-07	2.8351607e-07
priorregion1_spot_16	5.975188e-08	0.5207001	2.2584233e-07	2.7838817e-06	1.1774378e-06	1.5140633e-07	2.6551563e-08	2.6937636e-07	4.5786628e-08	2.4700302e-08	4.8118256e-09	0.47928083	1.3360278e-07	2.6586233e-07	1.3861643e-05	3.2986005e-08
priorregion1_spot_17	1.5202999e-06	0.29962283	2.3352315e-07	1.2917054e-06	4.2023092e-07	4.1637344e-07	0.3316572	5.140906e-07	2.9999107e-06	1.4133806e-07	2.3985239e-08	0.25350216	2.457227e-07	0.11520943	3.610213e-07	2.907924e-07
priorregion1_spot_18	4.9631907e-08	0.7714065	6.2695983e-07	0.00028674962	1.1380134e-06	8.3160245e-08	2.579195e-08	4.913619e-07	4.7102546e-08	2.3927914e-08	4.930301e-09	0.2283011	2.754402e-07	6.201876e-08	2.715993e-06	3.1575517e-08
priorregion1_spot_19	0.036039807	7.970757e-08	1.4512227e-07	1.06775225e-07	0.10367824	1.373421e-07	0.28279316	0.4731791	1.9025869e-06	1.1883841e-07	1.5798376e-08	1.006315e-06	1.0318442e-07	0.10430496	7.554052e-07	2.576689e-07
priorregion1_spot_20	0.00010831724	0.0033604256	5.0006808e-08	2.972191e-07	6.158387e-08	8.1572644e-08	2.1108687e-07	5.1284594e-08	0.019852852	9.996854e-08	7.4195876e-09	0.8994725	8.884592e-08	0.07720373	1.0713082e-06	9.480082e-08
priorregion1_spot_21	0.09791081	0.6608632	1.0521505e-06	4.665099e-06	1.5066104e-06	1.4517659e-07	0.033661388	0.018858463	0.030442458	1.5111584e-07	8.748199e-09	0.09074878	1.087598e-06	0.067505844	1.8034396e-07	2.6502462e-07
priorregion1_spot_22	1.0920529e-07	0.16035682	0.033960264	0.084218875	0.07884247	1.3730521e-07	0.07988913	1.5893997e-07	0.06352101	0.0009052818	8.8102325e-09	0.496168	2.0027253e-06	0.0021350633	2.2230292e-07	3.2527967e-07
priorregion1_spot_23	1.8779516e-05	0.0084137805	8.029565e-08	1.4061672e-07	7.657931e-08	9.349591e-05	0.6303545	1.02362286e-07	0.20507199	1.3240351e-06	5.5365888e-08	5.8463843e-06	8.105351e-07	0.15573165	3.5893484e-07	0.00030707556
priorregion1_spot_24	3.61253e-07	0.29042354	4.0950312e-07	3.9182473e-06	0.13243772	2.9686697e-07	0.346003	0.014376731	2.3713907e-05	1.14087754e-07	2.5627571e-08	0.19461215	5.738504e-06	1.2546043e-06	0.022108672	2.4204592e-06
