,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,7.598397928632039e-06,1.093588578701019,7.647352873618731e-07,3.6844411681613566e-07,0.17213660329580308,0.023304546158760788,1.7749804044342454e-06,8.954354314028024e-07,4.525815693341429e-05,1.2083139893093177e-07,2.15359706068341e-08,1.6580992962644814e-06,4.3955776618531676e-08,5.823077032118818e-07,1.2340813242417427e-07,4.265492322019782e-07,5.402107361440756e-09,6.67132326270803e-08
priorregion1_spot_2,7.872079113440123e-05,0.6600950270891189,1.7806510967943723e-07,2.0760908014949567e-07,2.3382095264423698e-07,1.1236845921303028e-06,2.2586821302184035e-07,8.2166287995733e-08,6.564584076329538e-08,8.560802733370567e-09,0.30235168635845183,7.736493117249666e-08,6.621404509132844e-07,4.971347156157435e-08,3.165517261649598e-08,2.0429607427985273e-08,8.126708062050626e-09,6.875474056755593e-09
priorregion1_spot_3,2.26168831574114e-07,1.0530225336551666,1.2490876906667836e-05,0.05464546848088503,0.14977175369858742,0.0001157424285338493,4.229565797686518e-06,2.233281270491716e-06,1.8699344366268635e-06,1.398334966040693e-07,1.6947533776345835e-08,5.763240574196971e-06,4.8494828774892094e-08,1.981883281132468e-06,2.0268661131694897e-07,1.4539379051825564e-07,1.856665434729621e-08,1.1512134783231434e-07
priorregion1_spot_4,1.842146104991116e-07,1.1417206168174743,5.340628513295087e-06,2.5194190129695926e-06,0.10277136303484441,4.747048951685429e-05,0.005455097788944841,4.225342286190425e-06,5.1299693495820985e-06,9.780688469618327e-06,3.219194724124464e-08,1.5543308393262126e-06,5.841699977082726e-08,1.671600793997641e-05,5.459582752109782e-07,4.783486815540527e-07,1.3250441632806087e-08,2.64892597101607e-07
priorregion1_spot_5,3.241235546624921e-08,0.9357166409492493,2.849735789567376e-08,5.245779863827238e-08,3.8437052118922564e-08,3.213256025702549e-08,1.4670690173801403e-08,3.564649340148663e-08,3.141832660702448e-08,3.4362038991986313e-09,0.23301462233066558,1.2535201365793114e-08,7.65448486816922e-09,1.6793585277952162e-08,1.835516050263664e-08,5.169572014906976e-09,3.6437754702411954e-09,8.525999506403539e-09
priorregion1_spot_6,1.8202003957412673e-07,0.8662971884012223,5.133691388437001e-06,0.064941481128335,0.1610737256705761,0.00010489859014342073,1.6920308098633543e-06,2.8167996674710596e-06,4.1460372585788725e-06,1.227019987481981e-06,2.412758153269579e-08,5.182114114177239e-06,1.504114194972317e-07,0.0024073550011962652,7.080483641175306e-07,6.242668007416797e-07,1.6089021848131327e-08,1.6591884701711027e-07
priorregion1_spot_7,3.1561008695391027e-09,1.0414713978767394,3.980400364866909e-09,6.714795919293694e-09,7.038816129956161e-09,8.096661785472749e-09,2.4076955873475472e-09,4.943229425791174e-09,2.087199202360779e-09,1.3598710990603281e-09,9.49999288124559e-09,4.9475813446164815e-09,8.06744955283989e-09,6.486990988818775e-09,9.091805780458984e-10,1.3926768405170265e-09,2.4343831284134863e-09,4.123781893738965e-09
priorregion1_spot_8,1.0526447944414486e-07,0.9158204197883606,6.829275065456388e-07,1.6916301262881465e-06,0.2124915786087513,1.9592680928326443e-06,4.2224630078635535e-06,2.2031110688658376e-06,2.562742588452238e-06,1.0451423548829554e-07,8.905609405474025e-09,2.610719650419924e-06,8.777103062129753e-08,5.611412717598797e-07,8.803942165513949e-07,1.4915252464220432e-07,1.048273312598269e-08,2.6530415379966143e-05
priorregion1_spot_9,1.413526035776158e-07,0.6010365843772888,2.3597076506121087e-07,5.955389809741974e-07,1.2581502772945896e-07,5.7301132528664315e-06,8.528992225365073e-07,4.812198994841311e-07,3.8888978224349565e-07,8.577992360869757e-08,0.0551659308373928,2.0571135337377202e-07,3.0411533735730245e-08,1.0302869668521453e-07,8.120014598489433e-08,3.370526915347228e-08,0.05194141250103712,1.4532267940126077e-07
priorregion1_spot_10,2.2007569988602427e-08,1.1949015319347382,1.093877282087874e-08,8.703583276314931e-09,1.775213140930987e-08,9.713955773094085e-09,6.433786636783625e-09,1.2551707539998347e-08,9.077585394479116e-09,4.253270891041439e-09,0.22557079792022705,8.08201652269247e-09,0.002979886345565319,1.0499423597210012e-08,7.657725031862128e-09,6.277445230296053e-09,7.820708369798981e-09,6.702776711442482e-09
priorregion1_spot_11,2.8164583625311946e-07,1.3927152991294862,9.29079894262941e-07,0.014054129226133227,0.031070355977863073,4.035320307593793e-06,7.441694236831608e-07,3.3249673492719014e-06,1.8199680994257507e-06,2.2194942289388567e-06,6.635133651400339e-08,2.77455657169412e-06,1.4340850285066156e-07,1.5579763328332776e-06,1.3020346500525195e-06,7.238906079010121e-07,0.00020117075109737925,2.5279167346070605e-07
priorregion1_spot_12,2.3973630014495485e-08,0.9374004781246185,3.8630589394017535e-09,1.7837783961027754e-08,1.0398006100587059e-08,1.8815281155326603e-08,7.225905029883961e-09,7.918710620558046e-09,1.9003532347738887e-08,5.576654227290591e-09,3.057570960862677e-08,1.0105618919453719e-08,6.254033770858314e-08,1.241528067019715e-08,1.2128534621069775e-08,5.614193221425978e-09,1.0595420762982144e-08,7.240391153295888e-09
priorregion1_spot_13,1.1735925253830715e-08,0.7502660900354385,2.265865484130103e-09,8.91619826859369e-09,5.8437146455148085e-09,2.6116270590570424e-09,2.169178869859678e-09,6.495681148521726e-09,2.8028016130221546e-09,2.6278137665869398e-09,1.8304937787760879e-09,6.645439243335716e-09,1.547074163221751e-09,5.244915302071719e-09,1.7305607669104717e-09,2.055750070173446e-09,1.4638420198220814e-09,2.0862636285201574e-09
priorregion1_spot_14,9.90917544640979e-07,0.9809174954891204,3.669971206932132e-07,3.516086096055915e-07,3.259738946326252e-07,1.7029227237230773e-07,1.6080553066899486e-07,4.869359585768508e-07,1.5151712844385657e-07,1.6749858033904277e-07,0.10980675481259823,1.1316736348021553e-07,8.096424828352155e-08,2.6542475950463995e-07,1.1403768986895104e-07,1.1634143533001407e-07,0.12872211560606958,7.128868055872317e-08
priorregion1_spot_15,1.6818831927167822e-08,1.0471333384513855,5.042222861462165e-09,3.695600503395015e-09,1.1337319039128604e-08,1.1767712493337968e-08,9.825394897688967e-09,3.0266365635966965e-09,9.10752326888087e-09,9.755341334738434e-09,1.2832008966512377e-08,8.536569406913943e-09,1.062595313072734e-07,4.921399643365021e-09,6.371380312231167e-09,7.344754959781597e-09,8.342689369555955e-07,4.3353522549693945e-09
priorregion1_spot_16,2.2955949816605425e-06,0.3879099518060684,1.2560671962091874e-06,0.0070255656959488984,0.1286467641592026,3.2229520911641883e-06,1.1801028222180322e-06,7.998003468401294e-07,1.0559599957105092e-06,7.388672145225428e-07,0.41120034009218215,3.577766237867763e-05,4.0522939315224e-08,1.203434396757075e-06,2.583179764314991e-07,6.745304581556866e-08,1.1475107264402595e-08,1.2278353196393256e-07
priorregion1_spot_17,0.00087871712166816,0.7119952380657196,6.734585404899464e-08,6.673309016491659e-08,2.1557657632342857e-07,0.005557579733431339,2.2507063931698216e-05,8.564769800045726e-08,1.0427920017264113e-06,3.1936585287439823e-08,0.4218921303749084,9.296896976707104e-08,2.572984698190339e-07,8.030495237676405e-08,1.3321887166739545e-07,3.896286884241818e-08,4.240525552923202e-09,2.944074530830676e-08
priorregion1_spot_18,6.415964959316512e-09,1.0166200339794158,9.417917024023837e-09,6.917662664918112e-09,7.829726911268154e-09,1.609029718352417e-08,6.461814194835824e-09,4.177648316172622e-09,9.574937420708807e-09,3.0394539218825406e-09,2.99836082628957e-09,6.2337131456757795e-09,1.6066456254293372e-08,4.762334526731138e-09,2.3336834908960217e-09,2.931501386083113e-09,3.218012767369771e-09,3.233551526538037e-09
priorregion1_spot_19,1.1301992719481291e-08,0.9924923449754715,7.112702071765398e-09,8.15417493527093e-09,1.1517047093789756e-08,8.25840489326879e-09,1.2971112539617025e-08,5.385051360384808e-09,6.597366364324842e-09,1.0134786831983434e-08,3.512530610816356e-09,4.63723301979968e-09,8.237760651397253e-09,1.0654720750125083e-08,4.6529162744946015e-09,6.980232059028425e-09,1.9780294069349225e-09,4.018814769857215e-09
