,q05_spot_factorsAstro,q05_spot_factorsEndo,q05_spot_factorsL2.3.IT,q05_spot_factorsL4,q05_spot_factorsL5.IT,q05_spot_factorsL5.PT,q05_spot_factorsL6.CT,q05_spot_factorsL6.IT,q05_spot_factorsL6b,q05_spot_factorsLamp5,q05_spot_factorsMacrophage,q05_spot_factorsNP,q05_spot_factorsOligo,q05_spot_factorsPvalb,q05_spot_factorsSncg,q05_spot_factorsSst,q05_spot_factorsVLMC,q05_spot_factorsVip
priorregion1_spot_1,7.742509637864715e-08,0.05319603774696588,1.011374415611499e-05,9.295819427279641e-06,1.0096824462380028e-05,7.553118712166907e-06,5.612282757283538e-06,0.08953427299857139,1.36434648084105e-05,1.0266926346957918e-05,8.037591681109294e-09,7.408570513689483e-06,8.035709475606723e-09,0.2610341370105744,2.374381260494829e-07,0.20478336364030839,2.7503581190302394e-09,3.9163907956663023e-07
priorregion1_spot_2,1.0810382349291107e-07,0.2748257011175156,7.184624678302498e-06,0.00010035423729277681,4.856396799368668e-06,1.960621602847823e-05,8.438202848992658e-06,5.510258688445902e-06,0.01708951173350215,1.8460605645032048e-06,8.063659606705187e-09,4.6480965011141965e-06,2.357181722345558e-06,2.6131426352549173e-06,1.831627139381453e-06,0.5270882844924927,4.895173089103366e-09,8.486505436167138e-07
priorregion1_spot_3,1.582097432617502e-07,0.3385720744729042,6.500737822534575e-06,3.377644788997714e-05,4.300556756788864e-05,8.254179301729893e-05,4.5789939122187205e-06,1.1408196360207511e-05,2.0797493380086963e-05,4.2531778126431165e-05,2.6781668349684653e-08,4.304563594814681e-06,9.232430731032082e-09,0.16366929784417153,2.202479197421781e-06,0.10327042452991009,2.309815227974355e-09,9.72844688362784e-07
priorregion1_spot_4,0.00021065664914203807,0.08604308851063253,0.0813147597014904,2.2915771933185172e-05,3.728622814378468e-05,2.937778326668195e-05,0.007517538429237902,0.09099903926253318,3.890465018230316e-06,4.291194204597559e-06,4.6259626351741196e-08,6.590698212676215e-05,1.1852146890589666e-07,0.19577585086226465,6.683421275965884e-07,0.3574093103408813,4.089526211004113e-08,4.04268729425894e-07
priorregion1_spot_5,7.877876626594117e-08,0.1913321539759636,7.471316507690062e-06,1.3870032171325875e-05,1.8397623625787675e-05,7.5440701266416e-06,1.05774513031065e-05,0.13418757542967796,9.596120526111917e-06,9.770982887857827e-06,1.0382796267194295e-08,5.769323274762428e-06,1.3788727759589391e-08,0.38039166331291197,5.759101725288929e-07,0.0011924439575523138,4.983095625021862e-09,6.686011460033114e-07
priorregion1_spot_6,1.69063756061405e-06,0.2649536862969398,5.622494063572958e-06,1.3667889379576082e-05,1.6003537621145372e-05,7.017537632236782e-06,1.296465902669297e-05,0.0662720836699009,5.966604135210218e-06,4.477857169149502e-06,1.061608969621375e-08,7.375416898867116e-05,5.248136467628229e-08,0.1754365511238575,4.813307185713712e-07,0.10409614555537701,2.0375191667199035e-08,1.7537208009343886e-06
priorregion1_spot_7,6.19515285293915e-08,0.4974318191409111,1.3808051107844223e-06,1.8206053653102574e-06,1.9866074239871526e-06,2.9047939847259842e-06,2.075670658996387e-06,0.06660846248269081,1.092322588647221e-06,1.4068029770442083e-06,1.2112576319722737e-08,2.9075932843625196e-06,3.795710572518375e-08,0.2618920534849167,2.907552499209487e-07,0.07879010364413261,1.1144999696455217e-07,1.4308601379298124e-07
priorregion1_spot_8,7.484097181986727e-08,0.4275876358151436,5.054480084254465e-06,2.6956907277053688e-05,9.300963210989722e-06,5.558737257160829e-06,6.49621053980809e-06,0.23109174594283105,1.5039299751151703e-05,6.767218593495273e-07,1.015458073183595e-08,2.9170350444474026e-06,1.577067294533663e-08,0.3418575406074524,4.1192871407247373e-07,9.736118499859004e-07,4.5443746543583075e-09,1.781814042089991e-07
priorregion1_spot_9,9.48983078785659e-08,3.998156117290819e-09,8.996453334475519e-06,5.240490213509474e-06,4.62123923625768e-06,1.001235062858541e-06,6.9551741262330335e-06,0.0011768243391998112,3.177811936438957e-06,1.4433120441026404e-06,4.092272942735065e-09,7.746095889160642e-06,1.2280971084521753e-08,2.6082319322995317e-06,7.374707990948082e-07,0.6358085423707962,6.124799750706346e-10,3.279719095417022e-07
priorregion1_spot_10,2.626021966989356e-07,0.1489953391253948,9.496838038103305e-06,4.987445772712818e-05,2.2203180469659857e-05,1.0885255005632645e-05,2.408649097560556e-05,0.3320580914616585,8.82621061464306e-06,5.710162508876238e-06,5.280342540991967e-09,1.2711200315607129e-05,8.856251243472003e-09,0.11242849268019199,9.846877105701423e-07,0.19633417725563052,1.7478756397792952e-08,6.000240745152041e-07
